Date,PIO
2010-09-29,15.66309928894043
2010-09-30,15.584952354431152
2010-10-01,15.706502914428711
2010-10-04,15.515497207641602
2010-10-05,15.854107856750488
2010-10-06,15.993025779724121
2010-10-07,15.975665092468262
2010-10-08,16.114585876464844
2010-10-11,16.16667366027832
2010-10-12,16.07985496520996
2010-10-13,16.305593490600586
2010-10-14,16.31427764892578
2010-10-15,16.25349998474121
2010-10-18,16.35769271850586
2010-10-19,15.958292961120605
2010-10-20,16.288225173950195
2010-10-21,16.21877098083496
2010-10-22,16.227453231811523
2010-10-25,16.34901237487793
2010-10-26,16.25349998474121
2010-10-27,16.20140266418457
2010-10-28,16.244813919067383
2010-10-29,16.23613739013672
2010-11-01,16.20140266418457
2010-11-02,16.42715072631836
2010-11-03,16.496610641479492
2010-11-04,16.843904495239258
2010-11-05,16.843904495239258
2010-11-08,16.670259475708008
2010-11-09,16.496610641479492
2010-11-10,16.704992294311523
2010-11-11,16.58342933654785
2010-11-12,16.383737564086914
2010-11-15,16.322959899902344
2010-11-16,15.993025779724121
2010-11-17,16.114585876464844
2010-11-18,16.383737564086914
2010-11-19,16.531333923339844
2010-11-22,16.40110206604004
2010-11-23,16.149309158325195
2010-11-24,16.392419815063477
2010-11-26,16.270862579345703
2010-11-29,16.18404197692871
2010-11-30,15.93225383758545
2010-12-01,16.279544830322266
2010-12-02,16.54001808166504
2010-12-03,16.739717483520508
2010-12-06,16.748397827148438
2010-12-07,16.791810989379883
2010-12-08,16.895999908447266
2010-12-09,16.826536178588867
2010-12-10,16.904685974121094
2010-12-13,17.095693588256836
2010-12-14,17.13910675048828
2010-12-15,17.087013244628906
2010-12-16,17.147790908813477
2010-12-17,17.132949829101562
2010-12-20,17.246416091918945
2010-12-21,17.316240310668945
2010-12-22,17.290054321289062
2010-12-23,17.237688064575195
2010-12-27,17.228960037231445
2010-12-28,17.167861938476562
2010-12-29,17.39478874206543
2010-12-30,17.447154998779297
2010-12-31,17.46461296081543
2011-01-03,17.604263305664062
2011-01-04,17.534435272216797
2011-01-05,17.39478874206543
2011-01-06,17.298778533935547
2011-01-07,17.272594451904297
2011-01-10,17.194047927856445
2011-01-11,17.359874725341797
2011-01-12,17.612985610961914
2011-01-13,17.55189323425293
2011-01-14,17.682815551757812
2011-01-18,17.717721939086914
2011-01-19,17.586801528930664
2011-01-20,17.447154998779297
2011-01-21,17.298778533935547
2011-01-24,17.482070922851562
2011-01-25,17.46461296081543
2011-01-26,17.560617446899414
2011-01-27,17.586801528930664
2011-01-28,17.167861938476562
2011-01-31,17.281328201293945
2011-02-01,17.674083709716797
2011-02-02,17.51698112487793
2011-02-03,17.429704666137695
2011-02-04,17.621713638305664
2011-02-07,17.770090103149414
2011-02-08,17.752634048461914
2011-02-09,17.735177993774414
2011-02-10,17.612985610961914
2011-02-11,17.630449295043945
2011-02-14,17.72645378112793
2011-02-15,17.656631469726562
2011-02-16,17.70899772644043
2011-02-17,17.700265884399414
2011-02-18,17.839914321899414
2011-02-22,17.272594451904297
2011-02-23,17.132949829101562
2011-02-24,17.15913200378418
2011-02-25,17.359874725341797
2011-02-28,17.438426971435547
2011-03-01,17.237688064575195
2011-03-02,17.298778533935547
2011-03-03,17.612985610961914
2011-03-04,17.482070922851562
2011-03-07,17.324966430664062
2011-03-08,17.499526977539062
2011-03-09,17.508255004882812
2011-03-10,17.071855545043945
2011-03-11,17.045671463012695
2011-03-14,16.75765037536621
2011-03-15,16.425987243652344
2011-03-16,16.19033432006836
2011-03-17,16.443449020385742
2011-03-18,16.74892807006836
2011-03-21,17.228960037231445
2011-03-22,17.194047927856445
2011-03-23,17.246416091918945
2011-03-24,17.412246704101562
2011-03-25,17.39478874206543
2011-03-28,17.324966430664062
2011-03-29,17.499526977539062
2011-03-30,17.717721939086914
2011-03-31,17.831186294555664
2011-04-01,17.94464874267578
2011-04-04,17.997020721435547
2011-04-05,17.892282485961914
2011-04-06,17.909740447998047
2011-04-07,17.839914321899414
2011-04-08,17.892282485961914
2011-04-11,17.90100860595703
2011-04-12,17.770090103149414
2011-04-13,17.752634048461914
2011-04-14,17.87482261657715
2011-04-15,17.839914321899414
2011-04-18,17.52570915222168
2011-04-19,17.674083709716797
2011-04-20,17.918468475341797
2011-04-21,17.997020721435547
2011-04-25,18.0930233001709
2011-04-26,18.24139976501465
2011-04-27,18.4072265625
2011-04-28,18.58179473876953
2011-04-29,18.660341262817383
2011-05-02,18.599246978759766
2011-05-03,18.5294189453125
2011-05-04,18.36359977722168
2011-05-05,18.119205474853516
2011-05-06,18.16284942626953
2011-05-09,18.267587661743164
2011-05-10,18.450870513916016
2011-05-11,18.154123306274414
2011-05-12,18.31995391845703
2011-05-13,18.0231990814209
2011-05-16,17.88355255126953
2011-05-17,17.88355255126953
2011-05-18,18.04938507080078
2011-05-19,18.145395278930664
2011-05-20,17.97083282470703
2011-05-23,17.578079223632812
2011-05-24,17.735177993774414
2011-05-25,17.70899772644043
2011-05-26,17.918468475341797
2011-05-27,18.0581111907959
2011-05-31,18.258853912353516
2011-06-01,17.93592643737793
2011-06-02,18.0231990814209
2011-06-03,17.92719268798828
2011-06-06,17.656631469726562
2011-06-07,17.752634048461914
2011-06-08,17.569347381591797
2011-06-09,17.735177993774414
2011-06-10,17.34242057800293
2011-06-13,17.455888748168945
2011-06-14,17.604263305664062
2011-06-15,17.132949829101562
2011-06-16,17.019487380981445
2011-06-17,17.23459243774414
2011-06-20,17.094118118286133
2011-06-21,17.401397705078125
2011-06-22,17.28727149963379
2011-06-23,17.181915283203125
2011-06-24,16.997543334960938
2011-06-27,17.13802146911621
2011-06-28,17.348726272583008
2011-06-29,17.53310203552246
2011-06-30,17.787715911865234
2011-07-01,18.042325973510742
2011-07-05,18.033546447753906
2011-07-06,17.936967849731445
2011-07-07,18.121341705322266
2011-07-08,17.98964500427246
2011-07-11,17.515546798706055
2011-07-12,17.427745819091797
2011-07-13,17.57699966430664
2011-07-14,17.366291046142578
2011-07-15,17.462867736816406
2011-07-18,17.1994686126709
2011-07-19,17.35750389099121
2011-07-20,17.647239685058594
2011-07-21,18.015989303588867
2011-07-22,18.042325973510742
2011-07-25,17.972087860107422
2011-07-26,17.928192138671875
2011-07-27,17.515546798706055
2011-07-28,17.23459243774414
2011-07-29,17.11167335510254
2011-08-01,16.936079025268555
2011-08-02,16.435638427734375
2011-08-03,16.549774169921875
2011-08-04,15.504985809326172
2011-08-05,15.592782974243164
2011-08-08,14.249484062194824
2011-08-09,15.241595268249512
2011-08-10,14.512879371643066
2011-08-11,15.101120948791504
2011-08-12,15.329392433166504
2011-08-15,15.680578231811523
2011-08-16,15.294276237487793
2011-08-17,15.294276237487793
2011-08-18,14.530437469482422
2011-08-19,14.240707397460938
2011-08-22,14.267046928405762
2011-08-23,14.732370376586914
2011-08-24,14.820165634155273
2011-08-25,14.556777954101562
2011-08-26,14.785050392150879
2011-08-29,15.276715278625488
2011-08-30,15.25915241241455
2011-08-31,15.478646278381348
2011-09-01,15.145020484924316
2011-09-02,14.846504211425781
2011-09-06,14.504096984863281
2011-09-07,14.94308853149414
2011-09-08,14.66213607788086
2011-09-09,14.214365005493164
2011-09-12,14.19681167602539
2011-09-13,14.398741722106934
2011-09-14,14.618233680725098
2011-09-15,14.855291366577148
2011-09-16,14.863222122192383
2011-09-19,14.563488006591797
2011-09-20,14.431254386901855
2011-09-21,14.096261024475098
2011-09-22,13.67310619354248
2011-09-23,13.805341720581055
2011-09-26,13.964022636413574
2011-09-27,14.175599098205566
2011-09-28,13.893498420715332
2011-09-29,14.175599098205566
2011-09-30,13.770078659057617
2011-10-03,13.373373985290527
2011-10-04,13.708370208740234
2011-10-05,13.875866889953613
2011-10-06,14.2549409866333
2011-10-07,14.052177429199219
2011-10-10,14.537040710449219
2011-10-11,14.554671287536621
2011-10-12,14.81032943725586
2011-10-13,14.81032943725586
2011-10-14,15.013087272644043
2011-10-17,14.581119537353516
2011-10-18,14.783879280090332
2011-10-19,14.581119537353516
2011-10-20,14.528223037719727
2011-10-21,14.845590591430664
2011-10-24,15.171768188476562
2011-10-25,14.898482322692871
2011-10-26,15.065982818603516
2011-10-27,15.647814750671387
2011-10-28,15.506765365600586
2011-10-31,14.916116714477539
2011-11-01,14.36954402923584
2011-11-02,14.563488006591797
2011-11-03,14.986639976501465
2011-11-04,14.783879280090332
2011-11-07,14.792695999145508
2011-11-08,14.872035026550293
2011-11-09,14.210862159729004
2011-11-10,14.246123313903809
2011-11-11,14.510594367980957
2011-11-14,14.343094825744629
2011-11-15,14.281386375427246
2011-11-16,14.087442398071289
2011-11-17,13.875866889953613
2011-11-18,13.805341720581055
2011-11-21,13.47916030883789
2011-11-22,13.540871620178223
2011-11-23,13.346925735473633
2011-11-25,13.188243865966797
2011-11-28,13.690735816955566
2011-11-29,13.708370208740234
2011-11-30,14.440069198608398
2011-12-01,14.219679832458496
2011-12-02,14.149152755737305
2011-12-05,14.325464248657227
2011-12-06,14.219679832458496
2011-12-07,14.263755798339844
2011-12-08,13.708370208740234
2011-12-09,14.07862663269043
2011-12-12,13.68192195892334
2011-12-13,13.4879789352417
2011-12-14,13.249955177307129
2011-12-15,13.355740547180176
2011-12-16,13.31234073638916
2011-12-19,13.099767684936523
2011-12-20,13.524918556213379
2011-12-21,13.542627334594727
2011-12-22,13.586912155151367
2011-12-23,13.755200386047363
2011-12-27,13.755200386047363
2011-12-28,13.516057968139648
2011-12-29,13.799485206604004
2011-12-30,13.808345794677734
2012-01-03,14.251203536987305
2012-01-04,14.171489715576172
2012-01-05,14.065201759338379
2012-01-06,13.914631843566895
2012-01-09,13.994345664978027
2012-01-10,14.15377426147461
2012-01-11,14.18034839630127
2012-01-12,14.31320571899414
2012-01-13,14.242345809936523
2012-01-17,14.419489860534668
2012-01-18,14.64977741241455
2012-01-19,14.747203826904297
2012-01-20,14.791488647460938
2012-01-23,14.835774421691895
2012-01-24,14.738344192504883
2012-01-25,14.924349784851074
2012-01-26,14.995207786560059
2012-01-27,15.08377742767334
2012-01-30,14.995207786560059
2012-01-31,15.08377742767334
2012-02-01,15.35835075378418
2012-02-02,15.349493980407715
2012-02-03,15.650641441345215
2012-02-06,15.632918357849121
2012-02-07,15.730356216430664
2012-02-08,15.810066223144531
2012-02-09,15.916353225708008
2012-02-10,15.535493850708008
2012-02-13,15.659499168395996
2012-02-14,15.67720890045166
2012-02-15,15.686063766479492
2012-02-16,15.88978099822998
2012-02-17,16.013778686523438
2012-02-21,16.06692123413086
2012-02-22,15.951786041259766
2012-02-23,15.88978099822998
2012-02-24,15.960638046264648
2012-02-27,15.872065544128418
2012-02-28,15.880926132202148
2012-02-29,15.56206226348877
2012-03-01,15.854351043701172
2012-03-02,15.765780448913574
2012-03-05,15.67720890045166
2012-03-06,15.128064155578613
2012-03-07,15.411495208740234
2012-03-08,15.703782081604004
2012-03-09,15.69492244720459
2012-03-12,15.686063766479492
2012-03-13,15.960638046264648
2012-03-14,15.792351722717285
2012-03-15,15.969498634338379
2012-03-16,15.978354454040527
2012-03-19,15.978354454040527
2012-03-20,15.836638450622559
2012-03-21,15.801214218139648
2012-03-22,15.632918357849121
2012-03-23,15.730356216430664
2012-03-26,15.987208366394043
2012-03-27,15.907498359680176
2012-03-28,15.898641586303711
2012-03-29,15.907498359680176
2012-03-30,16.031497955322266
2012-04-02,16.199785232543945
2012-04-03,15.942922592163086
2012-04-04,15.606354713439941
2012-04-05,15.500065803527832
2012-04-09,15.30521011352539
2012-04-10,15.03063678741455
2012-04-11,15.243204116821289
2012-04-12,15.491207122802734
2012-04-13,15.216634750366211
2012-04-16,15.27863597869873
2012-04-17,15.535493850708008
2012-04-18,15.455780982971191
2012-04-19,15.367210388183594
2012-04-20,15.632918357849121
2012-04-23,15.35835075378418
2012-04-24,15.32292366027832
2012-04-25,15.553208351135254
2012-04-26,15.570921897888184
2012-04-27,15.69492244720459
2012-04-30,15.632918357849121
2012-05-01,15.615206718444824
2012-05-02,15.56206226348877
2012-05-03,15.411495208740234
2012-05-04,15.27863597869873
2012-05-07,15.296350479125977
2012-05-08,15.27863597869873
2012-05-09,15.074920654296875
2012-05-10,15.163492202758789
2012-05-11,15.190065383911133
2012-05-14,14.933204650878906
2012-05-15,14.676347732543945
2012-05-16,14.516918182373047
2012-05-17,14.268917083740234
2012-05-18,14.198060989379883
2012-05-21,14.508064270019531
2012-05-22,14.454916954040527
2012-05-23,14.508064270019531
2012-05-24,14.543489456176758
2012-05-25,14.463774681091309
2012-05-29,14.490348815917969
2012-05-30,14.251203536987305
2012-05-31,14.28663158416748
2012-06-01,14.012057304382324
2012-06-04,13.976632118225098
2012-06-05,14.065201759338379
2012-06-06,14.472633361816406
2012-06-07,14.322061538696289
2012-06-08,14.437204360961914
2012-06-11,14.16263198852539
2012-06-12,14.348630905151367
2012-06-13,14.215775489807129
2012-06-14,14.357487678527832
2012-06-15,14.568940162658691
2012-06-18,14.533103942871094
2012-06-19,14.75710391998291
2012-06-20,14.837746620178223
2012-06-21,14.479342460632324
2012-06-22,14.577906608581543
2012-06-25,14.30014419555664
2012-06-26,14.380784034729004
2012-06-27,14.506223678588867
2012-06-28,14.595829010009766
2012-06-29,14.792943954467773
2012-07-02,14.855664253234863
2012-07-03,15.016946792602539
2012-07-05,14.837746620178223
2012-07-06,14.640624046325684
2012-07-09,14.62270450592041
2012-07-10,14.47038459777832
2012-07-11,14.40766429901123
2012-07-12,14.309104919433594
2012-07-13,14.506223678588867
2012-07-16,14.524144172668457
2012-07-17,14.65854263305664
2012-07-18,14.783985137939453
2012-07-19,14.918384552001953
2012-07-20,14.595829010009766
2012-07-23,14.33598518371582
2012-07-24,14.201584815979004
2012-07-25,14.25534439086914
2012-07-26,14.65854263305664
2012-07-27,15.061742782592773
2012-07-30,14.990066528320312
2012-07-31,14.918384552001953
2012-08-01,14.819823265075684
2012-08-02,14.551023483276367
2012-08-03,14.98110294342041
2012-08-06,15.016946792602539
2012-08-07,15.17822551727295
2012-08-08,15.088626861572266
2012-08-09,15.043822288513184
2012-08-10,15.070703506469727
2012-08-13,14.999021530151367
2012-08-14,15.12446403503418
2012-08-15,15.16926383972168
2012-08-16,15.42910385131836
2012-08-17,15.42910385131836
2012-08-20,15.357422828674316
2012-08-21,15.34846305847168
2012-08-22,15.384305953979492
2012-08-23,15.294702529907227
2012-08-24,15.267828941345215
2012-08-27,15.285744667053223
2012-08-28,15.249903678894043
2012-08-29,15.205106735229492
2012-08-30,15.070703506469727
2012-08-31,15.133426666259766
2012-09-04,15.214062690734863
2012-09-05,15.142383575439453
2012-09-06,15.447023391723633
2012-09-07,15.65310001373291
2012-09-10,15.599345207214355
2012-09-11,15.697896957397461
2012-09-12,15.733745574951172
2012-09-13,15.91295051574707
2012-09-14,16.029422760009766
2012-09-17,15.868139266967773
2012-09-18,15.930866241455078
2012-09-19,16.03838348388672
2012-09-20,15.921904563903809
2012-09-21,15.91110610961914
2012-09-24,15.839109420776367
2012-09-25,15.713114738464355
2012-09-26,15.506129264831543
2012-09-27,15.668118476867676
2012-09-28,15.569119453430176
2012-10-01,15.650120735168457
2012-10-02,15.632119178771973
2012-10-03,15.587119102478027
2012-10-04,15.731110572814941
2012-10-05,15.740108489990234
2012-10-08,15.650120735168457
2012-10-09,15.389131546020508
2012-10-10,15.326138496398926
2012-10-11,15.362133979797363
2012-10-12,15.407134056091309
2012-10-15,15.443127632141113
2012-10-16,15.623116493225098
2012-10-17,15.704115867614746
2012-10-18,15.650120735168457
2012-10-19,15.47012710571289
2012-10-22,15.488123893737793
2012-10-23,15.20914363861084
2012-10-24,15.227145195007324
2012-10-25,15.353137016296387
2012-10-26,15.344133377075195
2012-10-31,15.245142936706543
2012-11-01,15.425129890441895
2012-11-02,15.281137466430664
2012-11-05,15.317136764526367
2012-11-06,15.416131019592285
2012-11-07,15.227145195007324
2012-11-08,15.038148880004883
2012-11-09,14.975153923034668
2012-11-12,14.885160446166992
2012-11-13,14.858162879943848
2012-11-14,14.732172966003418
2012-11-15,14.759170532226562
2012-11-16,14.786166191101074
2012-11-19,15.02015495300293
2012-11-20,15.20914363861084
2012-11-21,15.155149459838867
2012-11-23,15.551119804382324
2012-11-26,15.452131271362305
2012-11-27,15.317136764526367
2012-11-28,15.542122840881348
2012-11-29,15.704115867614746
2012-11-30,15.587119102478027
2012-12-03,15.65911865234375
2012-12-04,15.740108489990234
2012-12-05,15.695112228393555
2012-12-06,15.668118476867676
2012-12-07,15.677122116088867
2012-12-10,15.749116897583008
2012-12-11,15.91110610961914
2012-12-12,15.875102043151855
2012-12-13,15.875102043151855
2012-12-14,15.938097953796387
2012-12-17,16.073091506958008
2012-12-18,16.298080444335938
2012-12-19,16.217082977294922
2012-12-20,16.280078887939453
2012-12-21,16.210546493530273
2012-12-24,16.156356811523438
2012-12-26,16.147323608398438
2012-12-27,16.129268646240234
2012-12-28,16.029926300048828
2012-12-31,16.264732360839844
2013-01-02,16.55371856689453
2013-01-03,16.409225463867188
2013-01-04,16.526626586914062
2013-01-07,16.409225463867188
2013-01-08,16.355039596557617
2013-01-09,16.409225463867188
2013-01-10,16.571779251098633
2013-01-11,16.589839935302734
2013-01-14,16.481470108032227
2013-01-15,16.51759910583496
2013-01-16,16.481470108032227
2013-01-17,16.698217391967773
2013-01-18,16.78852653503418
2013-01-22,16.99623680114746
2013-01-23,16.969139099121094
2013-01-24,17.0865478515625
2013-01-25,17.16782569885254
2013-01-28,17.0865478515625
2013-01-29,17.158794403076172
2013-01-30,17.050416946411133
2013-01-31,17.068485260009766
2013-02-01,17.12266731262207
2013-02-04,16.99623680114746
2013-02-05,17.10460662841797
2013-02-06,17.231042861938477
2013-02-07,17.068485260009766
2013-02-08,17.149761199951172
2013-02-11,17.0865478515625
2013-02-12,17.158794403076172
2013-02-13,17.276199340820312
2013-02-14,17.068485260009766
2013-02-15,17.11363983154297
2013-02-19,17.22201156616211
2013-02-20,17.032360076904297
2013-02-21,16.824649810791016
2013-02-22,17.04138946533203
2013-02-25,16.61693572998047
2013-02-26,16.78852653503418
2013-02-27,17.158794403076172
2013-02-28,17.158794403076172
2013-03-01,17.10460662841797
2013-03-04,17.24007225036621
2013-03-05,17.40262794494629
2013-03-06,17.40262794494629
2013-03-07,17.34844207763672
2013-03-08,17.375537872314453
2013-03-11,17.375537872314453
2013-03-12,17.22201156616211
2013-03-13,17.24910545349121
2013-03-14,17.375537872314453
2013-03-15,17.32135009765625
2013-03-18,17.21297836303711
2013-03-19,17.231042861938477
2013-03-20,17.393596649169922
2013-03-21,17.32135009765625
2013-03-22,17.34844207763672
2013-03-25,17.149761199951172
2013-03-26,17.24910545349121
2013-03-27,17.14073371887207
2013-03-28,17.32135009765625
2013-04-01,17.0594539642334
2013-04-02,17.032360076904297
2013-04-03,16.969139099121094
2013-04-04,17.10460662841797
2013-04-05,17.032360076904297
2013-04-08,17.014301300048828
2013-04-09,17.10460662841797
2013-04-10,17.375537872314453
2013-04-11,17.447784423828125
2013-04-12,17.393596649169922
2013-04-15,16.960113525390625
2013-04-16,17.21297836303711
2013-04-17,16.90593147277832
2013-04-18,16.752399444580078
2013-04-19,16.78852653503418
2013-04-22,16.77949333190918
2013-04-23,17.077516555786133
2013-04-24,17.16782569885254
2013-04-25,17.28522491455078
2013-04-26,17.28522491455078
2013-04-29,17.483909606933594
2013-04-30,17.53809356689453
2013-05-01,17.357471466064453
2013-05-02,17.465845108032227
2013-05-03,17.63743782043457
2013-05-06,17.682586669921875
2013-05-07,17.700647354125977
2013-05-08,17.84514808654785
2013-05-09,17.71870994567871
2013-05-10,17.75483512878418
2013-05-13,17.781925201416016
2013-05-14,18.0257625579834
2013-05-15,18.152198791503906
2013-05-16,18.070920944213867
2013-05-17,18.21541404724121
2013-05-20,18.377971649169922
2013-05-21,18.43215560913086
2013-05-22,18.152198791503906
2013-05-23,18.116071701049805
2013-05-24,18.034791946411133
2013-05-28,18.152198791503906
2013-05-29,17.980609893798828
2013-05-30,18.143165588378906
2013-05-31,17.84514808654785
2013-06-03,17.998676300048828
2013-06-04,17.89029884338379
2013-06-05,17.601308822631836
2013-06-06,17.76386833190918
2013-06-07,17.917396545410156
2013-06-10,17.90836524963379
2013-06-11,17.664525985717773
2013-06-12,17.54712677001953
2013-06-13,17.872236251831055
2013-06-14,17.682586669921875
2013-06-17,17.77289581298828
2013-06-18,17.95351219177246
2013-06-19,17.53809356689453
2013-06-20,16.987207412719727
2013-06-21,16.814611434936523
2013-06-24,16.62384033203125
2013-06-25,16.79644012451172
2013-06-26,16.90545082092285
2013-06-27,17.07804298400879
2013-06-28,17.08713150024414
2013-07-01,17.187053680419922
2013-07-02,17.08713150024414
2013-07-03,17.187053680419922
2013-07-05,17.268810272216797
2013-07-08,17.405073165893555
2013-07-09,17.550418853759766
2013-07-10,17.61400604248047
2013-07-11,18.03187370300293
2013-07-12,17.904691696166992
2013-07-15,18.059118270874023
2013-07-16,17.96828842163086
2013-07-17,18.04095458984375
2013-07-18,18.168136596679688
2013-07-19,18.24989128112793
2013-07-22,18.27714729309082
2013-07-23,18.168136596679688
2013-07-24,18.04095458984375
2013-07-25,18.222637176513672
2013-07-26,18.222637176513672
2013-07-29,18.059118270874023
2013-07-30,18.00461769104004
2013-07-31,17.986454010009766
2013-08-01,18.222637176513672
2013-08-02,18.258975982666016
2013-08-05,18.29530906677246
2013-08-06,18.168136596679688
2013-08-07,18.195383071899414
2013-08-08,18.39523696899414
2013-08-09,18.4224910736084
2013-08-12,18.495162963867188
2013-08-13,18.41340446472168
2013-08-14,18.29530906677246
2013-08-15,18.059118270874023
2013-08-16,18.095460891723633
2013-08-19,17.959196090698242
2013-08-20,17.959196090698242
2013-08-21,17.96828842163086
2013-08-22,18.222637176513672
2013-08-23,18.24989128112793
2013-08-26,18.113637924194336
2013-08-27,17.786603927612305
2013-08-28,17.94103240966797
2013-08-29,18.03187370300293
2013-08-30,17.80476951599121
2013-09-03,18.068212509155273
2013-09-04,18.2680606842041
2013-09-05,18.39523696899414
2013-09-06,18.404321670532227
2013-09-09,18.695009231567383
2013-09-10,18.92211151123047
2013-09-11,18.97661018371582
2013-09-12,18.931196212768555
2013-09-13,18.97661018371582
2013-09-16,19.17646598815918
