Date,FAN
2010-11-05,8.53199577331543
2010-11-08,8.451581001281738
2010-11-09,8.3148775100708
2010-11-10,8.330958366394043
2010-11-11,8.194252014160156
2010-11-12,8.129918098449707
2010-11-15,8.057550430297852
2010-11-16,7.872594356536865
2010-11-17,7.91280460357666
2010-11-18,8.04146671295166
2010-11-19,8.081673622131348
2010-11-22,7.9932169914245605
2010-11-23,7.768055438995361
2010-11-24,7.808262825012207
2010-11-26,7.711764812469482
2010-11-29,7.615270137786865
2010-11-30,7.534852981567383
2010-12-01,7.727846145629883
2010-12-02,7.808262825012207
2010-12-03,7.872594356536865
2010-12-06,7.864552021026611
2010-12-07,7.888678550720215
2010-12-08,7.91280460357666
2010-12-09,7.961051940917969
2010-12-10,8.081673622131348
2010-12-13,8.218378067016602
2010-12-14,8.234461784362793
2010-12-15,8.13796329498291
2010-12-16,8.226418495178223
2010-12-17,8.170130729675293
2010-12-20,8.049509048461914
2010-12-21,8.170130729675293
2010-12-22,8.121878623962402
2010-12-23,8.073634147644043
2010-12-27,8.081673622131348
2010-12-28,8.057550430297852
2010-12-29,8.194252014160156
2010-12-30,8.14600658416748
2010-12-31,8.24250316619873
2011-01-03,8.36312484741211
2011-01-04,8.347042083740234
2011-01-05,8.282711029052734
2011-01-06,8.14600658416748
2011-01-07,8.00125789642334
2011-01-10,7.977135181427002
2011-01-11,8.025382041931152
2011-01-12,8.258586883544922
2011-01-13,8.282711029052734
2011-01-14,8.395292282104492
2011-01-18,8.47570514678955
2011-01-19,8.387248992919922
2011-01-20,8.395292282104492
2011-01-21,8.459624290466309
2011-01-24,8.556121826171875
2011-01-25,8.515910148620605
2011-01-26,8.483747482299805
2011-01-27,8.483747482299805
2011-01-28,8.355081558227539
2011-01-31,8.427454948425293
2011-02-01,8.580243110656738
2011-02-02,8.580243110656738
2011-02-03,8.467662811279297
2011-02-04,8.451581001281738
2011-02-07,8.507872581481934
2011-02-08,8.5400390625
2011-02-09,8.60436725616455
2011-02-10,8.515910148620605
2011-02-11,8.483747482299805
2011-02-14,8.459624290466309
2011-02-15,8.36312484741211
2011-02-16,8.44354248046875
2011-02-17,8.44354248046875
2011-02-18,8.47570514678955
2011-02-22,8.250544548034668
2011-02-23,8.218378067016602
2011-02-24,8.282711029052734
2011-02-25,8.37116527557373
2011-02-28,8.459624290466309
2011-03-01,8.3148775100708
2011-03-02,8.322918891906738
2011-03-03,8.37116527557373
2011-03-04,8.355081558227539
2011-03-07,8.3148775100708
2011-03-08,8.435495376586914
2011-03-09,8.5400390625
2011-03-10,8.339000701904297
2011-03-11,8.395292282104492
2011-03-14,8.652615547180176
2011-03-15,8.837573051452637
2011-03-16,8.596329689025879
2011-03-17,8.845613479614258
2011-03-18,9.046649932861328
2011-03-21,9.119022369384766
2011-03-22,9.102940559387207
2011-03-23,9.183354377746582
2011-03-24,9.303976058959961
2011-03-25,9.263768196105957
2011-03-28,9.440681457519531
2011-03-29,9.521096229553223
2011-03-30,9.577386856079102
2011-03-31,9.537177085876465
2011-04-01,9.62563419342041
2011-04-04,9.72213363647461
2011-04-05,9.513051986694336
2011-04-06,9.537177085876465
2011-04-07,9.392433166503906
2011-04-08,9.480889320373535
2011-04-11,9.561304092407227
2011-04-12,9.513051986694336
2011-04-13,9.545219421386719
2011-04-14,9.553260803222656
2011-04-15,9.46480655670166
2011-04-18,9.191397666931152
2011-04-19,9.279851913452148
2011-04-20,9.408513069152832
2011-04-21,9.488931655883789
2011-04-25,9.553260803222656
2011-04-26,9.681925773620605
2011-04-27,9.673883438110352
2011-04-28,9.706049919128418
2011-04-29,9.762341499328613
2011-05-02,9.681925773620605
2011-05-03,9.657798767089844
2011-05-04,9.432640075683594
2011-05-05,9.175312995910645
2011-05-06,9.127062797546387
2011-05-09,9.239644050598145
2011-05-10,9.320060729980469
2011-05-11,9.110980033874512
2011-05-12,9.167271614074707
2011-05-13,8.982319831848145
2011-05-16,8.974275588989258
2011-05-17,9.078814506530762
2011-05-18,9.167271614074707
2011-05-19,9.231602668762207
2011-05-20,9.06273078918457
2011-05-23,8.773239135742188
2011-05-24,8.813448905944824
2011-05-25,8.79736614227295
2011-05-26,8.79736614227295
2011-05-27,8.837573051452637
2011-05-31,9.167271614074707
2011-06-01,8.86973762512207
2011-06-02,8.893863677978516
2011-06-03,8.90190315246582
2011-06-06,8.821487426757812
2011-06-07,8.934067726135254
2011-06-08,8.757156372070312
2011-06-09,8.79736614227295
2011-06-10,8.5400390625
2011-06-13,8.44354248046875
2011-06-14,8.684784889221191
2011-06-15,8.37116527557373
2011-06-16,8.266627311706543
2011-06-17,8.355081558227539
2011-06-20,8.266627311706543
2011-06-21,8.35396671295166
2011-06-22,8.281183242797852
2011-06-23,8.176047325134277
2011-06-24,8.038570404052734
2011-06-27,8.167963981628418
2011-06-28,8.192225456237793
2011-06-29,8.329705238342285
2011-06-30,8.442926406860352
2011-07-01,8.588494300842285
2011-07-05,8.49953556060791
2011-07-06,8.394403457641602
2011-07-07,8.515708923339844
2011-07-08,8.345882415771484
2011-07-11,8.0547456741333
2011-07-12,7.998137474060059
2011-07-13,8.135615348815918
2011-07-14,8.014309883117676
2011-07-15,7.981960773468018
2011-07-18,7.844480514526367
2011-07-19,7.933438301086426
2011-07-20,8.04665756225586
2011-07-21,8.273094177246094
2011-07-22,8.321617126464844
2011-07-25,8.539972305297852
2011-07-26,8.556146621704102
2011-07-27,8.321617126464844
2011-07-28,8.25692367553711
2011-07-29,8.25692367553711
2011-08-01,8.151789665222168
2011-08-02,7.876828670501709
2011-08-03,7.965787887573242
2011-08-04,7.464385986328125
2011-08-05,7.520994663238525
2011-08-08,6.857854843139648
2011-08-09,7.2055983543396
2011-08-10,6.841681003570557
2011-08-11,7.148991584777832
2011-08-12,7.197514057159424
2011-08-15,7.407777786254883
2011-08-16,7.310732841491699
2011-08-17,7.41586446762085
2011-08-18,7.140902519226074
2011-08-19,7.011508464813232
2011-08-22,7.068119525909424
2011-08-23,7.262208938598633
2011-08-24,7.351171493530273
2011-08-25,7.165162086486816
2011-08-26,7.270298480987549
2011-08-29,7.512909412384033
2011-08-30,7.432038307189941
2011-08-31,7.561431884765625
2011-09-01,7.375429630279541
2011-09-02,7.270298480987549
2011-09-06,7.003424167633057
2011-09-07,7.165162086486816
2011-09-08,7.03577184677124
2011-09-09,6.776986122131348
2011-09-12,6.728461742401123
2011-09-13,6.793159008026123
2011-09-14,6.962987422943115
2011-09-15,7.092381954193115
2011-09-16,7.076205253601074
2011-09-19,6.89829158782959
2011-09-20,6.825507164001465
2011-09-21,6.6395039558410645
2011-09-22,6.404978275299072
2011-09-23,6.413064479827881
2011-09-26,6.493937969207764
2011-09-27,6.599067687988281
2011-09-28,6.526282787322998
2011-09-29,6.647592544555664
2011-09-30,6.518197059631348
2011-10-03,6.2917585372924805
2011-10-04,6.429239749908447
2011-10-05,6.493937969207764
2011-10-06,6.7122883796691895
2011-10-07,6.7203755378723145
2011-10-10,6.874030590057373
2011-10-11,6.946812152862549
2011-10-12,7.076205253601074
2011-10-13,7.060032844543457
2011-10-14,7.148991584777832
2011-10-17,6.93872594833374
2011-10-18,7.043858051300049
2011-10-19,6.930641174316406
2011-10-20,6.882116317749023
2011-10-21,7.003424167633057
2011-10-24,7.148991584777832
2011-10-25,7.132816314697266
2011-10-26,7.25412130355835
2011-10-27,7.6180419921875
2011-10-28,7.520994663238525
2011-10-31,7.068119525909424
2011-11-01,6.776986122131348
2011-11-02,6.825507164001465
2011-11-03,7.027683258056641
2011-11-04,6.906376361846924
2011-11-07,7.060032844543457
2011-11-08,7.108556747436523
2011-11-09,6.663764953613281
2011-11-10,6.704202651977539
2011-11-11,6.906376361846924
2011-11-14,6.768895626068115
2011-11-15,6.696113109588623
2011-11-16,6.566720962524414
2011-11-17,6.4858479499816895
2011-11-18,6.542459011077881
2011-11-21,6.364542484283447
2011-11-22,6.3564558029174805
2011-11-23,6.138103008270264
2011-11-25,6.1219305992126465
2011-11-28,6.3321943283081055
2011-11-29,6.348368167877197
2011-11-30,6.6880269050598145
2011-12-01,6.6395039558410645
2011-12-02,6.615242004394531
2011-12-05,6.6880269050598145
2011-12-06,6.663764953613281
2011-12-07,6.655677318572998
2011-12-08,6.396890640258789
2011-12-09,6.6071553230285645
2011-12-12,6.364542484283447
2011-12-13,6.267497539520264
2011-12-14,6.267497539520264
2011-12-15,6.2998456954956055
2011-12-16,6.340281009674072
2011-12-19,6.186626434326172
2011-12-20,6.364542484283447
2011-12-21,6.3321943283081055
2011-12-22,6.388803482055664
2011-12-23,6.413064479827881
2011-12-27,6.380716323852539
2011-12-28,6.316019058227539
2011-12-29,6.340281009674072
2011-12-30,6.404978275299072
2012-01-03,6.599067687988281
2012-01-04,6.445413589477539
2012-01-05,6.380716323852539
2012-01-06,6.2998456954956055
2012-01-09,6.340281009674072
2012-01-10,6.413064479827881
2012-01-11,6.429239749908447
2012-01-12,6.429239749908447
2012-01-13,6.348368167877197
2012-01-17,6.413064479827881
2012-01-18,6.510110378265381
2012-01-19,6.590979099273682
2012-01-20,6.566720962524414
2012-01-23,6.647592544555664
2012-01-24,6.566720962524414
2012-01-25,6.647592544555664
2012-01-26,6.631418228149414
2012-01-27,6.704202651977539
2012-01-30,6.566720962524414
2012-01-31,6.6395039558410645
2012-02-01,6.776986122131348
2012-02-02,6.776986122131348
2012-02-03,7.003424167633057
2012-02-06,6.914464473724365
2012-02-07,6.946812152862549
2012-02-08,6.89829158782959
2012-02-09,6.930641174316406
2012-02-10,6.76080846786499
2012-02-13,6.801245212554932
2012-02-14,6.752721309661865
2012-02-15,6.7122883796691895
2012-02-16,6.809333324432373
2012-02-17,6.849768161773682
2012-02-21,6.914464473724365
2012-02-22,6.833592891693115
2012-02-23,6.825507164001465
2012-02-24,6.857854843139648
2012-02-27,6.7203755378723145
2012-02-28,6.728461742401123
2012-02-29,6.6880269050598145
2012-03-01,6.6880269050598145
2012-03-02,6.647592544555664
2012-03-05,6.590979099273682
2012-03-06,6.3321943283081055
2012-03-07,6.396890640258789
2012-03-08,6.502022743225098
2012-03-09,6.461587429046631
2012-03-12,6.461587429046631
2012-03-13,6.542459011077881
2012-03-14,6.445413589477539
2012-03-15,6.526282787322998
2012-03-16,6.6071553230285645
2012-03-19,6.631418228149414
2012-03-20,6.534370422363281
2012-03-21,6.477762222290039
2012-03-22,6.380716323852539
2012-03-23,6.469674110412598
2012-03-26,6.526282787322998
2012-03-27,6.429239749908447
2012-03-28,6.348368167877197
2012-03-29,6.2917585372924805
2012-03-30,6.3321943283081055
2012-04-02,6.3241071701049805
2012-04-03,6.227061748504639
2012-04-04,6.097668647766113
2012-04-05,6.073408603668213
2012-04-09,6.0006232261657715
2012-04-10,5.85505485534668
2012-04-11,5.895492076873779
2012-04-12,5.9844489097595215
2012-04-13,5.846968650817871
2012-04-16,5.895492076873779
2012-04-17,5.960187911987305
2012-04-18,5.863142967224121
2012-04-19,5.733748435974121
2012-04-20,5.782271862030029
2012-04-23,5.693314075469971
2012-04-24,5.7014007568359375
2012-04-25,5.782271862030029
2012-04-26,5.766097545623779
2012-04-27,5.7903594970703125
2012-04-30,5.7256622314453125
2012-05-01,5.782271862030029
2012-05-02,5.7014007568359375
2012-05-03,5.588181972503662
2012-05-04,5.539658546447754
2012-05-07,5.539658546447754
2012-05-08,5.547745704650879
2012-05-09,5.4264397621154785
2012-05-10,5.466875076293945
2012-05-11,5.394092559814453
2012-05-14,5.256611347198486
2012-05-15,5.127217769622803
2012-05-16,5.022085666656494
2012-05-17,4.957388401031494
2012-05-18,4.957388401031494
2012-05-21,5.022085666656494
2012-05-22,5.046346664428711
2012-05-23,4.973562717437744
2012-05-24,4.933125972747803
2012-05-25,4.973562717437744
2012-05-29,4.9493021965026855
2012-05-30,4.8360819816589355
2012-05-31,4.8360819816589355
2012-06-01,4.763298988342285
2012-06-04,4.7309489250183105
2012-06-05,4.795645713806152
2012-06-06,4.8765177726745605
2012-06-07,4.9250407218933105
2012-06-08,4.916953086853027
2012-06-11,4.860342979431152
2012-06-12,4.860342979431152
2012-06-13,4.795645713806152
2012-06-14,4.819908142089844
2012-06-15,4.900780200958252
2012-06-18,4.844168663024902
2012-06-19,4.973562717437744
2012-06-20,4.957388401031494
2012-06-21,4.884604454040527
2012-06-22,4.957388401031494
2012-06-25,4.852256774902344
2012-06-26,4.908865928649902
2012-06-27,4.933125972747803
2012-06-28,4.884604454040527
2012-06-29,5.143392086029053
2012-07-02,5.1353044509887695
2012-07-03,5.191914081573486
2012-07-05,5.086781024932861
2012-07-06,5.046346664428711
2012-07-09,5.0139970779418945
2012-07-10,4.933125972747803
2012-07-11,4.957388401031494
2012-07-12,4.884604454040527
2012-07-13,4.9250407218933105
2012-07-16,4.884604454040527
2012-07-17,4.9493021965026855
2012-07-18,4.916953086853027
2012-07-19,4.9493021965026855
2012-07-20,4.8279948234558105
2012-07-23,4.666253089904785
2012-07-24,4.544945240020752
2012-07-25,4.544945240020752
2012-07-26,4.698602199554443
2012-07-27,4.803732872009277
2012-07-30,4.747123718261719
2012-07-31,4.7875590324401855
2012-08-01,4.747123718261719
2012-08-02,4.674341201782227
2012-08-03,4.860342979431152
2012-08-06,4.884604454040527
2012-08-07,4.9816484451293945
2012-08-08,4.973562717437744
2012-08-09,4.9816484451293945
2012-08-10,4.9816484451293945
2012-08-13,4.941213607788086
2012-08-14,4.941213607788086
2012-08-15,4.900780200958252
2012-08-16,5.038259983062744
2012-08-17,5.102957248687744
2012-08-20,5.094869613647461
2012-08-21,5.2000017166137695
2012-08-22,5.1514787673950195
2012-08-23,5.183826923370361
2012-08-24,5.143392086029053
2012-08-27,5.111043453216553
2012-08-28,5.264698028564453
2012-08-29,5.2000017166137695
2012-08-30,5.102957248687744
2012-08-31,5.2727861404418945
2012-09-04,5.361742973327637
2012-09-05,5.2727861404418945
2012-09-06,5.4264397621154785
2012-09-07,5.52348518371582
2012-09-10,5.531571865081787
2012-09-11,5.572007179260254
2012-09-12,5.539658546447754
2012-09-13,5.604355812072754
2012-09-14,5.693314075469971
2012-09-17,5.7014007568359375
2012-09-18,5.7094879150390625
2012-09-19,5.7256622314453125
2012-09-20,5.620529651641846
2012-09-21,5.668036937713623
2012-09-24,5.6926093101501465
2012-09-25,5.6926093101501465
2012-09-26,5.569746494293213
2012-09-27,5.577937126159668
2012-09-28,5.479647636413574
2012-10-01,5.528792858123779
2012-10-02,5.5042195320129395
2012-10-03,5.496029853820801
2012-10-04,5.528792858123779
2012-10-05,5.561554908752441
2012-10-08,5.528792858123779
2012-10-09,5.397739887237549
2012-10-10,5.324023246765137
2012-10-11,5.414122104644775
2012-10-12,5.3813581466674805
2012-10-15,5.463266849517822
2012-10-16,5.536983966827393
2012-10-17,5.627081871032715
2012-10-18,5.586128234863281
2012-10-19,5.446885585784912
2012-10-22,5.479647636413574
2012-10-23,5.3895487785339355
2012-10-24,5.373167514801025
2012-10-25,5.340405464172363
2012-10-26,5.340405464172363
2012-10-31,5.324023246765137
2012-11-01,5.364976406097412
2012-11-02,5.332213878631592
2012-11-05,5.3813581466674805
2012-11-06,5.430502891540527
2012-11-07,5.2830681800842285
2012-11-08,5.274877548217773
2012-11-09,5.266687870025635
2012-11-12,5.233924865722656
2012-11-13,5.152015209197998
2012-11-14,5.119251728057861
2012-11-15,5.061916828155518
2012-11-16,5.086490631103516
2012-11-19,5.143824577331543
2012-11-20,5.127443313598633
2012-11-21,5.127443313598633
2012-11-23,5.242114067077637
2012-11-26,5.364976406097412
2012-11-27,5.266687870025635
2012-11-28,5.274877548217773
2012-11-29,5.324023246765137
2012-11-30,5.332213878631592
2012-12-03,5.324023246765137
2012-12-04,5.405930042266846
2012-12-05,5.463266849517822
2012-12-06,5.3895487785339355
2012-12-07,5.405930042266846
2012-12-10,5.414122104644775
2012-12-11,5.479647636413574
2012-12-12,5.528792858123779
2012-12-13,5.520602703094482
2012-12-14,5.528792858123779
2012-12-17,5.5533647537231445
2012-12-18,5.659846305847168
2012-12-19,5.6926093101501465
2012-12-20,5.7990899085998535
2012-12-21,5.721000671386719
2012-12-24,5.729220390319824
2012-12-26,5.7127814292907715
2012-12-27,5.671681880950928
2012-12-28,5.564825057983398
2012-12-31,5.704559803009033
2013-01-02,5.786759853363037
2013-01-03,5.803199768066406
2013-01-04,5.877178192138672
2013-01-07,5.934716701507568
2013-01-08,5.877178192138672
2013-01-09,5.992255687713623
2013-01-10,6.164872169494629
2013-01-11,6.247070789337158
2013-01-14,6.197751522064209
2013-01-15,6.197751522064209
2013-01-16,6.164872169494629
2013-01-17,6.148433685302734
2013-01-18,6.214191436767578
2013-01-22,6.18131160736084
2013-01-23,6.18131160736084
2013-01-24,6.140212059020996
2013-01-25,6.197751522064209
2013-01-28,6.197751522064209
2013-01-29,6.173093318939209
2013-01-30,6.189530372619629
2013-01-31,6.123773097991943
2013-02-01,6.156651496887207
2013-02-04,5.992255687713623
2013-02-05,6.033354759216309
2013-02-06,6.082673072814941
2013-02-07,6.156651496887207
2013-02-08,6.173093318939209
2013-02-11,6.189530372619629
2013-02-12,6.271730422973633
2013-02-13,6.321049213409424
2013-02-14,6.288168907165527
2013-02-15,6.238849639892578
2013-02-19,6.271730422973633
2013-02-20,6.222411632537842
2013-02-21,6.123773097991943
2013-02-22,6.164872169494629
2013-02-25,6.033354759216309
2013-02-26,6.025134086608887
2013-02-27,6.164872169494629
2013-02-28,6.189530372619629
2013-03-01,6.18131160736084
2013-03-04,6.189530372619629
2013-03-05,6.189530372619629
2013-03-06,6.222411632537842
2013-03-07,6.304610252380371
2013-03-08,6.304610252380371
2013-03-11,6.395027160644531
2013-03-12,6.353928089141846
2013-03-13,6.279951095581055
2013-03-14,6.4196858406066895
2013-03-15,6.403246879577637
2013-03-18,6.337488651275635
2013-03-19,6.279951095581055
2013-03-20,6.4196858406066895
2013-03-21,6.333323955535889
2013-03-22,6.423798084259033
2013-03-25,6.251071453094482
2013-03-26,6.341548919677734
2013-03-27,6.2757487297058105
2013-03-28,6.308649063110352
2013-04-01,6.234621524810791
2013-04-02,6.201722145080566
2013-04-03,6.193496227264404
2013-04-04,6.185270309448242
2013-04-05,6.0865702629089355
2013-04-08,6.160595893859863
2013-04-09,6.251071453094482
2013-04-10,6.440250396728516
2013-04-11,6.456699371337891
2013-04-12,6.448474407196045
2013-04-15,6.292197227478027
2013-04-16,6.349773406982422
2013-04-17,6.168821334838867
2013-04-18,6.152372360229492
2013-04-19,6.259298801422119
2013-04-22,6.251071453094482
2013-04-23,6.308649063110352
2013-04-24,6.3826751708984375
2013-04-25,6.440250396728516
2013-04-26,6.448474407196045
2013-04-29,6.604752540588379
2013-04-30,6.5965256690979
2013-05-01,6.563626289367676
2013-05-02,6.571850299835205
2013-05-03,6.662327766418457
2013-05-06,6.645876407623291
2013-05-07,6.687003135681152
2013-05-08,6.835054397583008
2013-05-09,6.76102876663208
2013-05-10,6.793928146362305
2013-05-13,6.8926310539245605
2013-05-14,6.941981315612793
2013-05-15,6.941981315612793
2013-05-16,6.88440465927124
2013-05-17,6.966655731201172
2013-05-20,6.950204849243164
2013-05-21,6.991332054138184
2013-05-22,6.867953777313232
2013-05-23,6.90085506439209
2013-05-24,6.974879741668701
2013-05-28,7.122931957244873
2013-05-29,7.172283172607422
2013-05-30,7.188732624053955
2013-05-31,7.081806182861328
2013-06-03,7.032455921173096
2013-06-04,6.991332054138184
2013-06-05,6.941981315612793
2013-06-06,6.933753967285156
2013-06-07,6.983105659484863
2013-06-10,7.02423095703125
2013-06-11,6.941981315612793
2013-06-12,6.958430290222168
2013-06-13,7.090032577514648
2013-06-14,7.007782936096191
2013-06-17,7.155831813812256
2013-06-18,7.188732624053955
2013-06-19,6.941981315612793
2013-06-20,6.835054397583008
2013-06-21,6.835054397583008
2013-06-24,6.644962310791016
2013-06-25,6.678022384643555
2013-06-26,6.801994323730469
2013-06-27,6.983821868896484
2013-06-28,6.950761795043945
2013-07-01,7.000351428985596
2013-07-02,6.901173114776611
2013-07-03,6.884642124176025
2013-07-05,6.909437656402588
2013-07-08,7.000351428985596
2013-07-09,7.107796669006348
2013-07-10,7.149118900299072
2013-07-11,7.314420223236084
2013-07-12,7.215238094329834
2013-07-15,7.281359672546387
2013-07-16,7.289624214172363
2013-07-17,7.281359672546387
2013-07-18,7.289624214172363
2013-07-19,7.397063255310059
2013-07-22,7.496244430541992
2013-07-23,7.545832633972168
2013-07-24,7.768984317779541
2013-07-25,7.9342827796936035
2013-07-26,7.992137432098389
2013-07-29,7.9342827796936035
2013-07-30,7.967344284057617
2013-07-31,7.975606441497803
2013-08-01,8.107847213745117
2013-08-02,8.157434463500977
2013-08-05,8.207023620605469
2013-08-06,8.132641792297363
2013-08-07,8.058258056640625
2013-08-08,8.223554611206055
2013-08-09,8.198760032653809
2013-08-12,8.215289115905762
2013-08-13,8.173965454101562
2013-08-14,8.149168968200684
2013-08-15,8.248347282409668
2013-08-16,8.306203842163086
2013-08-19,8.083050727844238
2013-08-20,8.091316223144531
2013-08-21,8.033464431762695
2013-08-22,8.132641792297363
2013-08-23,8.1904935836792
2013-08-26,8.149168968200684
2013-08-27,7.876428604125977
2013-08-28,7.967344284057617
2013-08-29,7.9342827796936035
2013-08-30,7.892959117889404
2013-09-03,7.959076404571533
2013-09-04,7.975606441497803
2013-09-05,8.0086669921875
2013-09-06,8.041726112365723
