Date,PBE
2010-11-04,19.875246047973633
2010-11-05,19.826602935791016
2010-11-08,19.80714988708496
2010-11-09,19.54448127746582
2010-11-10,19.7487735748291
2010-11-11,19.719589233398438
2010-11-12,19.534748077392578
2010-11-15,19.59311866760254
2010-11-16,19.320722579956055
2010-11-17,19.408279418945312
2010-11-18,19.680673599243164
2010-11-19,19.826602935791016
2010-11-22,19.777963638305664
2010-11-23,19.525020599365234
2010-11-24,19.933616638183594
2010-11-26,19.875246047973633
2010-11-29,19.768232345581055
2010-11-30,19.554208755493164
2010-12-01,19.80714988708496
2010-12-02,20.021169662475586
2010-12-03,19.98225975036621
2010-12-06,20.001718521118164
2010-12-07,20.089275360107422
2010-12-08,20.108728408813477
2010-12-09,20.07954216003418
2010-12-10,20.38113021850586
2010-12-13,20.517322540283203
2010-12-14,20.741079330444336
2010-12-15,20.906461715698242
2010-12-16,21.188587188720703
2010-12-17,21.285873413085938
2010-12-20,21.4415283203125
2010-12-21,21.490169525146484
2010-12-22,21.577726364135742
2010-12-23,21.558271408081055
2010-12-27,21.558271408081055
2010-12-28,21.451257705688477
2010-12-29,21.4415283203125
2010-12-30,21.42207145690918
2010-12-31,21.29559898376465
2011-01-03,21.042659759521484
2011-01-04,20.906461715698242
2011-01-05,21.05238914489746
2011-01-06,21.013477325439453
2011-01-07,20.94538116455078
2011-01-10,20.8675479888916
2011-01-11,21.032930374145508
2011-01-12,21.120485305786133
2011-01-13,21.0913028717041
2011-01-14,21.08157730102539
2011-01-18,21.392887115478516
2011-01-19,20.877277374267578
2011-01-20,20.779991149902344
2011-01-21,20.604875564575195
2011-01-24,20.779991149902344
2011-01-25,20.634063720703125
2011-01-26,20.955106735229492
2011-01-27,20.877277374267578
2011-01-28,20.293569564819336
2011-01-31,20.634063720703125
2011-02-01,20.896732330322266
2011-02-02,20.799449920654297
2011-02-03,20.702167510986328
2011-02-04,20.634063720703125
2011-02-07,20.634063720703125
2011-02-08,20.770265579223633
2011-02-09,20.56596565246582
2011-02-10,20.672977447509766
2011-02-11,20.838361740112305
2011-02-14,20.85782241821289
2011-02-15,20.828632354736328
2011-02-16,20.877277374267578
2011-02-17,20.887004852294922
2011-02-18,20.877277374267578
2011-02-22,20.48813819885254
2011-02-23,20.12818717956543
2011-02-24,20.235198974609375
2011-02-25,20.52705192565918
2011-02-28,20.46868133544922
2011-03-01,20.215742111206055
2011-03-02,20.313026428222656
2011-03-03,20.663249969482422
2011-03-04,20.61461067199707
2011-03-07,20.342212677001953
2011-03-08,20.624338150024414
2011-03-09,20.56596565246582
2011-03-10,20.07954216003418
2011-03-11,20.3227596282959
2011-03-14,20.225473403930664
2011-03-15,19.972532272338867
2011-03-16,19.719589233398438
2011-03-17,19.826602935791016
2011-03-18,20.001718521118164
2011-03-21,20.235198974609375
2011-03-22,20.13791275024414
2011-03-23,20.16710090637207
2011-03-24,20.439496994018555
2011-03-25,20.478410720825195
2011-03-28,20.410314559936523
2011-03-29,20.663249969482422
2011-03-30,21.032930374145508
2011-03-31,21.188587188720703
2011-04-01,21.334514617919922
2011-04-04,21.460987091064453
2011-04-05,21.558271408081055
2011-04-06,21.587453842163086
2011-04-07,21.392887115478516
2011-04-08,21.334514617919922
2011-04-11,21.42207145690918
2011-04-12,21.315059661865234
2011-04-13,21.4415283203125
2011-04-14,21.606908798217773
2011-04-15,21.84039306640625
2011-04-18,21.451257705688477
2011-04-19,21.42207145690918
2011-04-20,21.84039306640625
2011-04-21,22.025238037109375
2011-04-25,21.96686553955078
2011-04-26,22.41437530517578
2011-04-27,22.657583236694336
2011-04-28,22.696502685546875
2011-04-29,22.55057144165039
2011-05-02,22.560298919677734
2011-05-03,22.44355583190918
2011-05-04,22.229536056518555
2011-05-05,22.044694900512695
2011-05-06,22.36573028564453
2011-05-09,22.74514389038086
2011-05-10,22.86188316345215
2011-05-11,22.696502685546875
2011-05-12,23.027265548706055
2011-05-13,22.813243865966797
2011-05-16,22.570032119750977
2011-05-17,22.453289031982422
2011-05-18,22.677040100097656
2011-05-19,22.628400802612305
2011-05-20,22.579757690429688
2011-05-23,22.229536056518555
2011-05-24,21.96686553955078
2011-05-25,22.171167373657227
2011-05-26,22.394916534423828
2011-05-27,22.531116485595703
2011-05-31,22.628400802612305
2011-06-01,22.09333610534668
2011-06-02,22.161436080932617
2011-06-03,21.801481246948242
2011-06-06,21.558271408081055
2011-06-07,21.665285110473633
2011-06-08,21.5388126373291
2011-06-09,21.597187042236328
2011-06-10,21.062116622924805
2011-06-13,20.9940185546875
2011-06-14,21.246959686279297
2011-06-15,20.925920486450195
2011-06-16,20.97456169128418
2011-06-17,20.8675479888916
2011-06-20,21.0913028717041
2011-06-21,21.548540115356445
2011-06-22,21.451257705688477
2011-06-23,21.5679988861084
2011-06-24,21.110761642456055
2011-06-27,21.324783325195312
2011-06-28,21.704195022583008
2011-06-29,21.723651885986328
2011-06-30,21.81121063232422
2011-07-01,22.034963607788086
2011-07-05,22.064151763916016
2011-07-06,22.171167373657227
2011-07-07,22.190616607666016
2011-07-08,22.268444061279297
2011-07-11,21.733383178710938
2011-07-12,21.704195022583008
2011-07-13,21.86958122253418
2011-07-14,21.752840042114258
2011-07-15,21.68474006652832
2011-07-18,21.38315773010254
2011-07-19,21.782028198242188
2011-07-20,21.587453842163086
2011-07-21,22.044694900512695
2011-07-22,22.132247924804688
2011-07-25,21.772296905517578
2011-07-26,21.324783325195312
2011-07-27,20.56596565246582
2011-07-28,20.48813819885254
2011-07-29,20.50759506225586
2011-08-01,20.186555862426758
2011-08-02,19.583391189575195
2011-08-03,19.486108779907227
2011-08-04,18.250595092773438
2011-08-05,18.143579483032227
2011-08-08,16.956707000732422
2011-08-09,18.01711082458496
2011-08-10,17.09290313720703
2011-08-11,17.7349853515625
2011-08-12,18.153308868408203
2011-08-15,18.678646087646484
2011-08-16,18.5035343170166
2011-08-17,18.435434341430664
2011-08-18,17.559871673583984
2011-08-19,17.511228561401367
2011-08-22,17.336116790771484
2011-08-23,18.026838302612305
2011-08-24,18.299238204956055
2011-08-25,17.910093307495117
2011-08-26,18.415977478027344
2011-08-29,19.04832649230957
2011-08-30,19.281808853149414
2011-08-31,19.223438262939453
2011-09-01,18.81484603881836
2011-09-02,18.415977478027344
2011-09-06,18.57163429260254
2011-09-07,19.223438262939453
2011-09-08,18.960769653320312
2011-09-09,18.357608795166016
2011-09-12,18.445161819458008
2011-09-13,18.649459838867188
2011-09-14,18.892667770385742
2011-09-15,19.145612716674805
2011-09-16,19.12615394592285
2011-09-19,18.86348533630371
2011-09-20,18.853755950927734
2011-09-21,18.40625
2011-09-22,17.841999053955078
2011-09-23,18.16303825378418
2011-09-26,18.308963775634766
2011-09-27,18.552175521850586
2011-09-28,18.026838302612305
2011-09-29,18.065752029418945
2011-09-30,17.812808990478516
2011-10-03,17.268016815185547
2011-10-04,17.783632278442383
2011-10-05,18.26032257080078
2011-10-06,18.795387268066406
2011-10-07,18.37706184387207
2011-10-10,18.805112838745117
2011-10-11,18.795387268066406
2011-10-12,18.82457160949707
2011-10-13,18.999685287475586
2011-10-14,19.165067672729492
2011-10-17,18.649459838867188
2011-10-18,18.805112838745117
2011-10-19,18.581361770629883
2011-10-20,18.746742248535156
2011-10-21,19.34990692138672
2011-10-24,19.816875457763672
2011-10-25,19.203981399536133
2011-10-26,19.43746566772461
2011-10-27,20.108728408813477
2011-10-28,20.147642135620117
2011-10-31,19.768232345581055
2011-11-01,18.970502853393555
2011-11-02,18.989953994750977
2011-11-03,19.10669708251953
2011-11-04,18.970502853393555
2011-11-07,18.960769653320312
2011-11-08,19.067779541015625
2011-11-09,18.48407745361328
2011-11-10,18.445161819458008
2011-11-11,18.83429718017578
2011-11-14,18.795387268066406
2011-11-15,18.8829402923584
2011-11-16,18.542449951171875
2011-11-17,18.153308868408203
2011-11-18,17.997652053833008
2011-11-21,17.861454010009766
2011-11-22,18.104665756225586
2011-11-23,17.79335594177246
2011-11-25,17.579328536987305
2011-11-28,18.37706184387207
2011-11-29,18.26032257080078
2011-11-30,18.999685287475586
2011-12-01,19.087244033813477
2011-12-02,18.999685287475586
2011-12-05,19.096965789794922
2011-12-06,18.989953994750977
2011-12-07,18.8829402923584
2011-12-08,18.542449951171875
2011-12-09,18.844030380249023
2011-12-12,18.630002975463867
2011-12-13,18.474349975585938
2011-12-14,18.464618682861328
2011-12-15,18.493803024291992
2011-12-16,18.639732360839844
2011-12-19,18.542449951171875
2011-12-20,19.165067672729492
2011-12-21,19.203981399536133
2011-12-22,19.359638214111328
2011-12-23,19.37909507751465
2011-12-27,19.563934326171875
2011-12-28,19.24289894104004
2011-12-29,19.534748077392578
2011-12-30,19.51529312133789
2012-01-03,19.63203239440918
2012-01-04,19.534748077392578
2012-01-05,19.84606170654297
2012-01-06,20.021169662475586
2012-01-09,20.089275360107422
2012-01-10,20.458955764770508
2012-01-11,20.536779403686523
2012-01-12,20.702167510986328
2012-01-13,20.672977447509766
2012-01-17,20.818904876708984
2012-01-18,20.97456169128418
2012-01-19,20.94538116455078
2012-01-20,20.750804901123047
2012-01-23,20.595151901245117
2012-01-24,20.828632354736328
2012-01-25,21.139944076538086
2012-01-26,20.925920486450195
2012-01-27,21.178861618041992
2012-01-30,21.16913414001465
2012-01-31,21.29559898376465
2012-02-01,21.820938110351562
2012-02-02,22.044694900512695
2012-02-03,22.239261627197266
2012-02-06,22.42409896850586
2012-02-07,22.29763412475586
2012-02-08,22.122520446777344
2012-02-09,21.937679290771484
2012-02-10,21.76256561279297
2012-02-13,22.132247924804688
2012-02-14,21.976593017578125
2012-02-15,21.96686553955078
2012-02-16,22.346275329589844
2012-02-17,21.850122451782227
2012-02-21,21.50963020324707
2012-02-22,21.42207145690918
2012-02-23,21.81121063232422
2012-02-24,21.859851837158203
2012-02-27,21.76256561279297
2012-02-28,21.830669403076172
2012-02-29,21.587453842163086
2012-03-01,21.772296905517578
2012-03-02,21.626371383666992
2012-03-05,21.490169525146484
2012-03-06,20.9940185546875
2012-03-07,21.14967155456543
2012-03-08,21.529083251953125
2012-03-09,21.499900817871094
2012-03-12,21.43179702758789
2012-03-13,21.733383178710938
2012-03-14,21.655553817749023
2012-03-15,21.820938110351562
2012-03-16,21.801481246948242
2012-03-19,22.07387924194336
2012-03-20,21.791749954223633
2012-03-21,21.898765563964844
2012-03-22,21.879308700561523
2012-03-23,21.908491134643555
2012-03-26,22.394916534423828
2012-03-27,22.356002807617188
2012-03-28,22.21007537841797
2012-03-29,22.103063583374023
2012-03-30,22.064151763916016
2012-04-02,22.268444061279297
2012-04-03,22.229536056518555
2012-04-04,21.8890380859375
2012-04-05,21.976593017578125
2012-04-09,21.451257705688477
2012-04-10,20.672977447509766
2012-04-11,20.955106735229492
2012-04-12,21.10103416442871
2012-04-13,20.779991149902344
2012-04-16,20.556238174438477
2012-04-17,20.925920486450195
2012-04-18,20.916189193725586
2012-04-19,21.10103416442871
2012-04-20,21.324783325195312
2012-04-23,21.178861618041992
2012-04-24,21.110761642456055
2012-04-25,21.587453842163086
2012-04-26,21.655553817749023
2012-04-27,21.850122451782227
2012-04-30,21.626371383666992
2012-05-01,21.5679988861084
2012-05-02,21.626371383666992
2012-05-03,21.34424591064453
2012-05-04,20.85782241821289
2012-05-07,20.9940185546875
2012-05-08,21.0913028717041
2012-05-09,21.003746032714844
2012-05-10,21.178861618041992
2012-05-11,21.402616500854492
2012-05-14,21.324783325195312
2012-05-15,21.159406661987305
2012-05-16,21.2177734375
2012-05-17,20.80917739868164
2012-05-18,20.478410720825195
2012-05-21,21.120485305786133
2012-05-22,21.10103416442871
2012-05-23,21.139944076538086
2012-05-24,21.266416549682617
2012-05-25,21.285873413085938
2012-05-29,21.363698959350586
2012-05-30,21.0913028717041
2012-05-31,20.779991149902344
2012-06-01,20.16710090637207
2012-06-04,20.293569564819336
2012-06-05,20.556238174438477
2012-06-06,20.838361740112305
2012-06-07,20.828632354736328
2012-06-08,20.925920486450195
2012-06-11,20.624338150024414
2012-06-12,20.848093032836914
2012-06-13,20.69243812561035
2012-06-14,21.0913028717041
2012-06-15,21.305330276489258
2012-06-18,21.470712661743164
2012-06-19,21.81121063232422
2012-06-20,21.927953720092773
2012-06-21,21.675010681152344
2012-06-22,22.278173446655273
2012-06-25,22.025238037109375
2012-06-26,22.103063583374023
2012-06-27,22.4630184173584
2012-06-28,22.0155086517334
2012-06-29,22.570032119750977
2012-07-02,23.251022338867188
2012-07-03,23.44559097290039
2012-07-05,23.39695167541504
2012-07-06,23.03699493408203
2012-07-09,23.046724319458008
2012-07-10,22.677040100097656
2012-07-11,22.385190963745117
2012-07-12,22.715957641601562
2012-07-13,22.99808120727539
2012-07-16,22.99808120727539
2012-07-17,23.251022338867188
2012-07-18,23.319120407104492
2012-07-19,23.12455177307129
2012-07-20,22.920249938964844
2012-07-23,22.686769485473633
2012-07-24,22.21980094909668
2012-07-25,22.41437530517578
2012-07-26,22.774324417114258
2012-07-27,23.26074981689453
2012-07-30,22.657583236694336
2012-07-31,22.258718490600586
2012-08-01,21.86958122253418
2012-08-02,21.5679988861084
2012-08-03,21.84039306640625
2012-08-06,22.083608627319336
2012-08-07,22.171167373657227
2012-08-08,22.034963607788086
2012-08-09,22.083608627319336
2012-08-10,22.11279296875
2012-08-13,21.976593017578125
2012-08-14,22.07387924194336
2012-08-15,22.268444061279297
2012-08-16,22.29763412475586
2012-08-17,22.278173446655273
2012-08-20,22.229536056518555
2012-08-21,22.268444061279297
2012-08-22,22.42409896850586
2012-08-23,22.404647827148438
2012-08-24,22.677040100097656
2012-08-27,22.638132095336914
2012-08-28,22.677040100097656
2012-08-29,22.686769485473633
2012-08-30,22.55057144165039
2012-08-31,22.599212646484375
2012-09-04,22.900800704956055
2012-09-05,22.715957641601562
2012-09-06,23.173194885253906
2012-09-07,23.16346549987793
2012-09-10,23.007808685302734
2012-09-11,22.99808120727539
2012-09-12,23.027265548706055
2012-09-13,23.270479202270508
2012-09-14,23.455318450927734
2012-09-17,23.53314971923828
2012-09-18,23.630434036254883
2012-09-19,23.69853401184082
2012-09-20,23.75690460205078
2012-09-21,23.932018280029297
2012-09-24,23.77635955810547
2012-09-25,23.66934585571289
2012-09-26,23.367765426635742
2012-09-27,23.572063446044922
2012-09-28,23.50396156311035
2012-10-01,23.591516494750977
2012-10-02,23.825002670288086
2012-10-03,23.87364387512207
2012-10-04,23.883373260498047
2012-10-05,23.922285079956055
2012-10-08,23.75690460205078
2012-10-09,23.289936065673828
2012-10-10,23.22183609008789
2012-10-11,23.406673431396484
2012-10-12,23.241294860839844
2012-10-15,23.241294860839844
2012-10-16,23.3288516998291
2012-10-17,23.630434036254883
2012-10-18,23.377490997314453
2012-10-19,22.55057144165039
2012-10-22,22.48247528076172
2012-10-23,22.278173446655273
2012-10-24,22.11279296875
2012-10-25,22.190616607666016
2012-10-26,21.908491134643555
2012-10-31,21.665285110473633
2012-11-01,22.11279296875
2012-11-02,21.752840042114258
2012-11-05,22.044694900512695
2012-11-06,22.141979217529297
2012-11-07,21.733383178710938
2012-11-08,21.451257705688477
2012-11-09,21.655553817749023
2012-11-12,21.86958122253418
2012-11-13,21.76256561279297
2012-11-14,21.37342643737793
2012-11-15,21.2177734375
2012-11-16,21.587453842163086
2012-11-19,21.918224334716797
2012-11-20,22.200349807739258
2012-11-21,22.336544036865234
2012-11-23,22.570032119750977
2012-11-26,22.4630184173584
2012-11-27,22.404647827148438
2012-11-28,22.501928329467773
2012-11-29,22.822967529296875
2012-11-30,22.677040100097656
2012-12-03,22.49220085144043
2012-12-04,22.531116485595703
2012-12-05,22.42409896850586
2012-12-06,22.44355583190918
2012-12-07,22.375457763671875
2012-12-10,22.657583236694336
2012-12-11,22.910524368286133
2012-12-12,22.677040100097656
2012-12-13,22.521385192871094
2012-12-14,22.404647827148438
2012-12-17,22.579757690429688
2012-12-18,22.871612548828125
2012-12-19,22.638132095336914
2012-12-20,22.521385192871094
2012-12-21,22.356002807617188
2012-12-24,22.248992919921875
2012-12-26,22.07387924194336
2012-12-27,22.11279296875
2012-12-28,21.879308700561523
2012-12-31,22.21980094909668
2013-01-02,22.88134002685547
2013-01-03,22.803510665893555
2013-01-04,22.99808120727539
2013-01-07,23.280210494995117
2013-01-08,23.377490997314453
2013-01-09,23.688800811767578
2013-01-10,23.81527328491211
2013-01-11,23.620704650878906
2013-01-14,23.66934585571289
2013-01-15,23.81527328491211
2013-01-16,23.601247787475586
2013-01-17,23.717988967895508
2013-01-18,23.94174575805664
2013-01-22,24.03902816772461
2013-01-23,23.81527328491211
2013-01-24,23.94174575805664
2013-01-25,24.19468116760254
2013-01-28,24.11685562133789
2013-01-29,24.10712432861328
2013-01-30,24.00984001159668
2013-01-31,24.1265811920166
2013-02-01,24.41843605041504
2013-02-04,24.06821060180664
2013-02-05,24.311424255371094
2013-02-06,24.26278305053711
2013-02-07,24.019567489624023
2013-02-08,24.22386932373047
2013-02-11,24.00984001159668
2013-02-12,23.961196899414062
2013-02-13,24.136308670043945
2013-02-14,24.233596801757812
2013-02-15,24.34061050415039
2013-02-19,24.41843605041504
2013-02-20,24.146039962768555
2013-02-21,23.932018280029297
2013-02-22,24.11685562133789
2013-02-25,23.679073333740234
2013-02-26,23.630434036254883
2013-02-27,23.922285079956055
2013-02-28,24.04875373840332
2013-03-01,24.428165435791016
2013-03-04,24.544910430908203
2013-03-05,24.91458511352539
2013-03-06,24.992416381835938
2013-03-07,25.060516357421875
2013-03-08,25.148067474365234
2013-03-11,25.08970069885254
2013-03-12,25.148067474365234
2013-03-13,25.118886947631836
2013-03-14,25.352371215820312
2013-03-15,25.2745418548584
2013-03-18,25.060516357421875
2013-03-19,24.992416381835938
2013-03-20,25.206439971923828
2013-03-21,24.885404586791992
2013-03-22,24.972959518432617
2013-03-25,24.84648895263672
2013-03-26,24.856218338012695
2013-03-27,25.079975128173828
2013-03-28,25.508024215698242
2013-04-01,25.2745418548584
2013-04-02,25.67340850830078
2013-04-03,25.29400062561035
2013-04-04,25.420469284057617
2013-04-05,25.323184967041016
2013-04-08,25.488569259643555
2013-04-09,25.62476921081543
2013-04-10,26.266841888427734
2013-04-11,26.529512405395508
2013-04-12,26.714353561401367
2013-04-15,26.257116317749023
2013-04-16,26.753267288208008
2013-04-17,26.65598487854004
2013-04-18,26.15983009338379
2013-04-19,27.103492736816406
2013-04-22,27.385618209838867
2013-04-23,27.648286819458008
2013-04-24,27.171592712402344
2013-04-25,27.580188751220703
2013-04-26,27.443986892700195
2013-04-29,27.599645614624023
2013-04-30,27.531545639038086
2013-05-01,27.113222122192383
2013-05-02,27.56072998046875
2013-05-03,27.784486770629883
2013-05-06,27.755300521850586
2013-05-07,27.68719482421875
2013-05-08,27.765026092529297
2013-05-09,27.7066593170166
2013-05-10,28.241724014282227
2013-05-13,28.767059326171875
2013-05-14,29.12701416015625
2013-05-15,29.049184799194336
2013-05-16,28.55303382873535
2013-05-17,28.922712326049805
2013-05-20,28.65032196044922
2013-05-21,28.942174911499023
2013-05-22,28.708690643310547
2013-05-23,28.854616165161133
2013-05-24,28.883804321289062
2013-05-28,29.370223999023438
2013-05-29,29.029727935791016
2013-05-30,29.28266716003418
2013-05-31,29.01999855041504
2013-06-03,28.708690643310547
2013-06-04,28.290363311767578
2013-06-05,27.667743682861328
2013-06-06,28.115253448486328
2013-06-07,28.66977310180664
2013-06-10,28.59194564819336
2013-06-11,28.562763214111328
2013-06-12,27.988779067993164
2013-06-13,28.319551467895508
2013-06-14,27.998512268066406
2013-06-17,28.017967224121094
2013-06-18,28.426565170288086
2013-06-19,27.891498565673828
2013-06-20,27.074304580688477
2013-06-21,27.288328170776367
2013-06-24,27.45371437072754
2013-06-25,27.473176956176758
2013-06-26,27.920682907104492
2013-06-27,28.13471031188965
2013-06-28,28.10552215576172
2013-07-01,29.10755729675293
2013-07-02,29.234024047851562
2013-07-03,29.253482818603516
2013-07-05,29.80800437927246
2013-07-08,29.866378784179688
2013-07-09,29.992841720581055
2013-07-10,30.488996505737305
2013-07-11,31.043519973754883
2013-07-12,31.705059051513672
2013-07-15,31.80234146118164
2013-07-16,31.374286651611328
2013-07-17,31.500761032104492
2013-07-18,31.43265724182129
2013-07-19,31.889892578125
2013-07-22,32.04554748535156
2013-07-23,31.500761032104492
2013-07-24,31.617502212524414
2013-07-25,31.9871826171875
2013-07-26,31.91908073425293
2013-07-29,31.646684646606445
2013-07-30,31.646684646606445
2013-07-31,31.80234146118164
2013-08-01,32.34713363647461
2013-08-02,32.35685348510742
2013-08-05,32.23039627075195
2013-08-06,31.695323944091797
2013-08-07,31.705059051513672
2013-08-08,31.66614532470703
2013-08-09,31.957990646362305
2013-08-12,31.899625778198242
2013-08-13,32.00664138793945
2013-08-14,31.66614532470703
2013-08-15,31.092161178588867
2013-08-16,30.926776885986328
2013-08-19,30.790578842163086
2013-08-20,31.228355407714844
2013-08-21,31.63695526123047
2013-08-22,32.09418869018555
2013-08-23,32.035823822021484
2013-08-26,32.58061599731445
2013-08-27,31.5396671295166
2013-08-28,32.065006256103516
2013-08-29,32.40549850463867
2013-08-30,32.02609634399414
2013-09-03,32.44441604614258
2013-09-04,33.31026077270508
2013-09-05,33.543739318847656
2013-09-06,33.51454544067383
2013-09-09,34.23445129394531
2013-09-10,34.11771011352539
2013-09-11,34.02043151855469
2013-09-12,33.78694152832031
2013-09-13,34.127437591552734
2013-09-16,34.1955451965332
