Date,PSP
2010-11-02,5.534942626953125
2010-11-03,5.607568264007568
2010-11-04,5.737251281738281
2010-11-05,5.742438316345215
2010-11-08,5.726877689361572
2010-11-09,5.685378551483154
2010-11-10,5.680190563201904
2010-11-11,5.6283159255981445
2010-11-12,5.560882091522217
2010-11-15,5.576443195343018
2010-11-16,5.4519453048706055
2010-11-17,5.446757793426514
2010-11-18,5.550504684448242
2010-11-19,5.576443195343018
2010-11-22,5.529757022857666
2010-11-23,5.394883155822754
2010-11-24,5.4675068855285645
2010-11-26,5.394883155822754
2010-11-29,5.379322052001953
2010-11-30,5.301511764526367
2010-12-01,5.446757793426514
2010-12-02,5.560882091522217
2010-12-03,5.602378845214844
2010-12-06,5.586817264556885
2010-12-07,5.597191333770752
2010-12-08,5.6335039138793945
2010-12-09,5.659440040588379
2010-12-10,5.669816017150879
2010-12-13,5.70094108581543
2010-12-14,5.690566062927246
2010-12-15,5.623128414154053
2010-12-16,5.6335039138793945
2010-12-17,5.634042263031006
2010-12-20,5.655545711517334
2010-12-21,5.725433826446533
2010-12-22,5.752312183380127
2010-12-23,5.752312183380127
2010-12-27,5.730810165405273
2010-12-28,5.714681625366211
2010-12-29,5.757689952850342
2010-12-30,5.757689952850342
2010-12-31,5.779194355010986
2011-01-03,5.8490800857543945
2011-01-04,5.827576637268066
2011-01-05,5.859832286834717
2011-01-06,5.811450004577637
2011-01-07,5.795320987701416
2011-01-10,5.784570217132568
2011-01-11,5.843706130981445
2011-01-12,5.9458489418029785
2011-01-13,5.961976528167725
2011-01-14,6.010361194610596
2011-01-18,6.010361194610596
2011-01-19,5.929721355438232
2011-01-20,5.854456424713135
2011-01-21,5.91359281539917
2011-01-24,5.961976528167725
2011-01-25,5.924345016479492
2011-01-26,5.967352867126465
2011-01-27,5.999608039855957
2011-01-28,5.865208625793457
2011-01-31,5.89208984375
2011-02-01,6.021113872528076
2011-02-02,6.010361194610596
2011-02-03,6.037240505218506
2011-02-04,6.037240505218506
2011-02-07,6.074874401092529
2011-02-08,6.080249786376953
2011-02-09,6.058745861053467
2011-02-10,6.026490688323975
2011-02-11,6.0479936599731445
2011-02-14,6.03186559677124
2011-02-15,6.037240505218506
2011-02-16,6.117880821228027
2011-02-17,6.160890102386475
2011-02-18,6.1340107917785645
2011-02-22,5.956601619720459
2011-02-23,5.918970108032227
2011-02-24,5.967352867126465
2011-02-25,6.058745861053467
2011-02-28,6.128633975982666
2011-03-01,6.026490688323975
2011-03-02,6.074874401092529
2011-03-03,6.144761085510254
2011-03-04,6.128633975982666
2011-03-07,6.058745861053467
2011-03-08,6.128633975982666
2011-03-09,6.144761085510254
2011-03-10,6.026490688323975
2011-03-11,6.03186559677124
2011-03-14,5.988856315612793
2011-03-15,5.859832286834717
2011-03-16,5.741562843322754
2011-03-17,5.80607271194458
2011-03-18,5.924345016479492
2011-03-21,6.080249786376953
2011-03-22,6.053369998931885
2011-03-23,6.080249786376953
2011-03-24,6.155514240264893
2011-03-25,6.155514240264893
2011-03-28,6.160890102386475
2011-03-29,6.187768459320068
2011-03-30,6.225400924682617
2011-03-31,6.230777263641357
2011-04-01,6.26303243637085
2011-04-04,6.300664901733398
2011-04-05,6.300664901733398
2011-04-06,6.332921028137207
2011-04-07,6.322169780731201
2011-04-08,6.322169780731201
2011-04-11,6.2845377922058105
2011-04-12,6.209272384643555
2011-04-13,6.225400924682617
2011-04-14,6.2469048500061035
2011-04-15,6.279160976409912
2011-04-18,6.166265487670898
2011-04-19,6.209272384643555
2011-04-20,6.327544689178467
2011-04-21,6.4189372062683105
2011-04-25,6.424312591552734
2011-04-26,6.483449935913086
2011-04-27,6.5479607582092285
2011-04-28,6.569464683532715
2011-04-29,6.596345901489258
2011-05-02,6.574840068817139
2011-05-03,6.5372090339660645
2011-05-04,6.467319965362549
2011-05-05,6.322169780731201
2011-05-06,6.306040287017822
2011-05-09,6.359801769256592
2011-05-10,6.413559436798096
2011-05-11,6.306040287017822
2011-05-12,6.349050998687744
2011-05-13,6.241529941558838
2011-05-16,6.209272384643555
2011-05-17,6.2146477699279785
2011-05-18,6.257656574249268
2011-05-19,6.311417102813721
2011-05-20,6.257656574249268
2011-05-23,6.096375942230225
2011-05-24,6.1340107917785645
2011-05-25,6.166265487670898
2011-05-26,6.209272384643555
2011-05-27,6.236154079437256
2011-05-31,6.322169780731201
2011-06-01,6.177016258239746
2011-06-02,6.2522807121276855
2011-06-03,6.225400924682617
2011-06-06,6.128633975982666
2011-06-07,6.160890102386475
2011-06-08,6.080249786376953
2011-06-09,6.096375942230225
2011-06-10,5.956601619720459
2011-06-13,5.9458489418029785
2011-06-14,6.03186559677124
2011-06-15,5.865208625793457
2011-06-16,5.838329315185547
2011-06-17,5.865584373474121
2011-06-20,5.865584373474121
2011-06-21,5.928045272827148
2011-06-22,5.876941680908203
2011-06-23,5.865584373474121
2011-06-24,5.780412673950195
2011-06-27,5.831516742706299
2011-06-28,5.865584373474121
2011-06-29,5.979148864746094
2011-06-30,6.05296516418457
2011-07-01,6.143815517425537
2011-07-05,6.081357002258301
2011-07-06,6.081357002258301
2011-07-07,6.155173301696777
2011-07-08,6.115426063537598
2011-07-11,5.899653434753418
2011-07-12,5.871262073516846
2011-07-13,5.933722972869873
2011-07-14,5.876941680908203
2011-07-15,5.865584373474121
2011-07-18,5.678204536437988
2011-07-19,5.723628997802734
2011-07-20,5.8258376121521
2011-07-21,5.98482608795166
2011-07-22,6.018894672393799
2011-07-25,5.98482608795166
2011-07-26,5.98482608795166
2011-07-27,5.842872142791748
2011-07-28,5.7974467277526855
2011-07-29,5.808802127838135
2011-08-01,5.7974467277526855
2011-08-02,5.598708152770996
2011-08-03,5.61006498336792
2011-08-04,5.167166709899902
2011-08-05,5.133096694946289
2011-08-08,4.695876598358154
2011-08-09,4.985462665557861
2011-08-10,4.707231044769287
2011-08-11,4.962750434875488
2011-08-12,5.070636749267578
2011-08-15,5.240981578826904
2011-08-16,5.116061210632324
2011-08-17,5.144454002380371
2011-08-18,4.85486364364624
2011-08-19,4.764012813568115
2011-08-22,4.758334636688232
2011-08-23,4.89461088180542
2011-08-24,4.979784965515137
2011-08-25,4.877577304840088
2011-08-26,4.934358596801758
2011-08-29,5.121739387512207
2011-08-30,5.110383033752441
2011-08-31,5.167166709899902
2011-09-01,5.070636749267578
2011-09-02,4.923003196716309
2011-09-06,4.781047344207764
2011-09-07,4.951393127441406
2011-09-08,4.832152843475342
2011-09-09,4.690195560455322
2011-09-12,4.656126499176025
2011-09-13,4.75265645980835
2011-09-14,4.758334636688232
2011-09-15,4.877577304840088
2011-09-16,4.912422180175781
2011-09-19,4.769617557525635
2011-09-20,4.741058349609375
2011-09-21,4.569693565368652
2011-09-22,4.409755229949951
2011-09-23,4.392618656158447
2011-09-26,4.461163520812988
2011-09-27,4.575407028198242
2011-09-28,4.449739456176758
2011-09-29,4.535422325134277
2011-09-30,4.392618656158447
2011-10-03,4.209830284118652
2011-10-04,4.278375625610352
2011-10-05,4.3354973793029785
2011-10-06,4.4554524421691895
2011-10-07,4.364057540893555
2011-10-10,4.563981056213379
2011-10-11,4.603966236114502
2011-10-12,4.706784725189209
2011-10-13,4.661087512969971
2011-10-14,4.741058349609375
2011-10-17,4.609678745269775
2011-10-18,4.752481460571289
2011-10-19,4.649663925170898
2011-10-20,4.655375957489014
2011-10-21,4.786754131317139
2011-10-24,4.912422180175781
2011-10-25,4.786754131317139
2011-10-26,4.8895721435546875
2011-10-27,5.220876216888428
2011-10-28,5.198028087615967
2011-10-31,4.998102188110352
2011-11-01,4.758195400238037
2011-11-02,4.838163375854492
2011-11-03,4.975255012512207
2011-11-04,4.918133735656738
2011-11-07,4.90670919418335
2011-11-08,4.980966091156006
2011-11-09,4.678224086761475
2011-11-10,4.701072692871094
2011-11-11,4.798178672790527
2011-11-14,4.7182087898254395
2011-11-15,4.68393611907959
2011-11-16,4.5982561111450195
2011-11-17,4.5011491775512695
2011-11-18,4.535422325134277
2011-11-21,4.4040422439575195
2011-11-22,4.386906623840332
2011-11-23,4.261240005493164
2011-11-25,4.238391876220703
2011-11-28,4.398331165313721
2011-11-29,4.421178817749023
2011-11-30,4.655375957489014
2011-12-01,4.661087512969971
2011-12-02,4.701072692871094
2011-12-05,4.758195400238037
2011-12-06,4.752481460571289
2011-12-07,4.752481460571289
2011-12-08,4.541133403778076
2011-12-09,4.63823938369751
2011-12-12,4.552557468414307
2011-12-13,4.449739456176758
2011-12-14,4.392618656158447
2011-12-15,4.4040422439575195
2011-12-16,4.409755229949951
2011-12-19,4.3240742683410645
2011-12-20,4.5011491775512695
2011-12-21,4.495437145233154
2011-12-22,4.552557468414307
2011-12-23,4.569693565368652
2011-12-27,4.558269500732422
2011-12-28,4.495437145233154
2011-12-29,4.546845436096191
2011-12-30,4.563981056213379
2012-01-03,4.701072692871094
2012-01-04,4.68393611907959
2012-01-05,4.626816272735596
2012-01-06,4.609678745269775
2012-01-09,4.603966236114502
2012-01-10,4.672512054443359
2012-01-11,4.701072692871094
2012-01-12,4.763906002044678
2012-01-13,4.729633331298828
2012-01-17,4.763906002044678
2012-01-18,4.900997161865234
2012-01-19,4.992390155792236
2012-01-20,5.032376766204834
2012-01-23,5.0209527015686035
2012-01-24,4.998102188110352
2012-01-25,5.060936450958252
2012-01-26,5.055222988128662
2012-01-27,5.066648960113525
2012-01-30,5.0038161277771
2012-01-31,5.055222988128662
2012-02-01,5.135193824768066
2012-02-02,5.186603546142578
2012-02-03,5.295133590698242
2012-02-06,5.260859966278076
2012-02-07,5.283709526062012
2012-02-08,5.295133590698242
2012-02-09,5.352254390716553
2012-02-10,5.238011360168457
2012-02-13,5.272284984588623
2012-02-14,5.238011360168457
2012-02-15,5.238011360168457
2012-02-16,5.3065571784973145
2012-02-17,5.3408308029174805
2012-02-21,5.3179826736450195
2012-02-22,5.3065571784973145
2012-02-23,5.357967376708984
2012-02-24,5.375102519989014
2012-02-27,5.352254390716553
2012-02-28,5.375102519989014
2012-02-29,5.335117340087891
2012-03-01,5.375102519989014
2012-03-02,5.329405784606934
2012-03-05,5.283709526062012
2012-03-06,5.100922107696533
2012-03-07,5.186603546142578
2012-03-08,5.2779974937438965
2012-03-09,5.266571998596191
2012-03-12,5.283709526062012
2012-03-13,5.392238616943359
2012-03-14,5.357967376708984
2012-03-15,5.409375190734863
2012-03-16,5.443648815155029
2012-03-19,5.477921009063721
2012-03-20,5.4150872230529785
2012-03-21,5.392238616943359
2012-03-22,5.335117340087891
2012-03-23,5.357967376708984
2012-03-26,5.46649694442749
2012-03-27,5.426511764526367
2012-03-28,5.403663635253906
2012-03-29,5.392238616943359
2012-03-30,5.4150872230529785
2012-04-02,5.437937259674072
2012-04-03,5.420799255371094
2012-04-04,5.295133590698242
2012-04-05,5.2779974937438965
2012-04-09,5.238011360168457
2012-04-10,5.066648960113525
2012-04-11,5.146617889404297
2012-04-12,5.266571998596191
2012-04-13,5.158042907714844
2012-04-16,5.152329921722412
2012-04-17,5.238011360168457
2012-04-18,5.2094502449035645
2012-04-19,5.198028087615967
2012-04-20,5.232300758361816
2012-04-23,5.152329921722412
2012-04-24,5.180891036987305
2012-04-25,5.2437238693237305
2012-04-26,5.266571998596191
2012-04-27,5.3065571784973145
2012-04-30,5.289421081542969
2012-05-01,5.3179826736450195
2012-05-02,5.260859966278076
2012-05-03,5.232300758361816
2012-05-04,5.135193824768066
2012-05-07,5.169467926025391
2012-05-08,5.078072547912598
2012-05-09,5.015239238739014
2012-05-10,5.0209527015686035
2012-05-11,4.986678600311279
2012-05-14,4.900997161865234
2012-05-15,4.838163375854492
2012-05-16,4.775330543518066
2012-05-17,4.695361614227295
2012-05-18,4.6325273513793945
2012-05-21,4.735344886779785
2012-05-22,4.758195400238037
2012-05-23,4.752481460571289
2012-05-24,4.729633331298828
2012-05-25,4.7239227294921875
2012-05-29,4.79246711730957
2012-05-30,4.7182087898254395
2012-05-31,4.706784725189209
2012-06-01,4.615391254425049
2012-06-04,4.63823938369751
2012-06-05,4.68393611907959
2012-06-06,4.832452297210693
2012-06-07,4.809602737426758
2012-06-08,4.838163375854492
2012-06-11,4.781041622161865
2012-06-12,4.821027755737305
2012-06-13,4.798178672790527
2012-06-14,4.815316200256348
2012-06-15,4.912422180175781
2012-06-18,4.866724014282227
2012-06-19,4.946694374084473
2012-06-20,4.946694374084473
2012-06-21,4.843875408172607
2012-06-22,4.900997161865234
2012-06-25,4.821027755737305
2012-06-26,4.843875408172607
2012-06-27,4.878149032592773
2012-06-28,4.895284175872803
2012-06-29,5.049511432647705
2012-07-02,5.1123456954956055
2012-07-03,5.146617889404297
2012-07-05,5.118057727813721
2012-07-06,5.066648960113525
2012-07-09,5.066648960113525
2012-07-10,5.032376766204834
2012-07-11,5.032376766204834
2012-07-12,4.992390155792236
2012-07-13,5.072361469268799
2012-07-16,5.083784103393555
2012-07-17,5.095209121704102
2012-07-18,5.129481792449951
2012-07-19,5.140905857086182
2012-07-20,5.066648960113525
2012-07-23,4.980966091156006
2012-07-24,4.963829040527344
2012-07-25,4.986678600311279
2012-07-26,5.083784103393555
2012-07-27,5.152329921722412
2012-07-30,5.152329921722412
2012-07-31,5.095209121704102
2012-08-01,5.083784103393555
2012-08-02,5.055222988128662
2012-08-03,5.192315101623535
2012-08-06,5.226587772369385
2012-08-07,5.226587772369385
2012-08-08,5.220876216888428
2012-08-09,5.238011360168457
2012-08-10,5.238011360168457
2012-08-13,5.226587772369385
2012-08-14,5.226587772369385
2012-08-15,5.249436855316162
2012-08-16,5.272284984588623
2012-08-17,5.2779974937438965
2012-08-20,5.272284984588623
2012-08-21,5.2779974937438965
2012-08-22,5.283709526062012
2012-08-23,5.232300758361816
2012-08-24,5.232300758361816
2012-08-27,5.2151641845703125
2012-08-28,5.2094502449035645
2012-08-29,5.2437238693237305
2012-08-30,5.203738689422607
2012-08-31,5.2437238693237305
2012-09-04,5.232300758361816
2012-09-05,5.2094502449035645
2012-09-06,5.329405784606934
2012-09-07,5.4150872230529785
2012-09-10,5.397950172424316
2012-09-11,5.420799255371094
2012-09-12,5.449359893798828
2012-09-13,5.5407538414001465
2012-09-14,5.649284839630127
2012-09-17,5.626434803009033
2012-09-18,5.563602924346924
2012-09-19,5.586450576782227
2012-09-20,5.563602924346924
2012-09-21,5.590138912200928
2012-09-24,5.561295986175537
2012-09-25,5.474761009216309
2012-09-26,5.428608417510986
2012-09-27,5.492068290710449
2012-09-28,5.4459147453308105
2012-10-01,5.474761009216309
2012-10-02,5.492068290710449
2012-10-03,5.486298561096191
2012-10-04,5.584370136260986
2012-10-05,5.567063808441162
2012-10-08,5.532449722290039
2012-10-09,5.451683521270752
2012-10-10,5.451683521270752
2012-10-11,5.451683521270752
2012-10-12,5.440147399902344
2012-10-15,5.492068290710449
2012-10-16,5.561295986175537
2012-10-17,5.624753952026367
2012-10-18,5.618985176086426
2012-10-19,5.567063808441162
2012-10-22,5.5959086418151855
2012-10-23,5.515143871307373
2012-10-24,5.497837066650391
2012-10-25,5.5555267333984375
2012-10-26,5.543988227844238
2012-10-31,5.590138912200928
2012-11-01,5.66513729095459
2012-11-02,5.5959086418151855
2012-11-05,5.601678371429443
2012-11-06,5.642060279846191
2012-11-07,5.520913124084473
2012-11-08,5.451683521270752
2012-11-09,5.434378147125244
2012-11-12,5.440147399902344
2012-11-13,5.382457256317139
2012-11-14,5.301691055297852
2012-11-15,5.336305141448975
2012-11-16,5.324766635894775
2012-11-19,5.417069911956787
2012-11-20,5.4459147453308105
2012-11-21,5.451683521270752
2012-11-23,5.5555267333984375
2012-11-26,5.5382184982299805
2012-11-27,5.532449722290039
2012-11-28,5.526681423187256
2012-11-29,5.584370136260986
2012-11-30,5.630523204803467
2012-12-03,5.613214492797852
2012-12-04,5.642060279846191
2012-12-05,5.659368515014648
2012-12-06,5.6882123947143555
2012-12-07,5.6939826011657715
2012-12-10,5.682442665100098
2012-12-11,5.7112884521484375
2012-12-12,5.734364032745361
2012-12-13,5.7285943031311035
2012-12-14,5.751672267913818
2012-12-17,5.809360504150391
2012-12-18,5.84974479675293
2012-12-19,5.878588676452637
2012-12-20,5.913203239440918
2012-12-21,5.880858898162842
2012-12-24,5.851454257965088
2012-12-26,5.869096755981445
2012-12-27,5.89262056350708
2012-12-28,5.827930450439453
2012-12-31,5.951429843902588
2013-01-02,6.021998882293701
2013-01-03,6.004356384277344
2013-01-04,6.080805778503418
2013-01-07,6.092569351196289
2013-01-08,6.080805778503418
2013-01-09,6.110211372375488
2013-01-10,6.198424339294434
2013-01-11,6.239590167999268
2013-01-14,6.227828502655029
2013-01-15,6.216067314147949
2013-01-16,6.1925435066223145
2013-01-17,6.239590167999268
2013-01-18,6.2689948081970215
2013-01-22,6.298398971557617
2013-01-23,6.2689948081970215
2013-01-24,6.298398971557617
2013-01-25,6.33368444442749
2013-01-28,6.33368444442749
2013-01-29,6.380732536315918
2013-01-30,6.357208728790283
2013-01-31,6.386611461639404
2013-02-01,6.427778244018555
2013-02-04,6.374850273132324
2013-02-05,6.416015625
2013-02-06,6.451303005218506
2013-02-07,6.398372650146484
2013-02-08,6.445420265197754
2013-02-11,6.445420265197754
2013-02-12,6.515989780426025
2013-02-13,6.521871566772461
2013-02-14,6.551275730133057
2013-02-15,6.5806779861450195
2013-02-19,6.639488697052002
2013-02-20,6.586559772491455
2013-02-21,6.474825382232666
2013-02-22,6.5806779861450195
2013-02-25,6.4218974113464355
2013-02-26,6.486586570739746
2013-02-27,6.6218485832214355
2013-02-28,6.598323822021484
2013-03-01,6.586559772491455
2013-03-04,6.604203701019287
2013-03-05,6.633607387542725
2013-03-06,6.66301155090332
2013-03-07,6.686535358428955
2013-03-08,6.7100605964660645
2013-03-11,6.757106304168701
2013-03-12,6.7276997566223145
2013-03-13,6.7276997566223145
2013-03-14,6.792390823364258
2013-03-15,6.801888465881348
2013-03-18,6.730662822723389
2013-03-19,6.677245616912842
2013-03-20,6.706925392150879
2013-03-21,6.659440517425537
2013-03-22,6.671311378479004
2013-03-25,6.635696887969971
2013-03-26,6.677245616912842
2013-03-27,6.677245616912842
2013-03-28,6.700987339019775
2013-04-01,6.6475677490234375
2013-04-02,6.671311378479004
2013-04-03,6.629762172698975
2013-04-04,6.671311378479004
2013-04-05,6.6475677490234375
2013-04-08,6.700987339019775
2013-04-09,6.760341167449951
2013-04-10,6.837499618530273
2013-04-11,6.867175579071045
2013-04-12,6.849370956420898
2013-04-15,6.659440517425537
2013-04-16,6.795951843261719
2013-04-17,6.635696887969971
2013-04-18,6.570409774780273
2013-04-19,6.635696887969971
2013-04-22,6.683182716369629
2013-04-23,6.766275405883789
2013-04-24,6.778145790100098
2013-04-25,6.855305194854736
2013-04-26,6.849370956420898
2013-04-29,6.91465950012207
2013-04-30,6.979947566986084
2013-05-01,6.902787208557129
2013-05-02,6.91465950012207
2013-05-03,6.974010467529297
2013-05-06,6.985881805419922
2013-05-07,7.0214948654174805
2013-05-08,7.080848693847656
2013-05-09,7.009624481201172
2013-05-10,6.974010467529297
2013-05-13,6.956206798553467
2013-05-14,6.991818428039551
2013-05-15,7.015559196472168
2013-05-16,6.985881805419922
2013-05-17,7.039300918579102
2013-05-20,7.068976402282715
2013-05-21,7.051172256469727
2013-05-22,6.979947566986084
2013-05-23,6.920594692230225
2013-05-24,6.91465950012207
2013-05-28,6.950272083282471
2013-05-29,6.91465950012207
2013-05-30,6.979947566986084
2013-05-31,6.867175579071045
2013-06-03,6.861241817474365
2013-06-04,6.831564903259277
2013-06-05,6.71879243850708
2013-06-06,6.760341167449951
2013-06-07,6.795951843261719
2013-06-10,6.873111724853516
2013-06-11,6.790016174316406
2013-06-12,6.730662822723389
2013-06-13,6.831564903259277
2013-06-14,6.784080982208252
2013-06-17,6.837499618530273
2013-06-18,6.8790459632873535
2013-06-19,6.766275405883789
2013-06-20,6.582280158996582
2013-06-21,6.590848922729492
2013-06-24,6.468455791473389
2013-06-25,6.56636905670166
2013-06-26,6.548010349273682
2013-06-27,6.621446132659912
2013-06-28,6.676522254943848
2013-07-01,6.719359874725342
2013-07-02,6.707120895385742
2013-07-03,6.719359874725342
2013-07-05,6.737720012664795
2013-07-08,6.762197971343994
2013-07-09,6.8050360679626465
2013-07-10,6.841753959655762
2013-07-11,7.031460762023926
2013-07-12,6.9947428703308105
2013-07-15,7.025341510772705
2013-07-16,7.037580490112305
2013-07-17,7.055941581726074
2013-07-18,7.135496139526367
2013-07-19,7.153853893280029
2013-07-22,7.178333282470703
2013-07-23,7.21505069732666
2013-07-24,7.190570831298828
2013-07-25,7.178333282470703
2013-07-26,7.153853893280029
2013-07-29,7.092657089233398
2013-07-30,7.092657089233398
2013-07-31,7.092657089233398
2013-08-01,7.147735595703125
2013-08-02,7.178333282470703
2013-08-05,7.153853893280029
2013-08-06,7.141615867614746
2013-08-07,7.117135524749756
2013-08-08,7.190570831298828
2013-08-09,7.153853893280029
2013-08-12,7.135496139526367
2013-08-13,7.141615867614746
2013-08-14,7.141615867614746
2013-08-15,7.037580490112305
2013-08-16,7.055941581726074
2013-08-19,6.9947428703308105
2013-08-20,7.043702125549316
2013-08-21,6.976385116577148
2013-08-22,7.043702125549316
2013-08-23,7.074301242828369
2013-08-26,7.025341510772705
2013-08-27,6.902948379516602
2013-08-28,6.860111236572266
2013-08-29,6.945786952972412
2013-08-30,6.902948379516602
2013-09-03,6.988625526428223
2013-09-04,7.049821376800537
