Date,XME
2010-11-05,52.111717224121094
2010-11-08,53.13333511352539
2010-11-09,51.31329345703125
2010-11-10,52.46369552612305
2010-11-11,53.38229751586914
2010-11-12,51.459228515625
2010-11-15,51.15016174316406
2010-11-16,49.424556732177734
2010-11-17,49.664939880371094
2010-11-18,51.02999496459961
2010-11-19,52.36068344116211
2010-11-22,52.96163558959961
2010-11-23,51.96575927734375
2010-11-24,52.686912536621094
2010-11-26,51.84557342529297
2010-11-29,52.257667541503906
2010-11-30,52.455101013183594
2010-12-01,54.12920379638672
2010-12-02,55.33112716674805
2010-12-03,56.3098258972168
2010-12-06,57.17694091796875
2010-12-07,56.21538543701172
2010-12-08,54.95338821411133
2010-12-09,55.94926834106445
2010-12-10,56.48152542114258
2010-12-13,56.83350372314453
2010-12-14,56.799171447753906
2010-12-15,56.052276611328125
2010-12-16,56.6446533203125
2010-12-17,57.36766815185547
2010-12-20,57.634483337402344
2010-12-21,58.744834899902344
2010-12-22,58.40913772583008
2010-12-23,58.46079635620117
2010-12-27,58.0906867980957
2010-12-28,58.452171325683594
2010-12-29,58.93418502807617
2010-12-30,59.40760803222656
2010-12-31,59.20102310180664
2011-01-03,60.36298370361328
2011-01-04,59.91541290283203
2011-01-05,60.31997299194336
2011-01-06,59.57111358642578
2011-01-07,59.27850341796875
2011-01-10,59.28709411621094
2011-01-11,61.01716995239258
2011-01-12,61.10323715209961
2011-01-13,60.31135177612305
2011-01-14,59.02886962890625
2011-01-18,60.078956604003906
2011-01-19,57.94434356689453
2011-01-20,57.436519622802734
2011-01-21,56.39504623413086
2011-01-24,57.45372772216797
2011-01-25,57.37627410888672
2011-01-26,59.97568130493164
2011-01-27,58.770652770996094
2011-01-28,58.1939811706543
2011-01-31,59.364540100097656
2011-02-01,61.00855255126953
2011-02-02,60.81919860839844
2011-02-03,61.060211181640625
2011-02-04,60.268306732177734
2011-02-07,60.750343322753906
2011-02-08,61.129066467285156
2011-02-09,59.67443084716797
2011-02-10,60.139225006103516
2011-02-11,60.31135177612305
2011-02-14,62.00701141357422
2011-02-15,62.12749099731445
2011-02-16,63.04848861694336
2011-02-17,63.737064361572266
2011-02-18,62.678367614746094
2011-02-22,60.07036209106445
2011-02-23,60.37161636352539
2011-02-24,60.11338424682617
2011-02-25,61.16345977783203
2011-02-28,61.679935455322266
2011-03-01,60.31135177612305
2011-03-02,61.03437805175781
2011-03-03,62.5234489440918
2011-03-04,62.47177505493164
2011-03-07,61.060211181640625
2011-03-08,61.215126037597656
2011-03-09,59.82073211669922
2011-03-10,57.65169906616211
2011-03-11,59.17519760131836
2011-03-14,59.39899444580078
2011-03-15,59.44203567504883
2011-03-16,58.64153289794922
2011-03-17,59.67443084716797
2011-03-18,59.39787673950195
2011-03-21,60.569496154785156
2011-03-22,61.198360443115234
2011-03-23,62.5594482421875
2011-03-24,62.869625091552734
2011-03-25,62.91265106201172
2011-03-28,62.240718841552734
2011-03-29,63.25724411010742
2011-03-30,63.739662170410156
2011-03-31,63.998085021972656
2011-04-01,64.17901611328125
2011-04-04,64.9112548828125
2011-04-05,65.88469696044922
2011-04-06,64.90264129638672
2011-04-07,64.94570922851562
2011-04-08,64.67005920410156
2011-04-11,63.20555114746094
2011-04-12,61.827205657958984
2011-04-13,61.818607330322266
2011-04-14,62.00810241699219
2011-04-15,62.45607376098633
2011-04-18,61.22419738769531
2011-04-19,61.999507904052734
2011-04-20,63.18834686279297
2011-04-21,63.78276062011719
2011-04-25,63.5070686340332
2011-04-26,63.80856704711914
2011-04-27,64.23068237304688
2011-04-28,64.30821228027344
2011-04-29,65.11800384521484
2011-05-02,64.5666732788086
2011-05-03,63.72245407104492
2011-05-04,61.999507904052734
2011-05-05,60.65562057495117
2011-05-06,61.0174560546875
2011-05-09,62.56806945800781
2011-05-10,62.56806945800781
2011-05-11,60.06986618041992
2011-05-12,60.5350341796875
2011-05-13,59.15668869018555
2011-05-16,58.82069396972656
2011-05-17,59.18252944946289
2011-05-18,60.06986618041992
2011-05-19,59.50127029418945
2011-05-20,59.0274543762207
2011-05-23,58.165992736816406
2011-05-24,58.682884216308594
2011-05-25,59.785545349121094
2011-05-26,60.3541145324707
2011-05-27,60.96574783325195
2011-05-31,61.87029266357422
2011-06-01,59.68217468261719
2011-06-02,59.88030242919922
2011-06-03,58.75178527832031
2011-06-06,57.52851867675781
2011-06-07,57.485443115234375
2011-06-08,56.23631286621094
2011-06-09,56.908267974853516
2011-06-10,56.36553955078125
2011-06-13,55.185333251953125
2011-06-14,56.70151138305664
2011-06-15,55.28870391845703
2011-06-16,54.31526184082031
2011-06-17,54.15736389160156
2011-06-20,54.752685546875
2011-06-21,56.74574661254883
2011-06-22,56.883785247802734
2011-06-23,56.935546875
2011-06-24,56.34022521972656
2011-06-27,56.33159637451172
2011-06-28,57.91912841796875
2011-06-29,58.86819076538086
2011-06-30,59.85178756713867
2011-07-01,60.28318405151367
2011-07-05,60.45573043823242
2011-07-06,60.300437927246094
2011-07-07,61.37030029296875
2011-07-08,60.75770568847656
2011-07-11,58.41954803466797
2011-07-12,58.37641143798828
2011-07-13,59.8431396484375
2011-07-14,58.37641143798828
2011-07-15,59.65333557128906
2011-07-18,59.78277587890625
2011-07-19,61.01655197143555
2011-07-20,60.887149810791016
2011-07-21,61.5169677734375
2011-07-22,61.9483528137207
2011-07-25,61.52558898925781
2011-07-26,60.22277069091797
2011-07-27,58.18659973144531
2011-07-28,57.85011291503906
2011-07-29,57.46185302734375
2011-08-01,57.35832977294922
2011-08-02,55.693138122558594
2011-08-03,55.494693756103516
2011-08-04,50.40422439575195
2011-08-05,48.93748474121094
2011-08-08,44.49412155151367
2011-08-09,47.98841094970703
2011-08-10,46.349117279052734
2011-08-11,48.88570022583008
2011-08-12,49.31712341308594
2011-08-15,50.870140075683594
2011-08-16,49.135921478271484
2011-08-17,48.946109771728516
2011-08-18,46.219688415527344
2011-08-19,45.40866470336914
2011-08-22,45.59848403930664
2011-08-23,46.884037017822266
2011-08-24,47.0997428894043
2011-08-25,46.47853469848633
2011-08-26,48.100582122802734
2011-08-29,49.92969512939453
2011-08-30,50.55089569091797
2011-08-31,50.53364181518555
2011-09-01,49.593204498291016
2011-09-02,48.55785369873047
2011-09-06,47.8589973449707
2011-09-07,50.007347106933594
2011-09-08,49.48104476928711
2011-09-09,48.022926330566406
2011-09-12,47.444854736328125
2011-09-13,48.169593811035156
2011-09-14,48.55785369873047
2011-09-15,49.05827713012695
2011-09-16,48.87418746948242
2011-09-19,47.84571075439453
2011-09-20,46.0739631652832
2011-09-21,43.66266632080078
2011-09-22,40.231536865234375
2011-09-23,40.15375518798828
2011-09-26,41.355079650878906
2011-09-27,42.469974517822266
2011-09-28,39.57468795776367
2011-09-29,40.084617614746094
2011-09-30,38.7450065612793
2011-10-03,36.204063415527344
2011-10-04,38.0103759765625
2011-10-05,40.16239547729492
2011-10-06,41.06985855102539
2011-10-07,39.7907600402832
2011-10-10,41.9946403503418
2011-10-11,42.530487060546875
2011-10-12,43.42067337036133
2011-10-13,43.265113830566406
2011-10-14,44.501007080078125
2011-10-17,42.28849792480469
2011-10-18,44.0256462097168
2011-10-19,42.16748809814453
2011-10-20,42.6428337097168
2011-10-21,43.92194747924805
2011-10-24,46.11717224121094
2011-10-25,44.35407257080078
2011-10-26,45.330692291259766
2011-10-27,49.453243255615234
2011-10-28,50.88792037963867
2011-10-31,47.543209075927734
2011-11-01,46.12582778930664
2011-11-02,47.47408676147461
2011-11-03,48.77911376953125
2011-11-04,49.202613830566406
2011-11-07,49.28903579711914
2011-11-08,49.57424545288086
2011-11-09,46.255462646484375
2011-11-10,46.49745559692383
2011-11-11,47.65556716918945
2011-11-14,47.180233001708984
2011-11-15,47.906211853027344
2011-11-16,46.350528717041016
2011-11-17,44.5182991027832
2011-11-18,44.362728118896484
2011-11-21,43.13547134399414
2011-11-22,42.76382827758789
2011-11-23,40.67231750488281
2011-11-25,40.30068588256836
2011-11-28,42.82432556152344
2011-11-29,42.91939926147461
2011-11-30,46.938232421875
2011-12-01,46.52338790893555
2011-12-02,46.23818588256836
2011-12-05,46.972801208496094
2011-12-06,47.27529525756836
2011-12-07,47.016014099121094
2011-12-08,44.74299621582031
2011-12-09,46.350528717041016
2011-12-12,44.47508239746094
2011-12-13,42.850257873535156
2011-12-14,41.9946403503418
2011-12-15,41.890926361083984
2011-12-16,42.4282112121582
2011-12-19,41.06544876098633
2011-12-20,43.235469818115234
2011-12-21,43.304908752441406
2011-12-22,44.08612060546875
2011-12-23,43.94723892211914
2011-12-27,43.365665435791016
2011-12-28,41.75117492675781
2011-12-29,42.141780853271484
2011-12-30,42.52369689941406
2012-01-03,44.86732864379883
2012-01-04,44.98016357421875
2012-01-05,44.511444091796875
2012-01-06,44.537471771240234
2012-01-09,44.337852478027344
2012-01-10,45.55304718017578
2012-01-11,45.83080291748047
2012-01-12,46.2300910949707
2012-01-13,44.98016357421875
2012-01-17,44.988853454589844
2012-01-18,45.89154815673828
2012-01-19,46.099891662597656
2012-01-20,46.013092041015625
2012-01-23,46.4818115234375
2012-01-24,46.638057708740234
2012-01-25,48.295955657958984
2012-01-26,47.85326385498047
2012-01-27,48.46086883544922
2012-01-30,47.697025299072266
2012-01-31,47.06340026855469
2012-02-01,47.757789611816406
2012-02-02,48.44352340698242
2012-02-03,49.27680587768555
2012-02-06,49.11187744140625
2012-02-07,48.374080657958984
2012-02-08,48.14839553833008
2012-02-09,47.948753356933594
2012-02-10,46.22142028808594
2012-02-13,46.28217697143555
2012-02-14,45.36208724975586
2012-02-15,45.08432388305664
2012-02-16,46.464454650878906
2012-02-17,46.02177047729492
2012-02-21,46.85505294799805
2012-02-22,46.499176025390625
2012-02-23,46.759586334228516
2012-02-24,46.8029670715332
2012-02-27,46.20405197143555
2012-02-28,46.412384033203125
2012-02-29,44.98016357421875
2012-03-01,45.527000427246094
2012-03-02,44.65031814575195
2012-03-05,43.365665435791016
2012-03-06,42.2632942199707
2012-03-07,42.35009765625
2012-03-08,42.86221694946289
2012-03-09,43.86911392211914
2012-03-12,42.83618927001953
2012-03-13,44.034034729003906
2012-03-14,43.29623794555664
2012-03-15,43.77363586425781
2012-03-16,44.32431411743164
2012-03-19,45.063777923583984
2012-03-20,44.39390563964844
2012-03-21,44.1329345703125
2012-03-22,42.749691009521484
2012-03-23,43.402156829833984
2012-03-26,43.71534729003906
2012-03-27,43.39346694946289
2012-03-28,42.59308624267578
2012-03-29,43.21946716308594
2012-03-30,43.2542724609375
2012-04-02,44.0024299621582
2012-04-03,43.02808380126953
2012-04-04,41.99283218383789
2012-04-05,41.514347076416016
2012-04-09,41.28815841674805
2012-04-10,40.809688568115234
2012-04-11,41.1663703918457
2012-04-12,43.0889778137207
2012-04-13,41.93193435668945
2012-04-16,41.83623123168945
2012-04-17,42.58439636230469
2012-04-18,42.13202667236328
2012-04-19,42.01022720336914
2012-04-20,41.427364349365234
2012-04-23,40.687896728515625
2012-04-24,40.94017791748047
2012-04-25,41.966732025146484
2012-04-26,42.175514221191406
2012-04-27,42.001529693603516
2012-04-30,42.14942169189453
2012-05-01,42.48000717163086
2012-05-02,41.6883544921875
2012-05-03,40.905391693115234
2012-05-04,39.95713424682617
2012-05-07,39.68744659423828
2012-05-08,39.400360107421875
2012-05-09,39.53085708618164
2012-05-10,39.44384765625
2012-05-11,39.10456466674805
2012-05-14,38.58259201049805
2012-05-15,37.03407287597656
2012-05-16,36.16410827636719
2012-05-17,35.66823959350586
2012-05-18,34.77217483520508
2012-05-21,36.0858154296875
2012-05-22,35.154964447021484
2012-05-23,36.00752639770508
2012-05-24,35.74654006958008
2012-05-25,35.572547912597656
2012-05-29,36.416404724121094
2012-05-30,35.18107223510742
2012-05-31,34.27631759643555
2012-06-01,34.42420196533203
2012-06-04,34.49380111694336
2012-06-05,34.641685485839844
2012-06-06,35.442047119140625
2012-06-07,35.21587371826172
2012-06-08,35.05927276611328
2012-06-11,33.64124298095703
2012-06-12,34.21541976928711
2012-06-13,33.893531799316406
2012-06-14,34.30241012573242
2012-06-15,34.731204986572266
2012-06-18,34.67007064819336
2012-06-19,35.8315544128418
2012-06-20,35.90142822265625
2012-06-21,34.2159538269043
2012-06-22,34.34695053100586
2012-06-25,33.57844924926758
2012-06-26,33.53477478027344
2012-06-27,34.539085388183594
2012-06-28,34.90586471557617
2012-06-29,36.180877685546875
2012-07-02,36.29441833496094
2012-07-03,37.60436248779297
2012-07-05,37.44717025756836
2012-07-06,36.617530822753906
2012-07-09,36.07608413696289
2012-07-10,34.94078826904297
2012-07-11,34.90586471557617
2012-07-12,34.92333221435547
2012-07-13,35.40364074707031
2012-07-16,34.92333221435547
2012-07-17,34.8447265625
2012-07-18,34.73992919921875
2012-07-19,35.0368537902832
2012-07-20,34.57400894165039
2012-07-23,33.95396423339844
2012-07-24,32.86234664916992
2012-07-25,32.530479431152344
2012-07-26,32.89727020263672
2012-07-27,34.44301223754883
2012-07-30,34.75740051269531
2012-07-31,34.75740051269531
2012-08-01,34.69626235961914
2012-08-02,34.041297912597656
2012-08-03,34.91460037231445
2012-08-06,35.796630859375
2012-08-07,36.3293571472168
2012-08-08,36.3293571472168
2012-08-09,37.019248962402344
2012-08-10,37.1240348815918
2012-08-13,36.242008209228516
2012-08-14,35.857765197753906
2012-08-15,35.822818756103516
2012-08-16,36.52146530151367
2012-08-17,36.66993713378906
2012-08-20,37.019248962402344
2012-08-21,37.46462631225586
2012-08-22,37.68296432495117
2012-08-23,36.82712173461914
2012-08-24,36.63499069213867
2012-08-27,36.128475189208984
2012-08-28,36.041160583496094
2012-08-29,35.8926887512207
2012-08-30,35.194053649902344
2012-08-31,35.75296401977539
2012-09-04,35.33377456665039
2012-09-05,35.464778900146484
2012-09-06,36.48653793334961
2012-09-07,38.35539245605469
2012-09-10,38.33794021606445
2012-09-11,38.81825637817383
2012-09-12,38.957984924316406
2012-09-13,40.669647216796875
2012-09-14,41.65647888183594
2012-09-17,40.5910530090332
2012-09-18,40.43385314941406
2012-09-19,40.30286407470703
2012-09-20,39.93607711791992
2012-09-21,39.58655548095703
2012-09-24,38.798152923583984
2012-09-25,37.65058135986328
2012-09-26,37.878353118896484
2012-09-27,38.58790588378906
2012-09-28,38.123634338378906
2012-10-01,38.21999740600586
2012-10-02,37.98347854614258
2012-10-03,37.484153747558594
2012-10-04,38.4827880859375
2012-10-05,38.37766647338867
2012-10-08,38.57914352416992
2012-10-09,38.93831253051758
2012-10-10,38.54410934448242
2012-10-11,39.569026947021484
2012-10-12,38.666751861572266
2012-10-15,39.14855194091797
2012-10-16,39.9632453918457
2012-10-17,40.81294631958008
2012-10-18,41.014434814453125
2012-10-19,39.9982795715332
2012-10-22,40.847999572753906
2012-10-23,39.709197998046875
2012-10-24,38.947059631347656
2012-10-25,39.12228012084961
2012-10-26,39.087223052978516
2012-10-31,38.98210525512695
2012-11-01,40.462562561035156
2012-11-02,39.174827575683594
2012-11-05,39.31497573852539
2012-11-06,39.88438415527344
2012-11-07,38.307594299316406
2012-11-08,37.8870964050293
2012-11-09,37.808258056640625
2012-11-12,38.097354888916016
2012-11-13,37.36151123046875
2012-11-14,36.30154037475586
2012-11-15,35.530662536621094
2012-11-16,35.81973648071289
2012-11-19,36.83591079711914
2012-11-20,36.41542053222656
2012-11-21,36.67823028564453
2012-11-23,37.195068359375
2012-11-26,36.99357986450195
2012-11-27,36.55558395385742
2012-11-28,36.90598678588867
2012-11-29,37.195068359375
2012-11-30,37.16002655029297
2012-12-03,36.660701751708984
2012-12-04,36.870948791503906
2012-12-05,37.142513275146484
2012-12-06,37.16878128051758
2012-12-07,37.44911575317383
2012-12-10,38.132389068603516
2012-12-11,38.649234771728516
2012-12-12,38.675514221191406
2012-12-13,38.39519119262695
2012-12-14,39.043426513671875
2012-12-17,39.025901794433594
2012-12-18,39.691673278808594
2012-12-19,39.42012023925781
2012-12-20,39.507713317871094
2012-12-21,39.09231948852539
2012-12-24,38.88109588623047
2012-12-26,39.27714157104492
2012-12-27,38.95150375366211
2012-12-28,38.37067413330078
2012-12-31,39.717166900634766
2013-01-02,40.8348503112793
2013-01-03,40.42122268676758
2013-01-04,41.0108528137207
2013-01-07,41.08126449584961
2013-01-08,40.41240692138672
2013-01-09,40.5620231628418
2013-01-10,40.535614013671875
2013-01-11,39.866764068603516
2013-01-14,39.541160583496094
2013-01-15,39.9107780456543
2013-01-16,39.53235626220703
2013-01-17,39.805171966552734
2013-01-18,40.05159378051758
2013-01-22,40.597225189208984
2013-01-23,40.16600036621094
2013-01-24,39.40914535522461
2013-01-25,39.32993698120117
2013-01-28,38.66109848022461
2013-01-29,39.030723571777344
2013-01-30,38.3266716003418
2013-01-31,38.608280181884766
2013-02-01,39.04832077026367
2013-02-04,38.617088317871094
2013-02-05,38.44987106323242
2013-02-06,39.206729888916016
2013-02-07,38.99551773071289
2013-02-08,39.07472610473633
2013-02-11,39.06591796875
2013-02-12,39.25952911376953
2013-02-13,38.784305572509766
2013-02-14,39.56755828857422
2013-02-15,39.057125091552734
2013-02-19,38.696292877197266
2013-02-20,36.830562591552734
2013-02-21,36.48733139038086
2013-02-22,36.49614334106445
2013-02-25,35.58088302612305
2013-02-26,35.83610153198242
2013-02-27,36.19691848754883
2013-02-28,35.695289611816406
2013-03-01,34.9648323059082
2013-03-04,34.489593505859375
2013-03-05,34.64802169799805
2013-03-06,35.792091369628906
2013-03-07,35.96809768676758
2013-03-08,36.4697380065918
2013-03-11,36.293731689453125
2013-03-12,36.32893753051758
2013-03-13,35.712886810302734
2013-03-14,35.994503021240234
2013-03-15,36.34916687011719
2013-03-18,36.25212860107422
2013-03-19,35.73158645629883
2013-03-20,35.916866302490234
2013-03-21,35.969810485839844
2013-03-22,35.77570724487305
2013-03-25,35.6963005065918
2013-03-26,35.766868591308594
2013-03-27,35.98744583129883
2013-03-28,35.6345329284668
2013-04-01,34.761112213134766
2013-04-02,33.75532913208008
2013-04-03,33.15540313720703
2013-04-04,33.472999572753906
2013-04-05,33.48182678222656
2013-04-08,33.51711654663086
2013-04-09,34.67287826538086
2013-04-10,34.56700134277344
2013-04-11,34.3464469909668
2013-04-12,33.57004928588867
2013-04-15,31.47026824951172
2013-04-16,31.558496475219727
2013-04-17,30.499780654907227
2013-04-18,31.011499404907227
2013-04-19,31.011499404907227
2013-04-22,31.090892791748047
2013-04-23,30.89680290222168
2013-04-24,32.176082611083984
2013-04-25,32.42311096191406
2013-04-26,31.867286682128906
2013-04-29,32.22901916503906
2013-04-30,32.793663024902344
2013-05-01,32.176082611083984
2013-05-02,32.1672477722168
2013-05-03,33.00540542602539
2013-05-06,33.1289176940918
2013-05-07,32.91718292236328
2013-05-08,33.94059753417969
2013-05-09,33.55241012573242
2013-05-10,34.06412124633789
2013-05-13,33.38478088378906
2013-05-14,33.21714782714844
2013-05-15,32.77602005004883
2013-05-16,32.63486099243164
2013-05-17,32.88189697265625
2013-05-20,34.17880630493164
2013-05-21,34.319976806640625
2013-05-22,33.905311584472656
2013-05-23,33.631805419921875
2013-05-24,33.367130279541016
2013-05-28,33.68474578857422
2013-05-29,33.59652328491211
2013-05-30,33.984718322753906
2013-05-31,33.21714782714844
2013-06-03,33.58769226074219
2013-06-04,33.27890396118164
2013-06-05,32.78483963012695
2013-06-06,32.8642463684082
2013-06-07,32.44075012207031
2013-06-10,32.44957733154297
2013-06-11,31.831993103027344
2013-06-12,31.593788146972656
2013-06-13,32.237823486328125
2013-06-14,31.664358139038086
2013-06-17,31.567317962646484
2013-06-18,31.68201446533203
2013-06-19,31.19676971435547
2013-06-20,30.173336029052734
2013-06-21,30.07938003540039
2013-06-24,28.705276489257812
2013-06-25,29.033287048339844
2013-06-26,28.465923309326172
2013-06-27,28.847122192382812
2013-06-28,29.396766662597656
2013-07-01,29.636119842529297
2013-07-02,29.53859519958496
2013-07-03,29.37016487121582
2013-07-05,29.148536682128906
2013-07-08,29.343563079833984
2013-07-09,29.946393966674805
2013-07-10,30.123701095581055
2013-07-11,31.08112907409668
2013-07-12,30.593547821044922
2013-07-15,30.620141983032227
2013-07-16,30.841772079467773
2013-07-17,30.974754333496094
2013-07-18,31.40027618408203
2013-07-19,31.462331771850586
2013-07-22,31.976511001586914
2013-07-23,32.80982971191406
2013-07-24,31.692829132080078
2013-07-25,31.914451599121094
2013-07-26,32.23358917236328
2013-07-29,32.020835876464844
2013-07-30,31.72828483581543
2013-07-31,31.621906280517578
2013-08-01,31.586444854736328
2013-08-02,31.409143447875977
2013-08-05,31.42687225341797
2013-08-06,30.67333984375
2013-08-07,30.425106048583984
2013-08-08,31.683961868286133
2013-08-09,32.59707260131836
2013-08-12,33.12897491455078
2013-08-13,32.63252639770508
2013-08-14,33.18217086791992
2013-08-15,33.27968215942383
2013-08-16,32.827552795410156
2013-08-19,31.958782196044922
2013-08-20,32.52614212036133
2013-08-21,31.8967227935791
2013-08-22,32.925079345703125
2013-08-23,33.39492416381836
2013-08-26,33.554500579833984
2013-08-27,32.57046890258789
2013-08-28,32.357704162597656
2013-08-29,32.23358917236328
2013-08-30,31.887861251831055
2013-09-03,32.09175491333008
2013-09-04,32.260196685791016
2013-09-05,32.455223083496094
2013-09-06,32.747772216796875
2013-09-09,33.52790832519531
2013-09-10,33.76726531982422
2013-09-11,34.024356842041016
2013-09-12,33.155574798583984
2013-09-13,32.880760192871094
2013-09-16,32.99600601196289
2013-09-17,33.554500579833984
