Date,KBWP
2011-10-26,20.461631774902344
2011-10-27,20.461631774902344
2011-10-28,20.461631774902344
2011-10-31,20.511165618896484
2011-11-01,20.511165618896484
2011-11-02,20.280044555664062
2011-11-03,20.47814178466797
2011-11-04,20.47814178466797
2011-11-07,20.47814178466797
2011-11-08,20.47814178466797
2011-11-09,20.585437774658203
2011-11-10,20.585437774658203
2011-11-11,20.585437774658203
2011-11-14,20.585437774658203
2011-11-15,20.585437774658203
2011-11-16,20.585437774658203
2011-11-17,20.205760955810547
2011-11-18,20.205760955810547
2011-11-21,20.205760955810547
2011-11-22,20.205760955810547
2011-11-23,20.205760955810547
2011-11-25,20.205760955810547
2011-11-28,20.205760955810547
2011-11-29,20.205760955810547
2011-11-30,20.205760955810547
2011-12-01,20.205760955810547
2011-12-02,20.205760955810547
2011-12-05,20.205760955810547
2011-12-06,20.205760955810547
2011-12-07,20.205760955810547
2011-12-08,20.205760955810547
2011-12-09,20.205760955810547
2011-12-12,20.205760955810547
2011-12-13,20.205760955810547
2011-12-14,20.205760955810547
2011-12-15,20.560684204101562
2011-12-16,20.536542892456055
2011-12-19,20.536542892456055
2011-12-20,20.536542892456055
2011-12-21,20.536542892456055
2011-12-22,20.536542892456055
2011-12-23,20.536542892456055
2011-12-27,20.536542892456055
2011-12-28,20.536542892456055
2011-12-29,20.536542892456055
2011-12-30,20.536542892456055
2012-01-03,20.536542892456055
2012-01-04,20.536542892456055
2012-01-05,20.536542892456055
2012-01-06,21.352338790893555
2012-01-09,21.352338790893555
2012-01-10,21.352338790893555
2012-01-11,21.352338790893555
2012-01-12,21.352338790893555
2012-01-13,21.352338790893555
2012-01-17,21.352338790893555
2012-01-18,21.352338790893555
2012-01-19,21.643692016601562
2012-01-20,21.643692016601562
2012-01-23,21.643692016601562
2012-01-24,21.643692016601562
2012-01-25,21.643692016601562
2012-01-26,21.643692016601562
2012-01-27,21.643692016601562
2012-01-30,21.643692016601562
2012-01-31,21.643692016601562
2012-02-01,21.776880264282227
2012-02-02,21.776880264282227
2012-02-03,22.101545333862305
2012-02-06,22.02662467956543
2012-02-07,22.02662467956543
2012-02-08,22.02662467956543
2012-02-09,22.02662467956543
2012-02-10,22.02662467956543
2012-02-13,22.02662467956543
2012-02-14,22.02662467956543
2012-02-15,22.02662467956543
2012-02-16,22.02662467956543
2012-02-17,22.02662467956543
2012-02-21,22.392902374267578
2012-02-22,22.392902374267578
2012-02-23,22.392902374267578
2012-02-24,22.392902374267578
2012-02-27,22.392902374267578
2012-02-28,22.392902374267578
2012-02-29,22.392902374267578
2012-03-01,22.392902374267578
2012-03-02,22.392902374267578
2012-03-05,22.24306297302246
2012-03-06,22.24306297302246
2012-03-07,22.24306297302246
2012-03-08,22.24306297302246
2012-03-09,22.24306297302246
2012-03-12,22.392902374267578
2012-03-13,22.392902374267578
2012-03-14,22.392902374267578
2012-03-15,22.800804138183594
2012-03-16,22.872623443603516
2012-03-19,22.789113998413086
2012-03-20,22.864261627197266
2012-03-21,22.713960647583008
2012-03-22,22.521888732910156
2012-03-23,22.630449295043945
2012-03-26,22.630449295043945
2012-03-27,22.630449295043945
2012-03-28,22.630449295043945
2012-03-29,22.630449295043945
2012-03-30,22.630449295043945
2012-04-02,22.630449295043945
2012-04-03,22.822519302368164
2012-04-04,22.822519302368164
2012-04-05,22.822519302368164
2012-04-09,22.822519302368164
2012-04-10,22.822519302368164
2012-04-11,22.822519302368164
2012-04-12,22.76405906677246
2012-04-13,22.76405906677246
2012-04-16,22.76405906677246
2012-04-17,22.76405906677246
2012-04-18,22.76405906677246
2012-04-19,22.76405906677246
2012-04-20,22.76405906677246
2012-04-23,22.76405906677246
2012-04-24,22.76405906677246
2012-04-25,22.76405906677246
2012-04-26,22.76405906677246
2012-04-27,22.76405906677246
2012-04-30,23.440465927124023
2012-05-01,23.440465927124023
2012-05-02,23.440465927124023
2012-05-03,23.440465927124023
2012-05-04,23.440465927124023
2012-05-07,23.440465927124023
2012-05-08,23.440465927124023
2012-05-09,23.440465927124023
2012-05-10,23.791194915771484
2012-05-11,23.791194915771484
2012-05-14,23.741086959838867
2012-05-15,23.741086959838867
2012-05-16,23.57407569885254
2012-05-17,23.390369415283203
2012-05-18,22.97283172607422
2012-05-21,22.997880935668945
2012-05-22,22.997880935668945
2012-05-23,22.997880935668945
2012-05-24,23.21500015258789
2012-05-25,23.21500015258789
2012-05-29,23.21500015258789
2012-05-30,23.240053176879883
2012-05-31,23.240053176879883
2012-06-01,23.01457405090332
2012-06-04,23.01457405090332
2012-06-05,23.01457405090332
2012-06-06,23.01457405090332
2012-06-07,23.01457405090332
2012-06-08,23.01457405090332
2012-06-11,23.01457405090332
2012-06-12,23.01457405090332
2012-06-13,23.01457405090332
2012-06-14,23.01457405090332
2012-06-15,23.04802703857422
2012-06-18,23.04802703857422
2012-06-19,23.04802703857422
2012-06-20,23.441085815429688
2012-06-21,23.441085815429688
2012-06-22,23.441085815429688
2012-06-25,23.441085815429688
2012-06-26,23.441085815429688
2012-06-27,23.441085815429688
2012-06-28,23.441085815429688
2012-06-29,23.441085815429688
2012-07-02,23.75050926208496
2012-07-03,23.75050926208496
2012-07-05,23.75050926208496
2012-07-06,23.75050926208496
2012-07-09,23.75050926208496
2012-07-10,23.75050926208496
2012-07-11,23.75050926208496
2012-07-12,23.75050926208496
2012-07-13,23.466175079345703
2012-07-16,23.533079147338867
2012-07-17,23.4494571685791
2012-07-18,23.4494571685791
2012-07-19,23.4494571685791
2012-07-20,23.4494571685791
2012-07-23,23.4494571685791
2012-07-24,22.79714584350586
2012-07-25,22.79714584350586
2012-07-26,22.79714584350586
2012-07-27,22.79714584350586
2012-07-30,22.79714584350586
2012-07-31,23.09821128845215
2012-08-01,23.09821128845215
2012-08-02,23.09821128845215
2012-08-03,23.09821128845215
2012-08-06,23.09821128845215
2012-08-07,23.09821128845215
2012-08-08,23.09821128845215
2012-08-09,23.09821128845215
2012-08-10,23.466175079345703
2012-08-13,23.466175079345703
2012-08-14,23.466175079345703
2012-08-15,23.466175079345703
2012-08-16,23.466175079345703
2012-08-17,23.466175079345703
2012-08-20,23.884319305419922
2012-08-21,23.884319305419922
2012-08-22,23.884319305419922
2012-08-23,23.884319305419922
2012-08-24,23.884319305419922
2012-08-27,23.809053421020508
2012-08-28,23.809053421020508
2012-08-29,23.809053421020508
2012-08-30,23.809053421020508
2012-08-31,23.809053421020508
2012-09-04,23.809053421020508
2012-09-05,23.850868225097656
2012-09-06,23.850868225097656
2012-09-07,24.126842498779297
2012-09-10,24.126842498779297
2012-09-11,24.126842498779297
2012-09-12,24.126842498779297
2012-09-13,24.126842498779297
2012-09-14,24.126842498779297
2012-09-17,24.126842498779297
2012-09-18,24.126842498779297
2012-09-19,24.126842498779297
2012-09-20,24.126842498779297
2012-09-21,24.283403396606445
2012-09-24,24.796844482421875
2012-09-25,24.864179611206055
2012-09-26,24.864179611206055
2012-09-27,24.5779972076416
2012-09-28,24.5779972076416
2012-10-01,24.5779972076416
2012-10-02,24.88943099975586
2012-10-03,24.92310333251953
2012-10-04,24.92310333251953
2012-10-05,24.92310333251953
2012-10-08,24.92310333251953
2012-10-09,25.116697311401367
2012-10-10,25.116697311401367
2012-10-11,25.116697311401367
2012-10-12,25.116697311401367
2012-10-15,25.116697311401367
2012-10-16,25.6385555267334
2012-10-17,25.6385555267334
2012-10-18,26.311925888061523
2012-10-19,26.311925888061523
2012-10-22,26.067829132080078
2012-10-23,25.933155059814453
2012-10-24,25.966827392578125
2012-10-25,26.008913040161133
2012-10-26,25.680641174316406
2012-10-31,25.56279754638672
2012-11-01,25.56279754638672
2012-11-02,24.83051300048828
2012-11-05,24.83051300048828
2012-11-06,24.956768035888672
2012-11-07,24.956768035888672
2012-11-08,24.956768035888672
2012-11-09,24.956768035888672
2012-11-12,24.96518325805664
2012-11-13,24.628503799438477
2012-11-14,24.40965461730957
2012-11-15,24.40965461730957
2012-11-16,24.40965461730957
2012-11-19,24.40965461730957
2012-11-20,24.973602294921875
2012-11-21,24.998855590820312
2012-11-23,24.998855590820312
2012-11-26,24.998855590820312
2012-11-27,24.998855590820312
2012-11-28,24.998855590820312
2012-11-29,25.51230239868164
2012-11-30,25.51230239868164
2012-12-03,25.51230239868164
2012-12-04,25.51230239868164
2012-12-05,25.51230239868164
2012-12-06,25.51230239868164
2012-12-07,25.51230239868164
2012-12-10,25.51230239868164
2012-12-11,25.51230239868164
2012-12-12,25.51230239868164
2012-12-13,25.731143951416016
2012-12-14,25.731143951416016
2012-12-17,25.731143951416016
2012-12-18,25.705896377563477
2012-12-19,25.966827392578125
2012-12-20,25.966827392578125
2012-12-21,26.481868743896484
2012-12-24,25.666385650634766
2012-12-26,25.666385650634766
2012-12-27,25.331602096557617
2012-12-28,25.331602096557617
2012-12-31,25.520450592041016
2013-01-02,25.8809871673584
2013-01-03,25.94965362548828
2013-01-04,26.421781539916992
2013-01-07,26.310184478759766
2013-01-08,26.12992286682129
2013-01-09,26.164260864257812
2013-01-10,26.164260864257812
2013-01-11,26.164260864257812
2013-01-14,26.164260864257812
2013-01-15,26.164260864257812
2013-01-16,26.164260864257812
2013-01-17,26.164260864257812
2013-01-18,26.164260864257812
2013-01-22,27.31452178955078
2013-01-23,27.245851516723633
2013-01-24,27.366029739379883
2013-01-25,27.2716007232666
2013-01-28,27.2716007232666
2013-01-29,27.408950805664062
2013-01-30,27.331693649291992
2013-01-31,27.331693649291992
2013-02-01,27.881067276000977
2013-02-04,27.881067276000977
2013-02-05,27.72655487060547
2013-02-06,27.72655487060547
2013-02-07,27.975494384765625
2013-02-08,27.975494384765625
2013-02-11,27.975494384765625
2013-02-12,27.975494384765625
2013-02-13,28.336030960083008
2013-02-14,28.336030960083008
2013-02-15,28.19009780883789
2013-02-19,28.559213638305664
2013-02-20,28.42186737060547
2013-02-21,28.516294479370117
2013-02-22,28.705141067504883
2013-02-25,28.327442169189453
2013-02-26,28.439037322998047
2013-02-27,28.6107234954834
2013-02-28,28.6107234954834
2013-03-01,28.550628662109375
2013-03-04,28.636472702026367
2013-03-05,28.95408058166504
2013-03-06,28.91973876953125
2013-03-07,28.988420486450195
2013-03-08,29.091415405273438
2013-03-11,29.13434600830078
2013-03-12,29.194429397583008
2013-03-13,29.400453567504883
2013-03-14,29.546377182006836
2013-03-15,29.62118911743164
2013-03-18,29.57818603515625
2013-03-19,29.664173126220703
2013-03-20,29.818941116333008
2013-03-21,29.664173126220703
2013-03-22,29.810348510742188
2013-03-25,29.793149948120117
2013-03-26,29.844741821289062
2013-03-27,29.96512222290039
2013-03-28,30.085498809814453
2013-04-01,30.223068237304688
2013-04-02,30.26606559753418
2013-04-03,30.068302154541016
2013-04-04,30.11128807067871
2013-04-05,30.154287338256836
2013-04-08,30.3520450592041
2013-04-09,30.39503288269043
2013-04-10,30.343448638916016
2013-04-11,30.62718963623047
2013-04-12,30.506807327270508
2013-04-15,29.853343963623047
2013-04-16,30.197275161743164
2013-04-17,30.02530288696289
2013-04-18,29.836137771606445
2013-04-19,29.982311248779297
2013-04-22,30.076902389526367
2013-04-23,30.541208267211914
2013-04-24,30.713171005249023
2013-04-25,30.51540756225586
2013-04-26,30.39503288269043
2013-04-29,30.446632385253906
2013-04-30,30.567005157470703
2013-05-01,30.326250076293945
2013-05-02,30.21446418762207
2013-05-03,30.45522117614746
2013-05-06,30.63579750061035
2013-05-07,30.83354377746582
2013-05-08,31.048505783081055
2013-05-09,30.756166458129883
2013-05-10,30.79056167602539
2013-05-13,30.885141372680664
2013-05-14,31.22046661376953
2013-05-15,31.2376708984375
2013-05-16,31.08290672302246
2013-05-17,30.859342575073242
2013-05-20,30.72177505493164
2013-05-21,30.403629302978516
2013-05-22,30.197275161743164
2013-05-23,30.102684020996094
2013-05-24,30.14568328857422
2013-05-28,30.240266799926758
2013-05-29,30.18006706237793
2013-05-30,30.429428100585938
2013-05-31,30.26606559753418
2013-06-03,30.068302154541016
2013-06-04,29.939327239990234
2013-06-05,29.707172393798828
2013-06-06,29.672775268554688
2013-06-07,30.18006706237793
2013-06-10,30.334848403930664
2013-06-11,30.076902389526367
2013-06-12,30.076902389526367
2013-06-13,30.26606559753418
2013-06-14,30.11128807067871
2013-06-17,30.39503288269043
2013-06-18,30.541208267211914
2013-06-19,30.47241973876953
2013-06-20,29.552392959594727
2013-06-21,29.388465881347656
2013-06-24,29.103721618652344
2013-06-25,29.328060150146484
2013-06-26,29.768104553222656
2013-06-27,30.1304988861084
2013-06-28,30.216785430908203
2013-07-01,30.561927795410156
2013-07-02,30.22541618347168
2013-07-03,30.22541618347168
2013-07-05,30.484270095825195
2013-07-08,30.734493255615234
2013-07-09,30.90706443786621
2013-07-10,30.9243221282959
2013-07-11,31.1141414642334
2013-07-12,31.442031860351562
2013-07-15,31.597341537475586
2013-07-16,31.467910766601562
2013-07-17,31.53693962097168
2013-07-18,31.735395431518555
2013-07-19,31.795799255371094
2013-07-22,31.91659164428711
2013-07-23,31.27808380126953
2013-07-24,31.04511070251465
2013-07-25,31.295345306396484
2013-07-26,31.42476463317871
2013-07-29,31.260833740234375
2013-07-30,31.303970336914062
2013-07-31,31.165918350219727
2013-08-01,31.623231887817383
2013-08-02,31.43339729309082
2013-08-05,31.165918350219727
2013-08-06,30.91569709777832
2013-08-07,30.725872039794922
2013-08-08,30.734493255615234
2013-08-09,30.794893264770508
2013-08-12,30.743133544921875
2013-08-13,30.932954788208008
2013-08-14,30.889816284179688
2013-08-15,30.605073928833008
2013-08-16,30.536039352416992
2013-08-19,30.363468170166016
2013-08-20,30.458385467529297
2013-08-21,30.251304626464844
2013-08-22,30.656835556030273
2013-08-23,30.656835556030273
2013-08-26,30.52741050720215
2013-08-27,30.27718734741211
2013-08-28,30.139141082763672
2013-08-29,30.251304626464844
2013-08-30,30.078737258911133
2013-09-03,30.208154678344727
2013-09-04,30.27718734741211
2013-09-05,30.15639305114746
2013-09-06,30.087360382080078
2013-09-09,30.42387580871582
2013-09-10,30.630956649780273
2013-09-11,30.9243221282959
2013-09-12,30.820781707763672
2013-09-13,30.85530662536621
2013-09-16,31.088260650634766
2013-09-17,31.243568420410156
2013-09-18,31.50242042541504
2013-09-19,31.683624267578125
2013-09-20,31.623958587646484
2013-09-23,31.63260269165039
2013-09-24,31.71042823791504
2013-09-25,31.736370086669922
2013-09-26,31.727724075317383
2013-09-27,31.753673553466797
2013-09-30,31.57207679748535
2013-10-01,31.57207679748535
2013-10-02,31.71042823791504
2013-10-03,31.5893611907959
2013-10-04,31.822843551635742
2013-10-07,31.563413619995117
2013-10-08,31.459667205810547
2013-10-09,31.24347686767578
2013-10-10,31.779611587524414
2013-10-11,31.99579620361328
2013-10-14,32.24658966064453
2013-10-15,32.1860466003418
2013-10-16,32.48870849609375
2013-10-17,32.79136657714844
2013-10-18,32.8864860534668
2013-10-21,32.938385009765625
2013-10-22,33.09402847290039
2013-10-23,32.83461380004883
2013-10-24,32.903785705566406
2013-10-25,32.86056137084961
2013-10-28,32.9556770324707
2013-10-29,33.0594482421875
2013-10-30,33.01622009277344
2013-10-31,33.04214859008789
2013-11-01,32.86920928955078
2013-11-04,32.964324951171875
2013-11-05,32.9556770324707
2013-11-06,33.085391998291016
2013-11-07,33.085391998291016
2013-11-08,33.32752227783203
2013-11-11,33.41399383544922
2013-11-12,33.206459045410156
2013-11-13,33.509117126464844
2013-11-14,33.76853942871094
2013-11-15,33.64747619628906
2013-11-18,33.56964874267578
2013-11-19,33.45723342895508
2013-11-20,33.379398345947266
2013-11-21,33.67341613769531
2013-11-22,33.67341613769531
2013-11-25,34.062557220458984
2013-11-26,34.062557220458984
2013-11-27,34.062557220458984
2013-11-29,34.062557220458984
2013-12-02,33.84636306762695
2013-12-03,33.68206787109375
2013-12-04,33.474525451660156
2013-12-05,33.31023025512695
2013-12-06,33.93284606933594
2013-12-09,33.91555404663086
2013-12-10,33.72529602050781
2013-12-11,33.72529602050781
2013-12-12,33.811767578125
2013-12-13,33.11997604370117
2013-12-16,33.07674789428711
2013-12-17,32.903785705566406
2013-12-18,32.964324951171875
2013-12-19,33.41399383544922
2013-12-20,33.6401252746582
2013-12-23,33.55281066894531
2013-12-24,33.78709411621094
2013-12-26,33.84828567504883
2013-12-27,33.84828567504883
2013-12-30,34.005638122558594
2013-12-31,34.24166488647461
2014-01-02,34.110538482666016
2014-01-03,33.419944763183594
2014-01-06,33.19265365600586
2014-01-07,33.227622985839844
2014-01-08,33.096500396728516
2014-01-09,33.087745666503906
2014-01-10,33.07026290893555
2014-01-13,32.676876068115234
2014-01-14,32.930397033691406
2014-01-15,32.98284912109375
2014-01-16,32.73808670043945
2014-01-17,32.650657653808594
2014-01-21,32.48455810546875
2014-01-22,32.59821701049805
2014-01-23,32.10866928100586
2014-01-24,31.487993240356445
2014-01-27,31.45302391052246
2014-01-28,31.732770919799805
2014-01-29,31.60164451599121
2014-01-30,31.9338321685791
2014-01-31,31.636608123779297
2014-02-03,30.666275024414062
2014-02-04,30.841102600097656
2014-02-05,30.675006866455078
2014-02-06,30.75368881225586
2014-02-07,30.858585357666016
2014-02-10,31.112106323242188
2014-02-11,31.505477905273438
2014-02-12,31.435550689697266
2014-02-13,31.732770919799805
2014-02-14,32.021244049072266
2014-02-18,32.14364242553711
2014-02-19,32.231040954589844
2014-02-20,32.08244323730469
2014-02-21,32.064964294433594
2014-02-24,32.117408752441406
2014-02-25,31.898855209350586
2014-02-26,31.863910675048828
2014-02-27,31.87262535095215
2014-02-28,32.300994873046875
2014-03-03,31.968795776367188
2014-03-04,32.33595275878906
2014-03-05,32.300994873046875
2014-03-06,32.47582244873047
2014-03-07,32.554508209228516
2014-03-10,32.51079559326172
2014-03-11,32.44084930419922
2014-03-12,32.4321174621582
2014-03-13,32.28350067138672
2014-03-14,32.28350067138672
2014-03-17,32.28350067138672
2014-03-18,32.746826171875
2014-03-19,32.746826171875
2014-03-20,32.746826171875
2014-03-21,32.78376770019531
2014-03-24,32.757381439208984
2014-03-25,32.78376770019531
2014-03-26,32.78376770019531
2014-03-27,32.78376770019531
2014-03-28,32.49348068237305
2014-03-31,33.04764938354492
2014-04-01,32.748573303222656
2014-04-02,32.97727584838867
2014-04-03,33.135616302490234
2014-04-04,33.00366973876953
2014-04-07,32.599037170410156
2014-04-08,32.766178131103516
2014-04-09,32.87173080444336
2014-04-10,32.722190856933594
2014-04-11,32.67820358276367
2014-04-14,32.86293411254883
2014-04-15,32.880516052246094
2014-04-16,33.08283615112305
2014-04-17,33.19718551635742
2014-04-21,33.1268196105957
2014-04-22,33.285152435302734
2014-04-23,33.4434814453125
2014-04-24,33.65459442138672
2014-04-25,33.47868347167969
2014-04-28,33.57542419433594
2014-04-29,33.733760833740234
2014-04-30,33.733760833740234
2014-05-01,33.733760833740234
2014-05-02,34.00645065307617
2014-05-05,33.86570739746094
2014-05-06,33.65459442138672
2014-05-07,34.05923080444336
2014-05-08,34.05923080444336
2014-05-09,33.856910705566406
2014-05-12,34.085609436035156
2014-05-13,34.1559944152832
2014-05-14,33.98005676269531
2014-05-15,33.68977355957031
2014-05-16,33.68977355957031
2014-05-19,33.848106384277344
2014-05-20,33.848106384277344
2014-05-21,33.839317321777344
2014-05-22,33.97126388549805
2014-05-23,34.0416259765625
2014-05-27,34.0416259765625
2014-05-28,34.23514175415039
2014-05-29,34.30551528930664
2014-05-30,34.20875930786133
2014-06-02,34.22635269165039
2014-06-03,34.12080001831055
2014-06-04,34.393470764160156
2014-06-05,34.63978576660156
2014-06-06,34.80691146850586
2014-06-09,34.68376541137695
2014-06-10,34.68376541137695
2014-06-11,34.56941223144531
2014-06-12,34.50783920288086
2014-06-13,34.57820510864258
2014-06-16,34.534217834472656
2014-06-17,34.69255447387695
2014-06-18,34.69255447387695
2014-06-19,34.842105865478516
2014-06-20,34.711185455322266
2014-06-23,34.59617233276367
2014-06-24,34.61387252807617
2014-06-25,34.58732223510742
2014-06-26,34.41042709350586
2014-06-27,34.481178283691406
2014-06-30,34.702327728271484
2014-07-01,35.04731369018555
2014-07-02,34.74656295776367
2014-07-03,34.74656295776367
2014-07-07,34.72002029418945
2014-07-08,34.76424789428711
2014-07-09,34.78193664550781
2014-07-10,34.58732223510742
2014-07-11,34.62271499633789
2014-07-14,34.80848693847656
2014-07-15,34.79079055786133
2014-07-16,34.85271072387695
2014-07-17,34.702327728271484
2014-07-18,34.30426788330078
2014-07-21,34.383872985839844
2014-07-22,34.251190185546875
2014-07-23,34.41042709350586
2014-07-24,34.41042709350586
2014-07-25,33.976951599121094
2014-07-28,33.870811462402344
2014-07-29,33.61428451538086
2014-07-30,33.61428451538086
2014-07-31,33.11008071899414
2014-08-01,33.189693450927734
2014-08-04,33.233924865722656
2014-08-05,33.31352233886719
2014-08-06,33.31352233886719
2014-08-07,33.30467987060547
2014-08-08,33.30467987060547
2014-08-11,33.746986389160156
2014-08-12,33.85313415527344
2014-08-13,34.118492126464844
2014-08-14,34.383872985839844
2014-08-15,34.41042709350586
2014-08-18,34.63155746459961
2014-08-19,34.64041519165039
2014-08-20,34.63155746459961
2014-08-21,34.86155319213867
2014-08-22,34.77309799194336
2014-08-25,34.879241943359375
2014-08-26,34.950008392333984
2014-08-27,35.02962112426758
2014-08-28,35.04731369018555
2014-08-29,35.15346908569336
2014-09-02,35.20654296875
2014-09-03,35.109230041503906
2014-09-04,35.05615997314453
2014-09-05,34.96770095825195
