Date,IHI
2012-04-02,65.23751068115234
2012-04-03,65.2279281616211
2012-04-04,64.10891723632812
2012-04-05,64.02286529541016
2012-04-09,62.84646224975586
2012-04-10,61.775245666503906
2012-04-11,62.30129623413086
2012-04-12,63.44900131225586
2012-04-13,62.28216552734375
2012-04-16,61.909156799316406
2012-04-17,62.798641204833984
2012-04-18,63.171630859375
2012-04-19,62.98990249633789
2012-04-20,63.009071350097656
2012-04-23,62.272605895996094
2012-04-24,62.224788665771484
2012-04-25,63.468135833740234
2012-04-26,63.51595687866211
2012-04-27,64.28108978271484
2012-04-30,64.18544006347656
2012-05-01,64.86451721191406
2012-05-02,64.79756164550781
2012-05-03,64.42455291748047
2012-05-04,63.58292007446289
2012-05-07,63.793312072753906
2012-05-08,63.295982360839844
2012-05-09,62.798641204833984
2012-05-10,63.19077682495117
2012-05-11,63.056854248046875
2012-05-14,62.473453521728516
2012-05-15,62.17695999145508
2012-05-16,61.823081970214844
2012-05-17,60.675392150878906
2012-05-18,59.88156509399414
2012-05-21,61.11532974243164
2012-05-22,60.675392150878906
2012-05-23,60.560611724853516
2012-05-24,61.10577392578125
2012-05-25,60.93360137939453
2012-05-29,61.35444259643555
2012-05-30,60.321502685546875
2012-05-31,59.9484977722168
2012-06-01,58.399085998535156
2012-06-04,58.35127639770508
2012-06-05,59.1259880065918
2012-06-06,60.17803955078125
2012-06-07,60.2449951171875
2012-06-08,60.78057861328125
2012-06-11,60.02500915527344
2012-06-12,60.531917572021484
2012-06-13,60.063270568847656
2012-06-14,60.63712692260742
2012-06-15,61.488338470458984
2012-06-18,61.909156799316406
2012-06-19,62.78834533691406
2012-06-20,62.58723449707031
2012-06-21,61.11234664916992
2012-06-22,62.00303649902344
2012-06-25,60.949527740478516
2012-06-26,60.90164566040039
2012-06-27,61.859344482421875
2012-06-28,61.36135482788086
2012-06-29,63.0948486328125
2012-07-02,63.583251953125
2012-07-03,63.861000061035156
2012-07-05,63.430030822753906
2012-07-06,62.501041412353516
2012-07-09,62.63514709472656
2012-07-10,61.67740249633789
2012-07-11,61.76359939575195
2012-07-12,61.37092971801758
2012-07-13,61.96470642089844
2012-07-16,61.76359939575195
2012-07-17,62.55850601196289
2012-07-18,62.71174621582031
2012-07-19,62.59681701660156
2012-07-20,60.81545639038086
2012-07-23,59.48422622680664
2012-07-24,58.55522155761719
2012-07-25,59.41716384887695
2012-07-26,59.11070251464844
2012-07-27,60.57602310180664
2012-07-30,60.106727600097656
2012-07-31,59.86730194091797
2012-08-01,59.76194763183594
2012-08-02,59.081966400146484
2012-08-03,60.86332702636719
2012-08-06,61.026145935058594
2012-08-07,61.94556427001953
2012-08-08,61.8785285949707
2012-08-09,61.93598175048828
2012-08-10,62.1945686340332
2012-08-13,62.146671295166016
2012-08-14,61.97428894042969
2012-08-15,62.64469909667969
2012-08-16,62.54892349243164
2012-08-17,62.87457275390625
2012-08-20,62.98947525024414
2012-08-21,62.797935485839844
2012-08-22,62.26160430908203
2012-08-23,61.97428894042969
2012-08-24,62.290340423583984
2012-08-27,62.232879638671875
2012-08-28,62.41484832763672
2012-08-29,62.83623123168945
2012-08-30,62.48188781738281
2012-08-31,62.69257354736328
2012-09-04,63.33426284790039
2012-09-05,62.97989273071289
2012-09-06,64.1387939453125
2012-09-07,64.47395324707031
2012-09-10,64.2728271484375
2012-09-11,64.19620513916016
2012-09-12,64.45478820800781
2012-09-13,65.29756927490234
2012-09-14,66.01587677001953
2012-09-17,66.02545928955078
2012-09-18,66.30317687988281
2012-09-19,66.3702621459961
2012-09-20,66.33193969726562
2012-09-21,66.72459411621094
2012-09-24,66.8299560546875
2012-09-25,66.24897003173828
2012-09-26,65.81751251220703
2012-09-27,66.28731536865234
2012-09-28,65.91340637207031
2012-10-01,66.02845001220703
2012-10-02,66.27772521972656
2012-10-03,66.61328125
2012-10-04,66.78584289550781
2012-10-05,66.77629089355469
2012-10-08,66.30645751953125
2012-10-09,64.51364135742188
2012-10-10,64.16848754882812
2012-10-11,64.39857482910156
2012-10-12,64.03426361083984
2012-10-15,64.32188415527344
2012-10-16,65.26143646240234
2012-10-17,64.91632843017578
2012-10-18,64.2547836303711
2012-10-19,63.056339263916016
2012-10-22,63.506961822509766
2012-10-23,62.76874542236328
2012-10-24,62.95088195800781
2012-10-25,63.28645324707031
2012-10-26,63.32479476928711
2012-10-31,63.60282516479492
2012-11-01,64.30268096923828
2012-11-02,63.90964889526367
2012-11-05,64.37940216064453
2012-11-06,64.69581604003906
2012-11-07,63.35354232788086
2012-11-08,62.605743408203125
2012-11-09,62.96045684814453
2012-11-12,63.094722747802734
2012-11-13,62.86460494995117
2012-11-14,62.0688591003418
2012-11-15,62.16472244262695
2012-11-16,62.65367889404297
2012-11-19,63.66994094848633
2012-11-20,63.99591064453125
2012-11-21,63.842506408691406
2012-11-23,64.35064697265625
2012-11-26,64.5232162475586
2012-11-27,64.21641540527344
2012-11-28,64.58074951171875
2012-11-29,64.8875503540039
2012-11-30,64.85877990722656
2012-12-03,64.53282928466797
2012-12-04,64.62870025634766
2012-12-05,64.43694305419922
2012-12-06,64.60951232910156
2012-12-07,64.68622589111328
2012-12-10,65.20394134521484
2012-12-11,65.85588836669922
2012-12-12,65.88460540771484
2012-12-13,65.47237396240234
2012-12-14,65.08885955810547
2012-12-17,65.78877258300781
2012-12-18,66.40235137939453
2012-12-19,65.69526672363281
2012-12-20,65.92615509033203
2012-12-21,65.34896087646484
2012-12-24,65.11808013916016
2012-12-26,64.4831314086914
2012-12-27,64.82947540283203
2012-12-28,64.0983657836914
2012-12-31,65.03150177001953
2013-01-02,66.4456558227539
2013-01-03,66.25322723388672
2013-01-04,66.49374389648438
2013-01-07,66.93626403808594
2013-01-08,67.00360107421875
2013-01-09,68.03294372558594
2013-01-10,68.2734603881836
2013-01-11,68.19650268554688
2013-01-14,68.30231475830078
2013-01-15,68.34078979492188
2013-01-16,68.35039520263672
2013-01-17,69.34127807617188
2013-01-18,69.59139251708984
2013-01-22,70.19744873046875
2013-01-23,70.4379653930664
2013-01-24,71.01517486572266
2013-01-25,71.8906021118164
2013-01-28,71.75589752197266
2013-01-29,71.87133026123047
2013-01-30,71.30374145507812
2013-01-31,71.3903579711914
2013-02-01,72.2176513671875
2013-02-04,71.1690902709961
2013-02-05,71.96753692626953
2013-02-06,72.18879699707031
2013-02-07,71.96753692626953
2013-02-08,72.56399536132812
2013-02-11,72.51588439941406
2013-02-12,72.44855499267578
2013-02-13,72.45816802978516
2013-02-14,72.52552795410156
2013-02-15,72.19844055175781
2013-02-19,72.44855499267578
2013-02-20,71.12098693847656
2013-02-21,70.60148620605469
2013-02-22,71.06327056884766
2013-02-25,70.14936828613281
2013-02-26,70.48605346679688
2013-02-27,71.2171859741211
2013-02-28,71.2075424194336
2013-03-01,72.00602722167969
2013-03-04,71.96753692626953
2013-03-05,72.7275390625
2013-03-06,72.5736083984375
2013-03-07,72.42932891845703
2013-03-08,72.96803283691406
2013-03-11,73.15081787109375
2013-03-12,73.31434631347656
2013-03-13,73.3816909790039
2013-03-14,73.19891357421875
2013-03-15,72.38121032714844
2013-03-18,71.99640655517578
2013-03-19,71.99640655517578
2013-03-20,72.65055084228516
2013-03-21,72.20803833007812
2013-03-22,72.58322143554688
2013-03-25,72.13109588623047
2013-03-26,72.90069580078125
2013-03-27,73.0642318725586
2013-03-28,73.62218475341797
2013-04-01,73.02576446533203
2013-04-02,73.82421875
2013-04-03,73.28546905517578
2013-04-04,73.65104675292969
2013-04-05,73.03539276123047
2013-04-08,73.14117431640625
2013-04-09,73.3816909790039
2013-04-10,74.3051986694336
2013-04-11,74.48797607421875
2013-04-12,74.04549407958984
2013-04-15,72.29462432861328
2013-04-16,72.90069580078125
2013-04-17,72.27540588378906
2013-04-18,71.2845230102539
2013-04-19,71.93865966796875
2013-04-22,71.68855285644531
2013-04-23,72.5736083984375
2013-04-24,72.33309936523438
2013-04-25,72.69869232177734
2013-04-26,71.91944885253906
2013-04-29,72.63130950927734
2013-04-30,72.78523254394531
2013-05-01,72.05413818359375
2013-05-02,72.91033172607422
2013-05-03,73.35284423828125
2013-05-06,73.5260009765625
2013-05-07,73.97813415527344
2013-05-08,74.8631820678711
2013-05-09,75.34419250488281
2013-05-10,75.90214538574219
2013-05-13,76.06570434570312
2013-05-14,76.57552337646484
2013-05-15,76.75833129882812
2013-05-16,76.35428619384766
2013-05-17,76.64289855957031
2013-05-20,76.68135833740234
2013-05-21,77.40286254882812
2013-05-22,76.07530212402344
2013-05-23,76.16189575195312
2013-05-24,76.40238952636719
2013-05-28,77.24895477294922
2013-05-29,76.48896026611328
2013-05-30,77.14312744140625
2013-05-31,76.1234130859375
2013-06-03,76.6236572265625
2013-06-04,75.99832916259766
2013-06-05,75.31532287597656
2013-06-06,75.85404205322266
2013-06-07,76.41201782226562
2013-06-10,76.66212463378906
2013-06-11,76.07530212402344
2013-06-12,75.66165924072266
2013-06-13,76.86416625976562
2013-06-14,76.5851821899414
2013-06-17,77.20085906982422
2013-06-18,77.422119140625
2013-06-19,76.14266967773438
2013-06-20,74.31484985351562
2013-06-21,75.35379791259766
2013-06-24,74.78621673583984
2013-06-25,74.94979095458984
2013-06-26,75.11821746826172
2013-06-27,75.75359344482422
2013-06-28,75.59957122802734
2013-07-01,76.2734375
2013-07-02,75.8691177368164
2013-07-03,75.54179382324219
2013-07-05,76.63927459716797
2013-07-08,77.05320739746094
2013-07-09,75.84024047851562
2013-07-10,76.16756439208984
2013-07-11,77.4190444946289
2013-07-12,77.50569152832031
2013-07-15,78.0255355834961
2013-07-16,77.76561737060547
2013-07-17,78.46836853027344
2013-07-18,78.99783325195312
2013-07-19,79.18075561523438
2013-07-22,79.61395263671875
2013-07-23,79.21926879882812
2013-07-24,78.68017578125
2013-07-25,79.56584167480469
2013-07-26,79.67170715332031
2013-07-29,79.38290405273438
2013-07-30,79.37329864501953
2013-07-31,79.78723907470703
2013-08-01,81.11575317382812
2013-08-02,80.74992370605469
2013-08-05,80.76917266845703
2013-08-06,80.69216918945312
2013-08-07,80.39373779296875
2013-08-08,81.0580062866211
2013-08-09,80.99060821533203
2013-08-12,80.92323303222656
2013-08-13,80.68254852294922
2013-08-14,80.42262268066406
2013-08-15,79.20001220703125
2013-08-16,78.68017578125
2013-08-19,78.63204193115234
2013-08-20,78.71866607666016
2013-08-21,78.47799682617188
2013-08-22,79.10372924804688
2013-08-23,79.0363540649414
2013-08-26,79.1518783569336
2013-08-27,77.50569152832031
2013-08-28,77.50569152832031
2013-08-29,77.900390625
2013-08-30,77.2650375366211
2013-09-03,77.81375122070312
2013-09-04,78.64167022705078
2013-09-05,79.2289047241211
2013-09-06,79.440673828125
2013-09-09,80.3359603881836
2013-09-10,80.67292022705078
2013-09-11,80.97135925292969
2013-09-12,80.60554504394531
2013-09-13,80.69216918945312
2013-09-16,81.40455627441406
2013-09-17,81.82813262939453
2013-09-18,82.30948638916016
2013-09-19,82.04955291748047
2013-09-20,81.73189544677734
2013-09-23,81.49120330810547
2013-09-24,81.1009750366211
2013-09-25,81.22623443603516
2013-09-26,81.30329895019531
2013-09-27,81.2455062866211
2013-09-30,81.60202026367188
2013-10-01,82.17048645019531
2013-10-02,82.12232208251953
2013-10-03,81.7080078125
2013-10-04,82.07414245605469
2013-10-07,81.82362365722656
2013-10-08,81.21659088134766
2013-10-09,81.65984344482422
2013-10-10,82.81605529785156
2013-10-11,83.53868865966797
2013-10-14,84.38664245605469
2013-10-15,83.39417266845703
2013-10-16,84.73351287841797
2013-10-17,85.60070037841797
2013-10-18,85.83194732666016
2013-10-21,85.56217193603516
2013-10-22,85.48506927490234
2013-10-23,86.1788101196289
2013-10-24,85.7066879272461
2013-10-25,85.47543334960938
2013-10-28,85.71629333496094
2013-10-29,86.24627685546875
2013-10-30,85.85120391845703
2013-10-31,86.1498794555664
2013-11-01,85.86083984375
2013-11-04,86.58350372314453
2013-11-05,86.15950775146484
2013-11-06,85.8801040649414
2013-11-07,85.22489929199219
2013-11-08,86.13063049316406
2013-11-11,86.24627685546875
2013-11-12,86.43897247314453
2013-11-13,87.18090057373047
2013-11-14,87.5855712890625
2013-11-15,87.81682586669922
2013-11-18,86.91109466552734
2013-11-19,87.15198516845703
2013-11-20,87.03634643554688
2013-11-21,87.78790283203125
2013-11-22,87.93244171142578
2013-11-25,87.78790283203125
2013-11-26,87.95172119140625
2013-11-27,88.35639953613281
2013-11-29,88.18295288085938
2013-12-02,87.8938980102539
2013-12-03,87.85536193847656
2013-12-04,87.07490539550781
2013-12-05,87.02672576904297
2013-12-06,88.36603546142578
2013-12-09,88.3082275390625
2013-12-10,87.62410736083984
2013-12-11,85.65849304199219
2013-12-12,85.49471282958984
2013-12-13,85.75485229492188
2013-12-16,86.27516174316406
2013-12-17,86.03426361083984
2013-12-18,87.99027252197266
2013-12-19,87.77828216552734
2013-12-20,88.22150421142578
2013-12-23,88.87117767333984
2013-12-24,89.05462646484375
2013-12-26,89.32489776611328
2013-12-27,89.4311294555664
2013-12-30,89.46971130371094
2013-12-31,89.59520721435547
2014-01-02,88.83259582519531
2014-01-03,89.238037109375
2014-01-06,89.8172607421875
2014-01-07,90.79227447509766
2014-01-08,91.75763702392578
2014-01-09,91.97001647949219
2014-01-10,92.76160430908203
2014-01-13,91.68040466308594
2014-01-14,92.69403076171875
2014-01-15,93.11878967285156
2014-01-16,93.47598266601562
2014-01-17,93.01260375976562
2014-01-21,93.22499084472656
2014-01-22,92.88711547851562
2014-01-23,91.93140411376953
2014-01-24,89.96205139160156
2014-01-27,89.6145248413086
2014-01-28,90.29027557373047
2014-01-29,89.74967193603516
2014-01-30,90.89847564697266
2014-01-31,90.52197265625
2014-02-03,88.01201629638672
2014-02-04,88.31128692626953
2014-02-05,88.82292175292969
2014-02-06,89.25733947753906
2014-02-07,90.46404266357422
2014-02-10,91.41011810302734
2014-02-11,92.43338012695312
2014-02-12,92.78092193603516
2014-02-13,93.65940856933594
2014-02-14,93.86213684082031
2014-02-18,94.17105102539062
2014-02-19,93.45664978027344
2014-02-20,94.53787231445312
2014-02-21,94.17105102539062
2014-02-24,94.412353515625
