Date,SPY
2016-06-09,196.0104522705078
2016-06-10,194.15277099609375
2016-06-13,192.65550231933594
2016-06-14,192.27655029296875
2016-06-15,192.00852966308594
2016-06-16,192.58155822753906
2016-06-17,191.86436462402344
2016-06-20,193.0999298095703
2016-06-21,193.64813232421875
2016-06-22,193.3322296142578
2016-06-23,195.8499298095703
2016-06-24,188.8170928955078
2016-06-27,185.4354248046875
2016-06-28,188.77996826171875
2016-06-29,191.9944305419922
2016-06-30,194.6143035888672
2016-07-01,195.02308654785156
2016-07-05,193.62022399902344
2016-07-06,194.78150939941406
2016-07-07,194.6607666015625
2016-07-08,197.55934143066406
2016-07-11,198.25613403320312
2016-07-12,199.6961212158203
2016-07-13,199.66824340820312
2016-07-14,200.78311157226562
2016-07-15,200.51368713378906
2016-07-18,201.05250549316406
2016-07-19,200.8480987548828
2016-07-20,201.6842498779297
2016-07-21,200.92247009277344
2016-07-22,201.82363891601562
2016-07-25,201.27548217773438
2016-07-26,201.36834716796875
2016-07-27,201.1547088623047
2016-07-28,201.386962890625
2016-07-29,201.7121124267578
2016-08-01,201.544921875
2016-08-02,200.25350952148438
2016-08-03,200.83883666992188
2016-08-04,201.05250549316406
2016-08-05,202.6968994140625
2016-08-08,202.57611083984375
2016-08-09,202.6968994140625
2016-08-10,202.1952362060547
2016-08-11,203.13356018066406
2016-08-12,202.95703125
2016-08-15,203.54232788085938
2016-08-16,202.49253845214844
2016-08-17,202.8734130859375
2016-08-18,203.3286590576172
2016-08-19,203.03134155273438
2016-08-22,203.02206420898438
2016-08-23,203.43084716796875
2016-08-24,202.39035034179688
2016-08-25,202.25096130371094
2016-08-26,201.8700714111328
2016-08-29,202.86410522460938
2016-08-30,202.52967834472656
2016-08-31,201.9536895751953
2016-09-01,201.96298217773438
2016-09-02,202.8734130859375
2016-09-06,203.48658752441406
2016-09-07,203.46800231933594
2016-09-08,203.0034942626953
2016-09-09,198.14463806152344
2016-09-12,200.98748779296875
2016-09-13,198.09815979003906
2016-09-14,198.02383422851562
2016-09-15,200.00271606445312
2016-09-16,199.2295684814453
2016-09-19,199.2668914794922
2016-09-20,199.27626037597656
2016-09-21,201.5172119140625
2016-09-22,202.7870635986328
2016-09-23,201.67593383789062
2016-09-26,200.04193115234375
2016-09-27,201.28379821777344
2016-09-28,202.28286743164062
2016-09-29,200.45278930664062
2016-09-30,201.96539306640625
2016-10-03,201.47982788085938
2016-10-04,200.45278930664062
2016-10-05,201.33981323242188
2016-10-06,201.47982788085938
2016-10-07,200.78890991210938
2016-10-10,201.83470153808594
2016-10-11,199.28558349609375
2016-10-12,199.5470428466797
2016-10-13,198.8934326171875
2016-10-14,198.9961700439453
2016-10-17,198.30517578125
2016-10-18,199.5470428466797
2016-10-19,200.07928466796875
2016-10-20,199.7057647705078
2016-10-21,199.7991485595703
2016-10-24,200.64881896972656
2016-10-25,199.9765625
2016-10-26,199.57505798339844
2016-10-27,199.04286193847656
2016-10-28,198.45455932617188
2016-10-31,198.4639129638672
2016-11-01,197.02597045898438
2016-11-02,195.84014892578125
2016-11-03,194.94374084472656
2016-11-04,194.72903442382812
2016-11-07,199.0241241455078
2016-11-08,199.92051696777344
2016-11-09,202.0401153564453
2016-11-10,202.54429626464844
2016-11-11,202.07745361328125
2016-11-14,202.23617553710938
2016-11-15,203.81417846679688
2016-11-16,203.43136596679688
2016-11-17,204.47714233398438
2016-11-18,204.0196075439453
2016-11-21,205.56024169921875
2016-11-22,205.96176147460938
2016-11-23,206.0738067626953
2016-11-25,206.83946228027344
2016-11-28,205.8683624267578
2016-11-29,206.2698516845703
2016-11-30,205.7750244140625
2016-12-01,205.0186767578125
2016-12-02,205.1213836669922
2016-12-05,206.3539276123047
2016-12-06,207.00753784179688
2016-12-07,209.71534729003906
2016-12-08,210.2288818359375
2016-12-09,211.49876403808594
2016-12-12,211.25599670410156
2016-12-13,212.6659393310547
2016-12-14,210.9105224609375
2016-12-15,211.7788848876953
2016-12-16,211.3646697998047
2016-12-19,211.82489013671875
2016-12-20,212.6420440673828
2016-12-21,212.05032348632812
2016-12-22,211.68399047851562
2016-12-23,211.9939727783203
2016-12-27,212.51995849609375
2016-12-28,210.76356506347656
2016-12-29,210.7165985107422
2016-12-30,209.94644165039062
2017-01-03,211.55255126953125
2017-01-04,212.8111114501953
2017-01-05,212.6420440673828
2017-01-06,213.40281677246094
2017-01-09,212.6984405517578
2017-01-10,212.6984405517578
2017-01-11,213.29949951171875
2017-01-12,212.76414489746094
2017-01-13,213.2525177001953
2017-01-17,212.5011444091797
2017-01-18,212.9707794189453
2017-01-19,212.18182373046875
2017-01-20,212.96136474609375
2017-01-23,212.4071807861328
2017-01-24,213.7691192626953
2017-01-25,215.61940002441406
2017-01-26,215.39401245117188
2017-01-27,215.05587768554688
2017-01-30,213.72215270996094
2017-01-31,213.70339965820312
2017-02-01,213.78790283203125
2017-02-02,213.92877197265625
2017-02-03,215.4033966064453
2017-02-06,215.01829528808594
2017-02-07,215.02769470214844
2017-02-08,215.30946350097656
