Date,SEA
2011-04-13,17.582237243652344
2011-04-14,17.588895797729492
2011-04-15,17.655414581298828
2011-04-18,17.21635627746582
2011-04-19,17.1564884185791
2011-04-20,17.336101531982422
2011-04-21,17.336101531982422
2011-04-25,17.395973205566406
2011-04-26,17.515714645385742
2011-04-27,17.502405166625977
2011-04-28,17.236312866210938
2011-04-29,17.322792053222656
2011-05-02,17.289533615112305
2011-05-03,17.1165714263916
2011-05-04,16.83051109313965
2011-05-05,16.777297973632812
2011-05-06,16.983524322509766
2011-05-09,17.16313362121582
2011-05-10,17.36935806274414
2011-05-11,17.076663970947266
2011-05-12,17.1564884185791
2011-05-13,17.01013946533203
2011-05-16,16.737390518188477
2011-05-17,16.50455093383789
2011-05-18,16.66421127319336
2011-05-19,16.62429428100586
2011-05-20,16.51785659790039
2011-05-23,16.065488815307617
2011-05-24,15.939094543457031
2011-05-25,15.865924835205078
2011-05-26,15.899188041687012
2011-05-27,16.072153091430664
2011-05-31,16.411420822143555
2011-06-01,16.158632278442383
2011-06-02,16.0854549407959
2011-06-03,16.00562286376953
2011-06-06,15.692963600158691
2011-06-07,15.75948715209961
2011-06-08,15.340386390686035
2011-06-09,15.3270845413208
2011-06-10,15.134162902832031
2011-06-13,15.18738079071045
2011-06-14,15.440174102783203
2011-06-15,15.060985565185547
2011-06-16,15.041032791137695
2011-06-17,15.014418601989746
2011-06-20,15.060985565185547
2011-06-21,15.41356086730957
2011-06-22,15.293817520141602
2011-06-23,15.174079895019531
2011-06-24,15.163111686706543
2011-06-27,15.252260208129883
2011-06-28,15.389421463012695
2011-06-29,15.451140403747559
2011-06-30,15.567731857299805
2011-07-01,15.725461959838867
2011-07-05,15.567731857299805
2011-07-06,15.560873985290527
2011-07-07,15.60887622833252
2011-07-08,15.368847846984863
2011-07-11,14.923073768615723
2011-07-12,14.840775489807129
2011-07-13,15.04651927947998
2011-07-14,14.847638130187988
2011-07-15,14.881925582885742
2011-07-18,14.539026260375977
2011-07-19,14.484160423278809
2011-07-20,14.573314666748047
2011-07-21,14.744766235351562
2011-07-22,14.806489944458008
2011-07-25,14.511590957641602
2011-07-26,14.470441818237305
2011-07-27,14.093254089355469
2011-07-28,14.058959007263184
2011-07-29,14.079538345336914
2011-08-01,13.990382194519043
2011-08-02,13.52403736114502
2011-08-03,13.27714729309082
2011-08-04,12.461041450500488
2011-08-05,12.33073616027832
2011-08-08,11.404905319213867
2011-08-09,11.946687698364258
2011-08-10,11.432337760925293
2011-08-11,11.82324504852295
2011-08-12,11.720373153686523
2011-08-15,12.09070873260498
2011-08-16,11.768380165100098
2011-08-17,11.953547477722168
2011-08-18,11.507776260375977
2011-08-19,11.192306518554688
2011-08-22,11.171730995178223
2011-08-23,11.535204887390137
2011-08-24,11.439196586608887
2011-08-25,11.24716854095459
2011-08-26,11.439196586608887
2011-08-29,11.960406303405762
2011-08-30,12.111281394958496
2011-08-31,12.152430534362793
2011-09-01,11.960406303405762
2011-09-02,11.672369956970215
2011-09-06,11.35689926147461
2011-09-07,11.69294261932373
2011-09-08,11.459768295288086
2011-09-09,11.171730995178223
2011-09-12,11.1785888671875
2011-09-13,11.452910423278809
2011-09-14,11.569499015808105
2011-09-15,11.768380165100098
2011-09-16,11.658653259277344
2011-09-19,11.494058609008789
2011-09-20,11.219738006591797
2011-09-21,10.869976043701172
2011-09-22,10.520219802856445
2011-09-23,10.616232872009277
2011-09-26,10.614163398742676
2011-09-27,10.80025577545166
2011-09-28,10.483208656311035
2011-09-29,10.572810173034668
2011-09-30,10.235085487365723
2011-10-03,9.711270332336426
2011-10-04,9.75262451171875
2011-10-05,9.773301124572754
2011-10-06,9.918039321899414
2011-10-07,9.814654350280762
2011-10-10,10.27644157409668
2011-10-11,10.448745727539062
2011-10-12,10.938103675842285
2011-10-13,11.000133514404297
2011-10-14,11.165550231933594
2011-10-17,11.020811080932617
2011-10-18,11.137979507446289
2011-10-19,10.889856338500977
2011-10-20,10.820932388305664
2011-10-21,11.000133514404297
2011-10-24,11.234471321105957
2011-10-25,10.91053295135498
2011-10-26,11.096625328063965
2011-10-27,11.613550186157227
2011-10-28,11.710038185119629
2011-10-31,11.14487075805664
2011-11-01,10.765792846679688
2011-11-02,10.814038276672363
2011-11-03,10.889856338500977
2011-11-04,10.786473274230957
2011-11-07,10.786473274230957
2011-11-08,10.807147979736328
2011-11-09,10.400501251220703
2011-11-10,10.441856384277344
2011-11-11,10.57970142364502
2011-11-14,10.559026718139648
2011-11-15,10.614163398742676
2011-11-16,10.441856384277344
2011-11-17,10.235085487365723
2011-11-18,10.255764961242676
2011-11-21,9.869795799255371
2011-11-22,9.587206840515137
2011-11-23,9.28394889831543
2011-11-25,9.2150239944458
2011-11-28,9.600994110107422
2011-11-29,9.649242401123047
2011-11-30,9.890469551086426
2011-12-01,9.973177909851074
2011-12-02,10.193732261657715
2011-12-05,10.27644157409668
2011-12-06,10.304011344909668
2011-12-07,10.476320266723633
2011-12-08,10.186840057373047
2011-12-09,10.317794799804688
2011-12-12,10.193732261657715
2011-12-13,10.097240447998047
2011-12-14,10.035210609436035
2011-12-15,9.904255867004395
2011-12-16,10.083456039428711
2011-12-19,9.718162536621094
2011-12-20,10.104133605957031
2011-12-21,10.166163444519043
2011-12-22,10.359147071838379
2011-12-23,10.422948837280273
2011-12-27,10.298125267028809
2011-12-28,10.18716812133789
2011-12-29,10.277318000793457
2011-12-30,10.318925857543945
2012-01-03,10.644861221313477
2012-01-04,10.672600746154785
2012-01-05,10.630987167358398
2012-01-06,10.41601276397705
2012-01-09,10.492295265197754
2012-01-10,10.520033836364746
2012-01-11,10.651795387268066
2012-01-12,10.693402290344238
2012-01-13,10.686469078063965
2012-01-17,10.84597110748291
2012-01-18,11.067879676818848
2012-01-19,11.158035278320312
2012-01-20,11.282861709594727
2012-01-23,11.428486824035645
2012-01-24,11.435422897338867
2012-01-25,11.712813377380371
2012-01-26,11.692008018493652
2012-01-27,11.622660636901855
2012-01-30,11.490901947021484
2012-01-31,11.539443969726562
2012-02-01,11.88618278503418
2012-02-02,12.011009216308594
2012-02-03,12.142767906188965
2012-02-06,12.205183982849121
2012-02-07,12.23292064666748
2012-02-08,12.24678897857666
2012-02-09,12.156639099121094
2012-02-10,11.990204811096191
2012-02-13,12.142767906188965
2012-02-14,12.309202194213867
2012-02-15,12.46176815032959
2012-02-16,12.565789222717285
2012-02-17,12.5103120803833
2012-02-21,12.51724624633789
2012-02-22,12.454833984375
2012-02-23,12.47563648223877
2012-02-24,12.614336013793945
2012-02-27,12.558856964111328
2012-02-28,12.551920890808105
2012-02-29,12.454833984375
2012-03-01,12.586593627929688
2012-03-02,12.6004638671875
2012-03-05,12.440960884094238
2012-03-06,11.941659927368164
2012-03-07,12.128896713256836
2012-03-08,12.288402557373047
2012-03-09,12.413220405578613
2012-03-12,12.295332908630371
2012-03-13,12.49644660949707
2012-03-14,12.399357795715332
2012-03-15,12.676745414733887
2012-03-16,13.280071258544922
2012-03-19,13.335548400878906
2012-03-20,12.954141616821289
2012-03-21,12.968002319335938
2012-03-22,12.66287612915039
2012-03-23,12.739157676696777
2012-03-26,12.908623695373535
2012-03-27,12.943493843078613
2012-03-28,13.173626899719238
2012-03-29,13.117841720581055
2012-03-30,13.278239250183105
2012-04-02,13.382847785949707
2012-04-03,13.306137084960938
2012-04-04,13.041126251220703
2012-04-05,12.936519622802734
2012-04-09,12.810989379882812
2012-04-10,12.322821617126465
2012-04-11,12.455323219299316
2012-04-12,12.566906929016113
2012-04-13,12.357690811157227
2012-04-16,12.287946701049805
2012-04-17,12.406505584716797
2012-04-18,12.274003982543945
2012-04-19,12.239130020141602
2012-04-20,12.420450210571289
2012-04-23,12.19031810760498
2012-04-24,12.253080368041992
2012-04-25,12.420450210571289
2012-04-26,12.525062561035156
2012-04-27,12.587824821472168
2012-04-30,12.566906929016113
2012-05-01,12.518087387084961
2012-05-02,12.469271659851074
2012-05-03,12.267030715942383
2012-05-04,12.106629371643066
2012-05-07,11.995048522949219
2012-05-08,11.918336868286133
2012-05-09,11.764909744262695
2012-05-10,11.660298347473145
2012-05-11,11.534771919250488
2012-05-14,11.186079025268555
2012-05-15,11.130288124084473
2012-05-16,11.039628982543945
2012-05-17,10.921070098876953
2012-05-18,10.63514232635498
2012-05-21,11.067523956298828
2012-05-22,11.081472396850586
2012-05-23,11.039628982543945
2012-05-24,11.123315811157227
2012-05-25,11.248845100402832
2012-05-29,11.513851165771484
2012-05-30,11.16515827178955
2012-05-31,11.151212692260742
2012-06-01,10.683958053588867
2012-06-04,10.54448413848877
2012-06-05,10.77462100982666
2012-06-06,11.081472396850586
2012-06-07,11.02568244934082
2012-06-08,11.018708229064941
2012-06-11,10.907122611999512
2012-06-12,10.948966979980469
2012-06-13,10.844358444213867
2012-06-14,10.928047180175781
2012-06-15,11.067523956298828
2012-06-18,11.024006843566895
2012-06-19,11.269698143005371
2012-06-20,11.318581581115723
2012-06-21,10.948966979980469
2012-06-22,11.01173210144043
2012-06-25,10.750911712646484
2012-06-26,10.748790740966797
2012-06-27,10.878144264221191
2012-06-28,11.01943588256836
2012-06-29,11.379990577697754
2012-07-02,11.422402381896973
2012-07-03,11.5849027633667
2012-07-05,11.528426170349121
2012-07-06,11.478949546813965
2012-07-09,11.330442428588867
2012-07-10,11.21742057800293
2012-07-11,11.175010681152344
2012-07-12,10.977095603942871
2012-07-13,11.040711402893066
2012-07-16,10.998373985290527
2012-07-17,11.068984031677246
2012-07-18,11.156139373779297
2012-07-19,11.21742057800293
2012-07-20,11.054850578308105
2012-07-23,10.81452751159668
2012-07-24,10.687294006347656
2012-07-25,10.616966247558594
2012-07-26,10.849867820739746
2012-07-27,11.14673900604248
2012-07-30,11.083121299743652
2012-07-31,11.06191635131836
2012-08-01,10.955891609191895
2012-08-02,10.856934547424316
2012-08-03,11.06191635131836
2012-08-06,11.245691299438477
2012-08-07,11.379990577697754
2012-08-08,11.379990577697754
2012-08-09,11.372852325439453
2012-08-10,11.323444366455078
2012-08-13,11.231557846069336
2012-08-14,11.295171737670898
2012-08-15,11.2598295211792
2012-08-16,11.224488258361816
2012-08-17,11.309309959411621
2012-08-20,11.238625526428223
2012-08-21,11.199610710144043
2012-08-22,11.139670372009277
2012-08-23,11.019508361816406
2012-08-24,10.98982048034668
2012-08-27,10.941756248474121
2012-08-28,10.88520622253418
2012-08-29,10.793322563171387
2012-08-30,10.568549156188965
2012-08-31,10.66609001159668
2012-09-04,10.687294006347656
2012-09-05,10.58127212524414
2012-09-06,10.715570449829102
2012-09-07,10.871072769165039
2012-09-10,10.89581298828125
2012-09-11,10.920553207397461
2012-09-12,10.941756248474121
2012-09-13,11.20328140258789
2012-09-14,11.471879959106445
2012-09-17,11.40119457244873
2012-09-18,11.273965835571289
2012-09-19,11.477534294128418
2012-09-20,11.358787536621094
2012-09-21,11.41533374786377
2012-09-24,11.298501014709473
2012-09-25,11.047739028930664
2012-09-26,10.90668773651123
2012-09-27,11.049164772033691
2012-09-28,10.871068000793457
2012-10-01,10.97080135345459
2012-10-02,11.013543128967285
2012-10-03,10.985047340393066
2012-10-04,11.120405197143555
2012-10-05,11.198766708374023
2012-10-08,11.120405197143555
2012-10-09,10.892439842224121
2012-10-10,10.757085800170898
2012-10-11,10.835448265075684
2012-10-12,10.869928359985352
2012-10-15,10.942305564880371
2012-10-16,11.084784507751465
2012-10-17,11.163147926330566
2012-10-18,11.185945510864258
2012-10-19,11.034917831420898
2012-10-22,11.020669937133789
2012-10-23,10.913809776306152
2012-10-24,10.913809776306152
2012-10-25,10.878191947937012
2012-10-26,10.856818199157715
2012-10-31,10.920934677124023
2012-11-01,11.120405197143555
2012-11-02,11.07766056060791
2012-11-05,11.042040824890137
2012-11-06,11.013543128967285
2012-11-07,10.842575073242188
2012-11-08,10.616029739379883
2012-11-09,10.69296932220459
2012-11-12,10.724313735961914
2012-11-13,10.48637866973877
2012-11-14,10.315402030944824
2012-11-15,10.324807167053223
2012-11-16,10.450756072998047
2012-11-19,10.657421112060547
2012-11-20,10.700096130371094
2012-11-21,10.76420783996582
2012-11-23,10.942305564880371
2012-11-26,10.913809776306152
2012-11-27,10.86023998260498
2012-11-28,10.790568351745605
2012-11-29,10.935181617736816
2012-11-30,11.006420135498047
2012-12-03,10.95655345916748
2012-12-04,10.920222282409668
2012-12-05,10.985047340393066
2012-12-06,10.928058624267578
2012-12-07,10.961396217346191
2012-12-10,10.969590187072754
2012-12-11,10.999297142028809
2012-12-12,11.049164772033691
2012-12-13,11.056288719177246
2012-12-14,11.177393913269043
2012-12-17,11.220135688781738
2012-12-18,11.369811058044434
2012-12-19,11.448102951049805
2012-12-20,11.519341468811035
2012-12-21,11.415899276733398
2012-12-24,11.393845558166504
2012-12-26,11.422493934631348
2012-12-27,11.393845558166504
2012-12-28,11.343717575073242
2012-12-31,11.529915809631348
2013-01-02,11.930952072143555
2013-01-03,12.016891479492188
2013-01-04,12.102828025817871
2013-01-07,12.152957916259766
2013-01-08,12.09566593170166
2013-01-09,12.238898277282715
2013-01-10,12.45373821258545
2013-01-11,12.374963760375977
2013-01-14,12.40017032623291
2013-01-15,12.43225383758545
2013-01-16,12.324831008911133
2013-01-17,12.374963760375977
2013-01-18,12.529149055480957
2013-01-22,12.611289024353027
2013-01-23,12.468062400817871
2013-01-24,12.446576118469238
2013-01-25,12.503870010375977
2013-01-28,12.396444320678711
2013-01-29,12.511029243469238
2013-01-30,12.360637664794922
2013-01-31,12.370091438293457
2013-02-01,12.382192611694336
2013-02-04,12.217409133911133
2013-02-05,12.317670822143555
2013-02-06,12.360637664794922
2013-02-07,12.324831008911133
2013-02-08,12.410767555236816
2013-02-11,12.382125854492188
2013-02-12,12.387853622436523
2013-02-13,12.417933464050293
2013-02-14,12.36572265625
2013-02-15,12.324831008911133
2013-02-19,12.425092697143555
2013-02-20,12.238898277282715
2013-02-21,12.030427932739258
2013-02-22,12.038372993469238
2013-02-25,11.902307510375977
2013-02-26,12.039093971252441
2013-02-27,12.210248947143555
2013-02-28,12.210248947143555
2013-03-01,12.203086853027344
2013-03-04,12.109991073608398
2013-03-05,12.238898277282715
2013-03-06,12.253219604492188
2013-03-07,12.310510635375977
2013-03-08,12.389283180236816
2013-03-11,12.417933464050293
2013-03-12,12.331990242004395
2013-03-13,12.339156150817871
2013-03-14,12.396444320678711
2013-03-15,12.539676666259766
2013-03-18,12.45230484008789
2013-03-19,12.439414024353027
2013-03-20,12.539676666259766
2013-03-21,12.575480461120605
2013-03-22,12.71403694152832
2013-03-25,12.513025283813477
2013-03-26,12.563278198242188
2013-03-27,12.520204544067383
2013-03-28,12.513025283813477
2013-04-01,12.297654151916504
2013-04-02,12.211506843566895
2013-04-03,12.003313064575195
2013-04-04,12.04638957977295
2013-04-05,11.996132850646973
2013-04-08,12.05615234375
2013-04-09,12.111000061035156
2013-04-10,12.18996810913086
2013-04-11,12.18278980255127
2013-04-12,12.139717102050781
2013-04-15,11.730513572692871
2013-04-16,11.931527137756348
2013-04-17,11.737690925598145
2013-04-18,11.69461727142334
2013-04-19,11.8956298828125
2013-04-22,11.938705444335938
2013-04-23,12.04638957977295
2013-04-24,12.204326629638672
2013-04-25,12.211506843566895
2013-04-26,12.18996810913086
2013-04-29,12.240221977233887
2013-04-30,12.266497611999512
2013-05-01,12.211506843566895
2013-05-02,12.276118278503418
2013-05-03,12.449132919311523
2013-05-06,12.491485595703125
2013-05-07,12.606353759765625
2013-05-08,12.658903121948242
2013-05-09,12.556097030639648
2013-05-10,12.548920631408691
2013-05-13,12.541739463806152
2013-05-14,12.534563064575195
2013-05-15,12.484308242797852
2013-05-16,12.484308242797852
2013-05-17,12.69250202178955
2013-05-20,12.985405921936035
2013-05-21,13.230207443237305
2013-05-22,13.022808074951172
2013-05-23,12.871976852416992
2013-05-24,12.894877433776855
2013-05-28,12.994023323059082
2013-05-29,12.871545791625977
2013-05-30,12.785823822021484
2013-05-31,12.513025283813477
2013-06-03,12.534563064575195
2013-06-04,12.64942741394043
2013-06-05,12.412522315979004
2013-06-06,12.381649017333984
2013-06-07,12.498595237731934
2013-06-10,12.606353759765625
2013-06-11,12.419696807861328
2013-06-12,12.362263679504395
2013-06-13,12.577637672424316
2013-06-14,12.512954711914062
2013-06-17,12.64942741394043
2013-06-18,12.943765640258789
2013-06-19,12.793004035949707
2013-06-20,12.484308242797852
2013-06-21,12.491485595703125
2013-06-24,12.15187931060791
2013-06-25,12.343454360961914
2013-06-26,12.299915313720703
2013-06-27,12.45955753326416
2013-06-28,12.52493953704834
2013-07-01,12.662745475769043
2013-07-02,12.600481986999512
2013-07-03,12.568408012390137
2013-07-05,12.568408012390137
2013-07-08,12.684514045715332
2013-07-09,12.786107063293457
2013-07-10,12.873184204101562
2013-07-11,13.21424388885498
2013-07-12,13.13442611694336
2013-07-15,13.15618896484375
2013-07-16,13.119906425476074
2013-07-17,13.13442611694336
2013-07-18,13.163447380065918
2013-07-19,13.177963256835938
2013-07-22,13.259742736816406
2013-07-23,13.280279159545898
2013-07-24,13.192474365234375
2013-07-25,13.315834045410156
2013-07-26,13.163447380065918
2013-07-29,13.047342300415039
2013-07-30,13.076370239257812
2013-07-31,13.069111824035645
2013-08-01,13.221503257751465
2013-08-02,13.250526428222656
2013-08-05,13.25778579711914
2013-08-06,13.301322937011719
2013-08-07,13.272296905517578
2013-08-08,13.326140403747559
2013-08-09,13.424687385559082
2013-08-12,13.427589416503906
2013-08-13,13.424687385559082
2013-08-14,13.424687385559082
2013-08-15,13.375341415405273
2013-08-16,13.620613098144531
2013-08-19,13.533533096313477
2013-08-20,13.577072143554688
2013-08-21,13.453713417053223
2013-08-22,13.577072143554688
2013-08-23,13.685922622680664
2013-08-26,13.598847389221191
2013-08-27,13.366633415222168
2013-08-28,13.402843475341797
2013-08-29,13.373889923095703
2013-08-30,13.308505058288574
2013-09-03,13.381145477294922
2013-09-04,13.66415023803711
2013-09-05,13.867338180541992
2013-09-06,13.997956275939941
2013-09-09,14.237425804138184
2013-09-10,14.331758499145508
2013-09-11,14.331758499145508
2013-09-12,14.331758499145508
2013-09-13,14.288220405578613
2013-09-16,14.27370834350586
2013-09-17,14.26282024383545
2013-09-18,14.563966751098633
2013-09-19,14.658304214477539
2013-09-20,14.451494216918945
2013-09-23,14.368042945861816
2013-09-24,14.466526985168457
2013-09-25,14.596821784973145
2013-09-26,14.670792579650879
2013-09-27,14.583250999450684
2013-09-30,14.393572807312012
2013-10-01,14.481115341186523
2013-10-02,14.481115341186523
2013-10-03,14.38635540008545
2013-10-04,14.42275619506836
2013-10-07,14.34250545501709
2013-10-08,14.167425155639648
2013-10-09,14.160128593444824
2013-10-10,14.364395141601562
2013-10-11,14.510295867919922
2013-10-14,14.53947925567627
2013-10-15,14.383213996887207
2013-10-16,14.554068565368652
2013-10-17,14.648909568786621
2013-10-18,14.78022575378418
2013-10-21,14.714641571044922
2013-10-22,14.816629409790039
2013-10-23,14.692682266235352
2013-10-24,14.68538761138916
2013-10-25,14.707270622253418
2013-10-28,14.575953483581543
2013-10-29,14.670792579650879
2013-10-30,14.598573684692383
2013-10-31,14.459230422973633
2013-11-01,14.488415718078613
2013-11-04,14.5978422164917
2013-11-05,14.583250999450684
2013-11-06,14.612433433532715
2013-11-07,14.247669219970703
2013-11-08,14.448801040649414
2013-11-11,14.514240264892578
2013-11-12,14.335213661193848
2013-11-13,14.408164024353027
2013-11-14,14.532186508178711
2013-11-15,14.699975967407227
2013-11-18,14.583250999450684
2013-11-19,14.53947925567627
2013-11-20,14.400869369506836
2013-11-21,14.503003120422363
2013-11-22,14.371691703796387
2013-11-25,14.313328742980957
2013-11-26,14.327919006347656
2013-11-27,14.517592430114746
2013-11-29,14.707270622253418
2013-12-02,14.554068565368652
2013-12-03,14.416190147399902
2013-12-04,14.495705604553223
2013-12-05,14.546775817871094
2013-12-06,14.612433433532715
2013-12-09,14.554001808166504
2013-12-10,14.568657875061035
2013-12-11,14.379060745239258
2013-12-12,14.415461540222168
2013-12-13,14.575953483581543
2013-12-16,14.590547561645508
2013-12-17,14.605138778686523
2013-12-18,14.74375057220459
2013-12-19,14.729156494140625
2013-12-20,15.072033882141113
2013-12-23,15.334668159484863
2013-12-24,15.403579711914062
2013-12-26,15.61619758605957
2013-12-27,15.718838691711426
2013-12-30,15.660191535949707
2013-12-31,15.828811645507812
2014-01-02,15.491559982299805
2014-01-03,15.61612319946289
2014-01-06,15.542880058288574
2014-01-07,15.667520523071289
2014-01-08,15.674774169921875
2014-01-09,15.623528480529785
2014-01-10,15.6895112991333
2014-01-13,15.550214767456055
2014-01-14,15.821480751037598
2014-01-15,15.968111038208008
2014-01-16,16.151397705078125
2014-01-17,16.136735916137695
2014-01-21,16.283367156982422
2014-01-22,16.356685638427734
2014-01-23,16.158735275268555
2014-01-24,15.711505889892578
2014-01-27,15.462233543395996
2014-01-28,15.72616958618164
2014-01-29,15.55754280090332
2014-01-30,15.608865737915039
2014-01-31,15.374255180358887
2014-02-03,15.08099365234375
2014-02-04,15.095657348632812
2014-02-05,15.146976470947266
2014-02-06,15.447574615478516
2014-02-07,15.76282787322998
2014-02-10,15.65285587310791
2014-02-11,15.902120590209961
2014-02-12,15.902120590209961
2014-02-13,15.960774421691895
2014-02-14,16.066646575927734
2014-02-18,16.06342315673828
2014-02-19,15.777491569519043
2014-02-20,15.850809097290039
2014-02-21,15.968111038208008
2014-02-24,15.953445434570312
