Date,KOL
2010-11-04,29.874319076538086
2010-11-05,30.37103843688965
2010-11-08,30.931625366210938
2010-11-09,30.36394500732422
2010-11-10,30.732940673828125
2010-11-11,31.31481170654297
2010-11-12,30.122678756713867
2010-11-15,30.434907913208008
2010-11-16,29.512420654296875
2010-11-17,29.540803909301758
2010-11-18,30.583921432495117
2010-11-19,31.151609420776367
2010-11-22,31.15869903564453
2010-11-23,30.385225296020508
2010-11-24,31.00968360900879
2010-11-26,30.512964248657227
2010-11-29,30.740032196044922
2010-11-30,30.193635940551758
2010-12-01,31.371585845947266
2010-12-02,31.811540603637695
2010-12-03,31.93216896057129
2010-12-06,32.400508880615234
2010-12-07,31.917980194091797
2010-12-08,31.48511505126953
2010-12-09,31.740577697753906
2010-12-10,31.93216896057129
2010-12-13,31.875402450561523
2010-12-14,31.726377487182617
2010-12-15,31.584461212158203
2010-12-16,31.47802734375
2010-12-17,31.527692794799805
2010-12-20,32.03150939941406
2010-12-21,32.8972282409668
2010-12-22,32.91142272949219
2010-12-23,32.94277572631836
2010-12-27,32.900020599365234
2010-12-28,32.96415328979492
2010-12-29,33.46296310424805
2010-12-30,33.69811248779297
2010-12-31,33.66248321533203
2011-01-03,34.38219451904297
2011-01-04,34.816871643066406
2011-01-05,35.230167388916016
2011-01-06,34.56746292114258
2011-01-07,34.35369110107422
2011-01-10,34.2111701965332
2011-01-11,35.05915069580078
2011-01-12,35.287174224853516
2011-01-13,35.33705520629883
2011-01-14,34.58171844482422
2011-01-18,34.57459259033203
2011-01-19,33.64110565185547
2011-01-20,33.242061614990234
2011-01-21,32.60073471069336
2011-01-24,32.850135803222656
2011-01-25,32.83589172363281
2011-01-26,33.69098663330078
2011-01-27,33.142295837402344
2011-01-28,32.500972747802734
2011-01-31,33.249183654785156
2011-02-01,34.161293029785156
2011-02-02,33.883384704589844
2011-02-03,33.505714416503906
2011-02-04,33.491458892822266
2011-02-07,33.477210998535156
2011-02-08,33.448707580566406
2011-02-09,32.53660202026367
2011-02-10,32.736122131347656
2011-02-11,32.74325180053711
2011-02-14,33.46296310424805
2011-02-15,33.25631332397461
2011-02-16,33.619728088378906
2011-02-17,33.59835433959961
2011-02-18,33.42020797729492
2011-02-22,32.443965911865234
2011-02-23,32.793128967285156
2011-02-24,32.94277572631836
2011-02-25,33.470088958740234
2011-02-28,33.904762268066406
2011-03-01,33.27769088745117
2011-03-02,33.790748596191406
2011-03-03,34.66010284423828
2011-03-04,34.510459899902344
2011-03-07,34.161293029785156
2011-03-08,34.12566375732422
2011-03-09,33.819252014160156
2011-03-10,32.37983322143555
2011-03-11,32.92139434814453
2011-03-14,33.69811248779297
2011-03-15,33.484336853027344
2011-03-16,33.58409881591797
2011-03-17,34.41783142089844
2011-03-18,34.054405212402344
2011-03-21,34.77411651611328
2011-03-22,34.75273895263672
2011-03-23,35.20878982543945
2011-03-24,35.443946838378906
2011-03-25,35.308555603027344
2011-03-28,34.995018005371094
2011-03-29,35.443946838378906
2011-03-30,35.907127380371094
2011-03-31,36.142276763916016
2011-04-01,36.5128288269043
2011-04-04,36.733726501464844
2011-04-05,36.59120559692383
2011-04-06,35.96413040161133
2011-04-07,35.899993896484375
2011-04-08,35.96413040161133
2011-04-11,35.1446647644043
2011-04-12,34.367942810058594
2011-04-13,34.9522590637207
2011-04-14,34.96651840209961
2011-04-15,35.272918701171875
2011-04-18,34.510459899902344
2011-04-19,34.403568267822266
2011-04-20,35.19453430175781
2011-04-21,35.84299087524414
2011-04-25,35.30143356323242
2011-04-26,35.614967346191406
2011-04-27,35.415443420410156
2011-04-28,35.650596618652344
2011-04-29,36.35605239868164
2011-05-02,36.23490905761719
2011-05-03,35.19453430175781
2011-05-04,34.38219451904297
2011-05-05,33.87625503540039
2011-05-06,34.01877975463867
2011-05-09,34.859622955322266
2011-05-10,34.74561309814453
2011-05-11,33.89763641357422
2011-05-12,33.69811248779297
2011-05-13,33.135169982910156
2011-05-16,33.042537689208984
2011-05-17,33.27055740356445
2011-05-18,33.99739456176758
2011-05-19,34.033023834228516
2011-05-20,33.940391540527344
2011-05-23,33.042537689208984
2011-05-24,33.185054779052734
2011-05-25,33.66248321533203
2011-05-26,34.0615348815918
2011-05-27,34.53896713256836
2011-05-31,34.98076248168945
2011-06-01,34.453453063964844
2011-06-02,34.168426513671875
2011-06-03,33.51996612548828
2011-06-06,33.25631332397461
2011-06-07,33.27055740356445
2011-06-08,33.099544525146484
2011-06-09,33.491458892822266
2011-06-10,32.757503509521484
2011-06-13,32.24443817138672
2011-06-14,33.092411041259766
2011-06-15,32.03066635131836
2011-06-16,31.66724967956543
2011-06-17,31.66012191772461
2011-06-20,31.567487716674805
2011-06-21,32.63636016845703
2011-06-22,32.543724060058594
2011-06-23,32.60073471069336
2011-06-24,32.30857467651367
2011-06-27,32.45109176635742
2011-06-28,33.014034271240234
2011-06-29,33.22780990600586
2011-06-30,33.812129974365234
2011-07-01,34.13991928100586
2011-07-05,34.30381393432617
2011-07-06,34.0971565246582
2011-07-07,34.60309982299805
2011-07-08,34.332313537597656
2011-07-11,33.22780990600586
2011-07-12,33.27055740356445
2011-07-13,33.940391540527344
2011-07-14,33.86200714111328
2011-07-15,34.30381393432617
2011-07-18,34.346561431884766
2011-07-19,35.00926971435547
2011-07-20,35.10902786254883
2011-07-21,35.629215240478516
2011-07-22,35.96413040161133
2011-07-25,35.77885818481445
2011-07-26,35.55082702636719
2011-07-27,34.97364044189453
2011-07-28,34.76698684692383
2011-07-29,34.702857971191406
2011-08-01,34.55321502685547
2011-08-02,33.491458892822266
2011-08-03,32.99265670776367
2011-08-04,30.042558670043945
2011-08-05,28.774158477783203
2011-08-08,26.294357299804688
2011-08-09,28.104328155517578
2011-08-10,27.320486068725586
2011-08-11,28.596006393432617
2011-08-12,28.65301513671875
2011-08-15,30.042558670043945
2011-08-16,29.30146598815918
2011-08-17,29.436859130859375
2011-08-18,27.669654846191406
2011-08-19,27.05682945251465
2011-08-22,26.586523056030273
2011-08-23,27.783662796020508
2011-08-24,28.018817901611328
2011-08-25,27.762287139892578
2011-08-26,28.360855102539062
2011-08-29,29.472490310668945
2011-08-30,29.579374313354492
2011-08-31,29.793155670166016
2011-09-01,29.472490310668945
2011-09-02,28.63163948059082
2011-09-06,28.310976028442383
2011-09-07,29.921415328979492
2011-09-08,29.073442459106445
2011-09-09,28.339475631713867
2011-09-12,28.16132926940918
2011-09-13,28.23971939086914
2011-09-14,28.040193557739258
2011-09-15,28.424991607666016
2011-09-16,28.168458938598633
2011-09-19,27.02119255065918
2011-09-20,26.20885467529297
2011-09-21,24.569904327392578
2011-09-22,22.36802101135254
2011-09-23,22.859708786010742
2011-09-26,23.273006439208984
2011-09-27,23.9285831451416
2011-09-28,22.724313735961914
2011-09-29,22.838327407836914
2011-09-30,21.63405990600586
2011-10-03,20.436918258666992
2011-10-04,21.04974365234375
2011-10-05,22.26113510131836
2011-10-06,22.75282096862793
2011-10-07,22.553293228149414
2011-10-10,23.850200653076172
2011-10-11,24.334758758544922
2011-10-12,25.00458526611328
2011-10-13,25.18273162841797
2011-10-14,25.952322006225586
2011-10-17,25.11859703063965
2011-10-18,25.809804916381836
2011-10-19,25.225488662719727
2011-10-20,25.040212631225586
2011-10-21,25.56039810180664
2011-10-24,26.83592414855957
2011-10-25,25.90243911743164
2011-10-26,26.536643981933594
2011-10-27,28.38223648071289
2011-10-28,28.923797607421875
2011-10-31,27.042573928833008
2011-11-01,26.22310447692871
2011-11-02,27.106708526611328
2011-11-03,27.819292068481445
2011-11-04,27.897674560546875
2011-11-07,27.86204719543457
2011-11-08,28.296722412109375
2011-11-09,26.458255767822266
2011-11-10,26.36562156677246
2011-11-11,27.014070510864258
2011-11-14,26.843048095703125
2011-11-15,26.985567092895508
2011-11-16,26.372745513916016
2011-11-17,25.32525062561035
2011-11-18,25.41075325012207
2011-11-21,24.292001724243164
2011-11-22,24.11385726928711
2011-11-23,23.123363494873047
2011-11-25,22.90958595275879
2011-11-28,24.049720764160156
2011-11-29,23.935710906982422
2011-11-30,26.322864532470703
2011-12-01,25.987953186035156
2011-12-02,25.788423538208008
2011-12-05,26.201725006103516
2011-12-06,26.03782844543457
2011-12-07,25.82405662536621
2011-12-08,24.733802795410156
2011-12-09,25.474889755249023
2011-12-12,24.40601348876953
2011-12-13,23.857324600219727
2011-12-14,23.33713722229004
2011-12-15,22.98797035217285
2011-12-16,23.33713722229004
2011-12-19,22.382272720336914
2011-12-20,23.330013275146484
2011-12-21,23.38701629638672
2011-12-22,23.90720558166504
2011-12-23,23.916603088378906
2011-12-27,23.56956672668457
2011-12-28,22.940563201904297
2011-12-29,23.18638038635254
2011-12-30,23.31652069091797
2012-01-03,24.632366180419922
2012-01-04,24.55283546447754
2012-01-05,24.372087478637695
2012-01-06,24.017822265625
2012-01-09,24.00336456298828
2012-01-10,24.704662322998047
2012-01-11,24.928794860839844
2012-01-12,25.124004364013672
2012-01-13,24.205801010131836
2012-01-17,24.21303367614746
2012-01-18,24.95771026611328
2012-01-19,25.261371612548828
2012-01-20,25.167381286621094
2012-01-23,25.49272918701172
2012-01-24,25.24690818786621
2012-01-25,26.00605010986328
2012-01-26,25.79638671875
2012-01-27,25.977136611938477
2012-01-30,25.442121505737305
2012-01-31,25.196304321289062
2012-02-01,25.630094528198242
2012-02-02,26.382009506225586
2012-02-03,26.974863052368164
2012-02-06,26.974863052368164
2012-02-07,26.490459442138672
2012-02-08,26.490459442138672
2012-02-09,26.649520874023438
2012-02-10,25.550569534301758
2012-02-13,25.680707931518555
2012-02-14,25.34813117980957
2012-02-15,25.637325286865234
2012-02-16,25.883142471313477
2012-02-17,25.919292449951172
2012-02-21,25.832538604736328
2012-02-22,25.716856002807617
2012-02-23,25.716856002807617
2012-02-24,25.846994400024414
2012-02-27,25.514419555664062
2012-02-28,25.695167541503906
2012-02-29,25.405969619750977
2012-03-01,25.32643699645996
2012-03-02,24.943254470825195
2012-03-05,24.2708683013916
2012-03-06,23.584028244018555
2012-03-07,23.86599349975586
2012-03-08,24.1118106842041
2012-03-09,24.328710556030273
2012-03-12,23.974441528320312
2012-03-13,24.444387435913086
2012-03-14,23.82984733581543
2012-03-15,24.32147979736328
2012-03-16,24.588987350463867
2012-03-19,24.480539321899414
2012-03-20,23.800926208496094
2012-03-21,23.786468505859375
2012-03-22,23.287601470947266
2012-03-23,23.47557830810547
2012-03-26,23.526185989379883
2012-03-27,23.453886032104492
2012-03-28,22.962251663208008
2012-03-29,23.114084243774414
2012-03-30,23.04901123046875
2012-04-02,23.526185989379883
2012-04-03,23.200841903686523
2012-04-04,23.12131118774414
2012-04-05,22.875492095947266
2012-04-09,22.6513671875
2012-04-10,22.333248138427734
2012-04-11,22.405548095703125
2012-04-12,23.345439910888672
2012-04-13,22.738126754760742
2012-04-16,22.629674911499023
2012-04-17,23.070703506469727
2012-04-18,22.94779396057129
2012-04-19,23.04901123046875
2012-04-20,22.904415130615234
2012-04-23,22.542919158935547
2012-04-24,22.687515258789062
2012-04-25,22.911645889282227
2012-04-26,22.774274826049805
2012-04-27,22.66582679748535
2012-04-30,22.781505584716797
2012-05-01,22.911645889282227
2012-05-02,22.658597946166992
2012-05-03,22.304332733154297
2012-05-04,21.81269645690918
2012-05-07,21.6970157623291
2012-05-08,21.42951011657715
2012-05-09,21.30660057067871
2012-05-10,21.16922950744629
2012-05-11,20.880033493041992
2012-05-14,20.40285873413086
2012-05-15,19.75216293334961
2012-05-16,19.238840103149414
2012-05-17,18.862884521484375
2012-05-18,18.580917358398438
2012-05-21,19.267759323120117
2012-05-22,18.8050479888916
2012-05-23,18.956872940063477
2012-05-24,18.5230770111084
2012-05-25,18.277263641357422
2012-05-29,18.92072296142578
2012-05-30,18.342329025268555
2012-05-31,17.90853500366211
2012-06-01,17.604875564575195
2012-06-04,17.23615074157715
2012-06-05,17.156620025634766
2012-06-06,17.57595443725586
2012-06-07,17.453048706054688
2012-06-08,17.366289138793945
2012-06-11,16.939722061157227
2012-06-12,17.18553924560547
2012-06-13,17.134931564331055
2012-06-14,17.18553924560547
2012-06-15,17.460277557373047
2012-06-18,17.641027450561523
2012-06-19,18.060361862182617
2012-06-20,18.139890670776367
2012-06-21,17.387977600097656
2012-06-22,17.265066146850586
2012-06-25,16.701133728027344
2012-06-26,16.838502883911133
2012-06-27,17.01925277709961
2012-06-28,16.975872039794922
2012-06-29,17.735015869140625
2012-07-02,17.90853500366211
2012-07-03,18.573684692382812
2012-07-05,18.739974975585938
2012-07-06,18.32063865661621
2012-07-09,17.59041976928711
2012-07-10,16.932491302490234
2012-07-11,16.961410522460938
2012-07-12,16.74451446533203
2012-07-13,17.098779678344727
2012-07-16,16.91080093383789
2012-07-17,17.084321975708008
2012-07-18,17.03371238708496
2012-07-19,17.192771911621094
2012-07-20,16.932491302490234
2012-07-23,16.72282600402832
2012-07-24,16.137203216552734
2012-07-25,15.898612976074219
2012-07-26,16.151660919189453
2012-07-27,16.80235481262207
2012-07-30,16.881885528564453
2012-07-31,16.860193252563477
2012-08-01,16.990333557128906
2012-08-02,16.657756805419922
2012-08-03,17.28675651550293
2012-08-06,17.489198684692383
2012-08-07,17.894071578979492
2012-08-08,17.814546585083008
2012-08-09,18.270030975341797
2012-08-10,18.2338809967041
2012-08-13,17.87238311767578
2012-08-14,17.662717819213867
2012-08-15,17.510887145996094
2012-08-16,17.561500549316406
2012-08-17,17.518115997314453
2012-08-20,17.669944763183594
2012-08-21,17.763933181762695
2012-08-22,17.749475479125977
2012-08-23,17.373517990112305
2012-08-24,17.127700805664062
2012-08-27,16.94695281982422
2012-08-28,16.737285614013672
2012-08-29,16.556535720825195
2012-08-30,16.195039749145508
2012-08-31,16.289030075073242
2012-09-04,15.840773582458496
2012-09-05,15.746782302856445
2012-09-06,16.07213020324707
2012-09-07,16.939722061157227
2012-09-10,16.860193252563477
2012-09-11,17.084321975708008
2012-09-12,17.17108154296875
2012-09-13,17.80731201171875
2012-09-14,18.450775146484375
2012-09-17,18.219419479370117
2012-09-18,18.09650993347168
2012-09-19,18.11819839477539
2012-09-20,17.735015869140625
2012-09-21,17.561500549316406
2012-09-24,17.19999885559082
2012-09-25,16.75174331665039
2012-09-26,16.607147216796875
2012-09-27,17.091554641723633
2012-09-28,16.88911247253418
2012-10-01,16.990333557128906
2012-10-02,16.925262451171875
2012-10-03,16.766206741333008
2012-10-04,17.192771911621094
2012-10-05,17.19999885559082
2012-10-08,17.33013916015625
2012-10-09,17.604875564575195
2012-10-10,17.453048706054688
2012-10-11,18.11819839477539
2012-10-12,18.038671493530273
2012-10-15,18.031442642211914
2012-10-16,18.09650993347168
2012-10-17,18.429086685180664
2012-10-18,18.5519962310791
2012-10-19,18.110971450805664
2012-10-22,18.718284606933594
2012-10-23,18.28449249267578
2012-10-24,18.09650993347168
2012-10-25,18.038671493530273
2012-10-26,18.103740692138672
2012-10-31,18.183271408081055
2012-11-01,18.732746124267578
2012-11-02,18.4580078125
2012-11-05,18.60260772705078
2012-11-06,18.703826904296875
2012-11-07,17.677175521850586
2012-11-08,17.561500549316406
2012-11-09,17.54703712463379
2012-11-12,17.474735260009766
2012-11-13,17.192771911621094
2012-11-14,16.845735549926758
2012-11-15,16.693904876708984
2012-11-16,16.795122146606445
2012-11-19,17.192771911621094
2012-11-20,16.94695281982422
2012-11-21,16.990333557128906
2012-11-23,17.24338150024414
2012-11-26,17.120471954345703
2012-11-27,16.990333557128906
2012-11-28,17.03371238708496
2012-11-29,17.062631607055664
2012-11-30,17.134931564331055
2012-12-03,16.896345138549805
2012-12-04,16.87465476989746
2012-12-05,17.344602584838867
2012-12-06,17.42412757873535
2012-12-07,17.48196792602539
2012-12-10,17.684404373168945
2012-12-11,17.749475479125977
2012-12-12,18.002517700195312
2012-12-13,17.99529266357422
2012-12-14,18.139890670776367
2012-12-17,18.226648330688477
2012-12-18,18.38570785522461
2012-12-19,18.414628982543945
2012-12-20,18.371248245239258
2012-12-21,18.204959869384766
2012-12-24,18.105682373046875
2012-12-26,18.215993881225586
2012-12-27,18.193931579589844
2012-12-28,18.061555862426758
2012-12-31,18.488094329833984
2013-01-02,18.907272338867188
2013-01-03,19.127897262573242
2013-01-04,19.319101333618164
2013-01-07,19.363224029541016
2013-01-08,19.05435562133789
2013-01-09,19.00287437438965
2013-01-10,19.164663314819336
2013-01-11,18.730775833129883
2013-01-14,18.686649322509766
2013-01-15,18.701358795166016
2013-01-16,18.664587020874023
2013-01-17,18.76754379272461
2013-01-18,18.885211944580078
2013-01-22,19.010229110717773
2013-01-23,18.796960830688477
2013-01-24,18.568986892700195
2013-01-25,18.502798080444336
2013-01-28,18.333656311035156
2013-01-29,18.642526626586914
2013-01-30,18.370426177978516
2013-01-31,18.466032028198242
2013-02-01,18.583694458007812
2013-02-04,18.223346710205078
2013-02-05,18.105682373046875
2013-02-06,18.127742767333984
2013-02-07,17.885059356689453
2013-02-08,17.973308563232422
2013-02-11,18.017431259155273
2013-02-12,18.127742767333984
2013-02-13,18.304241180419922
2013-02-14,18.64988136291504
2013-02-15,18.473384857177734
2013-02-19,18.502798080444336
2013-02-20,17.929182052612305
2013-02-21,17.642377853393555
2013-02-22,17.635021209716797
2013-02-25,17.01728057861328
2013-02-26,17.1496524810791
2013-02-27,17.414400100708008
2013-02-28,17.377628326416016
2013-03-01,17.157005310058594
2013-03-04,16.914325714111328
2013-03-05,16.987863540649414
2013-03-06,17.186426162719727
2013-03-07,17.259963989257812
2013-03-08,17.52471160888672
2013-03-11,17.370275497436523
2013-03-12,17.23790168762207
2013-03-13,17.068758010864258
2013-03-14,17.28938102722168
2013-03-15,17.44381332397461
2013-03-18,17.355567932128906
2013-03-19,16.93638801574707
2013-03-20,17.0319881439209
2013-03-21,16.789306640625
2013-03-22,16.804012298583984
2013-03-25,16.701059341430664
2013-03-26,16.789306640625
2013-03-27,16.951093673706055
2013-03-28,16.8481388092041
2013-04-01,16.5172061920166
2013-04-02,16.377477645874023
2013-04-03,16.20098114013672
2013-04-04,16.16421127319336
2013-04-05,16.193626403808594
2013-04-08,16.20098114013672
2013-04-09,16.473081588745117
2013-04-10,16.55397605895996
2013-04-11,16.451017379760742
2013-04-12,16.274520874023438
2013-04-15,15.546469688415527
2013-04-16,15.774445533752441
2013-04-17,15.428804397583008
2013-04-18,15.59794807434082
2013-04-19,15.55382251739502
2013-04-22,15.58324146270752
2013-04-23,15.575886726379395
2013-04-24,15.781800270080566
2013-04-25,15.884756088256836
2013-04-26,15.737676620483398
2013-04-29,15.825925827026367
2013-04-30,16.009775161743164
2013-05-01,15.737676620483398
2013-05-02,15.737676620483398
2013-05-03,15.855340003967285
2013-05-06,15.884756088256836
2013-05-07,15.847986221313477
2013-05-08,16.1862735748291
2013-05-09,16.061254501342773
2013-05-10,16.053897857666016
2013-05-13,15.789153099060059
2013-05-14,15.752382278442383
2013-05-15,15.605303764343262
2013-05-16,15.50234603881836
2013-05-17,15.686197280883789
2013-05-20,16.07596206665039
2013-05-21,16.178918838500977
2013-05-22,15.884756088256836
2013-05-23,15.708261489868164
2013-05-24,15.590596199035645
2013-05-28,15.568533897399902
2013-05-29,15.355265617370605
2013-05-30,15.355265617370605
2013-05-31,15.068455696105957
2013-06-03,15.127288818359375
2013-06-04,15.024331092834473
2013-06-05,14.774292945861816
2013-06-06,14.803709983825684
2013-06-07,14.759587287902832
2013-06-10,14.55367374420166
2013-06-11,14.200677871704102
2013-06-12,14.03888988494873
2013-06-13,14.259510040283203
2013-06-14,13.906516075134277
2013-06-17,13.943285942077637
2013-06-18,14.009471893310547
2013-06-19,13.612354278564453
2013-06-20,13.141695022583008
2013-06-21,13.384379386901855
2013-06-24,12.85488510131836
2013-06-25,12.979904174804688
2013-06-26,12.840177536010742
2013-06-27,12.869593620300293
2013-06-28,12.987259864807129
2013-07-01,13.001965522766113
2013-07-02,12.87695026397705
2013-07-03,12.68574333190918
2013-07-05,12.788698196411133
2013-07-08,12.935781478881836
2013-07-09,12.987259864807129
2013-07-10,12.921072006225586
2013-07-11,13.435855865478516
2013-07-12,13.171111106872559
2013-07-15,13.259360313415527
2013-07-16,13.244650840759277
2013-07-17,13.31083869934082
2013-07-18,13.457916259765625
2013-07-19,13.384379386901855
2013-07-22,13.39908504486084
2013-07-23,13.707956314086914
2013-07-24,13.318192481994629
2013-07-25,13.362317085266113
2013-07-26,13.487335205078125
2013-07-29,13.369671821594238
2013-07-30,13.215235710144043
2013-07-31,13.171111106872559
2013-08-01,13.215235710144043
2013-08-02,13.112278938293457
2013-08-05,13.075509071350098
2013-08-06,12.979904174804688
2013-08-07,12.83282470703125
2013-08-08,13.178464889526367
2013-08-09,13.605000495910645
2013-08-12,13.935932159423828
2013-08-13,14.046243667602539
2013-08-14,14.215385437011719
2013-08-15,14.075657844543457
2013-08-16,13.980057716369629
2013-08-19,13.605000495910645
2013-08-20,13.685894966125488
2013-08-21,13.413795471191406
2013-08-22,14.031536102294922
2013-08-23,14.134489059448242
2013-08-26,14.171262741088867
2013-08-27,13.7962064743042
2013-08-28,13.72266674041748
2013-08-29,13.700601577758789
2013-08-30,13.678540229797363
2013-09-03,13.972701072692871
2013-09-04,14.134489059448242
2013-09-05,14.355114936828613
2013-09-06,14.458069801330566
2013-09-09,14.884604454040527
2013-09-10,14.891959190368652
2013-09-11,14.928728103637695
2013-09-12,14.693401336669922
2013-09-13,14.421300888061523
2013-09-16,14.524256706237793
