Date,PNQI
2010-11-05,34.89344787597656
2010-11-08,35.253173828125
2010-11-09,35.033348083496094
2010-11-10,35.42304992675781
2010-11-11,35.33311462402344
2010-11-12,34.74356460571289
2010-11-15,34.293907165527344
2010-11-16,33.45454406738281
2010-11-17,33.954166412353516
2010-11-18,34.573692321777344
2010-11-19,34.45378494262695
2010-11-22,34.99337387084961
2010-11-23,34.323883056640625
2010-11-24,35.163246154785156
2010-11-26,35.22319793701172
2010-11-29,35.17323684692383
2010-11-30,34.53372573852539
2010-12-01,35.033348083496094
2010-12-02,35.11328125
2010-12-03,35.43303680419922
2010-12-06,35.76279067993164
2010-12-07,35.83273696899414
2010-12-08,35.84272766113281
2010-12-09,35.792762756347656
2010-12-10,36.08254623413086
2010-12-13,35.62289810180664
2010-12-14,35.3231201171875
2010-12-15,35.0433349609375
2010-12-16,35.06332015991211
2010-12-17,35.09329605102539
2010-12-20,35.06332015991211
2010-12-21,35.42304992675781
2010-12-22,35.303138732910156
2010-12-23,35.06332015991211
2010-12-27,35.01335906982422
2010-12-28,34.84348678588867
2010-12-29,35.033348083496094
2010-12-30,34.92342758178711
2010-12-31,34.66362380981445
2011-01-03,35.14325714111328
2011-01-04,35.01335906982422
2011-01-05,35.67285919189453
2011-01-06,35.7527961730957
2011-01-07,35.70283508300781
2011-01-10,35.84272766113281
2011-01-11,36.03258514404297
2011-01-12,36.20245361328125
2011-01-13,36.32236099243164
2011-01-14,36.742042541503906
2011-01-18,36.93190002441406
2011-01-19,36.22243881225586
2011-01-20,35.77277755737305
2011-01-21,35.393070220947266
2011-01-24,35.60291290283203
2011-01-25,35.56293869018555
2011-01-26,35.63288879394531
2011-01-27,36.23242950439453
2011-01-28,35.692840576171875
2011-01-31,35.922664642333984
2011-02-01,36.7920036315918
2011-02-02,36.96187973022461
2011-02-03,37.16172409057617
2011-02-04,37.41153335571289
2011-02-07,37.56142044067383
2011-02-08,37.79124450683594
2011-02-09,37.84120559692383
2011-02-10,38.35082244873047
2011-02-11,38.520687103271484
2011-02-14,38.74052429199219
2011-02-15,38.66058349609375
2011-02-16,38.72053527832031
2011-02-17,38.68056869506836
2011-02-18,38.40078353881836
2011-02-22,36.96187973022461
2011-02-23,36.36233139038086
2011-02-24,36.84196472167969
2011-02-25,37.031822204589844
2011-02-28,36.65211486816406
2011-03-01,36.03258514404297
2011-03-02,36.392311096191406
2011-03-03,36.811988830566406
2011-03-04,36.802001953125
2011-03-07,36.31237030029297
2011-03-08,36.692081451416016
2011-03-09,36.70207595825195
2011-03-10,36.45226287841797
2011-03-11,36.78201675415039
2011-03-14,36.47224807739258
2011-03-15,36.14249801635742
2011-03-16,35.522972106933594
2011-03-17,35.60291290283203
2011-03-18,35.78277587890625
2011-03-21,36.34234619140625
2011-03-22,36.47224807739258
2011-03-23,37.06180191040039
2011-03-24,37.73128890991211
2011-03-25,37.971107482910156
2011-03-28,38.081024169921875
2011-03-29,38.56066131591797
2011-03-30,39.150211334228516
2011-03-31,39.210166931152344
2011-04-01,39.469966888427734
2011-04-04,39.86966323852539
2011-04-05,39.86966323852539
2011-04-06,39.50993728637695
2011-04-07,39.66981506347656
2011-04-08,39.83968734741211
2011-04-11,39.52992248535156
2011-04-12,39.16020202636719
2011-04-13,39.479957580566406
2011-04-14,39.78972625732422
2011-04-15,39.71977615356445
2011-04-18,39.54991149902344
2011-04-19,39.87965393066406
2011-04-20,40.4592170715332
2011-04-21,40.68904113769531
2011-04-25,41.118717193603516
2011-04-26,40.639076232910156
2011-04-27,41.2186393737793
2011-04-28,41.17866516113281
2011-04-29,41.378517150878906
2011-05-02,41.26860046386719
2011-05-03,40.07950210571289
2011-05-04,40.01955032348633
2011-05-05,39.91962814331055
2011-05-06,40.049530029296875
2011-05-09,40.41924285888672
2011-05-10,40.559139251708984
2011-05-11,40.029541015625
2011-05-12,39.959598541259766
2011-05-13,39.310089111328125
2011-05-16,38.16096115112305
2011-05-17,38.44075012207031
2011-05-18,38.960357666015625
2011-05-19,39.479957580566406
2011-05-20,39.45997619628906
2011-05-23,38.51069641113281
2011-05-24,38.170955657958984
2011-05-25,38.47072982788086
2011-05-26,38.780494689941406
2011-05-27,39.00032424926758
2011-05-31,39.519927978515625
2011-06-01,38.940372467041016
2011-06-02,39.43999099731445
2011-06-03,38.65059280395508
2011-06-06,37.62137222290039
2011-06-07,37.56142044067383
2011-06-08,36.98186111450195
2011-06-09,37.17171859741211
2011-06-10,36.712066650390625
2011-06-13,36.24242401123047
2011-06-14,37.0018424987793
2011-06-15,36.07255172729492
2011-06-16,35.77277755737305
2011-06-17,35.67285919189453
2011-06-20,35.59291458129883
2011-06-21,37.12175750732422
2011-06-22,36.7920036315918
2011-06-23,37.09177780151367
2011-06-24,36.7220573425293
2011-06-27,37.361568450927734
2011-06-28,37.84120559692383
2011-06-29,38.2109260559082
2011-06-30,38.780494689941406
2011-07-01,39.519927978515625
2011-07-05,40.28934097290039
2011-07-06,40.449222564697266
2011-07-07,40.928855895996094
2011-07-08,40.838924407958984
2011-07-11,39.769737243652344
2011-07-12,39.61985397338867
2011-07-13,39.98957443237305
2011-07-14,39.340065002441406
2011-07-15,40.19941329956055
2011-07-18,39.559898376464844
2011-07-19,40.5991096496582
2011-07-20,40.15943908691406
2011-07-21,39.80971145629883
2011-07-22,40.309329986572266
2011-07-25,40.26935958862305
2011-07-26,40.609100341796875
2011-07-27,39.96958923339844
2011-07-28,39.6798095703125
2011-07-29,39.310089111328125
2011-08-01,39.06027603149414
2011-08-02,37.761268615722656
2011-08-03,37.971107482910156
2011-08-04,35.742801666259766
2011-08-05,35.77277755737305
2011-08-08,33.184749603271484
2011-08-09,35.20321273803711
2011-08-10,34.20397186279297
2011-08-11,35.572933197021484
2011-08-12,36.07255172729492
2011-08-15,36.43227767944336
2011-08-16,35.36309051513672
2011-08-17,34.9034423828125
2011-08-18,32.495277404785156
2011-08-19,32.15553665161133
2011-08-22,32.40534210205078
2011-08-23,34.09405517578125
2011-08-24,34.114044189453125
2011-08-25,33.674381256103516
2011-08-26,34.61366271972656
2011-08-29,35.99261474609375
2011-08-30,36.802001953125
2011-08-31,36.78201675415039
2011-09-01,36.28239440917969
2011-09-02,35.33311462402344
2011-09-06,35.532962799072266
2011-09-07,36.532203674316406
2011-09-08,36.522212982177734
2011-09-09,35.1832275390625
2011-09-12,35.49299621582031
2011-09-13,35.872703552246094
2011-09-14,36.36233139038086
2011-09-15,36.61214065551758
2011-09-16,36.802001953125
2011-09-19,36.572174072265625
2011-09-20,35.62289810180664
2011-09-21,35.133270263671875
2011-09-22,33.324642181396484
2011-09-23,33.86423110961914
2011-09-26,34.134029388427734
2011-09-27,34.513736724853516
2011-09-28,33.59444046020508
2011-09-29,32.36537551879883
2011-09-30,31.78581428527832
2011-10-03,30.586727142333984
2011-10-04,31.476049423217773
2011-10-05,32.395347595214844
2011-10-06,33.58444595336914
2011-10-07,33.414573669433594
2011-10-10,34.283912658691406
2011-10-11,34.92342758178711
2011-10-12,35.12327575683594
2011-10-13,35.48299789428711
2011-10-14,36.3023796081543
2011-10-17,35.692840576171875
2011-10-18,35.71282958984375
2011-10-19,34.82350158691406
2011-10-20,34.91343307495117
2011-10-21,35.36309051513672
2011-10-24,36.762027740478516
2011-10-25,35.512977600097656
2011-10-26,35.083309173583984
2011-10-27,36.40230178833008
2011-10-28,37.081783294677734
2011-10-31,35.952640533447266
2011-11-01,34.85348129272461
2011-11-02,35.60291290283203
2011-11-03,36.70207595825195
2011-11-04,36.712066650390625
2011-11-07,36.692081451416016
2011-11-08,37.391544342041016
2011-11-09,35.77277755737305
2011-11-10,35.66286087036133
2011-11-11,36.49223327636719
2011-11-14,36.31237030029297
2011-11-15,36.572174072265625
2011-11-16,36.11252212524414
2011-11-17,35.01335906982422
2011-11-18,34.65363311767578
2011-11-21,33.65439224243164
2011-11-22,33.63440704345703
2011-11-23,32.94493103027344
2011-11-25,32.47528839111328
2011-11-28,33.7743034362793
2011-11-29,33.5744514465332
2011-11-30,34.66362380981445
2011-12-01,35.02334976196289
2011-12-02,35.11328125
2011-12-05,35.37308883666992
2011-12-06,35.24318313598633
2011-12-07,35.303138732910156
2011-12-08,34.73357009887695
2011-12-09,35.393070220947266
2011-12-12,34.87346649169922
2011-12-13,34.164005279541016
2011-12-14,33.68436813354492
2011-12-15,33.75431442260742
2011-12-16,34.04409408569336
2011-12-19,33.54447555541992
2011-12-20,34.693603515625
2011-12-21,34.064083099365234
2011-12-22,34.693603515625
2011-12-23,34.9034423828125
2011-12-27,34.92342758178711
2011-12-28,34.42380905151367
2011-12-29,34.573692321777344
2011-12-30,34.513736724853516
2012-01-03,35.40306091308594
2012-01-04,35.00336456298828
2012-01-05,35.21321105957031
2012-01-06,35.09329605102539
2012-01-09,34.87346649169922
2012-01-10,35.293148040771484
2012-01-11,35.572933197021484
2012-01-12,35.65287399291992
2012-01-13,35.48299789428711
2012-01-17,35.71282958984375
2012-01-18,36.15249252319336
2012-01-19,36.63212585449219
2012-01-20,36.15249252319336
2012-01-23,36.04257583618164
2012-01-24,36.06256103515625
2012-01-25,36.3023796081543
2012-01-26,36.38231658935547
2012-01-27,37.35158157348633
2012-01-30,37.031822204589844
2012-01-31,36.98186111450195
2012-02-01,37.32160186767578
2012-02-02,38.01108169555664
2012-02-03,38.72053527832031
2012-02-06,38.27088165283203
2012-02-07,38.200931549072266
2012-02-08,38.390785217285156
2012-02-09,38.79048538208008
2012-02-10,38.520687103271484
2012-02-13,39.220157623291016
2012-02-14,39.30009841918945
2012-02-15,39.07027053833008
2012-02-16,39.350059509277344
2012-02-17,39.24014663696289
2012-02-21,38.72053527832031
2012-02-22,38.62061309814453
2012-02-23,38.84044647216797
2012-02-24,39.050289154052734
2012-02-27,39.190181732177734
2012-02-28,39.80971145629883
2012-02-29,39.220157623291016
2012-03-01,39.6798095703125
2012-03-02,39.78972625732422
2012-03-05,39.24014663696289
2012-03-06,38.35082244873047
2012-03-07,38.88041305541992
2012-03-08,39.49994659423828
2012-03-09,39.609859466552734
2012-03-12,39.469966888427734
2012-03-13,40.06951141357422
2012-03-14,39.82969284057617
2012-03-15,40.10947799682617
2012-03-16,40.439231872558594
2012-03-19,40.90887451171875
2012-03-20,40.7390022277832
2012-03-21,41.12870407104492
2012-03-22,40.998802185058594
2012-03-23,41.17866516113281
2012-03-26,42.18790054321289
2012-03-27,42.18790054321289
2012-03-28,41.738243103027344
2012-03-29,41.578365325927734
2012-03-30,41.59834671020508
2012-04-02,41.28858184814453
2012-04-03,41.20864486694336
2012-04-04,40.519168853759766
2012-04-05,40.719017028808594
2012-04-09,40.699031829833984
2012-04-10,39.699790954589844
2012-04-11,40.01955032348633
2012-04-12,40.90887451171875
2012-04-13,40.54914474487305
2012-04-16,39.6798095703125
2012-04-17,40.469207763671875
2012-04-18,40.68904113769531
2012-04-19,40.609100341796875
2012-04-20,40.379276275634766
2012-04-23,39.82969284057617
2012-04-24,39.23014831542969
2012-04-25,39.99956130981445
2012-04-26,40.329315185546875
2012-04-27,41.43846893310547
2012-04-30,41.05875778198242
2012-05-01,41.1586799621582
2012-05-02,41.05875778198242
2012-05-03,40.5291633605957
2012-05-04,39.96958923339844
2012-05-07,39.87965393066406
2012-05-08,39.519927978515625
2012-05-09,39.469966888427734
2012-05-10,39.220157623291016
2012-05-11,39.1102409362793
2012-05-14,39.080265045166016
2012-05-15,39.07027053833008
2012-05-16,39.210166931152344
2012-05-17,38.150970458984375
2012-05-18,37.311607360839844
2012-05-21,38.4907112121582
2012-05-22,38.24090576171875
2012-05-23,38.74052429199219
2012-05-24,38.260887145996094
2012-05-25,38.22092056274414
2012-05-29,38.81047058105469
2012-05-30,37.95112228393555
2012-05-31,37.77125930786133
2012-06-01,36.602149963378906
2012-06-04,36.742042541503906
2012-06-05,36.971866607666016
2012-06-06,38.02106857299805
2012-06-07,37.991092681884766
2012-06-08,38.2109260559082
2012-06-11,37.89116668701172
2012-06-12,37.63136672973633
2012-06-13,37.12175750732422
2012-06-14,37.2916259765625
2012-06-15,38.1409797668457
2012-06-18,38.7605094909668
2012-06-19,39.270118713378906
2012-06-20,38.84044647216797
2012-06-21,37.901161193847656
2012-06-22,38.27088165283203
2012-06-25,37.551429748535156
2012-06-26,38.09101867675781
2012-06-27,38.11100387573242
2012-06-28,37.46149826049805
2012-06-29,38.780494689941406
2012-07-02,38.58064651489258
2012-07-03,38.95036315917969
2012-07-05,39.270118713378906
2012-07-06,38.40078353881836
2012-07-09,38.2109260559082
2012-07-10,37.46149826049805
2012-07-11,37.33159637451172
2012-07-12,37.21168518066406
2012-07-13,37.52145004272461
2012-07-16,37.16172409057617
2012-07-17,36.951881408691406
2012-07-18,37.40154266357422
2012-07-19,38.29086685180664
2012-07-20,38.23090744018555
2012-07-23,37.63136672973633
2012-07-24,37.48147964477539
2012-07-25,37.09177780151367
2012-07-26,37.801239013671875
2012-07-27,39.6798095703125
2012-07-30,39.210166931152344
2012-07-31,38.79048538208008
2012-08-01,38.56066131591797
2012-08-02,38.11100387573242
2012-08-03,39.14021682739258
2012-08-06,39.939613342285156
2012-08-07,40.399261474609375
2012-08-08,39.609859466552734
2012-08-09,39.539913177490234
2012-08-10,39.559898376464844
2012-08-13,39.489952087402344
2012-08-14,39.200172424316406
2012-08-15,39.609859466552734
2012-08-16,40.01955032348633
2012-08-17,40.169437408447266
2012-08-20,39.96958923339844
2012-08-21,39.519927978515625
2012-08-22,39.979576110839844
2012-08-23,39.64982986450195
2012-08-24,39.78972625732422
2012-08-27,39.6798095703125
2012-08-28,39.979576110839844
2012-08-29,40.119476318359375
2012-08-30,39.699790954589844
2012-08-31,39.87965393066406
2012-09-04,40.099491119384766
2012-09-05,39.90963363647461
2012-09-06,40.82893371582031
2012-09-07,41.04876708984375
2012-09-10,40.649070739746094
2012-09-11,40.70902633666992
2012-09-12,40.7390022277832
2012-09-13,41.588356018066406
2012-09-14,42.17790603637695
2012-09-17,41.84815979003906
2012-09-18,41.85814666748047
2012-09-19,42.36776351928711
2012-09-20,42.00803756713867
2012-09-21,42.14793014526367
2012-09-24,42.03800964355469
2012-09-25,41.558380126953125
2012-09-26,41.1486930847168
2012-09-27,41.96806716918945
2012-09-28,41.948081970214844
2012-10-01,41.75822830200195
2012-10-02,41.538394927978516
2012-10-03,42.14793014526367
2012-10-04,42.4876708984375
2012-10-05,42.31779861450195
2012-10-08,42.26783752441406
2012-10-09,41.24861526489258
2012-10-10,40.89888000488281
2012-10-11,41.10871887207031
2012-10-12,40.95883560180664
2012-10-15,41.2286262512207
2012-10-16,41.378517150878906
2012-10-17,41.448463439941406
2012-10-18,40.818939208984375
2012-10-19,39.96958923339844
2012-10-22,40.029541015625
2012-10-23,40.099491119384766
2012-10-24,39.57988739013672
2012-10-25,39.77973556518555
2012-10-26,39.98957443237305
2012-10-31,39.49994659423828
2012-11-01,40.12946701049805
2012-11-02,40.03953552246094
2012-11-05,40.12946701049805
2012-11-06,40.519168853759766
2012-11-07,39.569889068603516
2012-11-08,38.9803352355957
2012-11-09,38.81047058105469
2012-11-12,39.010318756103516
2012-11-13,38.65059280395508
2012-11-14,37.86119079589844
2012-11-15,37.84120559692383
2012-11-16,37.961116790771484
2012-11-19,38.51069641113281
2012-11-20,38.84044647216797
2012-11-21,39.06027603149414
2012-11-23,39.350059509277344
2012-11-26,39.43999099731445
2012-11-27,39.479957580566406
2012-11-28,39.979576110839844
2012-11-29,40.329315185546875
2012-11-30,40.06951141357422
2012-12-03,39.92961502075195
2012-12-04,39.519927978515625
2012-12-05,39.310089111328125
2012-12-06,39.70978927612305
2012-12-07,39.77973556518555
2012-12-10,39.469966888427734
2012-12-11,40.01955032348633
2012-12-12,40.31932067871094
2012-12-13,39.979576110839844
2012-12-14,40.15943908691406
2012-12-17,40.699031829833984
2012-12-18,41.38850402832031
2012-12-19,41.458457946777344
2012-12-20,41.68828201293945
2012-12-21,41.17040252685547
2012-12-24,40.99044418334961
2012-12-26,40.89046859741211
2012-12-27,40.80048751831055
2012-12-28,40.73050308227539
2012-12-31,41.45033264160156
2013-01-02,42.56007766723633
2013-01-03,42.550079345703125
2013-01-04,42.8700065612793
2013-01-07,43.059959411621094
2013-01-08,42.68004608154297
2013-01-09,42.81001663208008
2013-01-10,43.149940490722656
2013-01-11,43.35988998413086
2013-01-14,43.479862213134766
2013-01-15,43.299903869628906
2013-01-16,43.159934997558594
2013-01-17,43.229923248291016
2013-01-18,43.329898834228516
2013-01-22,43.12994384765625
2013-01-23,43.509857177734375
2013-01-24,44.57960510253906
2013-01-25,45.57937240600586
2013-01-28,45.43940734863281
2013-01-29,44.98950958251953
2013-01-30,44.849544525146484
2013-01-31,44.869537353515625
2013-02-01,45.33942794799805
2013-02-04,44.64958953857422
2013-02-05,44.75956344604492
2013-02-06,44.93952178955078
2013-02-07,44.539615631103516
2013-02-08,45.049495697021484
2013-02-11,44.919525146484375
2013-02-12,45.079490661621094
2013-02-13,44.93952178955078
2013-02-14,45.649356842041016
2013-02-15,45.379417419433594
2013-02-19,45.5893669128418
2013-02-20,44.69957733154297
2013-02-21,44.589603424072266
2013-02-22,44.67958068847656
2013-02-25,43.84977722167969
2013-02-26,44.05972671508789
2013-02-27,44.569610595703125
2013-02-28,44.639591217041016
2013-03-01,44.849544525146484
2013-03-04,45.11948013305664
2013-03-05,45.83930969238281
2013-03-06,45.57937240600586
2013-03-07,45.649356842041016
2013-03-08,45.829315185546875
2013-03-11,45.63935852050781
2013-03-12,45.2994384765625
2013-03-13,45.199459075927734
2013-03-14,45.06949234008789
2013-03-15,44.589603424072266
2013-03-18,44.2796745300293
2013-03-19,44.12971115112305
2013-03-20,44.569610595703125
2013-03-21,44.3796501159668
2013-03-22,44.659584045410156
2013-03-25,44.439640045166016
2013-03-26,44.75956344604492
2013-03-27,45.00950622558594
2013-03-28,45.049495697021484
2013-04-01,44.769561767578125
2013-04-02,44.899532318115234
2013-04-03,44.36965560913086
2013-04-04,44.33966064453125
2013-04-05,44.36965560913086
2013-04-08,44.189697265625
2013-04-09,44.489627838134766
2013-04-10,45.43940734863281
2013-04-11,45.929290771484375
2013-04-12,45.78932189941406
2013-04-15,44.769561767578125
2013-04-16,45.34942626953125
2013-04-17,44.3996467590332
2013-04-18,43.55984115600586
2013-04-19,43.87976837158203
2013-04-22,44.19969177246094
2013-04-23,45.25944900512695
2013-04-24,45.40940856933594
2013-04-25,46.38918685913086
2013-04-26,45.68934631347656
2013-04-29,45.81931686401367
2013-04-30,46.09925079345703
2013-05-01,45.83930969238281
2013-05-02,46.65911865234375
2013-05-03,47.20899200439453
2013-05-06,47.24898147583008
2013-05-07,47.448936462402344
2013-05-08,47.82884979248047
2013-05-09,47.67888259887695
2013-05-10,48.28873825073242
2013-05-13,48.47869873046875
2013-05-14,49.24851608276367
2013-05-15,49.568443298339844
2013-05-16,49.04856491088867
2013-05-17,49.57844161987305
2013-05-20,49.90835952758789
2013-05-21,49.7284049987793
2013-05-22,48.56867599487305
2013-05-23,48.39871597290039
2013-05-24,48.35872268676758
2013-05-28,48.51868438720703
2013-05-29,47.94881820678711
2013-05-30,48.69864273071289
2013-05-31,48.48869323730469
2013-06-03,48.03879928588867
2013-06-04,47.788856506347656
2013-06-05,47.19899368286133
2013-06-06,47.6288948059082
2013-06-07,48.40871047973633
2013-06-10,48.90859603881836
2013-06-11,48.248748779296875
2013-06-12,47.5089225769043
2013-06-13,48.08878707885742
2013-06-14,48.02880096435547
2013-06-17,48.798622131347656
2013-06-18,49.258514404296875
2013-06-19,49.14854049682617
2013-06-20,47.6288948059082
2013-06-21,47.57890701293945
2013-06-24,46.939056396484375
2013-06-25,47.57890701293945
2013-06-26,48.098785400390625
2013-06-27,48.658653259277344
2013-06-28,48.88860321044922
2013-07-01,49.22852325439453
2013-07-02,49.01856994628906
2013-07-03,49.16853713989258
2013-07-05,49.64842224121094
2013-07-08,50.27827835083008
2013-07-09,50.818153381347656
2013-07-10,50.85813903808594
2013-07-11,51.56797790527344
2013-07-12,52.407779693603516
2013-07-15,52.36779022216797
2013-07-16,52.1578369140625
2013-07-17,53.097618103027344
2013-07-18,52.67771530151367
2013-07-19,52.36779022216797
2013-07-22,52.31780242919922
2013-07-23,51.9578857421875
2013-07-24,51.89789962768555
2013-07-25,54.357322692871094
2013-07-26,54.33732986450195
2013-07-29,54.04739761352539
2013-07-30,54.56727981567383
2013-07-31,54.357322692871094
2013-08-01,55.507057189941406
2013-08-02,55.607032775878906
2013-08-05,56.03693389892578
2013-08-06,55.87697219848633
2013-08-07,55.4970588684082
2013-08-08,56.07692337036133
2013-08-09,56.47683334350586
2013-08-12,56.53681564331055
2013-08-13,56.51681900024414
2013-08-14,55.89696502685547
2013-08-15,54.73723602294922
2013-08-16,55.087154388427734
2013-08-19,54.99717330932617
2013-08-20,55.34709548950195
2013-08-21,55.19712829589844
2013-08-22,55.88697052001953
2013-08-23,56.3868522644043
2013-08-26,56.5868034362793
2013-08-27,55.207130432128906
2013-08-28,55.67701721191406
2013-08-29,56.35685729980469
2013-08-30,55.4970588684082
2013-09-03,56.2868766784668
2013-09-04,56.896732330322266
2013-09-05,57.42660903930664
2013-09-06,57.7165412902832
2013-09-09,58.42637634277344
2013-09-10,59.13621139526367
2013-09-11,59.70608139038086
2013-09-12,59.48612976074219
2013-09-13,59.226192474365234
2013-09-16,58.75630187988281
