Date,PXE
2010-11-05,16.419321060180664
2010-11-08,16.59528160095215
2010-11-09,16.58727264404297
2010-11-10,16.8351993560791
2010-11-11,17.01915168762207
2010-11-12,16.715232849121094
2010-11-15,16.73923110961914
2010-11-16,16.307353973388672
2010-11-17,16.44331932067871
2010-11-18,16.843198776245117
2010-11-19,16.939172744750977
2010-11-22,17.0511417388916
2010-11-23,16.755231857299805
2010-11-24,17.027156829833984
2010-11-26,16.899187088012695
2010-11-29,16.931175231933594
2010-11-30,16.8351993560791
2010-12-01,17.23509407043457
2010-12-02,17.547006607055664
2010-12-03,17.650968551635742
2010-12-06,17.762943267822266
2010-12-07,17.842924118041992
2010-12-08,17.65896987915039
2010-12-09,17.642976760864258
2010-12-10,17.842924118041992
2010-12-13,17.842924118041992
2010-12-14,17.730945587158203
2010-12-15,17.650968551635742
2010-12-16,17.706960678100586
2010-12-17,17.750268936157227
2010-12-20,17.926733016967773
2010-12-21,18.199440002441406
2010-12-22,18.271625518798828
2010-12-23,18.36787986755371
2010-12-27,18.319753646850586
2010-12-28,18.399961471557617
2010-12-29,18.560382843017578
2010-12-30,18.51225471496582
2010-12-31,18.504236221313477
2011-01-03,18.71277618408203
2011-01-04,18.391944885253906
2011-01-05,18.52829933166504
2011-01-06,18.36787986755371
2011-01-07,18.4400691986084
2011-01-10,18.496217727661133
2011-01-11,18.736845016479492
2011-01-12,18.977466583251953
2011-01-13,19.041637420654297
2011-01-14,19.250179290771484
2011-01-18,19.418621063232422
2011-01-19,19.049659729003906
2011-01-20,18.80100440979004
2011-01-21,18.897258758544922
2011-01-24,19.025596618652344
2011-01-25,18.913299560546875
2011-01-26,19.426639556884766
2011-01-27,19.274240493774414
2011-01-28,19.282258987426758
2011-01-31,19.83570098876953
2011-02-01,20.228727340698242
2011-02-02,20.25279426574707
2011-02-03,20.244768142700195
2011-02-04,20.18862533569336
2011-02-07,20.365087509155273
2011-02-08,20.405193328857422
2011-02-09,20.116439819335938
2011-02-10,20.292898178100586
2011-02-11,20.34102439880371
2011-02-14,20.870405197143555
2011-02-15,20.742061614990234
2011-02-16,21.103010177612305
2011-02-17,21.263423919677734
2011-02-18,21.247386932373047
2011-02-22,20.902490615844727
2011-02-23,21.207277297973633
2011-02-24,20.870405197143555
2011-02-25,21.39978790283203
2011-02-28,21.488012313842773
2011-03-01,21.143115997314453
2011-03-02,21.127071380615234
2011-03-03,21.528118133544922
2011-03-04,21.439884185791016
2011-03-07,21.183216094970703
2011-03-08,20.758108139038086
2011-03-09,20.621755599975586
2011-03-10,19.8116455078125
2011-03-11,20.28487777709961
2011-03-14,20.445297241210938
2011-03-15,20.19664764404297
2011-03-16,19.996118545532227
2011-03-17,20.58165168762207
2011-03-18,20.493419647216797
2011-03-21,21.119050979614258
2011-03-22,21.0709285736084
2011-03-23,21.119050979614258
2011-03-24,21.271448135375977
2011-03-25,21.728641510009766
2011-03-28,21.552186965942383
2011-03-29,21.800832748413086
2011-03-30,22.14572525024414
2011-03-31,22.185823440551758
2011-04-01,22.3302059173584
2011-04-04,22.314170837402344
2011-04-05,22.47458839416504
2011-04-06,22.20187759399414
2011-04-07,22.13770866394043
2011-04-08,22.11363983154297
2011-04-11,21.520097732543945
2011-04-12,20.798215866088867
2011-04-13,21.01477813720703
2011-04-14,21.17519760131836
2011-04-15,21.38373565673828
2011-04-18,20.982696533203125
2011-04-19,21.13509178161621
2011-04-20,21.664472579956055
2011-04-21,21.776763916015625
2011-04-25,21.7847900390625
2011-04-26,21.82489013671875
2011-04-27,21.792804718017578
2011-04-28,21.800832748413086
2011-04-29,22.20187759399414
2011-05-02,21.816865921020508
2011-05-03,21.086971282958984
2011-05-04,20.533523559570312
2011-05-05,19.980079650878906
2011-05-06,20.25279426574707
2011-05-09,20.83030128479004
2011-05-10,20.96665382385254
2011-05-11,20.244768142700195
2011-05-12,19.97205924987793
2011-05-13,19.875808715820312
2011-05-16,19.571012496948242
2011-05-17,19.51487159729004
2011-05-18,20.204666137695312
2011-05-19,20.244768142700195
2011-05-20,20.19664764404297
2011-05-23,19.80361557006836
2011-05-24,20.060291290283203
2011-05-25,20.477380752563477
2011-05-26,20.613737106323242
2011-05-27,20.82227897644043
2011-05-31,21.01477813720703
2011-06-01,20.437278747558594
2011-06-02,20.19664764404297
2011-06-03,20.16456413269043
2011-06-06,19.51487159729004
2011-06-07,19.683305740356445
2011-06-08,19.603097915649414
2011-06-09,19.827688217163086
2011-06-10,19.554975509643555
2011-06-13,19.16194725036621
2011-06-14,19.683305740356445
2011-06-15,19.30632781982422
2011-06-16,19.226110458374023
2011-06-17,19.25905990600586
2011-06-20,19.25905990600586
2011-06-21,19.869691848754883
2011-06-22,19.861661911010742
2011-06-23,19.54026985168457
2011-06-24,19.170677185058594
2011-06-27,19.25905990600586
2011-06-28,19.84558868408203
2011-06-29,20.199111938476562
2011-06-30,20.496395111083984
2011-07-01,20.809751510620117
2011-07-05,20.91419792175293
2011-07-06,20.84188461303711
2011-07-07,21.26772117614746
2011-07-08,21.13916778564453
2011-07-11,20.584774017333984
2011-07-12,20.472293853759766
2011-07-13,20.673152923583984
2011-07-14,20.40801429748535
2011-07-15,21.155237197875977
2011-07-18,20.938304901123047
2011-07-19,21.5408992767334
2011-07-20,21.61321449279785
2011-07-21,22.022979736328125
2011-07-22,22.071184158325195
2011-07-25,22.063154220581055
2011-07-26,21.982805252075195
2011-07-27,21.348066329956055
2011-07-28,21.066848754882812
2011-07-29,21.090959548950195
2011-08-01,21.171306610107422
2011-08-02,20.375877380371094
2011-08-03,20.271425247192383
2011-08-04,18.75287628173828
2011-08-05,18.46363067626953
2011-08-08,16.53531837463379
2011-08-09,17.53964614868164
2011-08-10,17.2182559967041
2011-08-11,18.391319274902344
2011-08-12,18.415424346923828
2011-08-15,19.170677185058594
2011-08-16,18.728771209716797
2011-08-17,18.71270179748535
2011-08-18,17.4834041595459
2011-08-19,17.2182559967041
2011-08-22,16.848663330078125
2011-08-23,17.636056900024414
2011-08-24,17.76461410522461
2011-08-25,17.451265335083008
2011-08-26,17.95745086669922
2011-08-29,18.6002197265625
2011-08-30,18.801088333129883
2011-08-31,18.801088333129883
2011-09-01,18.60824966430664
2011-09-02,18.05385971069336
2011-09-06,17.86102867126465
2011-09-07,18.624326705932617
2011-09-08,18.407386779785156
2011-09-09,17.756580352783203
2011-09-12,17.724445343017578
2011-09-13,17.748544692993164
2011-09-14,18.04583168029785
2011-09-15,18.375246047973633
2011-09-16,18.385740280151367
2011-09-19,18.095186233520508
2011-09-20,17.812702178955078
2011-09-21,17.062097549438477
2011-09-22,15.907942771911621
2011-09-23,15.617385864257812
2011-09-26,16.214641571044922
2011-09-27,16.553619384765625
2011-09-28,15.859518051147461
2011-09-29,15.883733749389648
2011-09-30,15.351043701171875
2011-10-03,14.608514785766602
2011-10-04,15.24612045288086
2011-10-05,15.89179801940918
2011-10-06,16.230783462524414
2011-10-07,15.85144329071045
2011-10-10,16.755393981933594
2011-10-11,16.87646484375
2011-10-12,17.12666130065918
2011-10-13,17.207372665405273
2011-10-14,17.95797348022461
2011-10-17,17.61092758178711
2011-10-18,18.14361000061035
2011-10-19,17.933765411376953
2011-10-20,18.03061866760254
2011-10-21,18.490665435791016
2011-10-24,18.765077590942383
2011-10-25,17.982187271118164
2011-10-26,18.627866744995117
2011-10-27,19.4833927154541
2011-10-28,19.709383010864258
2011-10-31,18.69243812561035
2011-11-01,18.151683807373047
2011-11-02,18.894214630126953
2011-11-03,19.24933624267578
2011-11-04,19.459186553955078
2011-11-07,19.572174072265625
2011-11-08,19.83852195739746
2011-11-09,18.88614273071289
2011-11-10,19.233198165893555
2011-11-11,19.53989601135254
2011-11-14,19.289691925048828
2011-11-15,19.32197380065918
2011-11-16,19.28162384033203
2011-11-17,17.9741153717041
2011-11-18,17.9741153717041
2011-11-21,17.65934944152832
2011-11-22,17.47372055053711
2011-11-23,16.81189727783203
2011-11-25,16.634334564208984
2011-11-28,17.376869201660156
2011-11-29,17.65934944152832
2011-11-30,18.53101921081543
2011-12-01,18.490665435791016
2011-12-02,18.61172866821289
2011-12-05,18.878070831298828
2011-12-06,18.974925994873047
2011-12-07,18.652080535888672
2011-12-08,17.917627334594727
2011-12-09,18.442237854003906
2011-12-12,17.7723445892334
2011-12-13,17.570571899414062
2011-12-14,17.15894889831543
2011-12-15,17.110523223876953
2011-12-16,17.469663619995117
2011-12-19,17.01464080810547
2011-12-20,17.754051208496094
2011-12-21,17.97344398498535
2011-12-22,18.22533416748047
2011-12-23,18.24970817565918
2011-12-27,18.452842712402344
2011-12-28,17.981569290161133
2011-12-29,18.233457565307617
2011-12-30,18.22533416748047
2012-01-03,18.964744567871094
2012-01-04,18.956615447998047
2012-01-05,18.891616821289062
2012-01-06,18.810359954833984
2012-01-09,18.639726638793945
2012-01-10,18.88349723815918
2012-01-11,18.729103088378906
2012-01-12,18.647851943969727
2012-01-13,18.582849502563477
2012-01-17,18.859113693237305
2012-01-18,19.29789161682129
2012-01-19,19.314144134521484
2012-01-20,19.322265625
2012-01-23,19.696029663085938
2012-01-24,19.671659469604492
2012-01-25,20.09417724609375
2012-01-26,19.60665512084961
2012-01-27,19.73666000366211
2012-01-30,19.56602668762207
2012-01-31,19.5091495513916
2012-02-01,19.720409393310547
2012-02-02,19.80166244506836
2012-02-03,20.256683349609375
2012-02-06,20.51670265197754
2012-02-07,20.84984016418457
2012-02-08,20.882341384887695
2012-02-09,20.882341384887695
2012-02-10,20.557327270507812
2012-02-13,20.703588485717773
2012-02-14,20.906719207763672
2012-02-15,21.085479736328125
2012-02-16,21.442996978759766
2012-02-17,21.37799644470215
2012-02-21,21.67051124572754
2012-02-22,21.58926010131836
2012-02-23,21.7598876953125
2012-02-24,21.77614402770996
2012-02-27,21.5567569732666
2012-02-28,21.27236557006836
2012-02-29,21.036725997924805
2012-03-01,21.41050148010254
2012-03-02,21.101726531982422
2012-03-05,20.939224243164062
2012-03-06,20.467945098876953
2012-03-07,20.825462341308594
2012-03-08,21.256113052368164
2012-03-09,21.361745834350586
2012-03-12,21.1829891204834
2012-03-13,21.459251403808594
2012-03-14,21.101726531982422
2012-03-15,21.150484085083008
2012-03-16,21.47612762451172
2012-03-19,21.63080596923828
2012-03-20,21.20747184753418
2012-03-21,21.02022933959961
2012-03-22,20.531766891479492
2012-03-23,20.849266052246094
2012-03-26,20.995803833007812
2012-03-27,20.775997161865234
2012-03-28,20.425928115844727
2012-03-29,20.336380004882812
2012-03-30,20.401512145996094
2012-04-02,20.653881072998047
2012-04-03,20.491056442260742
2012-04-04,20.18984031677246
2012-04-05,20.059581756591797
2012-04-09,19.847911834716797
2012-04-10,19.269901275634766
2012-04-11,19.23733139038086
2012-04-12,19.76650047302246
2012-04-13,19.375730514526367
2012-04-16,19.0582332611084
2012-04-17,19.38387107849121
2012-04-18,19.221050262451172
2012-04-19,19.278039932250977
2012-04-20,19.286178588867188
2012-04-23,19.221050262451172
2012-04-24,19.286178588867188
2012-04-25,19.603679656982422
2012-04-26,19.83977508544922
2012-04-27,20.002595901489258
2012-04-30,19.978172302246094
2012-05-01,20.279388427734375
2012-05-02,19.81534767150879
2012-05-03,19.375730514526367
2012-05-04,19.155925750732422
2012-05-07,18.98496437072754
2012-05-08,18.80586051940918
2012-05-09,18.73258399963379
2012-05-10,18.8221435546875
2012-05-11,18.643035888671875
2012-05-14,18.32553482055664
2012-05-15,17.98360824584961
2012-05-16,17.95918083190918
2012-05-17,17.804502487182617
2012-05-18,17.609119415283203
2012-05-21,18.235980987548828
2012-05-22,17.991748809814453
2012-05-23,18.138286590576172
2012-05-24,17.804502487182617
2012-05-25,18.122007369995117
2012-05-29,18.333675384521484
2012-05-30,17.869638442993164
2012-05-31,17.68238639831543
2012-06-01,17.10437774658203
2012-06-04,16.941558837890625
2012-06-05,17.283479690551758
2012-06-06,17.910341262817383
2012-06-07,17.894060134887695
2012-06-08,17.910341262817383
2012-06-11,17.64982032775879
2012-06-12,17.95918083190918
2012-06-13,17.600982666015625
2012-06-14,17.885915756225586
2012-06-15,18.266122817993164
2012-06-18,17.906356811523438
2012-06-19,18.339704513549805
2012-06-20,18.200708389282227
2012-06-21,17.440303802490234
2012-06-22,17.72647476196289
2012-06-25,17.358539581298828
2012-06-26,17.64471435546875
2012-06-27,17.98812484741211
2012-06-28,18.2742977142334
2012-06-29,18.887531280517578
2012-07-02,19.026527404785156
2012-07-03,19.468059539794922
2012-07-05,19.19823455810547
2012-07-06,18.920238494873047
2012-07-09,18.764881134033203
2012-07-10,18.462352752685547
2012-07-11,18.683116912841797
2012-07-12,18.552297592163086
2012-07-13,18.952939987182617
2012-07-16,19.08376693725586
2012-07-17,19.394466400146484
2012-07-18,19.56616973876953
2012-07-19,19.582523345947266
2012-07-20,19.53346824645996
2012-07-23,19.22276496887207
2012-07-24,18.78123664855957
2012-07-25,18.65041160583496
2012-07-26,19.108293533325195
2012-07-27,19.56616973876953
2012-07-30,19.6234073638916
2012-07-31,19.500762939453125
2012-08-01,19.582523345947266
2012-08-02,19.25547218322754
2012-08-03,19.85234260559082
2012-08-06,20.10581398010254
2012-08-07,20.522809982299805
2012-08-08,20.63728141784668
2012-08-09,20.66998863220215
2012-08-10,20.571866989135742
2012-08-13,20.64546012878418
2012-08-14,20.78446388244629
2012-08-15,20.776283264160156
2012-08-16,20.956161499023438
2012-08-17,20.898927688598633
2012-08-20,20.90709686279297
2012-08-21,20.87440299987793
2012-08-22,20.8825740814209
2012-08-23,20.686342239379883
2012-08-24,20.75175666809082
2012-08-27,20.964344024658203
2012-08-28,21.046104431152344
2012-08-29,20.90709686279297
2012-08-30,20.702695846557617
2012-08-31,20.939807891845703
2012-09-04,20.866220474243164
2012-09-05,20.817161560058594
2012-09-06,21.25868797302246
2012-09-07,21.781986236572266
2012-09-10,21.741098403930664
2012-09-11,21.92098045349121
2012-09-12,21.99456787109375
2012-09-13,22.362506866455078
2012-09-14,22.84491729736328
2012-09-17,22.468799591064453
2012-09-18,22.23168182373047
2012-09-19,22.035449981689453
2012-09-20,22.223508834838867
2012-09-21,22.44723892211914
2012-09-24,22.242359161376953
2012-09-25,22.053857803344727
2012-09-26,21.61130714416504
2012-09-27,22.04566764831543
2012-09-28,22.037471771240234
2012-10-01,22.324310302734375
2012-10-02,22.26694107055664
2012-10-03,21.92273712158203
2012-10-04,22.217775344848633
2012-10-05,22.168598175048828
2012-10-08,22.037471771240234
2012-10-09,22.103036880493164
2012-10-10,21.529354095458984
2012-10-11,21.652286529541016
2012-10-12,21.431018829345703
2012-10-15,21.406421661376953
2012-10-16,21.955520629882812
2012-10-17,22.225969314575195
2012-10-18,22.184986114501953
2012-10-19,21.873563766479492
2012-10-22,21.6768741607666
2012-10-23,21.03763198852539
2012-10-24,20.98026466369629
2012-10-25,21.07041358947754
2012-10-26,21.299888610839844
2012-10-31,21.283493041992188
2012-11-01,21.31627655029297
2012-11-02,20.996652603149414
2012-11-05,21.283493041992188
2012-11-06,21.7998046875
2012-11-07,21.1359806060791
2012-11-08,20.96387481689453
2012-11-09,20.865528106689453
2012-11-12,20.939285278320312
2012-11-13,20.81635284423828
2012-11-14,20.488542556762695
2012-11-15,20.455760955810547
2012-11-16,20.54590606689453
2012-11-19,21.24251365661621
2012-11-20,21.226125717163086
2012-11-21,21.406421661376953
2012-11-23,21.7424373626709
2012-11-26,21.545751571655273
2012-11-27,21.431018829345703
2012-11-28,21.7424373626709
2012-11-29,21.92273712158203
2012-11-30,21.996496200561523
2012-12-03,21.7424373626709
2012-12-04,21.627702713012695
2012-12-05,21.586721420288086
2012-12-06,21.570329666137695
2012-12-07,21.76702117919922
2012-12-10,21.857175827026367
2012-12-11,21.914541244506836
2012-12-12,21.955520629882812
2012-12-13,21.783416748046875
2012-12-14,21.939128875732422
2012-12-17,22.242359161376953
2012-12-18,22.602956771850586
2012-12-19,22.529199600219727
2012-12-20,22.750476837158203
2012-12-21,22.56774139404297
2012-12-24,22.351781845092773
2012-12-26,22.210573196411133
2012-12-27,22.15243148803711
2012-12-28,21.811880111694336
2012-12-31,22.401613235473633
2013-01-02,23.115943908691406
2013-01-03,22.94151496887207
2013-01-04,23.132556915283203
2013-01-07,22.783695220947266
2013-01-08,22.89998435974121
2013-01-09,22.85014533996582
2013-01-10,23.124252319335938
2013-01-11,23.107637405395508
2013-01-14,23.306983947753906
2013-01-15,23.539552688598633
2013-01-16,23.7139835357666
2013-01-17,23.75551414489746
2013-01-18,23.75551414489746
2013-01-22,24.062843322753906
2013-01-23,24.071149826049805
2013-01-24,24.195737838745117
2013-01-25,24.370168685913086
2013-01-28,24.461530685424805
2013-01-29,25.27553367614746
2013-01-30,25.192476272583008
2013-01-31,25.21739959716797
2013-02-01,25.6077823638916
2013-02-04,25.449962615966797
2013-02-05,25.566253662109375
2013-02-06,25.69914436340332
2013-02-07,25.715755462646484
2013-02-08,26.131061553955078
2013-02-11,26.131061553955078
2013-02-12,25.948335647583008
2013-02-13,26.14767837524414
2013-02-14,26.3802490234375
2013-02-15,26.097843170166016
2013-02-19,26.479921340942383
2013-02-20,25.53302574157715
2013-02-21,25.449962615966797
2013-02-22,25.981555938720703
2013-02-25,25.192476272583008
2013-02-26,25.358600616455078
2013-02-27,25.790517807006836
2013-02-28,25.832048416137695
2013-03-01,26.08123016357422
2013-03-04,26.097843170166016
2013-03-05,26.21412467956543
2013-03-06,26.205821990966797
2013-03-07,26.42178726196289
2013-03-08,26.687578201293945
2013-03-11,26.571290969848633
2013-03-12,26.7623348236084
2013-03-13,26.405170440673828
2013-03-14,26.729110717773438
2013-03-15,26.524818420410156
2013-03-18,26.4080753326416
2013-03-19,26.224628448486328
2013-03-20,26.633216857910156
2013-03-21,26.29967498779297
2013-03-22,26.341367721557617
2013-03-25,26.23296546936035
2013-03-26,26.324689865112305
2013-03-27,26.341367721557617
2013-03-28,26.4080753326416
2013-04-01,26.057859420776367
2013-04-02,25.49083709716797
2013-04-03,24.70701789855957
2013-04-04,24.848770141601562
2013-04-05,25.090591430664062
2013-04-08,25.42412567138672
2013-04-09,25.757671356201172
2013-04-10,25.816038131713867
2013-04-11,25.557544708251953
2013-04-12,25.073911666870117
2013-04-15,23.906517028808594
2013-04-16,24.38181495666504
2013-04-17,23.83980941772461
2013-04-18,23.998247146606445
2013-04-19,24.10664176940918
2013-04-22,24.306772232055664
2013-04-23,24.656986236572266
2013-04-24,25.115604400634766
2013-04-25,25.240680694580078
2013-04-26,25.040559768676758
2013-04-29,25.415790557861328
2013-04-30,25.20733070373535
2013-05-01,24.598615646362305
2013-05-02,24.99052619934082
2013-05-03,25.549205780029297
2013-05-06,25.924442291259766
2013-05-07,26.241304397583008
2013-05-08,26.2746524810791
2013-05-09,26.249643325805664
2013-05-10,25.96613311767578
2013-05-13,25.816038131713867
2013-05-14,26.23296546936035
2013-05-15,26.416410446166992
2013-05-16,26.216293334960938
2013-05-17,26.900041580200195
2013-05-20,27.500417709350586
2013-05-21,27.225252151489258
2013-05-22,26.733274459838867
2013-05-23,26.749958038330078
2013-05-24,26.54982566833496
2013-05-28,27.00010871887207
2013-05-29,26.991775512695312
2013-05-30,26.991775512695312
2013-05-31,26.624879837036133
2013-06-03,26.574844360351562
2013-06-04,26.358043670654297
2013-06-05,25.932781219482422
2013-06-06,26.249643325805664
2013-06-07,26.574844360351562
2013-06-10,26.44976234436035
2013-06-11,25.94112205505371
2013-06-12,25.69930076599121
2013-06-13,26.091209411621094
2013-06-14,25.77434539794922
2013-06-17,26.0328426361084
2013-06-18,26.241304397583008
2013-06-19,25.999486923217773
2013-06-20,24.81542205810547
2013-06-21,24.70987892150879
2013-06-24,24.15705108642578
2013-06-25,24.676368713378906
2013-06-26,24.818769454956055
2013-06-27,24.676368713378906
2013-06-28,24.676368713378906
2013-07-01,24.642868041992188
2013-07-02,24.52560806274414
2013-07-03,24.46696662902832
2013-07-05,24.77688980102539
2013-07-08,25.01142120361328
2013-07-09,25.271085739135742
2013-07-10,24.944408416748047
2013-07-11,25.4637451171875
2013-07-12,25.597759246826172
2013-07-15,25.421859741210938
2013-07-16,25.17894744873047
2013-07-17,25.37160301208496
2013-07-18,25.413482666015625
2013-07-19,25.706645965576172
2013-07-22,25.773658752441406
2013-07-23,25.9244327545166
2013-07-24,25.4637451171875
2013-07-25,25.840669631958008
2013-07-26,25.798789978027344
2013-07-29,25.698274612426758
2013-07-30,25.68990135192871
2013-07-31,26.008195877075195
2013-08-01,26.41863250732422
2013-08-02,26.217599868774414
2013-08-05,26.20922088623047
2013-08-06,26.259483337402344
2013-08-07,25.807159423828125
2013-08-08,25.90768051147461
2013-08-09,25.798789978027344
2013-08-12,25.71502685546875
2013-08-13,25.71502685546875
2013-08-14,25.572629928588867
2013-08-15,25.363222122192383
2013-08-16,25.195703506469727
2013-08-19,24.726634979248047
2013-08-20,25.07005500793457
2013-08-21,25.01979637145996
2013-08-22,25.354846954345703
2013-08-23,25.480493545532227
2013-08-26,25.446990966796875
2013-08-27,25.153820037841797
2013-08-28,25.555883407592773
2013-08-29,25.47211456298828
2013-08-30,25.271085739135742
2013-09-03,25.480493545532227
2013-09-04,25.6145076751709
2013-09-05,25.673145294189453
2013-09-06,25.64801597595215
2013-09-09,25.798789978027344
2013-09-10,25.589378356933594
2013-09-11,25.6815185546875
2013-09-12,25.597759246826172
2013-09-13,25.656394958496094
2013-09-16,25.564252853393555
