Date,GII
2010-11-04,30.953033447265625
2010-11-05,30.716758728027344
2010-11-08,30.437509536743164
2010-11-09,30.401714324951172
2010-11-10,30.451839447021484
2010-11-11,30.258508682250977
2010-11-12,29.97926902770996
2010-11-15,30.093826293945312
2010-11-16,29.571142196655273
2010-11-17,29.70718002319336
2010-11-18,30.072357177734375
2010-11-19,30.10098648071289
2010-11-22,29.97211265563965
2010-11-23,29.334863662719727
2010-11-24,29.51386833190918
2010-11-26,29.17733383178711
2010-11-29,28.962539672851562
2010-11-30,28.762052536010742
2010-12-01,29.263263702392578
2010-12-02,29.442262649536133
2010-12-03,29.542495727539062
2010-12-06,29.463748931884766
2010-12-07,29.41362762451172
2010-12-08,29.37065887451172
2010-12-09,29.463748931884766
2010-12-10,29.571142196655273
2010-12-13,29.814586639404297
2010-12-14,29.80026626586914
2010-12-15,29.48522186279297
2010-12-16,29.678546905517578
2010-12-17,29.513975143432617
2010-12-20,29.7542781829834
2010-12-21,29.92176628112793
2010-12-22,29.9873046875
2010-12-23,29.950891494750977
2010-12-27,29.929039001464844
2010-12-28,29.90719985961914
2010-12-29,30.06012725830078
2010-12-30,29.994586944580078
2010-12-31,30.08924674987793
2011-01-03,30.20575523376465
2011-01-04,30.183914184570312
2011-01-05,30.08924674987793
2011-01-06,29.776124954223633
2011-01-07,29.703304290771484
2011-01-10,29.66689682006836
2011-01-11,29.688743591308594
2011-01-12,30.067405700683594
2011-01-13,30.285865783691406
2011-01-14,30.5552978515625
2011-01-18,30.83201789855957
2011-01-19,30.73734474182129
2011-01-20,31.014055252075195
2011-01-21,31.203393936157227
2011-01-24,31.36359977722168
2011-01-25,31.159709930419922
2011-01-26,31.1232852935791
2011-01-27,31.247085571289062
2011-01-28,30.75920295715332
2011-01-31,30.999500274658203
2011-02-01,31.560226440429688
2011-02-02,31.312625885009766
2011-02-03,31.232521057128906
2011-02-04,31.25436782836914
2011-02-07,31.305349349975586
2011-02-08,31.34903907775879
2011-02-09,31.38544464111328
2011-02-10,31.34175682067871
2011-02-11,31.458267211914062
2011-02-14,31.407299041748047
2011-02-15,31.26892852783203
2011-02-16,31.392724990844727
2011-02-17,31.67673110961914
2011-02-18,31.705860137939453
2011-02-22,31.298070907592773
2011-02-23,31.3781681060791
2011-02-24,31.312625885009766
2011-02-25,31.480113983154297
2011-02-28,31.82965850830078
2011-03-01,31.443702697753906
2011-03-02,31.465551376342773
2011-03-03,31.793235778808594
2011-03-04,31.523799896240234
2011-03-07,31.49467658996582
2011-03-08,31.49467658996582
2011-03-09,31.720420837402344
2011-03-10,31.392724990844727
2011-03-11,31.465551376342773
2011-03-14,30.788318634033203
2011-03-15,30.132949829101562
2011-03-16,29.3974609375
2011-03-17,29.90719985961914
2011-03-18,30.22032356262207
2011-03-21,30.766475677490234
2011-03-22,30.78104591369629
2011-03-23,30.751911163330078
2011-03-24,30.868427276611328
2011-03-25,30.73734474182129
2011-03-28,30.613555908203125
2011-03-29,30.73006820678711
2011-03-30,31.31990623474121
2011-03-31,31.225242614746094
2011-04-01,31.130582809448242
2011-04-04,31.174266815185547
2011-04-05,31.07232093811035
2011-04-06,31.181550979614258
2011-04-07,31.261655807495117
2011-04-08,31.436426162719727
2011-04-11,31.079608917236328
2011-04-12,30.926685333251953
2011-04-13,31.247085571289062
2011-04-14,31.1232852935791
2011-04-15,31.31990623474121
2011-04-18,30.751911163330078
2011-04-19,30.926685333251953
2011-04-20,31.480113983154297
2011-04-21,31.603904724121094
2011-04-25,31.69129753112793
2011-04-26,31.946163177490234
2011-04-27,32.34666442871094
2011-04-28,32.57970428466797
2011-04-29,32.739906311035156
2011-05-02,32.68164825439453
2011-05-03,32.536006927490234
2011-05-04,32.33938980102539
2011-05-05,31.89519500732422
2011-05-06,31.74953842163086
2011-05-09,31.82236099243164
2011-05-10,32.24472427368164
2011-05-11,31.989850997924805
2011-05-12,31.982572555541992
2011-05-13,31.596630096435547
2011-05-16,31.50923728942871
2011-05-17,31.40001106262207
2011-05-18,31.82965850830078
2011-05-19,31.742265701293945
2011-05-20,31.74953842163086
2011-05-23,31.094175338745117
2011-05-24,31.203393936157227
2011-05-25,31.21795654296875
2011-05-26,31.34903907775879
2011-05-27,31.50923728942871
2011-05-31,31.764108657836914
2011-06-01,31.305349349975586
2011-06-02,31.334470748901367
2011-06-03,31.239810943603516
2011-06-06,30.8101749420166
2011-06-07,31.006778717041016
2011-06-08,30.890268325805664
2011-06-09,31.1014461517334
2011-06-10,30.446063995361328
2011-06-13,30.3878116607666
2011-06-14,31.086885452270508
2011-06-15,30.3441162109375
2011-06-16,30.409658432006836
2011-06-17,30.686113357543945
2011-06-20,30.976730346679688
2011-06-21,31.289710998535156
2011-06-22,31.013992309570312
2011-06-23,30.55944061279297
2011-06-24,30.760631561279297
2011-06-27,30.77553939819336
2011-06-28,31.013992309570312
2011-06-29,31.394025802612305
2011-06-30,31.721900939941406
2011-07-01,31.99761199951172
2011-07-05,31.89328956604004
2011-07-06,31.610124588012695
2011-07-07,31.781517028808594
2011-07-08,31.386568069458008
2011-07-11,30.596696853637695
2011-07-12,30.701025009155273
2011-07-13,30.760631561279297
2011-07-14,30.626497268676758
2011-07-15,30.5668888092041
2011-07-18,30.320980072021484
2011-07-19,30.760631561279297
2011-07-20,31.00653839111328
2011-07-21,31.669740676879883
2011-07-22,31.595224380493164
2011-07-25,31.49835777282715
2011-07-26,31.565418243408203
2011-07-27,31.073610305786133
2011-07-28,30.932024002075195
2011-07-29,30.9096622467041
2011-08-01,30.432758331298828
2011-08-02,29.948396682739258
2011-08-03,30.01546287536621
2011-08-04,28.323923110961914
2011-08-05,28.949871063232422
2011-08-08,26.952810287475586
2011-08-09,28.159988403320312
2011-08-10,27.57875633239746
2011-08-11,28.51021957397461
2011-08-12,28.599639892578125
2011-08-15,29.322458267211914
2011-08-16,28.94241714477539
2011-08-17,29.158519744873047
2011-08-18,28.167442321777344
2011-08-19,28.316471099853516
2011-08-22,28.390995025634766
2011-08-23,29.076549530029297
2011-08-24,29.55345344543457
2011-08-25,28.92751693725586
2011-08-26,29.128707885742188
2011-08-29,29.76955795288086
2011-08-30,29.687591552734375
2011-08-31,29.881332397460938
2011-09-01,29.53110694885254
2011-09-02,29.09890365600586
2011-09-06,28.614543914794922
2011-09-07,29.20322036743164
2011-09-08,28.964767456054688
2011-09-09,28.003507614135742
2011-09-12,27.772502899169922
2011-09-13,28.35373306274414
2011-09-14,28.890254974365234
2011-09-15,29.27775001525879
2011-09-16,29.374614715576172
2011-09-19,29.09890365600586
2011-09-20,29.76955795288086
2011-09-21,28.726316452026367
2011-09-22,28.01840591430664
2011-09-23,28.64434814453125
2011-09-26,28.56983184814453
2011-09-27,29.58325958251953
2011-09-28,29.24793815612793
2011-09-29,29.195777893066406
2011-09-30,28.733774185180664
2011-10-03,28.443153381347656
2011-10-04,28.46550750732422
2011-10-05,28.66670799255371
2011-10-06,28.99457550048828
2011-10-07,29.031841278076172
2011-10-10,29.940946578979492
2011-10-11,29.940946578979492
2011-10-12,30.030364990234375
2011-10-13,29.620527267456055
2011-10-14,30.045265197753906
2011-10-17,29.985658645629883
2011-10-18,29.642881393432617
2011-10-19,29.642881393432617
2011-10-20,29.82172203063965
2011-10-21,30.42531967163086
2011-10-24,30.537084579467773
2011-10-25,30.291173934936523
2011-10-26,30.2315673828125
2011-10-27,31.364221572875977
2011-10-28,30.96929168701172
2011-10-31,30.365692138671875
2011-11-01,29.456581115722656
2011-11-02,29.76955795288086
2011-11-03,30.417856216430664
2011-11-04,29.70994758605957
2011-11-07,30.2315673828125
2011-11-08,30.320980072021484
2011-11-09,29.47148323059082
2011-11-10,29.702495574951172
2011-11-11,30.432758331298828
2011-11-14,29.858978271484375
2011-11-15,29.829172134399414
2011-11-16,29.35226058959961
2011-11-17,29.27775001525879
2011-11-18,29.5683650970459
2011-11-21,29.08399772644043
2011-11-22,29.151063919067383
2011-11-23,28.398441314697266
2011-11-25,28.495317459106445
2011-11-28,29.17342185974121
2011-11-29,29.30754852294922
2011-11-30,30.2464599609375
2011-12-01,30.164499282836914
2011-12-02,29.82172203063965
2011-12-05,30.164499282836914
2011-12-06,29.858978271484375
2011-12-07,29.97820472717285
2011-12-08,29.538551330566406
2011-12-09,29.881332397460938
2011-12-12,29.23302459716797
2011-12-13,29.396970748901367
2011-12-14,28.934965133666992
2011-12-15,29.38206672668457
2011-12-16,29.070491790771484
2011-12-19,28.796241760253906
2011-12-20,29.573284149169922
2011-12-21,29.558042526245117
2011-12-22,29.86276626586914
2011-12-23,30.037981033325195
2011-12-27,30.060836791992188
2011-12-28,29.824678421020508
2011-12-29,29.977039337158203
2011-12-30,30.098926544189453
2012-01-03,30.27414321899414
2012-01-04,30.350324630737305
2012-01-05,29.977039337158203
2012-01-06,29.977039337158203
2012-01-09,29.756114959716797
2012-01-10,30.0151309967041
2012-01-11,29.756114959716797
2012-01-12,29.756114959716797
2012-01-13,29.405685424804688
2012-01-17,29.60375213623047
2012-01-18,29.908472061157227
2012-01-19,29.64183807373047
2012-01-20,29.504718780517578
2012-01-23,29.56566619873047
2012-01-24,29.420915603637695
2012-01-25,29.78658676147461
2012-01-26,29.908472061157227
2012-01-27,29.809444427490234
2012-01-30,29.64183807373047
2012-01-31,29.870384216308594
2012-02-01,30.213193893432617
2012-02-02,29.992273330688477
2012-02-03,30.236051559448242
2012-02-06,30.13701629638672
2012-02-07,30.594099044799805
2012-02-08,30.42650032043457
2012-02-09,30.42650032043457
2012-02-10,30.312236785888672
2012-02-13,30.266523361206055
2012-02-14,30.175113677978516
2012-02-15,30.12939453125
2012-02-16,30.42650032043457
2012-02-17,30.45697021484375
2012-02-21,30.403648376464844
2012-02-22,30.36556053161621
2012-02-23,30.510303497314453
2012-02-24,30.548391342163086
2012-02-27,30.540773391723633
2012-02-28,30.502685546875
2012-02-29,30.63218116760254
2012-03-01,30.837879180908203
2012-03-02,30.84549331665039
2012-03-05,30.891210556030273
2012-03-06,30.380794525146484
2012-03-07,30.472213745117188
2012-03-08,30.70075225830078
2012-03-09,30.70075225830078
2012-03-12,30.655046463012695
2012-03-13,30.97500991821289
2012-03-14,30.79979133605957
2012-03-15,30.830263137817383
2012-03-16,30.9521427154541
2012-03-19,30.883588790893555
2012-03-20,30.746458053588867
2012-03-21,30.685516357421875
2012-03-22,30.548391342163086
2012-03-23,30.685516357421875
2012-03-26,30.97500991821289
2012-03-27,31.013090133666992
2012-03-28,30.586484909057617
2012-03-29,30.685516357421875
2012-03-30,30.883588790893555
2012-04-02,31.09688949584961
2012-04-03,30.77693748474121
2012-04-04,30.540773391723633
2012-04-05,30.434120178222656
2012-04-09,30.15987205505371
2012-04-10,29.809444427490234
2012-04-11,30.022748947143555
2012-04-12,30.12939453125
2012-04-13,29.908472061157227
2012-04-16,30.258907318115234
2012-04-17,30.258907318115234
2012-04-18,30.18271827697754
2012-04-19,29.954191207885742
2012-04-20,30.380794525146484
2012-04-23,30.045589447021484
2012-04-24,30.266523361206055
2012-04-25,30.55600929260254
2012-04-26,30.7083683013916
2012-04-27,30.63218116760254
2012-04-30,30.57887077331543
2012-05-01,30.868350982666016
2012-05-02,30.45697021484375
2012-05-03,30.47983741760254
2012-05-04,30.152250289916992
2012-05-07,30.548391342163086
2012-05-08,30.091312408447266
2012-05-09,30.007509231567383
2012-05-10,30.44936180114746
2012-05-11,30.418888092041016
2012-05-14,30.418888092041016
2012-05-15,29.56566619873047
2012-05-16,29.436161041259766
2012-05-17,29.19237518310547
2012-05-18,29.48948097229004
2012-05-21,29.337120056152344
2012-05-22,29.42854118347168
2012-05-23,29.245702743530273
2012-05-24,29.27617073059082
2012-05-25,29.413299560546875
2012-05-29,29.28379249572754
2012-05-30,28.925748825073242
2012-05-31,29.29140853881836
2012-06-01,28.902889251708984
2012-06-04,29.199995040893555
2012-06-05,28.948598861694336
2012-06-06,29.55042839050293
2012-06-07,29.56566619873047
2012-06-08,29.618989944458008
2012-06-11,29.618989944458008
2012-06-12,29.519956588745117
2012-06-13,29.62660026550293
2012-06-14,29.756114959716797
2012-06-15,30.049226760864258
2012-06-18,29.90149688720703
2012-06-19,30.21249008178711
2012-06-20,30.126964569091797
2012-06-21,29.683809280395508
2012-06-22,29.963693618774414
2012-06-25,29.621612548828125
2012-06-26,29.885953903198242
2012-06-27,30.17361831665039
2012-06-28,30.088092803955078
2012-06-29,30.8577823638916
2012-07-02,30.710071563720703
2012-07-03,31.09881019592285
2012-07-05,30.764488220214844
2012-07-06,30.44572639465332
2012-07-09,30.34465980529785
2012-07-10,30.422401428222656
2012-07-11,30.570125579833984
2012-07-12,30.21249008178711
2012-07-13,30.9588623046875
2012-07-16,30.780052185058594
2012-07-17,30.94330596923828
2012-07-18,30.935535430908203
2012-07-19,30.896665573120117
2012-07-20,30.469053268432617
2012-07-23,30.196945190429688
2012-07-24,29.637165069580078
2012-07-25,29.598283767700195
2012-07-26,30.406858444213867
2012-07-27,30.85001564025879
2012-07-30,30.85001564025879
2012-07-31,30.686744689941406
2012-08-01,30.48460578918457
2012-08-02,30.033672332763672
2012-08-03,30.787811279296875
2012-08-06,31.005508422851562
2012-08-07,31.122133255004883
2012-08-08,31.122133255004883
2012-08-09,30.88888931274414
2012-08-10,30.9588623046875
2012-08-13,30.803367614746094
2012-08-14,31.005508422851562
2012-08-15,30.91999053955078
2012-08-16,31.106584548950195
2012-08-17,31.22319793701172
2012-08-20,31.27762222290039
2012-08-21,31.0599365234375
2012-08-22,31.114355087280273
2012-08-23,30.811145782470703
2012-08-24,30.935535430908203
2012-08-27,30.9588623046875
2012-08-28,30.982181549072266
2012-08-29,30.795591354370117
2012-08-30,30.64009666442871
2012-08-31,30.8577823638916
2012-09-04,30.772275924682617
2012-09-05,30.678972244262695
2012-09-06,31.14546012878418
2012-09-07,31.27762222290039
2012-09-10,31.12990379333496
2012-09-11,31.12990379333496
2012-09-12,31.21542739868164
2012-09-13,31.596385955810547
2012-09-14,31.619709014892578
2012-09-17,31.67413330078125
2012-09-18,31.479768753051758
2012-09-19,31.565284729003906
2012-09-20,31.402019500732422
2012-09-21,31.60416030883789
2012-09-24,31.790752410888672
2012-09-25,31.565284729003906
2012-09-26,31.510866165161133
2012-09-27,31.697460174560547
2012-09-28,31.440887451171875
2012-10-01,31.464216232299805
2012-10-02,31.713001251220703
2012-10-03,31.79852867126465
2012-10-04,32.01622009277344
2012-10-05,32.00067138671875
2012-10-08,31.736331939697266
2012-10-09,31.440887451171875
2012-10-10,31.402019500732422
2012-10-11,31.635265350341797
2012-10-12,31.518644332885742
2012-10-15,31.697460174560547
2012-10-16,31.860719680786133
2012-10-17,32.30388259887695
2012-10-18,32.101749420166016
2012-10-19,31.899599075317383
2012-10-22,31.82185173034668
2012-10-23,31.33205223083496
2012-10-24,31.246522903442383
2012-10-25,31.409793853759766
2012-10-26,31.409793853759766
2012-10-31,31.759647369384766
2012-11-01,31.60416030883789
2012-11-02,31.60416030883789
2012-11-05,30.951087951660156
2012-11-06,31.254304885864258
2012-11-07,30.616777420043945
2012-11-08,30.47683334350586
2012-11-09,30.360212326049805
2012-11-12,30.09587287902832
2012-11-13,30.010343551635742
2012-11-14,29.644933700561523
2012-11-15,29.606060028076172
2012-11-16,29.660484313964844
2012-11-19,29.971473693847656
2012-11-20,29.971473693847656
2012-11-21,30.088092803955078
2012-11-23,30.383535385131836
2012-11-26,30.500150680541992
2012-11-27,30.453510284423828
2012-11-28,30.48460578918457
2012-11-29,30.748943328857422
2012-11-30,30.69451904296875
2012-12-03,30.787811279296875
2012-12-04,30.748943328857422
2012-12-05,31.0599365234375
2012-12-06,30.764488220214844
2012-12-07,30.756717681884766
2012-12-10,30.86556625366211
2012-12-11,31.184329986572266
2012-12-12,31.378698348999023
2012-12-13,31.013282775878906
2012-12-14,31.067703247070312
2012-12-17,31.479768753051758
2012-12-18,31.75188446044922
2012-12-19,31.697460174560547
2012-12-20,31.89182472229004
2012-12-21,31.756420135498047
2012-12-24,31.52025604248047
2012-12-26,31.36280632019043
2012-12-27,31.41792106628418
2012-12-28,31.205368041992188
2012-12-31,31.693445205688477
2013-01-02,31.968976974487305
2013-01-03,31.937480926513672
2013-01-04,32.12641906738281
2013-01-07,31.88237762451172
2013-01-08,31.68557357788086
2013-01-09,31.693445205688477
2013-01-10,31.89811897277832
2013-01-11,31.827274322509766
2013-01-14,31.88237762451172
2013-01-15,31.874502182006836
2013-01-16,31.56749153137207
2013-01-17,31.88237762451172
2013-01-18,32.071311950683594
2013-01-22,32.094932556152344
2013-01-23,32.10280227661133
2013-01-24,31.937480926513672
2013-01-25,32.17365646362305
2013-01-28,32.02408218383789
2013-01-29,32.315345764160156
2013-01-30,32.23662567138672
2013-01-31,32.165767669677734
2013-02-01,32.315345764160156
2013-02-04,31.85089111328125
2013-02-05,32.016204833984375
2013-02-06,32.055572509765625
2013-02-07,31.992584228515625
2013-02-08,32.031951904296875
2013-02-11,32.165767669677734
2013-02-12,32.27598571777344
2013-02-13,32.331092834472656
2013-02-14,32.016204833984375
2013-02-15,31.98472023010254
2013-02-19,32.2602424621582
2013-02-20,32.189395904541016
2013-02-21,31.819395065307617
2013-02-22,32.17365646362305
2013-02-25,31.575359344482422
2013-02-26,31.677698135375977
2013-02-27,32.11854553222656
2013-02-28,32.08705520629883
2013-03-01,31.94535255432129
2013-03-04,32.28385925292969
2013-03-05,32.65385055541992
2013-03-06,32.42555236816406
2013-03-07,32.535770416259766
2013-03-08,32.417686462402344
2013-03-11,32.51215362548828
2013-03-12,32.2444953918457
2013-03-13,32.28385925292969
2013-03-14,32.49641036987305
2013-03-15,32.43342971801758
2013-03-18,32.370452880859375
2013-03-19,32.38619613647461
2013-03-20,32.551513671875
2013-03-21,32.693206787109375
2013-03-22,32.9215087890625
2013-03-25,32.62236022949219
2013-03-26,32.890018463134766
2013-03-27,32.81917190551758
2013-03-28,33.22852325439453
2013-04-01,33.02385330200195
2013-04-02,33.385963439941406
2013-04-03,33.24427032470703
2013-04-04,33.55915069580078
2013-04-05,33.45682144165039
2013-04-08,33.645748138427734
2013-04-09,33.803192138671875
2013-04-10,34.14169692993164
2013-04-11,34.25190353393555
2013-04-12,34.4329719543457
2013-04-15,33.9842529296875
2013-04-16,34.36998748779297
2013-04-17,33.968505859375
2013-04-18,33.952762603759766
2013-04-19,34.24403381347656
2013-04-22,34.44871520996094
2013-04-23,34.464454650878906
2013-04-24,34.77935028076172
2013-04-25,34.82658004760742
2013-04-26,34.889549255371094
2013-04-29,35.259552001953125
2013-04-30,35.37762451171875
2013-05-01,34.897430419921875
2013-05-02,35.062747955322266
2013-05-03,35.3540153503418
2013-05-06,35.157203674316406
2013-05-07,35.298912048339844
2013-05-08,35.440616607666016
2013-05-09,35.03125762939453
2013-05-10,35.10210418701172
2013-05-13,34.97615432739258
2013-05-14,35.10210418701172
2013-05-15,34.9682731628418
2013-05-16,34.913169860839844
2013-05-17,34.96040344238281
2013-05-20,35.11784744262695
2013-05-21,35.16508102416992
2013-05-22,34.684879302978516
2013-05-23,34.51168441772461
2013-05-24,34.25190353393555
2013-05-28,34.118080139160156
2013-05-29,33.834686279296875
2013-05-30,33.677242279052734
2013-05-31,33.3072509765625
2013-06-03,33.51979446411133
2013-06-04,33.3544807434082
2013-06-05,33.031715393066406
2013-06-06,33.094696044921875
2013-06-07,33.58277130126953
2013-06-10,33.441070556640625
2013-06-11,33.283626556396484
2013-06-12,33.252140045166016
2013-06-13,33.65362548828125
2013-06-14,33.59064483642578
2013-06-17,33.63787841796875
2013-06-18,33.929141998291016
2013-06-19,33.72447967529297
2013-06-20,32.15790939331055
2013-06-21,32.25579833984375
2013-06-24,31.867462158203125
2013-06-25,32.005001068115234
2013-06-26,32.4742317199707
2013-06-27,32.77357482910156
2013-06-28,32.91111373901367
2013-07-01,32.87065505981445
2013-07-02,32.660308837890625
2013-07-03,32.71693801879883
2013-07-05,32.3852424621582
2013-07-08,32.3852424621582
2013-07-09,33.202354431152344
2013-07-10,33.16999435424805
2013-07-11,33.558326721191406
2013-07-12,33.59068298339844
2013-07-15,33.7686653137207
2013-07-16,33.712039947509766
2013-07-17,33.67158889770508
2013-07-18,33.857669830322266
2013-07-19,33.93857192993164
2013-07-22,34.1812744140625
2013-07-23,34.1812744140625
2013-07-24,34.11655044555664
2013-07-25,34.25408935546875
2013-07-26,34.245994567871094
2013-07-29,34.27835464477539
2013-07-30,34.245994567871094
2013-07-31,34.26217269897461
2013-08-01,34.351165771484375
2013-08-02,34.47251892089844
2013-08-05,34.36735153198242
2013-08-06,34.1246452331543
2013-08-07,34.1246452331543
2013-08-08,34.45634078979492
2013-08-09,34.593875885009766
2013-08-12,34.27835464477539
2013-08-13,34.39162063598633
2013-08-14,34.25408935546875
2013-08-15,33.89812088012695
2013-08-16,34.04373550415039
2013-08-19,33.558326721191406
2013-08-20,33.57450485229492
2013-08-21,33.57450485229492
2013-08-22,33.57450485229492
2013-08-23,33.80912399291992
2013-08-26,33.396522521972656
2013-08-27,33.396522521972656
2013-08-28,33.25089645385742
2013-08-29,33.08100509643555
2013-08-30,33.07291793823242
2013-09-03,32.93537521362305
2013-09-04,33.02436447143555
2013-09-05,33.307525634765625
2013-09-06,33.695865631103516
2013-09-09,34.05183410644531
2013-09-10,34.27835464477539
2013-09-11,34.25408935546875
2013-09-12,34.26217269897461
2013-09-13,34.4482536315918
2013-09-16,34.577693939208984
