Date,PEJ
2014-04-25,30.878446578979492
2014-04-28,30.416854858398438
2014-04-29,30.868818283081055
2014-04-30,31.08039093017578
2014-05-01,31.224634170532227
2014-05-02,31.5804386138916
2014-05-05,31.551593780517578
2014-05-06,31.08039093017578
2014-05-07,30.964988708496094
2014-05-08,30.513017654418945
2014-05-09,30.61879539489746
2014-05-12,31.138086318969727
2014-05-13,30.955373764038086
2014-05-14,30.55147933959961
2014-05-15,30.311071395874023
2014-05-16,30.3687686920166
2014-05-19,30.60918426513672
2014-05-20,30.38800048828125
2014-05-21,30.801509857177734
2014-05-22,31.147708892822266
2014-05-23,31.4073486328125
2014-05-27,31.840084075927734
2014-05-28,31.849708557128906
2014-05-29,31.974712371826172
2014-05-30,31.90740203857422
2014-06-02,32.19589614868164
2014-06-03,31.9266357421875
2014-06-04,32.08049774169922
2014-06-05,32.37861251831055
2014-06-06,32.465152740478516
2014-06-09,32.43629837036133
2014-06-10,32.25359344482422
2014-06-11,32.25359344482422
2014-06-12,31.91701889038086
2014-06-13,31.96509552001953
2014-06-16,32.013179779052734
2014-06-17,32.243980407714844
2014-06-18,32.50362777709961
2014-06-19,32.56132507324219
2014-06-20,32.57769775390625
2014-06-23,32.62586212158203
2014-06-24,32.529537200927734
2014-06-25,32.77997970581055
2014-06-26,32.80888748168945
2014-06-27,32.876312255859375
2014-06-30,32.79924774169922
2014-07-01,33.09785842895508
2014-07-02,32.991905212402344
2014-07-03,33.15565872192383
2014-07-07,32.96300506591797
2014-07-08,32.548797607421875
2014-07-09,32.77997970581055
2014-07-10,32.56806182861328
2014-07-11,32.51990509033203
2014-07-14,32.51990509033203
2014-07-15,32.356143951416016
2014-07-16,32.58732604980469
2014-07-17,32.192386627197266
2014-07-18,32.59697723388672
2014-07-21,32.365779876708984
2014-07-22,32.702919006347656
2014-07-23,32.702919006347656
2014-07-24,32.65475845336914
2014-07-25,32.56806182861328
2014-07-28,32.65475845336914
2014-07-29,32.635498046875
2014-07-30,32.51990509033203
2014-07-31,31.95157241821289
2014-08-01,31.980466842651367
2014-08-04,32.4235725402832
2014-08-05,32.04790115356445
2014-08-06,31.633695602416992
2014-08-07,31.518110275268555
2014-08-08,31.739660263061523
2014-08-11,32.019004821777344
2014-08-12,31.893770217895508
2014-08-13,32.18275833129883
2014-08-14,32.18275833129883
2014-08-15,32.16349792480469
2014-08-18,32.39468002319336
2014-08-19,32.46210479736328
2014-08-20,32.4139404296875
2014-08-21,32.385047912597656
2014-08-22,32.48137283325195
2014-08-25,32.789615631103516
2014-08-26,32.645118713378906
2014-08-27,32.491004943847656
2014-08-28,32.51026916503906
2014-08-29,32.51026916503906
2014-09-02,32.56806182861328
2014-09-03,32.45247268676758
2014-09-04,32.39468002319336
2014-09-05,32.59697723388672
2014-09-08,32.645118713378906
2014-09-09,32.491004943847656
2014-09-10,32.46210479736328
2014-09-11,32.548797607421875
2014-09-12,32.32725524902344
2014-09-15,32.14421463012695
2014-09-16,32.17313003540039
2014-09-17,32.307979583740234
2014-09-18,32.51026916503906
2014-09-19,32.49483871459961
2014-09-22,32.01242446899414
2014-09-23,31.81946563720703
2014-09-24,32.10890579223633
2014-09-25,31.742286682128906
2014-09-26,32.11855697631836
2014-09-29,32.0413703918457
2014-09-30,32.26327896118164
2014-10-01,31.443187713623047
2014-10-02,31.39495086669922
2014-10-03,31.867704391479492
2014-10-06,31.83875274658203
2014-10-07,31.327409744262695
2014-10-08,31.597557067871094
2014-10-09,31.057262420654297
2014-10-10,30.60379981994629
2014-10-13,29.793359756469727
2014-10-14,30.082805633544922
2014-10-15,29.793359756469727
2014-10-16,30.2468204498291
2014-10-17,30.74852752685547
2014-10-20,31.317760467529297
2014-10-21,31.73262596130371
2014-10-22,31.568620681762695
2014-10-23,31.896652221679688
2014-10-24,32.147499084472656
2014-10-27,32.26327896118164
2014-10-28,32.59130859375
2014-10-29,32.581668853759766
2014-10-30,32.851810455322266
2014-10-31,33.015830993652344
2014-11-03,33.044776916503906
2014-11-04,32.74567794799805
2014-11-05,32.54307556152344
2014-11-06,32.65885925292969
2014-11-07,32.54307556152344
2014-11-10,32.784263610839844
2014-11-11,32.86146545410156
2014-11-12,32.96758270263672
2014-11-13,33.035133361816406
2014-11-14,33.035133361816406
2014-11-17,32.71673583984375
2014-11-18,32.87111282348633
2014-11-19,32.784263610839844
2014-11-20,32.68779754638672
2014-11-21,32.72639083862305
2014-11-24,33.17984390258789
2014-11-25,33.26668167114258
2014-11-26,33.28598403930664
2014-11-28,33.71049880981445
2014-12-01,33.28598403930664
2014-12-02,33.53683090209961
2014-12-03,33.53683090209961
2014-12-04,33.40175247192383
2014-12-05,33.720149993896484
2014-12-08,33.51752853393555
2014-12-09,33.53683090209961
2014-12-10,33.26668167114258
2014-12-11,33.66225051879883
2014-12-12,33.66225051879883
2014-12-15,33.09300994873047
2014-12-16,32.6106071472168
2014-12-17,33.45000076293945
2014-12-18,33.79732131958008
2014-12-19,33.9036750793457
2014-12-22,34.106685638427734
2014-12-23,34.271034240722656
2014-12-24,34.358028411865234
2014-12-26,34.53205871582031
2014-12-29,34.83174133300781
2014-12-30,34.58039093017578
2014-12-31,34.541725158691406
2015-01-02,34.3097038269043
2015-01-05,33.69098663330078
2015-01-06,33.5073127746582
2015-01-07,34.36770248413086
2015-01-08,35.063758850097656
2015-01-09,34.822078704833984
2015-01-12,35.063758850097656
2015-01-13,35.295780181884766
2015-01-14,35.112091064453125
2015-01-15,34.63839340209961
2015-01-16,34.91875076293945
2015-01-20,34.79307556152344
2015-01-21,34.66739273071289
2015-01-22,35.23777389526367
2015-01-23,35.15077209472656
2015-01-26,35.469791412353516
2015-01-27,35.305442810058594
2015-01-28,34.812408447265625
2015-01-29,35.02508544921875
2015-01-30,34.34837341308594
2015-02-02,34.25169372558594
2015-02-03,34.73507308959961
2015-02-04,34.706077575683594
2015-02-05,34.773746490478516
2015-02-06,34.754398345947266
2015-02-09,34.3097038269043
2015-02-10,35.092769622802734
2015-02-11,35.334449768066406
2015-02-12,35.75981140136719
2015-02-13,35.7404899597168
2015-02-17,35.89515686035156
2015-02-18,36.40753173828125
2015-02-19,36.726558685302734
2015-02-20,36.765228271484375
2015-02-23,36.745887756347656
2015-02-24,36.726558685302734
2015-02-25,36.95857620239258
2015-02-26,36.75556945800781
2015-02-27,36.64921188354492
2015-03-02,37.2292594909668
2015-03-03,37.026248931884766
2015-03-04,36.726558685302734
2015-03-05,36.75556945800781
2015-03-06,36.14651107788086
2015-03-09,36.513877868652344
2015-03-10,36.04017639160156
2015-03-11,36.02082443237305
2015-03-12,36.939247131347656
2015-03-13,36.85223388671875
2015-03-16,37.23893356323242
2015-03-17,37.53862380981445
2015-03-18,37.567623138427734
2015-03-19,37.97365188598633
2015-03-20,38.064823150634766
2015-03-23,37.83206558227539
2015-03-24,37.851463317871094
2015-03-25,36.668296813964844
2015-03-26,36.51313781738281
2015-03-27,37.10470962524414
2015-03-30,37.337459564208984
2015-03-31,37.153202056884766
2015-04-01,36.55192184448242
2015-04-02,36.464637756347656
2015-04-06,36.115509033203125
2015-04-07,35.81486511230469
2015-04-08,36.55192184448242
2015-04-09,36.35795974731445
2015-04-10,36.4549446105957
2015-04-13,36.42585372924805
2015-04-14,36.18340301513672
2015-04-15,36.1543083190918
2015-04-16,36.40645217895508
2015-04-17,35.96034622192383
2015-04-20,36.26097869873047
2015-04-21,36.44524002075195
2015-04-22,36.396759033203125
2015-04-23,36.67799758911133
2015-04-24,37.10470962524414
2015-04-27,36.6101188659668
2015-04-28,36.668296813964844
2015-04-29,35.81486511230469
2015-04-30,35.26209259033203
2015-05-01,35.91185760498047
2015-05-04,35.96034622192383
2015-05-05,35.349365234375
2015-05-06,35.2426872253418
2015-05-07,35.95064163208008
2015-05-08,36.290061950683594
2015-05-11,36.33856964111328
2015-05-12,36.12520980834961
2015-05-13,35.989437103271484
2015-05-14,36.33856964111328
2015-05-15,36.3288688659668
2015-05-18,36.581016540527344
2015-05-19,36.55192184448242
2015-05-20,35.68880081176758
2015-05-21,35.7178955078125
2015-05-22,35.54332733154297
2015-05-26,35.07781982421875
2015-05-27,35.630611419677734
2015-05-28,35.51423645019531
2015-05-29,35.494834899902344
2015-06-01,35.73728561401367
2015-06-02,35.659698486328125
2015-06-03,35.7178955078125
2015-06-04,35.320274353027344
2015-06-05,35.659698486328125
2015-06-08,34.91295623779297
2015-06-09,34.84507751464844
2015-06-10,35.14570999145508
2015-06-11,35.30087661743164
2015-06-12,35.39786148071289
2015-06-15,35.19419479370117
2015-06-16,35.165103912353516
2015-06-17,35.29117965698242
2015-06-18,35.73728561401367
2015-06-19,36.00883102416992
2015-06-22,36.37736511230469
2015-06-23,36.299774169921875
2015-06-24,35.95064163208008
2015-06-25,36.086421966552734
2015-06-26,36.19308853149414
2015-06-29,35.252384185791016
2015-06-30,35.52393341064453
2015-07-01,35.349365234375
2015-07-02,35.349365234375
2015-07-06,35.48513412475586
2015-07-07,35.87306213378906
2015-07-08,35.21359634399414
2015-07-09,35.320274353027344
2015-07-10,36.202796936035156
2015-07-13,36.82346725463867
2015-07-14,36.8040657043457
2015-07-15,36.581016540527344
2015-07-16,36.77498245239258
2015-07-17,36.77498245239258
2015-07-20,36.63920974731445
2015-07-21,36.755592346191406
2015-07-22,37.07562255859375
2015-07-23,36.62950897216797
2015-07-24,36.086421966552734
2015-07-27,35.756690979003906
2015-07-28,36.067020416259766
2015-07-29,36.1543083190918
2015-07-30,36.24158477783203
2015-07-31,36.63920974731445
2015-08-03,37.0465202331543
2015-08-04,37.14350128173828
2015-08-05,36.930152893066406
2015-08-06,36.202796936035156
2015-08-07,36.13490295410156
2015-08-10,36.18340301513672
2015-08-11,36.26097869873047
2015-08-12,36.03793716430664
2015-08-13,36.33856964111328
2015-08-14,36.435543060302734
2015-08-17,36.91075134277344
2015-08-18,36.62950897216797
2015-08-19,36.47433853149414
2015-08-20,35.349365234375
2015-08-21,34.515342712402344
2015-08-24,33.050926208496094
2015-08-25,33.225494384765625
2015-08-26,34.14680099487305
2015-08-27,34.49593734741211
2015-08-28,34.69959259033203
2015-08-31,34.408660888671875
2015-09-01,33.70071029663086
2015-09-02,34.67050552368164
2015-09-03,34.854766845703125
2015-09-04,34.94204330444336
2015-09-08,35.650001525878906
2015-09-09,35.39786148071289
2015-09-10,35.55302810668945
2015-09-11,35.86336135864258
2015-09-14,35.843971252441406
2015-09-15,35.95064163208008
2015-09-16,36.212493896484375
2015-09-17,36.5907096862793
2015-09-18,36.048954010009766
2015-09-21,36.22372817993164
2015-09-22,35.573219299316406
2015-09-23,35.699440002441406
2015-09-24,35.427589416503906
2015-09-25,35.34992599487305
2015-09-28,34.16545104980469
2015-09-29,34.03923034667969
2015-09-30,34.60234069824219
2015-10-01,34.67030334472656
2015-10-02,35.029537200927734
2015-10-05,35.78682327270508
2015-10-06,34.97128677368164
2015-10-07,35.34021759033203
2015-10-08,35.59264373779297
2015-10-09,36.1169319152832
2015-10-12,36.631492614746094
2015-10-13,36.233428955078125
2015-10-14,35.699440002441406
2015-10-15,36.39847946166992
