Date,IAI
2010-11-05,23.958337783813477
2010-11-08,23.788488388061523
2010-11-09,23.516708374023438
2010-11-10,23.69505500793457
2010-11-11,23.55917739868164
2010-11-12,23.20248031616211
2010-11-15,23.338359832763672
2010-11-16,22.99864959716797
2010-11-17,22.905223846435547
2010-11-18,23.185489654541016
2010-11-19,23.21945571899414
2010-11-22,22.862760543823242
2010-11-23,22.50606918334961
2010-11-24,22.905223846435547
2010-11-26,22.7183895111084
2010-11-29,22.675918579101562
2010-11-30,22.523048400878906
2010-12-01,23.109050750732422
2010-12-02,23.839441299438477
2010-12-03,23.822452545166016
2010-12-06,23.881906509399414
2010-12-07,23.924365997314453
2010-12-08,24.238603591918945
2010-12-09,24.357505798339844
2010-12-10,24.3914794921875
2010-12-13,24.39996910095215
2010-12-14,24.247095108032227
2010-12-15,24.204633712768555
2010-12-16,24.315034866333008
2010-12-17,24.450927734375
2010-12-20,24.49338722229004
2010-12-21,24.9095401763916
2010-12-22,25.077119827270508
2010-12-23,24.9739990234375
2010-12-27,25.16306495666504
2010-12-28,25.171659469604492
2010-12-29,25.059934616088867
2010-12-30,25.01696014404297
2010-12-31,24.939620971679688
2011-01-03,25.283376693725586
2011-01-04,25.102903366088867
2011-01-05,25.36931800842285
2011-01-06,25.36931800842285
2011-01-07,25.24040985107422
2011-01-10,25.360721588134766
2011-01-11,25.283376693725586
2011-01-12,25.695890426635742
2011-01-13,25.764631271362305
2011-01-14,25.953706741333008
2011-01-18,25.945110321044922
2011-01-19,25.2318115234375
2011-01-20,25.412275314331055
2011-01-21,25.506820678710938
2011-01-24,25.609943389892578
2011-01-25,25.386503219604492
2011-01-26,25.60135269165039
2011-01-27,25.884958267211914
2011-01-28,25.326339721679688
2011-01-31,25.515411376953125
2011-02-01,26.048234939575195
2011-02-02,26.022451400756836
2011-02-03,25.670101165771484
2011-02-04,25.738849639892578
2011-02-07,26.13417625427246
2011-02-08,26.142770767211914
2011-02-09,26.434965133666992
2011-02-10,26.4951229095459
2011-02-11,26.82168197631836
2011-02-14,27.053728103637695
2011-02-15,26.959190368652344
2011-02-16,27.079511642456055
2011-02-17,27.096696853637695
2011-02-18,27.113887786865234
2011-02-22,26.22011375427246
2011-02-23,26.039644241333008
2011-02-24,26.039644241333008
2011-02-25,26.426372528076172
2011-02-28,26.45215606689453
2011-03-01,26.022451400756836
2011-03-02,26.00527572631836
2011-03-03,26.52090835571289
2011-03-04,26.21152114868164
2011-03-07,26.0654239654541
2011-03-08,26.280269622802734
2011-03-09,26.09980010986328
2011-03-10,25.558382034301758
2011-03-11,25.575572967529297
2011-03-14,25.412275314331055
2011-03-15,25.00836944580078
2011-03-16,24.552886962890625
2011-03-17,24.716175079345703
2011-03-18,24.956798553466797
2011-03-21,25.4036922454834
2011-03-22,25.35213279724121
2011-03-23,25.395092010498047
2011-03-24,25.558382034301758
2011-03-25,25.536865234375
2011-03-28,25.450790405273438
2011-03-29,25.47662353515625
2011-03-30,25.700395584106445
2011-03-31,25.68318748474121
2011-04-01,26.225419998168945
2011-04-04,26.044677734375
2011-04-05,26.01885414123535
2011-04-06,26.311494827270508
2011-04-07,26.21681022644043
2011-04-08,25.98442840576172
2011-04-11,25.846723556518555
2011-04-12,25.665969848632812
2011-04-13,25.536865234375
2011-04-14,25.47662353515625
2011-04-15,25.734825134277344
2011-04-18,25.33030128479004
2011-04-19,25.115123748779297
2011-04-20,25.493833541870117
2011-04-21,25.863927841186523
2011-04-25,25.67457389831543
2011-04-26,25.803682327270508
2011-04-27,25.829500198364258
2011-04-28,25.820894241333008
2011-04-29,25.76064109802246
2011-05-02,25.579896926879883
2011-05-03,25.373327255249023
2011-05-04,25.106517791748047
2011-05-05,24.874130249023438
2011-05-06,25.07208824157715
2011-05-09,25.123727798461914
2011-05-10,25.373327255249023
2011-05-11,24.977407455444336
2011-05-12,25.003231048583984
2011-05-13,24.63312530517578
2011-05-16,24.26303482055664
2011-05-17,24.03925323486328
2011-05-18,24.42656135559082
2011-05-19,24.400739669799805
2011-05-20,24.125328063964844
2011-05-23,23.84129524230957
2011-05-24,23.79825782775879
2011-05-25,23.849895477294922
2011-05-26,23.81546974182129
2011-05-27,24.065074920654297
2011-05-31,24.41796112060547
2011-06-01,23.488407135009766
2011-06-02,23.428159713745117
2011-06-03,23.144136428833008
2011-06-06,22.75681495666504
2011-06-07,22.67934799194336
2011-06-08,22.378108978271484
2011-06-09,22.81706428527832
2011-06-10,22.59328842163086
2011-06-13,22.705177307128906
2011-06-14,22.98059844970703
2011-06-15,22.576066970825195
2011-06-16,22.619104385375977
2011-06-17,22.774028778076172
2011-06-20,22.84288215637207
2011-06-21,23.109703063964844
2011-06-22,22.8945255279541
2011-06-23,22.636316299438477
2011-06-24,22.328201293945312
2011-06-27,22.4921817779541
2011-06-28,22.56985855102539
2011-06-29,23.04456329345703
2011-06-30,23.113605499267578
2011-07-01,23.53652572631836
2011-07-05,23.381168365478516
2011-07-06,23.130870819091797
2011-07-07,23.51062774658203
2011-07-08,23.174026489257812
2011-07-11,22.474918365478516
2011-07-12,22.457656860351562
2011-07-13,22.50944709777832
2011-07-14,22.2591495513916
2011-07-15,22.15557861328125
2011-07-18,21.86212730407715
2011-07-19,22.112417221069336
2011-07-20,22.595752716064453
2011-07-21,23.286222457885742
2011-07-22,23.286222457885742
2011-07-25,23.174026489257812
2011-07-26,23.113605499267578
2011-07-27,22.405868530273438
2011-07-28,22.535335540771484
2011-07-29,22.535335540771484
2011-08-01,22.44902229309082
2011-08-02,21.68950653076172
2011-08-03,21.8189697265625
2011-08-04,20.645166397094727
2011-08-05,20.299928665161133
2011-08-08,18.487430572509766
2011-08-09,19.49725341796875
2011-08-10,18.185348510742188
2011-08-11,19.402315139770508
2011-08-12,19.152013778686523
2011-08-15,19.61808967590332
2011-08-16,19.22968864440918
2011-08-17,19.28148078918457
2011-08-18,18.34071159362793
2011-08-19,17.935054779052734
2011-08-22,17.796955108642578
2011-08-23,18.556482315063477
2011-08-24,18.996658325195312
2011-08-25,18.51332664489746
2011-08-26,18.849929809570312
2011-08-29,19.695764541625977
2011-08-30,19.583559036254883
2011-08-31,19.6871280670166
2011-09-01,19.17791175842285
2011-09-02,18.40975570678711
2011-09-06,18.142194747924805
2011-09-07,19.057071685791016
2011-09-08,18.556482315063477
2011-09-09,18.06451416015625
2011-09-12,18.22850799560547
2011-09-13,18.539222717285156
2011-09-14,18.824045181274414
2011-09-15,19.29874038696289
2011-09-16,19.2469539642334
2011-09-19,18.65142059326172
2011-09-20,18.496063232421875
2011-09-21,17.762434005737305
2011-09-22,17.399932861328125
2011-09-23,17.673574447631836
2011-09-26,18.16714859008789
2011-09-27,18.30569076538086
2011-09-28,17.569658279418945
2011-09-29,18.054576873779297
2011-09-30,17.223289489746094
2011-10-03,16.47858428955078
2011-10-04,17.335859298706055
2011-10-05,17.604297637939453
2011-10-06,18.106536865234375
2011-10-07,17.500385284423828
2011-10-10,18.357650756835938
2011-10-11,18.366310119628906
2011-10-12,18.807933807373047
2011-10-13,18.530838012695312
2011-10-14,18.678041458129883
2011-10-17,18.17580795288086
2011-10-18,18.868555068969727
2011-10-19,18.41826820373535
2011-10-20,18.56546974182129
2011-10-21,18.929161071777344
2011-10-24,19.379446029663086
2011-10-25,18.444246292114258
2011-10-26,18.755977630615234
2011-10-27,20.262693405151367
2011-10-28,20.158784866333008
2011-10-31,19.301511764526367
2011-11-01,18.27971649169922
2011-11-02,18.643409729003906
2011-11-03,19.188940048217773
2011-11-04,19.007102966308594
2011-11-07,19.08502769470215
2011-11-08,19.47469711303711
2011-11-09,18.383628845214844
2011-11-10,18.426931381225586
2011-11-11,18.81658935546875
2011-11-14,18.522180557250977
2011-11-15,18.660730361938477
2011-11-16,17.959327697753906
2011-11-17,17.612957000732422
2011-11-18,17.690895080566406
2011-11-21,17.31853675842285
2011-11-22,17.136690139770508
2011-11-23,16.773008346557617
2011-11-25,16.82495880126953
2011-11-28,17.44843101501465
2011-11-29,17.35318374633789
2011-11-30,18.357650756835938
2011-12-01,18.245080947875977
2011-12-02,18.409610748291016
2011-12-05,18.78195571899414
2011-12-06,18.807933807373047
2011-12-07,19.03307342529297
2011-12-08,18.297033309936523
2011-12-09,18.669384002685547
2011-12-12,18.184467315673828
2011-12-13,17.864070892333984
2011-12-14,17.57831573486328
2011-12-15,17.54368019104004
2011-12-16,17.621614456176758
2011-12-19,17.223289489746094
2011-12-20,18.028600692749023
2011-12-21,17.985301971435547
2011-12-22,18.261709213256836
2011-12-23,18.331239700317383
2011-12-27,18.218246459960938
2011-12-28,17.940105438232422
2011-12-29,18.25301170349121
2011-12-30,18.183475494384766
2012-01-03,18.687610626220703
2012-01-04,18.5224609375
2012-01-05,18.678916931152344
2012-01-06,18.583301544189453
2012-01-09,18.600688934326172
2012-01-10,19.070051193237305
2012-01-11,19.087434768676758
2012-01-12,19.25258445739746
2012-01-13,19.061363220214844
2012-01-17,18.826683044433594
2012-01-18,19.2438907623291
2012-01-19,19.921859741210938
2012-01-20,20.07831573486328
2012-01-23,20.11307716369629
2012-01-24,20.03485679626465
2012-01-25,19.80886459350586
2012-01-26,19.721954345703125
2012-01-27,19.87839698791504
2012-01-30,19.652414321899414
2012-01-31,19.678489685058594
2012-02-01,20.043550491333008
2012-02-02,20.130464553833008
2012-02-03,20.808441162109375
2012-02-06,20.825817108154297
2012-02-07,20.738903045654297
2012-02-08,20.764968872070312
2012-02-09,20.686752319335938
2012-02-10,20.67805290222168
2012-02-13,20.817123413085938
2012-02-14,20.582447052001953
2012-02-15,20.495529174804688
2012-02-16,20.930126190185547
2012-02-17,20.956199645996094
2012-02-21,20.886667251586914
2012-02-22,20.686752319335938
2012-02-23,21.034427642822266
2012-02-24,21.051807403564453
2012-02-27,21.13003921508789
2012-02-28,21.24302864074707
2012-02-29,21.121341705322266
2012-03-01,21.38210678100586
2012-03-02,21.26910972595215
2012-03-05,21.060497283935547
2012-03-06,20.573755264282227
2012-03-07,20.84320068359375
2012-03-08,21.09526824951172
2012-03-09,21.303876876831055
2012-03-12,21.190881729125977
2012-03-13,21.929689407348633
2012-03-14,21.790624618530273
2012-03-15,22.303442001342773
2012-03-16,22.23390769958496
2012-03-19,22.407745361328125
2012-03-20,22.555513381958008
2012-03-21,22.503358840942383
2012-03-22,22.23390769958496
2012-03-23,22.503358840942383
2012-03-26,22.890682220458984
2012-03-27,22.57663345336914
2012-03-28,22.36726951599121
2012-03-29,22.053220748901367
2012-03-30,22.123010635375977
2012-04-02,22.262582778930664
2012-04-03,22.08812141418457
2012-04-04,21.599597930908203
2012-04-05,21.547252655029297
2012-04-09,21.16341781616211
2012-04-10,20.640005111694336
2012-04-11,20.840639114379883
2012-04-12,21.250652313232422
2012-04-13,20.631277084350586
2012-04-16,20.648727416992188
2012-04-17,20.797027587890625
2012-04-18,20.58765983581543
2012-04-19,20.561487197875977
2012-04-20,20.44808578491211
2012-04-23,20.2648868560791
2012-04-24,20.421907424926758
2012-04-25,20.535320281982422
2012-04-26,20.701066970825195
2012-04-27,20.72724151611328
2012-04-30,20.561487197875977
2012-05-01,20.59638214111328
2012-05-02,20.195096969604492
2012-05-03,19.977008819580078
2012-05-04,19.73275375366211
2012-05-07,19.662961959838867
2012-05-08,19.584447860717773
2012-05-09,19.453598022460938
2012-05-10,19.37508201599121
2012-05-11,19.19188690185547
2012-05-14,18.842945098876953
2012-05-15,18.77315330505371
2012-05-16,18.450380325317383
2012-05-17,18.241018295288086
2012-05-18,18.075271606445312
2012-05-21,18.424209594726562
2012-05-22,18.363140106201172
2012-05-23,18.3456974029541
2012-05-24,18.29335594177246
2012-05-25,18.406763076782227
2012-05-29,18.70336151123047
2012-05-30,18.33697509765625
2012-05-31,18.363140106201172
2012-06-01,17.839733123779297
2012-06-04,17.665258407592773
2012-06-05,17.961864471435547
2012-06-06,18.48527717590332
2012-06-07,18.415489196777344
2012-06-08,18.528894424438477
2012-06-11,18.258460998535156
2012-06-12,18.48527717590332
2012-06-13,18.33697509765625
2012-06-14,18.424209594726562
2012-06-15,18.729541778564453
2012-06-18,18.73826026916504
2012-06-19,19.01746368408203
2012-06-20,18.99112319946289
2012-06-21,18.481887817382812
2012-06-22,18.639923095703125
2012-06-25,18.19214630126953
2012-06-26,18.26237678527832
2012-06-27,18.42919921875
2012-06-28,18.481887817382812
2012-06-29,18.903329849243164
2012-07-02,19.043804168701172
2012-07-03,19.149168014526367
2012-07-05,18.894550323486328
2012-07-06,18.73650550842285
2012-07-09,18.499446868896484
2012-07-10,18.26237678527832
2012-07-11,18.42919921875
2012-07-12,18.35018539428711
2012-07-13,18.7979679107666
2012-07-16,18.771625518798828
2012-07-17,18.868207931518555
2012-07-18,18.73650550842285
2012-07-19,18.525779724121094
2012-07-20,18.130685806274414
2012-07-23,17.92875099182129
2012-07-24,17.805828094482422
2012-07-25,18.01654624938965
2012-07-26,18.253604888916016
2012-07-27,18.683826446533203
2012-07-30,18.587247848510742
2012-07-31,18.411645889282227
2012-08-01,18.01654624938965
2012-08-02,17.489742279052734
2012-08-03,18.174591064453125
2012-08-06,18.21847915649414
2012-08-07,18.56089973449707
2012-08-08,18.499446868896484
2012-08-09,18.657482147216797
2012-08-10,18.56089973449707
2012-08-13,18.56089973449707
2012-08-14,18.525779724121094
2012-08-15,18.59602165222168
2012-08-16,18.789180755615234
2012-08-17,18.850643157958984
2012-08-20,18.903329849243164
2012-08-21,19.0262393951416
2012-08-22,18.964786529541016
2012-08-23,18.745288848876953
2012-08-24,18.84186553955078
2012-08-27,18.78040313720703
2012-08-28,18.982341766357422
2012-08-29,19.01746368408203
2012-08-30,18.95599937438965
2012-08-31,19.078920364379883
2012-09-04,19.25452423095703
2012-09-05,19.272085189819336
2012-09-06,19.754981994628906
2012-09-07,20.062284469604492
2012-09-10,19.834001541137695
2012-09-11,20.04471778869629
2012-09-12,20.211545944213867
2012-09-13,20.55396270751953
2012-09-14,20.817359924316406
2012-09-17,20.606637954711914
2012-09-18,20.50128173828125
2012-09-19,20.378360748291016
2012-09-20,20.079845428466797
2012-09-21,20.123748779296875
2012-09-24,19.992042541503906
2012-09-25,19.55925750732422
2012-09-26,19.45347785949707
2012-09-27,19.735546112060547
2012-09-28,19.576881408691406
2012-10-01,19.665027618408203
2012-10-02,19.717918395996094
2012-10-03,19.700286865234375
2012-10-04,19.938283920288086
2012-10-05,19.929462432861328
2012-10-08,19.929462432861328
2012-10-09,19.744352340698242
2012-10-10,19.700286865234375
2012-10-11,19.858945846557617
2012-10-12,19.53281021118164
2012-10-15,19.761987686157227
2012-10-16,19.947086334228516
2012-10-17,20.37900161743164
2012-10-18,20.141006469726562
2012-10-19,19.700286865234375
2012-10-22,19.629770278930664
2012-10-23,19.55044174194336
2012-10-24,19.629770278930664
2012-10-25,19.67384147644043
2012-10-26,19.67384147644043
2012-10-31,19.753175735473633
2012-11-01,19.999980926513672
2012-11-02,19.9647216796875
2012-11-05,20.220335006713867
2012-11-06,20.290857315063477
2012-11-07,19.5416259765625
2012-11-08,19.356517791748047
2012-11-09,19.23311996459961
2012-11-12,19.409412384033203
2012-11-13,19.19786262512207
2012-11-14,18.783580780029297
2012-11-15,18.889358520507812
2012-11-16,18.98631477355957
2012-11-19,19.241933822631836
2012-11-20,19.294818878173828
2012-11-21,19.312448501586914
2012-11-23,19.471113204956055
2012-11-26,19.665027618408203
2012-11-27,19.603322982788086
2012-11-28,19.82368278503418
2012-11-29,19.876567840576172
2012-11-30,19.9647216796875
2012-12-03,19.876567840576172
2012-12-04,19.81487274169922
2012-12-05,19.982351303100586
2012-12-06,19.982351303100586
2012-12-07,20.026412963867188
2012-12-10,19.95589828491211
2012-12-11,20.07930564880371
2012-12-12,20.167451858520508
2012-12-13,20.158639907836914
2012-12-14,20.193893432617188
2012-12-17,20.511215209960938
2012-12-18,20.916677474975586
2012-12-19,20.95694923400879
2012-12-20,21.42226219177246
2012-12-21,21.198551177978516
2012-12-24,21.14485740661621
2012-12-26,21.08222770690918
2012-12-27,21.042804718017578
2012-12-28,20.980100631713867
2012-12-31,21.168222427368164
2013-01-02,21.66988182067871
2013-01-03,21.813217163085938
2013-01-04,22.252166748046875
2013-01-07,22.09091567993164
2013-01-08,21.965497970581055
2013-01-09,22.01925277709961
2013-01-10,22.305908203125
2013-01-11,22.341745376586914
2013-01-14,22.296955108642578
2013-01-15,22.395496368408203
2013-01-16,22.431325912475586
2013-01-17,22.646324157714844
2013-01-18,23.031526565551758
2013-01-22,23.354026794433594
2013-01-23,23.201732635498047
2013-01-24,23.345067977905273
2013-01-25,23.506309509277344
2013-01-28,23.577974319458008
2013-01-29,23.828805923461914
2013-01-30,23.927343368530273
2013-01-31,23.96318244934082
2013-02-01,24.303592681884766
2013-02-04,24.115468978881836
2013-02-05,24.43796730041504
2013-02-06,24.491714477539062
2013-02-07,24.581295013427734
2013-02-08,24.626083374023438
2013-02-11,24.70670509338379
2013-02-12,24.939620971679688
2013-02-13,25.056081771850586
2013-02-14,25.306909561157227
2013-02-15,25.29795265197754
2013-02-19,25.5129451751709
2013-02-20,25.038162231445312
2013-02-21,24.617130279541016
2013-02-22,24.948579788208008
2013-02-25,24.32150650024414
2013-02-26,24.42900276184082
2013-02-27,24.778371810913086
2013-02-28,24.661924362182617
2013-03-01,24.545455932617188
2013-03-04,24.787336349487305
2013-03-05,25.0919132232666
2013-03-06,25.244205474853516
2013-03-07,25.405454635620117
2013-03-08,25.530866622924805
2013-03-11,25.575658798217773
2013-03-12,25.47711944580078
2013-03-13,25.710025787353516
2013-03-14,25.799612045288086
2013-03-15,25.82648468017578
2013-03-18,25.495025634765625
2013-03-19,25.208370208740234
2013-03-20,25.52190589904785
2013-03-21,25.082948684692383
2013-03-22,25.10087013244629
2013-03-25,24.90953826904297
2013-03-26,24.96343231201172
2013-03-27,24.93648338317871
2013-03-28,24.96343231201172
2013-04-01,24.666996002197266
2013-04-02,24.846651077270508
2013-04-03,24.442419052124023
2013-04-04,24.496318817138672
2013-04-05,24.36157989501953
2013-04-08,24.514291763305664
2013-04-09,24.586149215698242
2013-04-10,25.044286727905273
2013-04-11,25.10715675354004
2013-04-12,24.891569137573242
2013-04-15,24.289716720581055
2013-04-16,24.50530433654785
2013-04-17,24.163955688476562
2013-04-18,23.687864303588867
2013-04-19,23.93039894104004
2013-04-22,23.984304428100586
2013-04-23,24.34361457824707
2013-04-24,24.451406478881836
2013-04-25,24.496318817138672
2013-04-26,24.42445945739746
2013-04-29,24.622079849243164
2013-04-30,24.756820678710938
2013-05-01,24.451406478881836
2013-05-02,24.918516159057617
2013-05-03,25.430540084838867
2013-05-06,25.54732322692871
2013-05-07,25.592233657836914
2013-05-08,25.717987060546875
2013-05-09,25.628170013427734
2013-05-10,25.978500366210938
2013-05-13,25.987478256225586
2013-05-14,26.55339813232422
2013-05-15,26.706111907958984
2013-05-16,26.643232345581055
2013-05-17,27.074411392211914
2013-05-20,27.101360321044922
2013-05-21,26.939664840698242
2013-05-22,26.598318099975586
2013-05-23,26.48154067993164
2013-05-24,26.454593658447266
2013-05-28,27.0205135345459
2013-05-29,27.13728904724121
2013-05-30,27.514572143554688
2013-05-31,27.11034393310547
2013-06-03,26.96661376953125
2013-06-04,26.85881805419922
2013-06-05,26.400686264038086
2013-06-06,26.90373420715332
2013-06-07,27.622364044189453
2013-06-10,27.78406524658203
2013-06-11,27.298978805541992
2013-06-12,27.092374801635742
2013-06-13,27.703210830688477
2013-06-14,27.40677833557129
2013-06-17,27.882871627807617
2013-06-18,28.15235710144043
2013-06-19,27.8918514251709
2013-06-20,27.41575813293457
2013-06-21,27.37982940673828
2013-06-24,27.0654239654541
2013-06-25,27.37982940673828
2013-06-26,27.47347640991211
2013-06-27,27.878686904907227
2013-06-28,27.716604232788086
2013-07-01,27.995750427246094
2013-07-02,27.815658569335938
2013-07-03,27.78864097595215
2013-07-05,28.328927993774414
2013-07-08,28.50901985168457
2013-07-09,28.734140396118164
2013-07-10,28.68912124633789
2013-07-11,28.71613121032715
2013-07-12,28.851207733154297
2013-07-15,29.040302276611328
2013-07-16,28.72513771057129
2013-07-17,28.68912124633789
2013-07-18,29.06731414794922
2013-07-19,28.941251754760742
2013-07-22,28.950254440307617
2013-07-23,29.031307220458984
2013-07-24,28.878217697143555
2013-07-25,29.175373077392578
2013-07-26,29.094337463378906
2013-07-29,28.9682674407959
2013-07-30,28.99527931213379
2013-07-31,29.12134552001953
2013-08-01,29.634620666503906
2013-08-02,29.688644409179688
2013-08-05,29.58058738708496
2013-08-06,29.265422821044922
2013-08-07,29.06731414794922
2013-08-08,29.13935089111328
2013-08-09,29.175373077392578
2013-08-12,29.013290405273438
2013-08-13,29.346464157104492
2013-08-14,29.220399856567383
2013-08-15,28.71613121032715
2013-08-16,28.770158767700195
2013-08-19,28.500024795532227
2013-08-20,28.869216918945312
2013-08-21,28.680112838745117
2013-08-22,28.950254440307617
2013-08-23,28.977270126342773
2013-08-26,28.914236068725586
2013-08-27,28.13982391357422
2013-08-28,28.238882064819336
2013-08-29,28.473003387451172
2013-08-30,28.166847229003906
2013-09-03,28.40096664428711
2013-09-04,28.851207733154297
2013-09-05,28.99527931213379
2013-09-06,29.02229118347168
2013-09-09,29.364471435546875
2013-09-10,29.82371711730957
2013-09-11,29.751678466796875
2013-09-12,29.59859848022461
2013-09-13,29.679637908935547
2013-09-16,29.868743896484375
