Date,BJK
2010-11-05,24.12134552001953
2010-11-08,24.15822982788086
2010-11-09,23.848417282104492
2010-11-10,23.752519607543945
2010-11-11,23.59760856628418
2010-11-12,22.933719635009766
2010-11-15,23.228782653808594
2010-11-16,22.60177230834961
2010-11-17,22.46162223815918
2010-11-18,23.00010871887207
2010-11-19,23.19190216064453
2010-11-22,23.295169830322266
2010-11-23,22.557518005371094
2010-11-24,22.97060203552246
2010-11-26,22.623903274536133
2010-11-29,22.778810501098633
2010-11-30,22.623903274536133
2010-12-01,23.265663146972656
2010-12-02,23.36893653869629
2010-12-03,23.568103790283203
2010-12-06,23.568103790283203
2010-12-07,23.49433708190918
2010-12-08,23.442705154418945
2010-12-09,23.47220802307129
2010-12-10,23.361560821533203
2010-12-13,23.309925079345703
2010-12-14,23.081253051757812
2010-12-15,22.815696716308594
2010-12-16,23.162391662597656
2010-12-17,23.2435359954834
2010-12-20,23.31730079650879
2010-12-21,23.51646614074707
2010-12-22,23.509090423583984
2010-12-23,23.475000381469727
2010-12-27,23.452280044555664
2010-12-28,23.421977996826172
2010-12-29,23.618927001953125
2010-12-30,23.603778839111328
2010-12-31,23.853755950927734
2011-01-03,24.224929809570312
2011-01-04,24.31583023071289
2011-01-05,24.558231353759766
2011-01-06,24.368854522705078
2011-01-07,24.633981704711914
2011-01-10,24.85365867614746
2011-01-11,24.997583389282227
2011-01-12,25.126358032226562
2011-01-13,25.080909729003906
2011-01-14,25.118783950805664
2011-01-18,25.088481903076172
2011-01-19,24.952129364013672
2011-01-20,24.830930709838867
2011-01-21,24.527931213378906
2011-01-24,24.558231353759766
2011-01-25,24.293106079101562
2011-01-26,24.565807342529297
2011-01-27,24.573379516601562
2011-01-28,24.12645721435547
2011-01-31,24.338558197021484
2011-02-01,24.868810653686523
2011-02-02,24.808208465576172
2011-02-03,24.997583389282227
2011-02-04,24.830930709838867
2011-02-07,24.64155387878418
2011-02-08,24.664281845092773
2011-02-09,24.527931213378906
2011-02-10,24.406734466552734
2011-02-11,24.467329025268555
2011-02-14,24.550657272338867
2011-02-15,24.490060806274414
2011-02-16,24.649131774902344
2011-02-17,24.868810653686523
2011-02-18,24.70973014831543
2011-02-22,23.899202346801758
2011-02-23,23.679527282714844
2011-02-24,23.52802848815918
2011-02-25,23.929502487182617
2011-02-28,24.111303329467773
2011-03-01,23.89162826538086
2011-03-02,24.035552978515625
2011-03-03,24.338558197021484
2011-03-04,24.26280403137207
2011-03-07,23.649229049682617
2011-03-08,23.95980453491211
2011-03-09,23.967378616333008
2011-03-10,23.346227645874023
2011-03-11,23.588626861572266
2011-03-14,23.240177154541016
2011-03-15,22.793251037597656
2011-03-16,22.467525482177734
2011-03-17,22.64175033569336
2011-03-18,22.929601669311523
2011-03-21,23.5734806060791
2011-03-22,23.376527786254883
2011-03-23,23.512880325317383
2011-03-24,24.035552978515625
2011-03-25,24.255231857299805
2011-03-28,24.187055587768555
2011-03-29,24.293106079101562
2011-03-30,24.527931213378906
2011-03-31,24.39915657043457
2011-04-01,24.75518226623535
2011-04-04,24.99001121520996
2011-04-05,25.088481903076172
2011-04-06,25.26270866394043
2011-04-07,25.202110290527344
2011-04-08,24.99001121520996
2011-04-11,24.732460021972656
2011-04-12,24.37643051147461
2011-04-13,24.936983108520508
2011-04-14,25.065753936767578
2011-04-15,25.27028465270996
2011-04-18,25.482383728027344
2011-04-19,25.512685775756836
2011-04-20,26.01263427734375
2011-04-21,26.315637588500977
2011-04-25,26.338363647460938
2011-04-26,26.414112091064453
2011-04-27,26.580766677856445
2011-04-28,26.391387939453125
2011-04-29,26.74741554260254
2011-05-02,26.68681526184082
2011-05-03,26.406538009643555
2011-05-04,25.959609985351562
2011-05-05,25.785388946533203
2011-05-06,25.96718406677246
2011-05-09,26.103532791137695
2011-05-10,26.383813858032227
2011-05-11,26.345937728881836
2011-05-12,26.224735260009766
2011-05-13,25.989913940429688
2011-05-16,25.47481346130371
2011-05-17,25.42178726196289
2011-05-18,26.01263427734375
2011-05-19,26.027786254882812
2011-05-20,25.891437530517578
2011-05-23,25.308156967163086
2011-05-24,25.436933517456055
2011-05-25,25.64145851135254
2011-05-26,26.042940139770508
2011-05-27,26.027786254882812
2011-05-31,26.058086395263672
2011-06-01,25.944459915161133
2011-06-02,26.005062103271484
2011-06-03,25.76266098022461
2011-06-06,25.315732955932617
2011-06-07,25.19453239440918
2011-06-08,24.914257049560547
2011-06-09,25.035457611083984
2011-06-10,24.535503387451172
2011-06-13,24.361282348632812
2011-06-14,24.800634384155273
2011-06-15,24.421878814697266
2011-06-16,24.194631576538086
2011-06-17,24.37643051147461
2011-06-20,24.37643051147461
2011-06-21,24.868810653686523
2011-06-22,24.89153480529785
2011-06-23,24.702159881591797
2011-06-24,24.50520896911621
2011-06-27,24.78548240661621
2011-06-28,25.300586700439453
2011-06-29,25.853561401367188
2011-06-30,26.308061599731445
2011-07-01,26.694387435913086
2011-07-05,26.85346221923828
2011-07-06,26.694387435913086
2011-07-07,27.15645980834961
2011-07-08,27.239789962768555
2011-07-11,26.421689987182617
2011-07-12,26.323213577270508
2011-07-13,26.709537506103516
2011-07-14,26.505016326904297
2011-07-15,26.512588500976562
2011-07-18,26.338363647460938
2011-07-19,26.815589904785156
2011-07-20,26.876190185546875
2011-07-21,27.542789459228516
2011-07-22,27.830642700195312
2011-07-25,27.6109676361084
2011-07-26,27.67156982421875
2011-07-27,27.527639389038086
2011-07-28,27.603391647338867
2011-07-29,27.51249122619629
2011-08-01,27.762468338012695
2011-08-02,26.80801773071289
2011-08-03,27.088287353515625
2011-08-04,25.23241424560547
2011-08-05,24.906681060791016
2011-08-08,22.899301528930664
2011-08-09,24.111303329467773
2011-08-10,23.384103775024414
2011-08-11,24.75518226623535
2011-08-12,24.70973014831543
2011-08-15,25.527833938598633
2011-08-16,25.28543472290039
2011-08-17,25.5202579498291
2011-08-18,24.07343101501465
2011-08-19,23.565902709960938
2011-08-22,23.020503997802734
2011-08-23,23.982528686523438
2011-08-24,23.906780242919922
2011-08-25,23.30078125
2011-08-26,23.83860206604004
2011-08-29,24.846080780029297
2011-08-30,25.14908790588379
2011-08-31,25.399057388305664
2011-09-01,25.065753936767578
2011-09-02,24.527931213378906
2011-09-06,24.588531494140625
2011-09-07,25.330883026123047
2011-09-08,24.899106979370117
2011-09-09,24.156753540039062
2011-09-12,24.141603469848633
2011-09-13,24.368854522705078
2011-09-14,24.353708267211914
2011-09-15,24.20977783203125
2011-09-16,24.38400650024414
2011-09-19,24.467329025268555
2011-09-20,24.027978897094727
2011-09-21,23.475000381469727
2011-09-22,22.27057647705078
2011-09-23,22.384201049804688
2011-09-26,22.51297378540039
2011-09-27,23.103824615478516
2011-09-28,22.611452102661133
2011-09-29,22.27815055847168
2011-09-30,21.043420791625977
2011-10-03,20.05109214782715
2011-10-04,20.308643341064453
2011-10-05,20.793445587158203
2011-10-06,22.035747528076172
2011-10-07,21.975147247314453
2011-10-10,22.990201950073242
2011-10-11,23.08867645263672
2011-10-12,23.815881729125977
2011-10-13,23.50530433654785
2011-10-14,23.740127563476562
2011-10-17,23.39925193786621
2011-10-18,23.671953201293945
2011-10-19,22.96747589111328
2011-10-20,22.55084991455078
2011-10-21,22.869003295898438
2011-10-24,24.005252838134766
2011-10-25,23.36137580871582
2011-10-26,23.732553482055664
2011-10-27,25.19453239440918
2011-10-28,25.406635284423828
2011-10-31,24.72488021850586
2011-11-01,24.149179458618164
2011-11-02,24.656709671020508
2011-11-03,25.04303550720215
2011-11-04,24.94455909729004
2011-11-07,24.876380920410156
2011-11-08,25.012731552124023
2011-11-09,23.732553482055664
2011-11-10,23.59620475769043
2011-11-11,23.823453903198242
2011-11-14,23.5734806060791
2011-11-15,23.93708038330078
2011-11-16,23.452280044555664
2011-11-17,22.982624053955078
2011-11-18,22.97504997253418
2011-11-21,22.24027442932129
2011-11-22,22.497825622558594
2011-11-23,22.020599365234375
2011-11-25,21.770620346069336
2011-11-28,22.588726043701172
2011-11-29,22.755374908447266
2011-11-30,24.12645721435547
2011-12-01,23.92193031311035
2011-12-02,23.86890411376953
2011-12-05,23.944656372070312
2011-12-06,23.770427703857422
2011-12-07,23.89162826538086
2011-12-08,22.982624053955078
2011-12-09,23.346227645874023
2011-12-12,22.755374908447266
2011-12-13,22.361473083496094
2011-12-14,22.08877182006836
2011-12-15,22.149372100830078
2011-12-16,22.30845069885254
2011-12-19,21.808496475219727
2011-12-20,22.603870391845703
2011-12-21,22.694774627685547
2011-12-22,22.84627342224121
2011-12-23,23.126646041870117
2011-12-27,23.320274353027344
2011-12-28,22.987234115600586
2011-12-29,23.157625198364258
2011-12-30,23.289289474487305
2012-01-03,23.94761848449707
2012-01-04,23.800460815429688
2012-01-05,23.55261993408203
2012-01-06,23.24281883239746
2012-01-09,23.32801628112793
2012-01-10,23.723012924194336
2012-01-11,23.916637420654297
2012-01-12,24.025070190429688
2012-01-13,23.99408721923828
2012-01-17,24.203203201293945
2012-01-18,24.636924743652344
2012-01-19,24.799571990966797
2012-01-20,24.83829689025879
2012-01-23,25.09388542175293
2012-01-24,24.962217330932617
2012-01-25,25.341724395751953
2012-01-26,25.5430908203125
2012-01-27,25.775442123413086
2012-01-30,25.295249938964844
2012-01-31,25.434663772583008
2012-02-01,25.9226016998291
2012-02-02,26.325345993041992
2012-02-03,26.41053581237793
2012-02-06,26.2014217376709
2012-02-07,26.170440673828125
2012-02-08,26.162694931030273
2012-02-09,26.193674087524414
2012-02-10,25.883872985839844
2012-02-13,26.000049591064453
2012-02-14,25.9226016998291
2012-02-15,26.077499389648438
2012-02-16,26.325345993041992
2012-02-17,26.503477096557617
2012-02-21,26.549945831298828
2012-02-22,26.379552841186523
2012-02-23,26.47249984741211
2012-02-24,26.480241775512695
2012-02-27,26.348573684692383
2012-02-28,26.55769157409668
2012-02-29,26.66612434387207
2012-03-01,26.937198638916016
2012-03-02,26.960433959960938
2012-03-05,26.65837287902832
2012-03-06,25.860639572143555
2012-03-07,26.534452438354492
2012-03-08,26.999155044555664
2012-03-09,26.7900447845459
2012-03-12,26.673866271972656
2012-03-13,27.556806564331055
2012-03-14,27.23150634765625
2012-03-15,27.549049377441406
2012-03-16,27.7426815032959
2012-03-19,28.14542007446289
2012-03-20,27.61101531982422
2012-03-21,27.61876106262207
2012-03-22,27.44062614440918
2012-03-23,27.580034255981445
2012-03-26,28.09895133972168
2012-03-27,28.0369930267334
2012-03-28,27.734935760498047
2012-03-29,27.5335636138916
2012-03-30,27.750425338745117
2012-04-02,28.17640495300293
2012-04-03,27.936302185058594
2012-04-04,27.59552574157715
2012-04-05,27.920812606811523
2012-04-09,27.688465118408203
2012-04-10,27.037883758544922
2012-04-11,27.564546585083008
2012-04-12,28.23061752319336
2012-04-13,27.8975830078125
2012-04-16,27.765913009643555
2012-04-17,28.0524845123291
2012-04-18,28.354537963867188
2012-04-19,28.38551902770996
2012-04-20,28.548160552978516
2012-04-23,28.01375389099121
2012-04-24,27.796897888183594
2012-04-25,28.416500091552734
2012-04-26,28.52492904663086
2012-04-27,28.447479248046875
2012-04-30,28.39326286315918
2012-05-01,28.377771377563477
2012-05-02,28.610122680664062
2012-05-03,28.207382202148438
2012-05-04,27.82012939453125
2012-05-07,27.58778190612793
2012-05-08,27.185043334960938
2012-05-09,26.68935203552246
2012-05-10,26.78230094909668
2012-05-11,26.681612014770508
2012-05-14,25.798681259155273
2012-05-15,25.581819534301758
2012-05-16,25.1790771484375
2012-05-17,24.760847091674805
2012-05-18,24.52849578857422
2012-05-21,25.20231056213379
2012-05-22,24.776336669921875
2012-05-23,24.60594367980957
2012-05-24,24.451045989990234
2012-05-25,24.497514724731445
2012-05-29,25.101627349853516
2012-05-30,24.737611770629883
2012-05-31,24.698884963989258
2012-06-01,23.55261993408203
2012-06-04,23.351253509521484
2012-06-05,23.846933364868164
2012-06-06,24.51300621032715
2012-06-07,24.660160064697266
2012-06-08,24.559473037719727
2012-06-11,24.09477424621582
2012-06-12,24.474279403686523
2012-06-13,24.3658504486084
2012-06-14,24.474279403686523
2012-06-15,24.497514724731445
2012-06-18,24.543983459472656
2012-06-19,25.109371185302734
2012-06-20,25.32623291015625
2012-06-21,24.613691329956055
2012-06-22,24.72986602783203
2012-06-25,24.164478302001953
2012-06-26,24.13349723815918
2012-06-27,24.23418426513672
2012-06-28,23.978599548339844
2012-06-29,24.76858901977539
2012-07-02,24.691139221191406
2012-07-03,24.7453556060791
2012-07-05,24.636924743652344
2012-07-06,24.42006492614746
2012-07-09,24.26516342163086
2012-07-10,24.179967880249023
2012-07-11,24.14898681640625
2012-07-12,23.676544189453125
2012-07-13,23.93987464904785
2012-07-16,23.932130813598633
2012-07-17,24.09477424621582
2012-07-18,24.164478302001953
2012-07-19,24.590456008911133
2012-07-20,24.1567325592041
2012-07-23,23.599090576171875
2012-07-24,23.21183967590332
2012-07-25,22.99498176574707
2012-07-26,22.956253051757812
2012-07-27,23.568111419677734
2012-07-30,23.506153106689453
2012-07-31,23.304780960083008
2012-08-01,23.366743087768555
2012-08-02,22.956253051757812
2012-08-03,23.7075252532959
2012-08-06,23.916637420654297
2012-08-07,24.249675750732422
2012-08-08,24.12575340270996
2012-08-09,24.087032318115234
2012-08-10,23.932130813598633
2012-08-13,23.800460815429688
2012-08-14,23.93987464904785
2012-08-15,24.13349723815918
2012-08-16,24.590456008911133
2012-08-17,24.799571990966797
2012-08-20,24.969961166381836
2012-08-21,25.047412872314453
2012-08-22,25.101627349853516
2012-08-23,24.969961166381836
2012-08-24,24.908002853393555
2012-08-27,24.7453556060791
2012-08-28,24.908002853393555
2012-08-29,24.938982009887695
2012-08-30,24.582712173461914
2012-08-31,24.985448837280273
2012-09-04,24.791828155517578
2012-09-05,24.698884963989258
2012-09-06,25.055158615112305
2012-09-07,25.527599334716797
2012-09-10,25.442407608032227
2012-09-11,25.79093360900879
2012-09-12,25.93034553527832
2012-09-13,26.457006454467773
2012-09-14,26.611906051635742
2012-09-17,26.596416473388672
2012-09-18,26.5654354095459
2012-09-19,26.68935203552246
2012-09-20,26.44151496887207
2012-09-21,26.286611557006836
2012-09-24,26.193674087524414
2012-09-25,26.01554298400879
2012-09-26,25.883872985839844
2012-09-27,26.418283462524414
2012-09-28,26.340829849243164
2012-10-01,26.387298583984375
2012-10-02,26.549945831298828
2012-10-03,26.418283462524414
2012-10-04,26.22465705871582
2012-10-05,26.402790069580078
2012-10-08,26.2014217376709
2012-10-09,25.93034553527832
2012-10-10,25.75221061706543
2012-10-11,25.845149993896484
2012-10-12,26.007793426513672
2012-10-15,26.209165573120117
2012-10-16,26.611906051635742
2012-10-17,26.882984161376953
2012-10-18,26.797788619995117
2012-10-19,26.526710510253906
2012-10-22,26.611906051635742
2012-10-23,26.43377113342285
2012-10-24,26.418283462524414
2012-10-25,26.991409301757812
2012-10-26,26.867490768432617
2012-10-31,26.72808074951172
2012-11-01,27.208269119262695
2012-11-02,27.216018676757812
2012-11-05,26.960433959960938
2012-11-06,27.154062271118164
2012-11-07,26.7900447845459
2012-11-08,26.36406707763672
2012-11-09,26.51896858215332
2012-11-12,26.55769157409668
2012-11-13,26.263385772705078
2012-11-14,25.79093360900879
2012-11-15,25.837404251098633
2012-11-16,26.100736618041992
2012-11-19,26.611906051635742
2012-11-20,26.650632858276367
2012-11-21,26.836511611938477
2012-11-23,27.192785263061523
2012-11-26,27.154062271118164
2012-11-27,27.494840621948242
2012-11-28,27.688465118408203
2012-11-29,27.688465118408203
2012-11-30,27.727190017700195
2012-12-03,27.634254455566406
2012-12-04,27.146312713623047
2012-12-05,27.31670570373535
2012-12-06,27.65748405456543
2012-12-07,27.549049377441406
2012-12-10,27.680721282958984
2012-12-11,27.6729736328125
2012-12-12,28.021507263183594
2012-12-13,28.137676239013672
2012-12-14,28.222871780395508
2012-12-17,28.269344329833984
2012-12-18,28.52492904663086
2012-12-19,28.64110565185547
2012-12-20,28.8502197265625
2012-12-21,28.532670974731445
2012-12-24,28.453813552856445
2012-12-26,28.461856842041016
2012-12-27,28.381391525268555
2012-12-28,28.252641677856445
2012-12-31,28.526233673095703
2013-01-02,29.604522705078125
2013-01-03,29.74936294555664
2013-01-04,30.071237564086914
2013-01-07,30.208036422729492
2013-01-08,30.248271942138672
2013-01-09,30.465539932250977
2013-01-10,30.658660888671875
2013-01-11,30.360925674438477
2013-01-14,30.328739166259766
2013-01-15,30.393110275268555
2013-01-16,30.296554565429688
2013-01-17,30.68280601501465
2013-01-18,30.6345157623291
2013-01-22,30.819599151611328
2013-01-23,30.658660888671875
2013-01-24,30.795455932617188
2013-01-25,30.803504943847656
2013-01-28,30.6345157623291
2013-01-29,30.71498680114746
2013-01-30,30.795455932617188
2013-01-31,31.318504333496094
2013-02-01,31.608200073242188
2013-02-04,31.1334285736084
2013-02-05,31.382884979248047
2013-02-06,30.819599151611328
2013-02-07,30.68280601501465
2013-02-08,31.471397399902344
2013-02-11,31.374835968017578
2013-02-12,31.35874366760254
2013-02-13,31.479442596435547
2013-02-14,31.503585815429688
2013-02-15,31.487489700317383
2013-02-19,31.036861419677734
2013-02-20,30.393110275268555
2013-02-21,30.095378875732422
2013-02-22,30.642574310302734
2013-02-25,30.232177734375
2013-02-26,30.433351516723633
2013-02-27,30.88397789001465
2013-02-28,30.851787567138672
2013-03-01,30.956396102905273
2013-03-04,30.9322566986084
2013-03-05,30.956396102905273
2013-03-06,31.125383377075195
2013-03-07,31.02881622314453
2013-03-08,31.109285354614258
2013-03-11,31.205852508544922
2013-03-12,30.92420768737793
2013-03-13,31.012725830078125
2013-03-14,31.205852508544922
2013-03-15,31.18170738220215
2013-03-18,31.077096939086914
2013-03-19,31.069053649902344
2013-03-20,31.600147247314453
2013-03-21,31.49553871154785
2013-03-22,31.52773094177246
2013-03-25,31.51967430114746
2013-03-26,32.243900299072266
2013-03-27,32.21171569824219
2013-03-28,32.2358512878418
2013-04-01,31.777179718017578
2013-04-02,32.042728424072266
2013-04-03,31.64842987060547
2013-04-04,31.600147247314453
2013-04-05,31.221946716308594
2013-04-08,31.576007843017578
2013-04-09,32.00249099731445
2013-04-10,32.28413391113281
2013-04-11,32.42897415161133
2013-04-12,32.37264633178711
2013-04-15,31.390932083129883
2013-04-16,31.97835350036621
2013-04-17,31.49553871154785
2013-04-18,31.503585815429688
2013-04-19,31.80132293701172
2013-04-22,32.17147445678711
2013-04-23,32.501399993896484
2013-04-24,32.8635139465332
2013-04-25,33.579681396484375
2013-04-26,33.63601303100586
2013-04-29,33.9659309387207
2013-04-30,33.9659309387207
2013-05-01,33.70038604736328
2013-05-02,33.89351272583008
2013-05-03,34.0705451965332
2013-05-06,34.38437271118164
2013-05-07,34.60968780517578
2013-05-08,34.88328170776367
2013-05-09,34.79476547241211
2013-05-10,34.8671875
2013-05-13,35.020076751708984
2013-05-14,35.237342834472656
2013-05-15,35.00398635864258
2013-05-16,34.762577056884766
2013-05-17,34.97179412841797
2013-05-20,35.2614860534668
2013-05-21,35.12468719482422
2013-05-22,34.4728889465332
2013-05-23,34.0705451965332
2013-05-24,33.84523391723633
2013-05-28,34.27172088623047
2013-05-29,34.062503814697266
2013-05-30,34.13492202758789
2013-05-31,33.72452926635742
2013-06-03,34.19929504394531
2013-06-04,34.062503814697266
2013-06-05,33.450931549072266
2013-06-06,33.44288635253906
2013-06-07,33.74867248535156
2013-06-10,34.0705451965332
2013-06-11,33.49116897583008
2013-06-12,33.426795959472656
2013-06-13,33.772804260253906
2013-06-14,33.5635871887207
2013-06-17,33.86936950683594
2013-06-18,34.40046691894531
2013-06-19,33.79694747924805
2013-06-20,32.453121185302734
2013-06-21,32.01054000854492
2013-06-24,30.996631622314453
2013-06-25,31.61624526977539
2013-06-26,32.163429260253906
2013-06-27,32.46116256713867
2013-06-28,32.453121185302734
2013-07-01,32.6623420715332
2013-07-02,32.39678192138672
2013-07-03,32.46116256713867
2013-07-05,32.52553939819336
2013-07-08,32.5577278137207
2013-07-09,32.445072174072266
2013-07-10,32.54163360595703
2013-07-11,33.555545806884766
2013-07-12,33.17734146118164
2013-07-15,33.32218551635742
2013-07-16,33.4670295715332
2013-07-17,33.61991882324219
2013-07-18,33.78085708618164
2013-07-19,33.885467529296875
2013-07-22,34.03031539916992
2013-07-23,33.99811935424805
2013-07-24,33.829139709472656
2013-07-25,33.85327911376953
2013-07-26,33.716487884521484
2013-07-29,33.450931549072266
2013-07-30,33.708431243896484
2013-07-31,33.74867248535156
2013-08-01,34.48897933959961
2013-08-02,34.561405181884766
2013-08-05,34.4728889465332
2013-08-06,34.32804489135742
2013-08-07,34.263671875
2013-08-08,34.60968780517578
2013-08-09,34.32804489135742
2013-08-12,34.52117156982422
2013-08-13,34.843048095703125
2013-08-14,34.83500289916992
2013-08-15,34.44070053100586
2013-08-16,34.43265914916992
2013-08-19,34.40850830078125
2013-08-20,34.40046691894531
2013-08-21,34.231483459472656
2013-08-22,34.44874954223633
2013-08-23,34.80281448364258
2013-08-26,34.682106018066406
2013-08-27,34.18319320678711
2013-08-28,34.29585647583008
2013-08-29,34.52921676635742
2013-08-30,34.58554458618164
2013-09-03,35.22929382324219
2013-09-04,35.54312515258789
2013-09-05,35.56726837158203
2013-09-06,35.76038360595703
2013-09-09,36.54093933105469
2013-09-10,37.088130950927734
2013-09-11,37.45023727416992
2013-09-12,37.112274169921875
2013-09-13,37.34563064575195
2013-09-16,37.739933013916016
