Date,PXQ
2010-09-29,22.370677947998047
2010-09-30,22.044797897338867
2010-10-01,22.006458282470703
2010-10-04,21.81476593017578
2010-10-05,22.437772750854492
2010-10-06,21.4888858795166
2010-10-07,21.421796798706055
2010-10-08,21.555980682373047
2010-10-11,21.383455276489258
2010-10-12,21.709333419799805
2010-10-13,22.025630950927734
2010-10-14,21.82435417175293
2010-10-15,21.948951721191406
2010-10-18,21.881860733032227
2010-10-19,21.076745986938477
2010-10-20,21.210927963256836
2010-10-21,21.22051239013672
2010-10-22,21.977706909179688
2010-10-25,22.571958541870117
2010-10-26,22.50486183166504
2010-10-27,22.88825225830078
2010-10-28,22.763648986816406
2010-10-29,22.87866973876953
2010-11-01,22.734899520874023
2010-11-02,23.175792694091797
2010-11-03,23.338729858398438
2010-11-04,23.6742000579834
2010-11-05,23.846717834472656
2010-11-08,23.942569732666016
2010-11-09,23.645442962646484
2010-11-10,24.01924705505371
2010-11-11,23.587932586669922
2010-11-12,23.45374870300293
2010-11-15,23.14703941345215
2010-11-16,22.696556091308594
2010-11-17,22.754066467285156
2010-11-18,23.271636962890625
2010-11-19,23.616689682006836
2010-11-22,23.961740493774414
2010-11-23,23.472917556762695
2010-11-24,24.05758285522461
2010-11-26,23.980907440185547
2010-11-29,23.712533950805664
2010-11-30,23.597517013549805
2010-12-01,24.153430938720703
2010-12-02,24.460142135620117
2010-12-03,24.690174102783203
2010-12-06,24.699756622314453
2010-12-07,24.63266372680664
2010-12-08,24.805191040039062
2010-12-09,24.977710723876953
2010-12-10,25.380273818969727
2010-12-13,25.131071090698242
2010-12-14,24.92020606994629
2010-12-15,24.853113174438477
2010-12-16,25.284421920776367
2010-12-17,25.406646728515625
2010-12-20,25.435516357421875
2010-12-21,25.656862258911133
2010-12-22,25.551002502441406
2010-12-23,25.435516357421875
2010-12-27,25.618370056152344
2010-12-28,25.44514274597168
2010-12-29,25.531755447387695
2010-12-30,25.531755447387695
2010-12-31,25.46438980102539
2011-01-03,25.87820816040039
2011-01-04,25.704980850219727
2011-01-05,26.157299041748047
2011-01-06,26.407516479492188
2011-01-07,26.157299041748047
2011-01-10,26.35939598083496
2011-01-11,26.51337242126465
2011-01-12,26.821334838867188
2011-01-13,26.830957412719727
2011-01-14,27.033058166503906
2011-01-18,27.033058166503906
2011-01-19,26.195791244506836
2011-01-20,25.262292861938477
2011-01-21,25.243045806884766
2011-01-24,25.320032119750977
2011-01-25,24.848468780517578
2011-01-26,25.493257522583008
2011-01-27,25.781970977783203
2011-01-28,25.17568016052246
2011-01-31,25.34890365600586
2011-02-01,25.830089569091797
2011-02-02,26.147674560546875
2011-02-03,26.311279296875
2011-02-04,27.119670867919922
2011-02-07,27.187036514282227
2011-02-08,27.302520751953125
2011-02-09,27.148536682128906
2011-02-10,27.658599853515625
2011-02-11,27.985801696777344
2011-02-14,28.35150718688965
2011-02-15,28.06279945373535
2011-02-16,28.178281784057617
2011-02-17,28.293764114379883
2011-02-18,28.07242202758789
2011-02-22,27.138919830322266
2011-02-23,26.648107528686523
2011-02-24,27.158166885375977
2011-02-25,27.725967407226562
2011-02-28,27.629728317260742
2011-03-01,27.004188537597656
2011-03-02,27.081174850463867
2011-03-03,27.802955627441406
2011-03-04,27.841449737548828
2011-03-07,27.312143325805664
2011-03-08,27.50461769104004
2011-03-09,26.946439743041992
2011-03-10,26.34014892578125
2011-03-11,26.522998809814453
2011-03-14,26.417139053344727
2011-03-15,25.993694305419922
2011-03-16,25.704980850219727
2011-03-17,25.531755447387695
2011-03-18,25.551002502441406
2011-03-21,26.080307006835938
2011-03-22,25.637615203857422
2011-03-23,25.964820861816406
2011-03-24,26.407516479492188
2011-03-25,26.48450469970703
2011-03-28,26.23428726196289
2011-03-29,26.657732009887695
2011-03-30,26.90795135498047
2011-03-31,27.01380729675293
2011-04-01,26.657732009887695
2011-04-04,26.590364456176758
2011-04-05,26.696226119995117
2011-04-06,26.79245948791504
2011-04-07,26.705852508544922
2011-04-08,26.494125366210938
2011-04-11,26.397890090942383
2011-04-12,25.993694305419922
2011-04-13,26.388263702392578
2011-04-14,26.369020462036133
2011-04-15,26.51337242126465
2011-04-18,26.089929580688477
2011-04-19,26.07068634033203
2011-04-20,27.0234317779541
2011-04-21,27.39875602722168
2011-04-25,27.40838050842285
2011-04-26,27.39875602722168
2011-04-27,27.70671844482422
2011-04-28,27.918437957763672
2011-04-29,28.110912322998047
2011-05-02,27.64897346496582
2011-05-03,27.187036514282227
2011-05-04,26.99456024169922
2011-05-05,27.119670867919922
2011-05-06,27.177410125732422
2011-05-09,27.45650291442871
2011-05-10,27.928068161010742
2011-05-11,27.600858688354492
2011-05-12,27.860698699951172
2011-05-13,27.533491134643555
2011-05-16,26.96569061279297
2011-05-17,26.859830856323242
2011-05-18,27.34101676940918
2011-05-19,27.50461769104004
2011-05-20,27.4949951171875
2011-05-23,26.811708450317383
2011-05-24,26.48450469970703
2011-05-25,26.84058380126953
2011-05-26,27.177410125732422
2011-05-27,27.39875602722168
2011-05-31,27.62010383605957
2011-06-01,26.850200653076172
2011-06-02,26.917570114135742
2011-06-03,26.494125366210938
2011-06-06,26.061063766479492
2011-06-07,26.28240394592285
2011-06-08,25.810842514038086
2011-06-09,25.93595314025879
2011-06-10,25.34890365600586
2011-06-13,25.38739776611328
2011-06-14,25.926332473754883
2011-06-15,25.291162490844727
2011-06-16,25.127561569213867
2011-06-17,25.06019401550293
2011-06-20,25.17568016052246
2011-06-21,26.03219223022461
2011-06-22,25.887832641601562
2011-06-23,26.32090187072754
2011-06-24,26.03219223022461
2011-06-27,26.417139053344727
2011-06-28,26.84058380126953
2011-06-29,26.869457244873047
2011-06-30,27.21590805053711
2011-07-01,27.552736282348633
2011-07-05,27.66822624206543
2011-07-06,27.870323181152344
2011-07-07,28.27451515197754
2011-07-08,28.236021041870117
2011-07-11,27.629728317260742
2011-07-12,27.042678833007812
2011-07-13,27.09079933166504
2011-07-14,26.48450469970703
2011-07-15,26.705852508544922
2011-07-18,26.4267635345459
2011-07-19,27.302520751953125
2011-07-20,26.37864112854004
2011-07-21,25.897459030151367
2011-07-22,26.205411911010742
2011-07-25,25.83971405029297
2011-07-26,25.714609146118164
2011-07-27,24.3576602935791
2011-07-28,24.579008102416992
2011-07-29,24.24217414855957
2011-08-01,24.068950653076172
2011-08-02,23.32792091369629
2011-08-03,23.664751052856445
2011-08-04,22.34630012512207
2011-08-05,21.836246490478516
2011-08-08,20.084726333618164
2011-08-09,21.24919319152832
2011-08-10,20.27720069885254
2011-08-11,21.422420501708984
2011-08-12,21.557151794433594
2011-08-15,22.096080780029297
2011-08-16,21.682266235351562
2011-08-17,21.374303817749023
2011-08-18,19.805635452270508
2011-08-19,19.334074020385742
2011-08-22,19.40143585205078
2011-08-23,20.373437881469727
2011-08-24,20.450429916381836
2011-08-25,20.084726333618164
2011-08-26,20.912364959716797
2011-08-29,21.720752716064453
2011-08-30,21.778499603271484
2011-08-31,21.845867156982422
2011-09-01,21.634145736694336
2011-09-02,20.7968807220459
2011-09-06,20.60440444946289
2011-09-07,21.586021423339844
2011-09-08,21.345434188842773
2011-09-09,20.719886779785156
2011-09-12,21.33580780029297
2011-09-13,21.67264175415039
2011-09-14,22.250062942504883
2011-09-15,22.548398971557617
2011-09-16,22.558021545410156
2011-09-19,22.230815887451172
2011-09-20,21.70151138305664
2011-09-21,21.345434188842773
2011-09-22,20.41193199157715
2011-09-23,20.642902374267578
2011-09-26,21.124086380004883
2011-09-27,21.43204689025879
2011-09-28,20.75838279724121
2011-09-29,20.66214942932129
2011-09-30,20.017358779907227
2011-10-03,19.305200576782227
2011-10-04,20.267574310302734
2011-10-05,20.912364959716797
2011-10-06,21.48978614807129
2011-10-07,21.201074600219727
2011-10-10,21.807374954223633
2011-10-11,21.865116119384766
2011-10-12,21.855487823486328
2011-10-13,21.932479858398438
2011-10-14,22.519529342651367
2011-10-17,21.797748565673828
2011-10-18,22.49065589904785
2011-10-19,21.961349487304688
2011-10-20,22.21156883239746
2011-10-21,22.45216178894043
2011-10-24,23.289426803588867
2011-10-25,22.837112426757812
2011-10-26,23.10657501220703
2011-10-27,24.425024032592773
2011-10-28,24.655996322631836
2011-10-31,24.040077209472656
2011-11-01,23.337543487548828
2011-11-02,23.924591064453125
2011-11-03,24.655996322631836
2011-11-04,24.675243377685547
2011-11-07,24.665616989135742
2011-11-08,24.992826461791992
2011-11-09,23.905344009399414
2011-11-10,23.98233413696289
2011-11-11,24.64636993408203
2011-11-14,24.58863067626953
2011-11-15,25.040945053100586
2011-11-16,24.78110122680664
2011-11-17,24.16518783569336
2011-11-18,23.809106826782227
2011-11-21,23.29904556274414
2011-11-22,23.24130630493164
2011-11-23,22.538776397705078
2011-11-25,22.394418716430664
2011-11-28,23.414533615112305
2011-11-29,23.154691696166992
2011-11-30,24.386531829833984
2011-12-01,24.117067337036133
2011-12-02,24.068950653076172
2011-12-05,24.55975914001465
2011-12-06,24.376907348632812
2011-12-07,24.24217414855957
2011-12-08,23.616634368896484
2011-12-09,24.58863067626953
2011-12-12,24.117067337036133
2011-12-13,23.501144409179688
2011-12-14,22.942970275878906
2011-12-15,22.88522720336914
2011-12-16,23.07770347595215
2011-12-19,22.606138229370117
2011-12-20,23.60700798034668
2011-12-21,22.88522720336914
2011-12-22,23.414533615112305
2011-12-23,23.60700798034668
2011-12-27,23.693626403808594
2011-12-28,23.27017593383789
2011-12-29,23.501144409179688
2011-12-30,23.376041412353516
2012-01-03,23.664751052856445
2012-01-04,23.4049072265625
2012-01-05,23.568511962890625
2012-01-06,23.597387313842773
2012-01-09,24.020828247070312
2012-01-10,24.17481231689453
2012-01-11,24.405780792236328
2012-01-12,24.569385528564453
2012-01-13,24.3576602935791
2012-01-17,24.47314453125
2012-01-18,25.15642547607422
2012-01-19,25.916704177856445
2012-01-20,25.926332473754883
2012-01-23,25.801218032836914
2012-01-24,26.186168670654297
2012-01-25,26.089929580688477
2012-01-26,26.022565841674805
2012-01-27,25.90708351135254
2012-01-30,25.647239685058594
2012-01-31,25.75309944152832
2012-02-01,26.16692543029785
2012-02-02,26.22466278076172
2012-02-03,26.869457244873047
2012-02-06,26.859830856323242
2012-02-07,27.042678833007812
2012-02-08,26.95606803894043
2012-02-09,27.004188537597656
2012-02-10,26.62885856628418
2012-02-13,26.898324966430664
2012-02-14,26.850200653076172
2012-02-15,26.95606803894043
2012-02-16,27.418004989624023
2012-02-17,27.427631378173828
2012-02-21,27.177410125732422
2012-02-22,27.12929344177246
2012-02-23,27.389135360717773
2012-02-24,27.46612548828125
2012-02-27,27.331392288208008
2012-02-28,27.177410125732422
2012-02-29,26.686599731445312
2012-03-01,26.859830856323242
2012-03-02,26.61923599243164
2012-03-05,26.32090187072754
2012-03-06,25.810842514038086
2012-03-07,26.089929580688477
2012-03-08,26.4267635345459
2012-03-09,26.77322006225586
2012-03-12,26.638484954833984
2012-03-13,27.273653030395508
2012-03-14,26.917570114135742
2012-03-15,27.11004638671875
2012-03-16,26.975317001342773
2012-03-19,27.196659088134766
2012-03-20,26.975317001342773
2012-03-21,27.10042381286621
2012-03-22,26.927194595336914
2012-03-23,27.12929344177246
2012-03-26,27.63935089111328
2012-03-27,27.629728317260742
2012-03-28,27.3795108795166
2012-03-29,27.533491134643555
2012-03-30,27.50461769104004
2012-04-02,27.697093963623047
2012-04-03,27.50461769104004
2012-04-04,27.081174850463867
2012-04-05,26.93682098388672
2012-04-09,26.407516479492188
2012-04-10,25.73385238647461
2012-04-11,25.887832641601562
2012-04-12,26.349769592285156
2012-04-13,26.041812896728516
2012-04-16,25.90708351135254
2012-04-17,26.561492919921875
2012-04-18,26.301652908325195
2012-04-19,26.28240394592285
2012-04-20,25.83971405029297
2012-04-23,25.358530044555664
2012-04-24,25.300785064697266
2012-04-25,25.83971405029297
2012-04-26,26.590364456176758
2012-04-27,26.7828369140625
2012-04-30,26.648107528686523
2012-05-01,26.802085876464844
2012-05-02,26.79245948791504
2012-05-03,26.263158798217773
2012-05-04,25.522132873535156
2012-05-07,25.37778091430664
2012-05-08,25.15642547607422
2012-05-09,25.166053771972656
2012-05-10,24.540512084960938
2012-05-11,24.636747360229492
2012-05-14,24.290294647216797
2012-05-15,24.453899383544922
2012-05-16,24.088191986083984
2012-05-17,23.55889320373535
2012-05-18,23.193187713623047
2012-05-21,23.95345687866211
2012-05-22,24.001585006713867
2012-05-23,24.078571319580078
2012-05-24,23.433778762817383
2012-05-25,23.481901168823242
2012-05-29,23.789857864379883
2012-05-30,23.42416000366211
2012-05-31,23.4049072265625
2012-06-01,22.40404510498047
2012-06-04,22.375171661376953
2012-06-05,22.817861557006836
2012-06-06,23.60700798034668
2012-06-07,23.462656021118164
2012-06-08,23.645505905151367
2012-06-11,22.981468200683594
2012-06-12,23.385665893554688
2012-06-13,23.06808090209961
2012-06-14,23.202808380126953
2012-06-15,23.703245162963867
2012-06-18,23.943838119506836
2012-06-19,24.078571319580078
2012-06-20,24.155561447143555
2012-06-21,23.318296432495117
2012-06-22,23.8187313079834
2012-06-25,23.193187713623047
2012-06-26,23.347171783447266
2012-06-27,23.645505905151367
2012-06-28,23.154691696166992
2012-06-29,24.117067337036133
2012-07-02,24.011207580566406
2012-07-03,24.4154052734375
2012-07-05,24.376907348632812
2012-07-06,23.501144409179688
2012-07-09,23.0488338470459
2012-07-10,22.67350959777832
2012-07-11,22.144201278686523
2012-07-12,21.970977783203125
2012-07-13,22.115331649780273
2012-07-16,21.865116119384766
2012-07-17,21.6918888092041
2012-07-18,22.73124885559082
2012-07-19,23.13544464111328
2012-07-20,22.61576271057129
2012-07-23,22.21156883239746
2012-07-24,21.865116119384766
2012-07-25,22.230815887451172
2012-07-26,22.596513748168945
2012-07-27,23.13544464111328
2012-07-30,22.84673500061035
2012-07-31,22.586889266967773
2012-08-01,22.298181533813477
2012-08-02,22.153827667236328
2012-08-03,22.84673500061035
2012-08-06,23.164316177368164
2012-08-07,23.616634368896484
2012-08-08,23.539640426635742
2012-08-09,23.82835578918457
2012-08-10,23.732118606567383
2012-08-13,23.635881423950195
2012-08-14,23.212440490722656
2012-08-15,23.52039909362793
2012-08-16,24.136314392089844
2012-08-17,24.30954360961914
2012-08-20,24.030452728271484
2012-08-21,24.10744285583496
2012-08-22,24.030452728271484
2012-08-23,23.914966583251953
2012-08-24,23.93421745300293
2012-08-27,24.001585006713867
2012-08-28,24.10744285583496
2012-08-29,24.16518783569336
2012-08-30,23.626256942749023
2012-08-31,23.655126571655273
2012-09-04,23.71286964416504
2012-09-05,23.74173927307129
2012-09-06,24.511638641357422
2012-09-07,24.502012252807617
2012-09-10,24.290294647216797
2012-09-11,24.367280960083008
2012-09-12,24.636747360229492
2012-09-13,25.021696090698242
2012-09-14,25.397022247314453
2012-09-17,25.233417510986328
2012-09-18,25.10831069946289
2012-09-19,25.146800994873047
2012-09-20,24.867721557617188
2012-09-21,24.96395492553711
2012-09-24,24.64636993408203
2012-09-25,24.23255157470703
2012-09-26,23.82835578918457
2012-09-27,24.30954360961914
2012-09-28,23.991958618164062
2012-10-01,23.693626403808594
2012-10-02,23.72249412536621
2012-10-03,23.655126571655273
2012-10-04,23.67437744140625
2012-10-05,23.539640426635742
2012-10-08,23.395288467407227
2012-10-09,22.981468200683594
2012-10-10,22.760122299194336
2012-10-11,22.817861557006836
2012-10-12,22.73124885559082
2012-10-15,22.923723220825195
2012-10-16,23.376041412353516
2012-10-17,22.942970275878906
2012-10-18,22.750492095947266
2012-10-19,22.3366756439209
2012-10-22,22.288558959960938
2012-10-23,22.375171661376953
2012-10-24,22.047964096069336
2012-10-25,21.865116119384766
2012-10-26,22.028717041015625
2012-10-31,22.201942443847656
2012-11-01,22.827489852905273
2012-11-02,22.34630012512207
2012-11-05,22.548398971557617
2012-11-06,22.84673500061035
2012-11-07,22.635013580322266
2012-11-08,22.384796142578125
2012-11-09,22.40404510498047
2012-11-12,22.365550994873047
2012-11-13,22.124954223632812
2012-11-14,22.019094467163086
2012-11-15,21.999847412109375
2012-11-16,21.990222930908203
2012-11-19,22.250062942504883
2012-11-20,22.13457679748535
2012-11-21,22.42329216003418
2012-11-23,22.750492095947266
2012-11-26,22.817861557006836
2012-11-27,22.837112426757812
2012-11-28,22.981468200683594
2012-11-29,23.45302963256836
2012-11-30,23.510774612426758
2012-12-03,23.366413116455078
2012-12-04,23.366413116455078
2012-12-05,23.318296432495117
2012-12-06,23.42416000366211
2012-12-07,23.433778762817383
2012-12-10,23.74173927307129
2012-12-11,23.895723342895508
2012-12-12,23.770612716674805
2012-12-13,23.770612716674805
2012-12-14,23.732118606567383
2012-12-17,23.96308708190918
2012-12-18,24.396154403686523
2012-12-19,24.492389678955078
2012-12-20,24.55013656616211
2012-12-21,24.366853713989258
2012-12-24,24.366853713989258
2012-12-26,24.357206344604492
2012-12-27,24.318618774414062
2012-12-28,24.096750259399414
2012-12-31,24.434375762939453
2013-01-02,25.302555084228516
2013-01-03,24.810583114624023
2013-01-04,25.00351333618164
2013-01-07,24.810583114624023
2013-01-08,24.608013153076172
2013-01-09,24.800939559936523
2013-01-10,24.878110885620117
2013-01-11,25.071035385131836
2013-01-14,25.022809982299805
2013-01-15,25.225385665893555
2013-01-16,25.41831398010254
2013-01-17,25.447250366210938
2013-01-18,25.34113883972168
2013-01-22,25.23503303527832
2013-01-23,25.41831398010254
2013-01-24,25.572656631469727
2013-01-25,25.968158721923828
2013-01-28,25.968158721923828
2013-01-29,25.196443557739258
2013-01-30,24.887760162353516
2013-01-31,25.283260345458984
2013-02-01,25.408662796020508
2013-02-04,25.12891960144043
2013-02-05,25.360435485839844
2013-02-06,25.38936996459961
2013-02-07,25.283260345458984
2013-02-08,25.38936996459961
2013-02-11,25.35079002380371
2013-02-12,25.47618865966797
2013-02-13,25.18680191040039
2013-02-14,25.39902114868164
2013-02-15,25.206085205078125
2013-02-19,25.611238479614258
2013-02-20,25.18680191040039
2013-02-21,24.733417510986328
2013-02-22,25.408662796020508
2013-02-25,25.099979400634766
2013-02-26,24.926347732543945
2013-02-27,25.283260345458984
2013-02-28,25.27361488342285
2013-03-01,25.167503356933594
2013-03-04,25.12891960144043
2013-03-05,25.456897735595703
2013-03-06,25.659469604492188
2013-03-07,25.958511352539062
2013-03-08,25.97780418395996
2013-03-11,26.054977416992188
2013-03-12,25.97780418395996
2013-03-13,26.151439666748047
2013-03-14,26.402246475219727
2013-03-15,26.228614807128906
2013-03-18,26.074270248413086
2013-03-19,25.746288299560547
2013-03-20,26.12250518798828
2013-03-21,25.775232315063477
2013-03-22,25.620887756347656
2013-03-25,25.514774322509766
2013-03-26,25.53407096862793
2013-03-27,25.591947555541992
2013-03-28,25.66912078857422
2013-04-01,25.215736389160156
2013-04-02,25.1096248626709
2013-04-03,24.849172592163086
2013-04-04,24.984222412109375
2013-04-05,24.2510929107666
2013-04-08,24.357206344604492
2013-04-09,24.511550903320312
2013-04-10,25.090333938598633
2013-04-11,25.12891960144043
2013-04-12,24.868467330932617
2013-04-15,24.154630661010742
2013-04-16,24.38614273071289
2013-04-17,23.932762145996094
2013-04-18,23.537260055541992
2013-04-19,23.498674392700195
2013-04-22,23.672313690185547
2013-04-23,24.03887367248535
2013-04-24,23.653017044067383
2013-04-25,23.990644454956055
2013-04-26,23.923120498657227
2013-04-29,24.096750259399414
2013-04-30,24.03887367248535
2013-05-01,23.73019027709961
2013-05-02,23.89417839050293
2013-05-03,24.337915420532227
2013-05-06,24.627307891845703
2013-05-07,24.299325942993164
2013-05-08,24.202865600585938
2013-05-09,24.096750259399414
2013-05-10,24.328269958496094
2013-05-13,24.30897331237793
2013-05-14,24.463321685791016
2013-05-15,24.501901626586914
2013-05-16,25.04210090637207
2013-05-17,25.148212432861328
2013-05-20,25.022809982299805
2013-05-21,24.955284118652344
2013-05-22,24.357206344604492
2013-05-23,24.12569236755371
2013-05-24,24.23180389404297
2013-05-28,24.656240463256836
2013-05-29,24.90704917907715
2013-05-30,25.26396942138672
2013-05-31,25.1096248626709
2013-06-03,24.791292190551758
2013-06-04,24.59836769104004
2013-06-05,24.559778213500977
2013-06-06,25.022809982299805
2013-06-07,25.254322052001953
2013-06-10,25.41831398010254
2013-06-11,25.514774322509766
2013-06-12,25.1096248626709
2013-06-13,25.466543197631836
2013-06-14,25.225385665893555
2013-06-17,25.447250366210938
2013-06-18,25.524423599243164
2013-06-19,25.447250366210938
2013-06-20,25.090333938598633
2013-06-21,25.057415008544922
2013-06-24,24.747581481933594
2013-06-25,24.81536102294922
2013-06-26,25.028366088867188
2013-06-27,25.318832397460938
2013-06-28,25.270421981811523
2013-07-01,25.454383850097656
2013-07-02,25.580249786376953
2013-07-03,25.793258666992188
2013-07-05,26.044992446899414
2013-07-08,26.122451782226562
2013-07-09,26.219274520874023
2013-07-10,26.38387107849121
2013-07-11,27.148759841918945
2013-07-12,27.19717025756836
2013-07-15,27.323040008544922
2013-07-16,27.226215362548828
2013-07-17,27.458589553833008
2013-07-18,27.57477378845215
2013-07-19,27.497318267822266
2013-07-22,27.56509017944336
2013-07-23,27.623188018798828
2013-07-24,27.894285202026367
2013-07-25,28.0782470703125
2013-07-26,27.57477378845215
2013-07-29,27.5263671875
2013-07-30,27.749052047729492
2013-07-31,27.690961837768555
2013-08-01,28.146020889282227
2013-08-02,28.175071716308594
2013-08-05,28.21379280090332
2013-08-06,28.15570068359375
2013-08-07,28.165386199951172
2013-08-08,28.446165084838867
2013-08-09,28.204113006591797
2013-08-12,28.39775848388672
2013-08-13,28.591402053833008
2013-08-14,28.659177780151367
2013-08-15,27.874923706054688
2013-08-16,27.952377319335938
2013-08-19,27.623188018798828
2013-08-20,27.903966903686523
2013-08-21,27.826513290405273
2013-08-22,27.81682586669922
2013-08-23,27.981422424316406
2013-08-26,27.981422424316406
2013-08-27,27.05193519592285
2013-08-28,27.187488555908203
2013-08-29,27.371450424194336
2013-08-30,27.16812515258789
2013-09-03,27.381132125854492
2013-09-04,27.991106033325195
2013-09-05,28.194433212280273
2013-09-06,28.35902976989746
2013-09-09,29.17232894897461
2013-09-10,29.45311164855957
2013-09-11,29.569299697875977
2013-09-12,29.60802459716797
2013-09-13,29.685483932495117
2013-09-16,29.491838455200195
