Date,PSJ
2010-11-04,24.273813247680664
2010-11-05,24.343536376953125
2010-11-08,24.39333724975586
2010-11-09,24.26384925842285
2010-11-10,24.403297424316406
2010-11-11,24.26384925842285
2010-11-12,23.96503257751465
2010-11-15,23.915231704711914
2010-11-16,23.377363204956055
2010-11-17,23.46700668334961
2010-11-18,23.815628051757812
2010-11-19,23.885351181030273
2010-11-22,24.03475570678711
2010-11-23,23.616413116455078
2010-11-24,24.094524383544922
2010-11-26,24.054676055908203
2010-11-29,23.765825271606445
2010-11-30,23.64629554748535
2010-12-01,24.26384925842285
2010-12-02,24.492942810058594
2010-12-03,24.692155838012695
2010-12-06,24.552705764770508
2010-12-07,24.731992721557617
2010-12-08,24.88140106201172
2010-12-09,24.941165924072266
2010-12-10,25.11049461364746
2010-12-13,25.050731658935547
2010-12-14,25.090574264526367
2010-12-15,24.981008529663086
2010-12-16,25.259904861450195
2010-12-17,25.30970573425293
2010-12-20,25.20013999938965
2010-12-21,25.30970573425293
2010-12-22,25.230022430419922
2010-12-23,25.11049461364746
2010-12-27,25.190181732177734
2010-12-28,25.100536346435547
2010-12-29,25.15033721923828
2010-12-30,25.070653915405273
2010-12-31,24.861482620239258
2011-01-03,25.220060348510742
2011-01-04,24.901323318481445
2011-01-05,25.080612182617188
2011-01-06,25.180219650268555
2011-01-07,25.03080940246582
2011-01-10,25.279821395874023
2011-01-11,25.50891876220703
2011-01-12,25.668285369873047
2011-01-13,25.548757553100586
2011-01-14,25.787809371948242
2011-01-18,25.90734100341797
2011-01-19,25.787809371948242
2011-01-20,25.329627990722656
2011-01-21,25.180219650268555
2011-01-24,25.36946678161621
2011-01-25,25.15033721923828
2011-01-26,25.4591121673584
2011-01-27,25.518877029418945
2011-01-28,24.93120765686035
2011-01-31,25.130416870117188
2011-02-01,25.718090057373047
2011-02-02,25.757930755615234
2011-02-03,25.777847290039062
2011-02-04,25.81769371032715
2011-02-07,26.096590042114258
2011-02-08,26.255956649780273
2011-02-09,26.056745529174805
2011-02-10,26.34560203552246
2011-02-11,26.574691772460938
2011-02-14,26.704179763793945
2011-02-15,26.514928817749023
2011-02-16,26.724102020263672
2011-02-17,27.08268165588379
2011-02-18,27.16236686706543
2011-02-22,26.355560302734375
2011-02-23,25.777847290039062
2011-02-24,25.98702049255371
2011-02-25,26.475088119506836
2011-02-28,26.524890899658203
2011-03-01,25.947179794311523
2011-03-02,26.03682518005371
2011-03-03,26.614534378051758
2011-03-04,26.405363082885742
2011-03-07,26.046785354614258
2011-03-08,26.445205688476562
2011-03-09,26.405363082885742
2011-03-10,25.777847290039062
2011-03-11,25.947179794311523
2011-03-14,25.827655792236328
2011-03-15,25.479036331176758
2011-03-16,25.210102081298828
2011-03-17,25.230022430419922
2011-03-18,25.439191818237305
2011-03-21,26.136428833007812
2011-03-22,26.056745529174805
2011-03-23,26.196189880371094
2011-03-24,26.654376983642578
2011-03-25,26.80378532409668
2011-03-28,26.594615936279297
2011-03-29,26.813745498657227
2011-03-30,26.983074188232422
2011-03-31,27.15240478515625
2011-04-01,27.33169174194336
2011-04-04,27.341655731201172
2011-04-05,27.281888961791992
2011-04-06,27.261972427368164
2011-04-07,27.172325134277344
2011-04-08,26.95319366455078
2011-04-11,26.88347053527832
2011-04-12,26.63445472717285
2011-04-13,26.8436279296875
2011-04-14,26.793825149536133
2011-04-15,26.9930362701416
2011-04-18,26.405363082885742
2011-04-19,26.445205688476562
2011-04-20,27.012956619262695
2011-04-21,27.132484436035156
2011-04-25,27.202205657958984
2011-04-26,27.052799224853516
2011-04-27,27.242048263549805
2011-04-28,27.23208999633789
2011-04-29,27.371536254882812
2011-05-02,27.16236686706543
2011-05-03,26.983074188232422
2011-05-04,26.604572296142578
2011-05-05,26.355560302734375
2011-05-06,26.594615936279297
2011-05-09,26.823705673217773
2011-05-10,27.18228530883789
2011-05-11,26.963153839111328
2011-05-12,27.42133903503418
2011-05-13,27.04283905029297
2011-05-16,26.43524742126465
2011-05-17,26.3754825592041
2011-05-18,26.73406410217285
2011-05-19,26.773902893066406
2011-05-20,26.604572296142578
2011-05-23,26.046785354614258
2011-05-24,25.827655792236328
2011-05-25,26.006942749023438
2011-05-26,26.31572151184082
2011-05-27,26.395404815673828
2011-05-31,26.704179763793945
2011-06-01,26.11651039123535
2011-06-02,26.006942749023438
2011-06-03,25.558719635009766
2011-06-06,25.249942779541016
2011-06-07,25.36946678161621
2011-06-08,25.010892868041992
2011-06-09,25.11049461364746
2011-06-10,24.702112197875977
2011-06-13,24.63239097595215
2011-06-14,25.03080940246582
2011-06-15,24.702112197875977
2011-06-16,24.5726261138916
2011-06-17,24.522823333740234
2011-06-20,24.672229766845703
2011-06-21,25.349550247192383
2011-06-22,25.299745559692383
2011-06-23,25.518877029418945
2011-06-24,25.23998260498047
2011-06-27,25.598562240600586
2011-06-28,26.136428833007812
2011-06-29,26.255956649780273
2011-06-30,26.455167770385742
2011-07-01,26.773902893066406
2011-07-05,27.04283905029297
2011-07-06,27.261972427368164
2011-07-07,27.60062599182129
2011-07-08,27.49106216430664
2011-07-11,27.03287696838379
2011-07-12,26.614534378051758
2011-07-13,26.58465576171875
2011-07-14,26.1264705657959
2011-07-15,26.096590042114258
2011-07-18,25.698165893554688
2011-07-19,26.4252872467041
2011-07-20,26.056745529174805
2011-07-21,25.99698257446289
2011-07-22,26.245996475219727
2011-07-25,25.927257537841797
2011-07-26,25.777847290039062
2011-07-27,24.88140106201172
2011-07-28,24.791757583618164
2011-07-29,24.731992721557617
2011-08-01,24.612468719482422
2011-08-02,23.915231704711914
2011-08-03,24.104482650756836
2011-08-04,22.829532623291016
2011-08-05,22.40123176574707
2011-08-08,20.439008712768555
2011-08-09,21.67411231994629
2011-08-10,20.707942962646484
2011-08-11,21.67411231994629
2011-08-12,21.873321533203125
2011-08-15,22.40123176574707
2011-08-16,22.01276969909668
2011-08-17,21.713953018188477
2011-08-18,20.18003273010254
2011-08-19,19.94097900390625
2011-08-22,20.130229949951172
2011-08-23,21.196006774902344
2011-08-24,21.52470588684082
2011-08-25,21.076478958129883
2011-08-26,21.853404998779297
2011-08-29,22.670166015625
2011-08-30,22.63032341003418
2011-08-31,22.63032341003418
2011-09-01,22.192060470581055
2011-09-02,21.454980850219727
2011-09-06,21.305570602416992
2011-09-07,22.122333526611328
2011-09-08,21.703994750976562
2011-09-09,21.09640121459961
2011-09-12,21.435060501098633
2011-09-13,21.94304847717285
2011-09-14,22.59048080444336
2011-09-15,22.809612274169922
2011-09-16,22.959022521972656
2011-09-19,22.739891052246094
2011-09-20,22.470956802368164
2011-09-21,22.59048080444336
2011-09-22,21.32549285888672
2011-09-23,21.684072494506836
2011-09-26,22.231903076171875
2011-09-27,22.719966888427734
2011-09-28,22.122333526611328
2011-09-29,22.092453002929688
2011-09-30,21.67411231994629
2011-10-03,20.618295669555664
2011-10-04,21.375293731689453
2011-10-05,21.9032039642334
2011-10-06,22.451034545898438
2011-10-07,22.211978912353516
2011-10-10,22.91917610168457
2011-10-11,23.227954864501953
2011-10-12,23.31760025024414
2011-10-13,23.666221618652344
2011-10-14,24.094524383544922
2011-10-17,23.58653450012207
2011-10-18,23.974994659423828
2011-10-19,23.596494674682617
2011-10-20,23.60645866394043
2011-10-21,24.08456039428711
2011-10-24,24.88140106201172
2011-10-25,24.333572387695312
2011-10-26,24.423219680786133
2011-10-27,25.220060348510742
2011-10-28,25.190181732177734
2011-10-31,24.78179931640625
2011-11-01,23.775785446166992
2011-11-02,24.224008560180664
2011-11-03,25.050731658935547
2011-11-04,25.12045669555664
2011-11-07,25.070653915405273
2011-11-08,25.50891876220703
2011-11-09,24.552705764770508
2011-11-10,24.343536376953125
2011-11-11,24.861482620239258
2011-11-14,24.831602096557617
2011-11-15,25.060691833496094
2011-11-16,24.831602096557617
2011-11-17,24.12440299987793
2011-11-18,23.78574562072754
2011-11-21,23.337520599365234
2011-11-22,23.25783920288086
2011-11-23,22.759811401367188
2011-11-25,22.371349334716797
2011-11-28,23.297677993774414
2011-11-29,23.128347396850586
2011-11-30,24.174205780029297
2011-12-01,24.273813247680664
2011-12-02,24.144323348999023
2011-12-05,24.642351150512695
2011-12-06,24.562665939331055
2011-12-07,24.423219680786133
2011-12-08,23.825586318969727
2011-12-09,24.53278350830078
2011-12-12,24.0048770904541
2011-12-13,23.43712615966797
2011-12-14,22.978940963745117
2011-12-15,23.098468780517578
2011-12-16,23.148271560668945
2011-12-19,22.988903045654297
2011-12-20,23.546689987182617
2011-12-21,22.849456787109375
2011-12-22,23.078548431396484
2011-12-23,23.35744285583496
2011-12-27,23.616413116455078
2011-12-28,23.208032608032227
2011-12-29,23.47696876525879
2011-12-30,23.35744285583496
2012-01-03,23.367403030395508
2012-01-04,23.03870391845703
2012-01-05,22.978940963745117
2012-01-06,23.128347396850586
2012-01-09,23.078548431396484
2012-01-10,23.377363204956055
2012-01-11,23.506851196289062
2012-01-12,23.47696876525879
2012-01-13,23.118389129638672
2012-01-17,23.217992782592773
2012-01-18,23.666221618652344
2012-01-19,23.994915008544922
2012-01-20,24.273813247680664
2012-01-23,24.12440299987793
2012-01-24,24.39333724975586
2012-01-25,24.5726261138916
2012-01-26,24.44314193725586
2012-01-27,24.652311325073242
2012-01-30,24.413257598876953
2012-01-31,24.53278350830078
2012-02-01,24.93120765686035
2012-02-02,25.12045669555664
2012-02-03,25.708126068115234
2012-02-06,25.50891876220703
2012-02-07,25.598562240600586
2012-02-08,25.797771453857422
2012-02-09,25.93722152709961
2012-02-10,25.64836311340332
2012-02-13,25.917299270629883
2012-02-14,25.87745475769043
2012-02-15,25.777847290039062
2012-02-16,26.096590042114258
2012-02-17,25.88741683959961
2012-02-21,25.757930755615234
2012-02-22,26.196189880371094
2012-02-23,26.41532325744629
2012-02-24,26.43524742126465
2012-02-27,26.445205688476562
2012-02-28,26.23603630065918
2012-02-29,25.917299270629883
2012-03-01,26.046785354614258
2012-03-02,25.86749267578125
2012-03-05,25.81769371032715
2012-03-06,25.528837203979492
2012-03-07,25.897375106811523
2012-03-08,26.166311264038086
2012-03-09,26.33563995361328
2012-03-12,26.31572151184082
2012-03-13,26.654376983642578
2012-03-14,26.524890899658203
2012-03-15,26.80378532409668
2012-03-16,26.744022369384766
2012-03-19,26.8436279296875
2012-03-20,26.674301147460938
2012-03-21,26.674301147460938
2012-03-22,26.554773330688477
2012-03-23,26.763944625854492
2012-03-26,27.23208999633789
2012-03-27,27.072721481323242
2012-03-28,26.87350845336914
2012-03-29,26.88347053527832
2012-03-30,26.85359001159668
2012-04-02,27.062759399414062
2012-04-03,26.90338897705078
2012-04-04,26.485048294067383
2012-04-05,26.594615936279297
2012-04-09,26.305757522583008
2012-04-10,25.718090057373047
2012-04-11,26.14638900756836
2012-04-12,26.405363082885742
2012-04-13,26.136428833007812
2012-04-16,26.11651039123535
2012-04-17,26.624496459960938
2012-04-18,26.485048294067383
2012-04-19,26.216114044189453
2012-04-20,26.534852981567383
2012-04-23,26.156352996826172
2012-04-24,25.897375106811523
2012-04-25,26.445205688476562
2012-04-26,26.893428802490234
2012-04-27,26.90338897705078
2012-04-30,26.783863067626953
2012-05-01,27.12251853942871
2012-05-02,27.00299644470215
2012-05-03,26.71413803100586
2012-05-04,26.405363082885742
2012-05-07,26.31572151184082
2012-05-08,25.99698257446289
2012-05-09,26.305757522583008
2012-05-10,26.06670570373535
2012-05-11,26.196189880371094
2012-05-14,25.98702049255371
2012-05-15,26.136428833007812
2012-05-16,25.897375106811523
2012-05-17,25.708126068115234
2012-05-18,25.100536346435547
2012-05-21,25.548757553100586
2012-05-22,25.688209533691406
2012-05-23,25.81769371032715
2012-05-24,25.568679809570312
2012-05-25,25.538799285888672
2012-05-29,25.518877029418945
2012-05-30,25.299745559692383
2012-05-31,25.090574264526367
2012-06-01,24.502904891967773
2012-06-04,24.363454818725586
2012-06-05,24.712074279785156
2012-06-06,25.36946678161621
2012-06-07,25.37942886352539
2012-06-08,25.299745559692383
2012-06-11,24.911285400390625
2012-06-12,25.130416870117188
2012-06-13,25.010892868041992
2012-06-14,25.269865036010742
2012-06-15,25.81769371032715
2012-06-18,25.93722152709961
2012-06-19,26.216114044189453
2012-06-20,26.14638900756836
2012-06-21,25.439191818237305
2012-06-22,25.81769371032715
2012-06-25,25.299745559692383
2012-06-26,25.568679809570312
2012-06-27,25.688209533691406
2012-06-28,25.31966781616211
2012-06-29,26.3754825592041
2012-07-02,26.544809341430664
2012-07-03,26.85359001159668
2012-07-05,26.90338897705078
2012-07-06,26.156352996826172
2012-07-09,25.96710205078125
2012-07-10,25.787809371948242
2012-07-11,25.668285369873047
2012-07-12,25.608522415161133
2012-07-13,25.897375106811523
2012-07-16,25.797771453857422
2012-07-17,25.747970581054688
2012-07-18,26.176273345947266
2012-07-19,26.245996475219727
2012-07-20,25.857534408569336
2012-07-23,25.449153900146484
2012-07-24,25.210102081298828
2012-07-25,25.488994598388672
2012-07-26,25.80773162841797
2012-07-27,26.156352996826172
2012-07-30,25.93722152709961
2012-07-31,25.93722152709961
2012-08-01,25.36946678161621
2012-08-02,25.608522415161133
2012-08-03,26.0766658782959
2012-08-06,26.395404815673828
2012-08-07,26.664339065551758
2012-08-08,26.724102020263672
2012-08-09,26.813745498657227
2012-08-10,26.90338897705078
2012-08-13,26.763944625854492
2012-08-14,26.524890899658203
2012-08-15,26.85359001159668
2012-08-16,27.172325134277344
2012-08-17,27.341655731201172
2012-08-20,27.16236686706543
2012-08-21,27.15240478515625
2012-08-22,27.192245483398438
2012-08-23,27.08268165588379
2012-08-24,27.16236686706543
2012-08-27,27.261972427368164
2012-08-28,27.411378860473633
2012-08-29,27.45121955871582
2012-08-30,27.10260009765625
2012-08-31,27.132484436035156
2012-09-04,27.49106216430664
2012-09-05,27.50102424621582
2012-09-06,27.809799194335938
2012-09-07,27.610586166381836
2012-09-10,27.590667724609375
2012-09-11,27.52094078063965
2012-09-12,27.580707550048828
2012-09-13,27.94924545288086
2012-09-14,28.038888931274414
2012-09-17,27.889482498168945
2012-09-18,27.779918670654297
2012-09-19,27.83968162536621
2012-09-20,27.799835205078125
2012-09-21,27.96916961669922
2012-09-24,27.809799194335938
2012-09-25,27.471141815185547
2012-09-26,27.16236686706543
2012-09-27,27.580707550048828
2012-09-28,27.630508422851562
2012-10-01,27.461179733276367
2012-10-02,27.52094078063965
2012-10-03,27.71019172668457
2012-10-04,27.82971954345703
2012-10-05,27.769954681396484
2012-10-08,27.71019172668457
2012-10-09,27.23208999633789
2012-10-10,27.15240478515625
2012-10-11,27.16236686706543
2012-10-12,27.242048263549805
2012-10-15,27.431299209594727
2012-10-16,27.730113983154297
2012-10-17,27.640470504760742
2012-10-18,27.441261291503906
2012-10-19,26.983074188232422
2012-10-22,26.694217681884766
2012-10-23,26.863548278808594
2012-10-24,26.833667755126953
2012-10-25,26.773902893066406
2012-10-26,26.823705673217773
2012-10-31,26.943233489990234
2012-11-01,27.341655731201172
2012-11-02,26.90338897705078
2012-11-05,27.022916793823242
2012-11-06,27.172325134277344
2012-11-07,26.773902893066406
2012-11-08,26.33563995361328
2012-11-09,26.285837173461914
2012-11-12,26.23603630065918
2012-11-13,26.11651039123535
2012-11-14,25.747970581054688
2012-11-15,25.608522415161133
2012-11-16,25.87745475769043
2012-11-19,26.23603630065918
2012-11-20,26.1264705657959
2012-11-21,26.29579734802246
2012-11-23,26.49500846862793
2012-11-26,26.46512794494629
2012-11-27,26.4252872467041
2012-11-28,26.485048294067383
2012-11-29,26.614534378051758
2012-11-30,26.46512794494629
2012-12-03,26.4252872467041
2012-12-04,26.485048294067383
2012-12-05,26.395404815673828
2012-12-06,26.43524742126465
2012-12-07,26.3754825592041
2012-12-10,26.455167770385742
2012-12-11,26.763944625854492
2012-12-12,26.664339065551758
2012-12-13,26.4252872467041
2012-12-14,26.31572151184082
2012-12-17,26.664339065551758
2012-12-18,27.192245483398438
2012-12-19,27.30181121826172
2012-12-20,27.38149642944336
2012-12-21,27.21216583251953
2012-12-24,27.172325134277344
2012-12-26,26.893428802490234
2012-12-27,26.88347053527832
2012-12-28,26.694217681884766
2012-12-31,27.03287696838379
2013-01-02,27.809799194335938
2013-01-03,27.610586166381836
2013-01-04,27.65043067932129
2013-01-07,27.560787200927734
2013-01-08,27.60062599182129
2013-01-09,27.849641799926758
2013-01-10,27.889482498168945
2013-01-11,27.99905014038086
2013-01-14,28.009008407592773
2013-01-15,28.088693618774414
2013-01-16,27.94924545288086
2013-01-17,28.06877326965332
2013-01-18,28.028928756713867
2013-01-22,28.13849639892578
2013-01-23,28.228139877319336
2013-01-24,28.26798439025879
2013-01-25,28.546878814697266
2013-01-28,28.626562118530273
2013-01-29,28.347667694091797
2013-01-30,28.347667694091797
2013-01-31,28.417390823364258
2013-02-01,28.57676124572754
2013-02-04,28.208221435546875
2013-02-05,28.287904739379883
2013-02-06,28.327747344970703
2013-02-07,28.238101959228516
2013-02-08,28.477153778076172
2013-02-11,28.43731117248535
2013-02-12,28.626562118530273
2013-02-13,28.526954650878906
2013-02-14,28.75605010986328
2013-02-15,28.955259323120117
2013-02-19,29.044904708862305
2013-02-20,28.815813064575195
2013-02-21,28.546878814697266
2013-02-22,28.63652229309082
2013-02-25,28.63652229309082
2013-02-26,28.407432556152344
2013-02-27,28.91541862487793
2013-02-28,28.88553810119629
2013-03-01,28.965219497680664
2013-03-04,29.22419548034668
2013-03-05,29.552888870239258
2013-03-06,29.67241859436035
2013-03-07,29.652498245239258
2013-03-08,29.871627807617188
2013-03-11,29.702299118041992
2013-03-12,29.592735290527344
2013-03-13,29.72222137451172
2013-03-14,30.02103614807129
2013-03-15,29.961271286010742
2013-03-18,29.781984329223633
2013-03-19,29.493127822875977
2013-03-20,29.911470413208008
2013-03-21,29.63257598876953
2013-03-22,29.702299118041992
2013-03-25,29.60269546508789
2013-03-26,29.81186866760254
2013-03-27,29.781984329223633
2013-03-28,30.17044448852539
2013-04-01,29.742143630981445
2013-04-02,29.67241859436035
2013-04-03,29.313840866088867
2013-04-04,29.333759307861328
2013-04-05,28.955259323120117
2013-04-08,28.88553810119629
2013-04-09,29.01502227783203
2013-04-10,29.652498245239258
2013-04-11,29.44332504272461
2013-04-12,29.463247299194336
2013-04-15,28.766008377075195
2013-04-16,29.20427131652832
2013-04-17,28.70624542236328
2013-04-18,28.407432556152344
2013-04-19,28.477153778076172
2013-04-22,28.586721420288086
2013-04-23,28.86561393737793
2013-04-24,29.034944534301758
2013-04-25,29.383563995361328
2013-04-26,29.29391860961914
2013-04-29,29.921432495117188
2013-04-30,29.9313907623291
2013-05-01,29.523008346557617
2013-05-02,29.702299118041992
2013-05-03,30.14056396484375
2013-05-06,30.17044448852539
2013-05-07,30.22024917602539
2013-05-08,30.17044448852539
2013-05-09,29.98119354248047
2013-05-10,30.130603790283203
2013-05-13,29.98119354248047
2013-05-14,30.25012969970703
2013-05-15,30.43937873840332
2013-05-16,30.399534225463867
2013-05-17,30.63858985900879
2013-05-20,30.489181518554688
2013-05-21,30.40949821472168
2013-05-22,29.58277130126953
2013-05-23,29.742143630981445
2013-05-24,29.682376861572266
2013-05-28,29.891550064086914
2013-05-29,29.9313907623291
2013-05-30,30.230207443237305
2013-05-31,30.17044448852539
2013-06-03,29.752103805541992
2013-06-04,29.72222137451172
2013-06-05,29.463247299194336
2013-06-06,29.56285285949707
2013-06-07,30.001117706298828
2013-06-10,30.080801010131836
2013-06-11,29.592735290527344
2013-06-12,29.353679656982422
2013-06-13,29.63257598876953
2013-06-14,29.58277130126953
2013-06-17,29.881587982177734
2013-06-18,30.100719451904297
2013-06-19,30.160486221313477
2013-06-20,29.36363983154297
2013-06-21,29.154468536376953
2013-06-24,28.86561393737793
2013-06-25,28.94529914855957
2013-06-26,29.254077911376953
2013-06-27,29.692338943481445
2013-06-28,29.622615814208984
2013-07-01,30.040956497192383
2013-07-02,29.79194450378418
2013-07-03,29.971233367919922
2013-07-05,30.459299087524414
2013-07-08,30.588783264160156
2013-07-09,30.66847038269043
2013-07-10,30.847761154174805
2013-07-11,31.286022186279297
2013-07-12,31.515113830566406
2013-07-15,31.515113830566406
2013-07-16,31.305944442749023
2013-07-17,31.365705490112305
2013-07-18,31.515113830566406
2013-07-19,31.305944442749023
2013-07-22,31.345787048339844
2013-07-23,31.256141662597656
2013-07-24,31.42546844482422
2013-07-25,31.5848388671875
2013-07-26,31.43543243408203
2013-07-29,31.395587921142578
2013-07-30,31.66452407836914
2013-07-31,31.89361572265625
2013-08-01,32.29203414916992
2013-08-02,32.29203414916992
2013-08-05,32.34183883666992
2013-08-06,32.36175537109375
2013-08-07,32.14262771606445
2013-08-08,32.35179901123047
2013-08-09,32.30199432373047
2013-08-12,32.43148422241211
2013-08-13,32.511165618896484
2013-08-14,32.4713249206543
2013-08-15,31.89361572265625
2013-08-16,31.89361572265625
2013-08-19,31.714324951171875
2013-08-20,32.05298614501953
2013-08-21,31.803970336914062
2013-08-22,32.152587890625
2013-08-23,32.172508239746094
2013-08-26,32.37171936035156
2013-08-27,31.66452407836914
2013-08-28,31.843812942504883
2013-08-29,32.082862854003906
2013-08-30,31.714324951171875
2013-09-03,31.82389259338379
2013-09-04,32.09282684326172
2013-09-05,32.21235656738281
2013-09-06,32.16255187988281
2013-09-09,32.4713249206543
2013-09-10,32.800025939941406
2013-09-11,32.85979461669922
2013-09-12,32.640655517578125
2013-09-13,32.800025939941406
