Date,PBJ
2010-11-04,15.652677536010742
2010-11-05,15.786001205444336
2010-11-08,15.812671661376953
2010-11-09,15.688236236572266
2010-11-10,15.714902877807617
2010-11-11,15.732669830322266
2010-11-12,15.643792152404785
2010-11-15,15.661568641662598
2010-11-16,15.421575546264648
2010-11-17,15.510459899902344
2010-11-18,15.768226623535156
2010-11-19,15.892664909362793
2010-11-22,15.963777542114258
2010-11-23,15.794899940490723
2010-11-24,16.00821876525879
2010-11-26,16.00821876525879
2010-11-29,15.901556015014648
2010-11-30,15.866004943847656
2010-12-01,16.105995178222656
2010-12-02,16.23042869567871
2010-12-03,16.23042869567871
2010-12-06,16.203763961791992
2010-12-07,16.221542358398438
2010-12-08,16.23042869567871
2010-12-09,16.23042869567871
2010-12-10,16.2659854888916
2010-12-13,16.221542358398438
2010-12-14,16.301538467407227
2010-12-15,16.35487174987793
2010-12-16,16.47931480407715
2010-12-17,16.563383102416992
2010-12-20,16.53654670715332
2010-12-21,16.608095169067383
2010-12-22,16.545495986938477
2010-12-23,16.545495986938477
2010-12-27,16.49183464050293
2010-12-28,16.411338806152344
2010-12-29,16.411338806152344
2010-12-30,16.411338806152344
2010-12-31,16.304012298583984
2011-01-03,16.384504318237305
2011-01-04,16.143033981323242
2011-01-05,16.3219051361084
2011-01-06,16.178810119628906
2011-01-07,16.143033981323242
2011-01-10,16.169862747192383
2011-01-11,16.13409423828125
2011-01-12,16.259300231933594
2011-01-13,16.241411209106445
2011-01-14,16.19669532775879
2011-01-18,16.28612518310547
2011-01-19,16.151979446411133
2011-01-20,16.178810119628906
2011-01-21,16.09832000732422
2011-01-24,16.13409423828125
2011-01-25,16.062541961669922
2011-01-26,16.08042335510254
2011-01-27,15.999935150146484
2011-01-28,15.686923027038574
2011-01-31,15.71374225616455
2011-02-01,15.901564598083496
2011-02-02,15.883668899536133
2011-02-03,16.08042335510254
2011-02-04,16.151979446411133
2011-02-07,16.125146865844727
2011-02-08,16.250354766845703
2011-02-09,16.223522186279297
2011-02-10,16.160921096801758
2011-02-11,16.348731994628906
2011-02-14,16.36661720275879
2011-02-15,16.36661720275879
2011-02-16,16.49183464050293
2011-02-17,16.61703872680664
2011-02-18,16.599149703979492
2011-02-22,16.357675552368164
2011-02-23,16.277189254760742
2011-02-24,16.277189254760742
2011-02-25,16.50971221923828
2011-02-28,16.545495986938477
2011-03-01,16.348731994628906
2011-03-02,16.357675552368164
2011-03-03,16.581270217895508
2011-03-04,16.57232666015625
2011-03-07,16.482887268066406
2011-03-08,16.688589096069336
2011-03-09,16.751190185546875
2011-03-10,16.688589096069336
2011-03-11,16.67964744567871
2011-03-14,16.500770568847656
2011-03-15,16.339792251586914
2011-03-16,16.169862747192383
2011-03-17,16.19669532775879
2011-03-18,16.384504318237305
2011-03-21,16.599149703979492
2011-03-22,16.563383102416992
2011-03-23,16.70647430419922
2011-03-24,16.867462158203125
2011-03-25,16.96584129333496
2011-03-28,16.912174224853516
2011-03-29,16.983720779418945
2011-03-30,17.108930587768555
2011-03-31,17.153648376464844
2011-04-01,17.12681770324707
2011-04-04,17.117876052856445
2011-04-05,17.153648376464844
2011-04-06,17.153648376464844
2011-04-07,17.108930587768555
2011-04-08,16.983720779418945
2011-04-11,17.028440475463867
2011-04-12,17.07316017150879
2011-04-13,17.046327590942383
2011-04-14,17.17153549194336
2011-04-15,17.30569076538086
2011-04-18,17.135765075683594
2011-04-19,17.18048095703125
2011-04-20,17.377241134643555
2011-04-21,17.359350204467773
2011-04-25,17.368295669555664
2011-04-26,17.4666748046875
2011-04-27,17.58293914794922
2011-04-28,17.618715286254883
2011-04-29,17.69025993347168
2011-05-02,17.58293914794922
2011-05-03,17.573993682861328
2011-05-04,17.538225173950195
2011-05-05,17.386180877685547
2011-05-06,17.448781967163086
2011-05-09,17.538225173950195
2011-05-10,17.743921279907227
2011-05-11,17.699207305908203
2011-05-12,17.98539924621582
2011-05-13,17.958568572998047
2011-05-16,17.824411392211914
2011-05-17,17.860185623168945
2011-05-18,18.030113220214844
2011-05-19,18.15532112121582
2011-05-20,18.074831008911133
2011-05-23,18.065893173217773
2011-05-24,18.039058685302734
2011-05-25,17.967512130737305
2011-05-26,18.164270401000977
2011-05-27,18.2447566986084
2011-05-31,18.2447566986084
2011-06-01,17.922792434692383
2011-06-02,17.770750045776367
2011-06-03,17.529279708862305
2011-06-06,17.350404739379883
2011-06-07,17.350404739379883
2011-06-08,17.287805557250977
2011-06-09,17.368295669555664
2011-06-10,17.117876052856445
2011-06-13,17.18048095703125
2011-06-14,17.421955108642578
2011-06-15,17.18048095703125
2011-06-16,17.368295669555664
2011-06-17,17.428295135498047
2011-06-20,17.54472541809082
2011-06-21,17.777585983276367
2011-06-22,17.696979522705078
2011-06-23,17.634288787841797
2011-06-24,17.598461151123047
2011-06-27,17.732799530029297
2011-06-28,17.885055541992188
2011-06-29,18.01939582824707
2011-06-30,18.02834701538086
2011-07-01,18.25225067138672
2011-07-05,18.225378036499023
2011-07-06,18.234336853027344
2011-07-07,18.341814041137695
2011-07-08,18.25225067138672
2011-07-11,18.02834701538086
2011-07-12,18.073131561279297
2011-07-13,18.135820388793945
2011-07-14,18.02834701538086
2011-07-15,18.073131561279297
2011-07-18,17.885055541992188
2011-07-19,18.270158767700195
2011-07-20,18.243295669555664
2011-07-21,18.404497146606445
2011-07-22,18.35972023010254
2011-07-25,18.162681579589844
2011-07-26,18.108951568603516
2011-07-27,17.768625259399414
2011-07-28,17.732799530029297
2011-07-29,17.688024520874023
2011-08-01,17.589509963989258
2011-08-02,17.1685733795166
2011-08-03,17.37455940246582
2011-08-04,16.4879207611084
2011-08-05,16.667041778564453
2011-08-08,15.744580268859863
2011-08-09,16.272977828979492
2011-08-10,15.798312187194824
2011-08-11,16.3625431060791
2011-08-12,16.49687957763672
2011-08-15,16.729736328125
2011-08-16,16.675996780395508
2011-08-17,16.765560150146484
2011-08-18,16.353588104248047
2011-08-19,16.066991806030273
2011-08-22,16.120731353759766
2011-08-23,16.595394134521484
2011-08-24,16.684953689575195
2011-08-25,16.317760467529297
2011-08-26,16.541658401489258
2011-08-29,17.13275146484375
2011-08-30,17.141706466674805
2011-08-31,17.293956756591797
2011-09-01,17.016328811645508
2011-09-02,16.729736328125
2011-09-06,16.738689422607422
2011-09-07,17.1685733795166
2011-09-08,17.025283813476562
2011-09-09,16.577484130859375
2011-09-12,16.63121795654297
2011-09-13,16.79242706298828
2011-09-14,16.908855438232422
2011-09-15,17.043193817138672
2011-09-16,17.12040138244629
2011-09-19,17.030624389648438
2011-09-20,16.87800407409668
2011-09-21,16.456052780151367
2011-09-22,16.078989028930664
2011-09-23,16.07001304626465
2011-09-26,16.429121017456055
2011-09-27,16.60867691040039
2011-09-28,16.258546829223633
2011-09-29,16.3572998046875
2011-09-30,16.09695053100586
2011-10-03,15.522378921508789
2011-10-04,15.87251091003418
2011-10-05,15.890457153320312
2011-10-06,16.26752471923828
2011-10-07,16.14183235168457
2011-10-10,16.465030670166016
2011-10-11,16.50094223022461
2011-10-12,16.572757720947266
2011-10-13,16.60867691040039
2011-10-14,16.83311653137207
2011-10-17,16.47401237487793
2011-10-18,16.743337631225586
2011-10-19,16.518898010253906
2011-10-20,16.5548095703125
2011-10-21,16.940847396850586
2011-10-24,17.129384994506836
2011-10-25,16.66253662109375
2011-10-26,16.788227081298828
2011-10-27,17.35382652282715
2011-10-28,17.30893325805664
2011-10-31,17.102445602416992
2011-11-01,16.707427978515625
2011-11-02,16.91391944885254
2011-11-03,17.174264907836914
2011-11-04,17.156307220458984
2011-11-07,17.264041900634766
2011-11-08,17.488487243652344
2011-11-09,16.886978149414062
2011-11-10,16.842090606689453
2011-11-11,17.210174560546875
2011-11-14,17.12040138244629
2011-11-15,17.32689094543457
2011-11-16,17.093467712402344
2011-11-17,16.81515884399414
2011-11-18,16.7523193359375
2011-11-21,16.518898010253906
2011-11-22,16.44707489013672
2011-11-23,16.078989028930664
2011-11-25,16.078989028930664
2011-11-28,16.402191162109375
2011-11-29,16.429121017456055
2011-11-30,16.895959854125977
2011-12-01,16.87800407409668
2011-12-02,16.949827194213867
2011-12-05,17.01266860961914
2011-12-06,17.03959846496582
2011-12-07,17.02164077758789
2011-12-08,16.81515884399414
2011-12-09,17.210174560546875
2011-12-12,17.02164077758789
2011-12-13,16.985729217529297
2011-12-14,16.86004638671875
2011-12-15,16.985729217529297
2011-12-16,17.00469970703125
2011-12-19,16.878273010253906
2011-12-20,17.212400436401367
2011-12-21,17.429149627685547
2011-12-22,17.284650802612305
2011-12-23,17.34786605834961
2011-12-27,17.510414123535156
2011-12-28,17.302709579467773
2011-12-29,17.483325958251953
2011-12-30,17.31174087524414
2012-01-03,17.356897354125977
2012-01-04,17.19434928894043
2012-01-05,17.2033748626709
2012-01-06,17.14919662475586
2012-01-09,17.11307144165039
2012-01-10,17.19434928894043
2012-01-11,17.16724967956543
2012-01-12,17.212400436401367
2012-01-13,17.17628288269043
2012-01-17,17.221437454223633
2012-01-18,17.34786605834961
2012-01-19,17.365928649902344
2012-01-20,17.365928649902344
2012-01-23,17.320772171020508
2012-01-24,17.284650802612305
2012-01-25,17.456233978271484
2012-01-26,17.456233978271484
2012-01-27,17.429149627685547
2012-01-30,17.365928649902344
2012-01-31,17.365928649902344
2012-02-01,17.474294662475586
2012-02-02,17.57363510131836
2012-02-03,17.654905319213867
2012-02-06,17.627817153930664
2012-02-07,17.564605712890625
2012-02-08,17.555566787719727
2012-02-09,17.537504196166992
2012-02-10,17.43817710876465
2012-02-13,17.483325958251953
2012-02-14,17.636850357055664
2012-02-15,17.49235725402832
2012-02-16,17.654905319213867
2012-02-17,17.681997299194336
2012-02-21,17.700063705444336
2012-02-22,17.654905319213867
2012-02-23,17.790361404418945
2012-02-24,17.75424575805664
2012-02-27,17.654905319213867
2012-02-28,17.636850357055664
2012-02-29,17.582658767700195
2012-03-01,17.672969818115234
2012-03-02,17.691028594970703
2012-03-05,17.681997299194336
2012-03-06,17.41107940673828
2012-03-07,17.555566787719727
2012-03-08,17.609750747680664
2012-03-09,17.681997299194336
2012-03-12,17.691028594970703
2012-03-13,17.898733139038086
2012-03-14,17.772306442260742
2012-03-15,17.85358238220215
2012-03-16,17.790361404418945
2012-03-19,17.80843162536621
2012-03-20,17.772306442260742
2012-03-21,17.790361404418945
2012-03-22,17.772306442260742
2012-03-23,17.844558715820312
2012-03-26,17.98904037475586
2012-03-27,17.980012893676758
2012-03-28,17.898733139038086
2012-03-29,17.898733139038086
2012-03-30,17.907764434814453
2012-04-02,18.052255630493164
2012-04-03,17.961946487426758
2012-04-04,17.85358238220215
2012-04-05,17.75424575805664
2012-04-09,17.555566787719727
2012-04-10,17.302709579467773
2012-04-11,17.46526336669922
2012-04-12,17.564605712890625
2012-04-13,17.582658767700195
2012-04-16,17.600727081298828
2012-04-17,17.763277053833008
2012-04-18,17.681997299194336
2012-04-19,17.591691970825195
2012-04-20,17.727155685424805
2012-04-23,17.501384735107422
2012-04-24,17.564605712890625
2012-04-25,17.75424575805664
2012-04-26,17.88970184326172
2012-04-27,17.934858322143555
2012-04-30,17.862611770629883
2012-05-01,17.95291519165039
2012-05-02,18.04322624206543
2012-05-03,17.98904037475586
2012-05-04,17.88970184326172
2012-05-07,17.916797637939453
2012-05-08,17.907764434814453
2012-05-09,17.862611770629883
2012-05-10,18.034194946289062
2012-05-11,18.007104873657227
2012-05-14,17.871641159057617
2012-05-15,17.862611770629883
2012-05-16,17.871641159057617
2012-05-17,17.627817153930664
2012-05-18,17.43817710876465
2012-05-21,17.609750747680664
2012-05-22,17.636850357055664
2012-05-23,17.6458740234375
2012-05-24,17.772306442260742
2012-05-25,17.871641159057617
2012-05-29,17.998071670532227
2012-05-30,17.82649040222168
2012-05-31,17.772306442260742
2012-06-01,17.338830947875977
2012-06-04,17.338830947875977
2012-06-05,17.46526336669922
2012-06-06,17.75424575805664
2012-06-07,17.672969818115234
2012-06-08,17.709096908569336
2012-06-11,17.510414123535156
2012-06-12,17.609750747680664
2012-06-13,17.501384735107422
2012-06-14,17.736181259155273
2012-06-15,17.828588485717773
2012-06-18,17.91012191772461
2012-06-19,18.000715255737305
2012-06-20,17.91012191772461
2012-06-21,17.620229721069336
2012-06-22,17.665517807006836
2012-06-25,17.620229721069336
2012-06-26,17.692703247070312
2012-06-27,17.647401809692383
2012-06-28,17.656465530395508
2012-06-29,18.181896209716797
2012-07-02,18.363086700439453
2012-07-03,18.417442321777344
2012-07-05,18.381208419799805
2012-07-06,18.28154754638672
2012-07-09,18.109424591064453
2012-07-10,18.055068969726562
2012-07-11,18.000715255737305
2012-07-12,17.955415725708008
2012-07-13,18.13660430908203
2012-07-16,18.000715255737305
2012-07-17,18.082242965698242
2012-07-18,18.13660430908203
2012-07-19,18.009769439697266
2012-07-20,17.774229049682617
2012-07-23,17.47528076171875
2012-07-24,17.312210083007812
2012-07-25,17.402803421020508
2012-07-26,17.810470581054688
2012-07-27,18.02789306640625
2012-07-30,18.009769439697266
2012-07-31,17.94635581970215
2012-08-01,17.84670066833496
2012-08-02,17.747053146362305
2012-08-03,18.073184967041016
2012-08-06,18.091306686401367
2012-08-07,18.145662307739258
2012-08-08,18.181896209716797
2012-08-09,18.163776397705078
2012-08-10,18.02789306640625
2012-08-13,17.955415725708008
2012-08-14,18.03695297241211
2012-08-15,18.13660430908203
2012-08-16,18.23625946044922
2012-08-17,18.25436782836914
2012-08-20,18.22719383239746
2012-08-21,18.25436782836914
2012-08-22,18.25436782836914
2012-08-23,18.17283821105957
2012-08-24,18.317785263061523
2012-08-27,18.335905075073242
2012-08-28,18.435558319091797
2012-08-29,18.435558319091797
2012-08-30,18.308727264404297
2012-08-31,18.37214469909668
2012-09-04,18.32684326171875
2012-09-05,18.27249526977539
2012-09-06,18.508031845092773
2012-09-07,18.39931297302246
2012-09-10,18.37214469909668
2012-09-11,18.263431549072266
2012-09-12,18.19095230102539
2012-09-13,18.408374786376953
2012-09-14,18.308727264404297
2012-09-17,18.32684326171875
2012-09-18,18.3902587890625
2012-09-19,18.544269561767578
2012-09-20,18.5623836517334
2012-09-21,18.468767166137695
2012-09-24,18.450590133666992
2012-09-25,18.39605712890625
2012-09-26,18.268817901611328
2012-09-27,18.423328399658203
2012-09-28,18.332439422607422
2012-10-01,18.450590133666992
2012-10-02,18.468767166137695
2012-10-03,18.441511154174805
2012-10-04,18.486948013305664
2012-10-05,18.486948013305664
2012-10-08,18.477861404418945
2012-10-09,18.250629425048828
2012-10-10,18.159746170043945
2012-10-11,18.132476806640625
2012-10-12,18.041587829589844
2012-10-15,18.114299774169922
2012-10-16,18.259721755981445
2012-10-17,18.477861404418945
2012-10-18,18.55965805053711
2012-10-19,18.268817901611328
2012-10-22,18.150657653808594
2012-10-23,18.041587829589844
2012-10-24,17.977968215942383
2012-10-25,18.059768676757812
2012-10-26,17.950698852539062
2012-10-31,17.950698852539062
2012-11-01,18.0870361328125
2012-11-02,18.050678253173828
2012-11-05,18.123394012451172
2012-11-06,18.250629425048828
2012-11-07,18.068851470947266
2012-11-08,17.814367294311523
2012-11-09,17.850719451904297
2012-11-12,17.905248641967773
2012-11-13,17.896162033081055
2012-11-14,17.62349510192871
2012-11-15,17.678035736083984
2012-11-16,17.768918991088867
2012-11-19,18.014320373535156
2012-11-20,18.041587829589844
2012-11-21,18.077943801879883
2012-11-23,18.30516815185547
2012-11-26,18.196104049682617
2012-11-27,18.323347091674805
2012-11-28,18.341522216796875
2012-11-29,18.459674835205078
2012-11-30,18.514219284057617
2012-12-03,18.432416915893555
2012-12-04,18.423328399658203
2012-12-05,18.386966705322266
2012-12-06,18.323347091674805
2012-12-07,18.368791580200195
2012-12-10,18.332439422607422
2012-12-11,18.386966705322266
2012-12-12,18.368791580200195
2012-12-13,18.323347091674805
2012-12-14,18.286991119384766
2012-12-17,18.450590133666992
2012-12-18,18.55965805053711
2012-12-19,18.468767166137695
2012-12-20,18.55057144165039
2012-12-21,18.43592071533203
2012-12-24,18.34419822692871
2012-12-26,18.160755157470703
2012-12-27,18.1699275970459
2012-12-28,18.050691604614258
2012-12-31,18.261648178100586
2013-01-02,18.72026252746582
2013-01-03,18.683565139770508
2013-01-04,18.79363250732422
2013-01-07,18.656051635742188
2013-01-08,18.656051635742188
2013-01-09,18.729429244995117
2013-01-10,18.784456253051758
2013-01-11,18.811973571777344
2013-01-14,18.85783576965332
2013-01-15,18.940380096435547
2013-01-16,18.995424270629883
2013-01-17,19.178863525390625
2013-01-18,19.224720001220703
2013-01-22,19.334787368774414
2013-01-23,19.30726432800293
2013-01-24,19.43567657470703
2013-01-25,19.49988555908203
2013-01-28,19.490711212158203
2013-01-29,19.536569595336914
2013-01-30,19.45401954650879
2013-01-31,19.38982391357422
2013-02-01,19.50905990600586
2013-02-04,19.298095703125
2013-02-05,19.417335510253906
2013-02-06,19.417335510253906
2013-02-07,19.481538772583008
2013-02-08,19.518224716186523
2013-02-11,19.564088821411133
2013-02-12,19.6282901763916
2013-02-13,19.582433700561523
2013-02-14,19.94014549255371
2013-02-15,19.976831436157227
2013-02-19,20.022693634033203
2013-02-20,19.830081939697266
2013-02-21,19.784221649169922
2013-02-22,19.94014549255371
2013-02-25,19.655811309814453
2013-02-26,19.747528076171875
2013-02-27,20.00434684753418
2013-02-28,20.114410400390625
2013-03-01,20.196962356567383
2013-03-04,20.30702781677246
2013-03-05,20.517986297607422
2013-03-06,20.453784942626953
2013-03-07,20.5638484954834
2013-03-08,20.66474151611328
2013-03-11,20.582195281982422
2013-03-12,20.5638484954834
2013-03-13,20.77480697631836
2013-03-14,20.903217315673828
2013-03-15,20.80132293701172
2013-03-18,20.746244430541992
2013-03-19,20.966552734375
2013-03-20,21.122610092163086
2013-03-21,20.948192596435547
2013-03-22,21.177692413330078
2013-03-25,21.131790161132812
2013-03-26,21.32456398010254
2013-03-27,21.425540924072266
2013-03-28,21.5632381439209
2013-04-01,21.370466232299805
2013-04-02,21.388822555541992
2013-04-03,21.113431930541992
2013-04-04,21.297027587890625
2013-04-05,21.104248046875
2013-04-08,21.205223083496094
2013-04-09,21.177692413330078
2013-04-10,21.425540924072266
2013-04-11,21.517337799072266
2013-04-12,21.517337799072266
2013-04-15,21.122610092163086
2013-04-16,21.443899154663086
2013-04-17,21.21440887451172
2013-04-18,21.205223083496094
2013-04-19,21.50816535949707
2013-04-22,21.590776443481445
2013-04-23,21.811092376708984
2013-04-24,21.6550350189209
2013-04-25,21.645858764648438
2013-04-26,21.59995460510254
2013-04-29,21.710115432739258
2013-04-30,21.664216995239258
2013-05-01,21.39800453186035
2013-05-02,21.6091365814209
2013-05-03,21.866167068481445
2013-05-06,21.756013870239258
2013-05-07,21.994688034057617
2013-05-08,22.058944702148438
2013-05-09,21.957971572875977
2013-05-10,22.049760818481445
2013-05-13,22.09566307067871
2013-05-14,22.380237579345703
2013-05-15,22.683168411254883
2013-05-16,22.527114868164062
2013-05-17,22.618911743164062
2013-05-20,22.41695785522461
2013-05-21,22.517932891845703
2013-05-22,22.39859390258789
2013-05-23,22.36187744140625
2013-05-24,22.517932891845703
2013-05-28,22.692350387573242
2013-05-29,22.435317993164062
2013-05-30,22.47203254699707
2013-05-31,22.334341049194336
2013-06-03,22.407777786254883
2013-06-04,22.38941764831543
2013-06-05,22.02223014831543
2013-06-06,22.013046264648438
2013-06-07,22.53628921508789
2013-06-10,22.628087997436523
2013-06-11,22.57301139831543
2013-06-12,22.435317993164062
2013-06-13,22.793325424194336
2013-06-14,22.683168411254883
2013-06-17,22.86676597595215
2013-06-18,23.059539794921875
2013-06-19,22.74742889404297
2013-06-20,22.049760818481445
2013-06-21,22.093952178955078
2013-06-24,21.92824363708496
2013-06-25,22.066333770751953
2013-06-26,22.259660720825195
2013-06-27,22.462186813354492
2013-06-28,22.56344985961914
2013-07-01,22.802797317504883
2013-07-02,22.84882926940918
2013-07-03,22.719947814941406
2013-07-05,22.913270950317383
2013-07-08,23.0789737701416
2013-07-09,23.25388526916504
2013-07-10,23.30912208557129
2013-07-11,23.677349090576172
2013-07-12,23.65894317626953
2013-07-15,23.695762634277344
2013-07-16,23.557676315307617
2013-07-17,23.612913131713867
2013-07-18,23.916706085205078
2013-07-19,23.944324493408203
2013-07-22,23.944324493408203
2013-07-23,23.935117721557617
2013-07-24,23.833850860595703
2013-07-25,23.953533172607422
2013-07-26,23.99955940246582
2013-07-29,23.971940994262695
2013-07-30,23.916706085205078
2013-07-31,23.944324493408203
2013-08-01,24.330970764160156
2013-08-02,24.376995086669922
2013-08-05,24.48746681213379
2013-08-06,24.423025131225586
2013-08-07,24.19287872314453
2013-08-08,24.330970764160156
2013-08-09,24.358583450317383
2013-08-12,24.31255531311035
2013-08-13,24.404611587524414
2013-08-14,24.266529083251953
2013-08-15,23.65894317626953
2013-08-16,23.59450340270996
2013-08-19,23.474821090698242
2013-08-20,23.704967498779297
2013-08-21,23.41959571838379
2013-08-22,23.585294723510742
2013-08-23,23.71417236328125
2013-08-26,23.207853317260742
2013-08-27,22.977710723876953
2013-08-28,22.89486312866211
2013-08-29,23.088184356689453
2013-08-30,22.959300994873047
2013-09-03,22.922475814819336
2013-09-04,23.171035766601562
2013-09-05,23.16182518005371
2013-09-06,23.0789737701416
2013-09-09,23.33673858642578
2013-09-10,23.2814998626709
2013-09-11,23.33673858642578
2013-09-12,23.35515594482422
2013-09-13,23.511653900146484
