Date,BJK,XME,PBS,FRAK,PXE,GRID,PBD,XHB,IHF,SOCL,PXQ,GDXJ,SLX,ROBO,GDX,PBJ,PBE,KBWR,CARZ,PEJ,FAN,PNQI,PPA,PSP,HAP,IHI,PSJ,IAI,KBWP,IYT,PSI,KOL,PXJ,GII,KBWB,PJP,TAN,SKYY,NLR,PIO,VTV,SPY
2010-01-04,17.969297409057614,46.3676643371582,11.188629150390623,,13.776644706726074,29.35829925537109,14.691625595092773,13.911490440368652,46.21978759765625,,17.7316837310791,83.20503234863281,48.0123291015625,,44.59261703491211,12.645730018615724,16.38273048400879,,,12.611724853515625,12.191146850585938,26.220048904418945,15.32318878173828,4.754392623901367,27.706674575805664,50.91632843017578,21.17608642578125,24.31139373779297,,65.74433135986328,12.891389846801758,268.656005859375,15.610212326049805,30.157419204711914,,16.205076217651367,78.851318359375,,45.75929641723633,15.970440864562988,37.25771713256836,92.2460479736328
2010-01-05,18.30862045288086,47.03469848632813,11.330373764038086,,13.960009574890135,29.56403350830078,14.924280166625975,14.01137638092041,46.01499557495117,,17.760438919067386,84.1060562133789,48.38613891601562,,45.022560119628906,12.6280517578125,16.392457962036133,,,12.677261352539062,12.254932403564453,26.30998229980469,15.32318878173828,4.8053507804870605,27.986385345458984,51.20195007324219,21.20597076416016,24.36211395263672,,66.31089019775389,12.87262725830078,279.01620483398443,15.867133140563965,29.723501205444336,,16.10219383239746,82.2019271850586,,46.13421630859375,16.082847595214847,37.380516052246094,92.49020385742188
2010-01-06,18.493030548095703,48.88188552856445,11.339826583862305,,14.071624755859375,29.841339111328125,14.898428916931152,14.084023475646973,45.96844863891602,,17.7316837310791,86.46736907958984,49.44775772094727,,46.116111755371094,12.592705726623535,16.518922805786133,,,12.57427215576172,12.278849601745605,26.030193328857425,15.393633842468262,4.8308305740356445,28.33002471923828,51.7827033996582,21.08644294738769,24.31985855102539,,66.07187652587889,12.806950569152832,284.12530517578125,16.14177131652832,29.93345832824707,,16.08504295349121,82.12748718261719,,46.706459045410156,16.152019500732422,37.50330352783203,92.55532836914062
2010-01-07,18.522537231445312,48.5227165222168,11.34927463531494,,14.007843017578125,29.850284576416016,14.898428916931152,14.665179252624512,46.99244689941406,,17.808364868164062,86.24987030029297,49.23094940185547,,45.89179611206055,12.53084659576416,16.528656005859375,,,12.658536911010742,12.35061264038086,25.72043037414551,15.490508079528807,4.856308937072754,28.37796974182129,52.011192321777344,20.996795654296875,24.48891258239746,,65.85941314697266,12.76942253112793,283.7705383300781,16.10633659362793,29.58353042602539,,16.11076545715332,82.49977111816406,,46.44993209838867,16.039609909057614,37.710487365722656,92.94606018066406
2010-01-08,18.485654830932614,50.2244987487793,11.396528244018555,,13.991899490356445,29.96657943725586,15.019062042236328,14.728742599487305,47.2344970703125,,17.846708297729492,87.64801025390625,50.50190734863281,,46.58343505859375,12.46015167236328,16.567571640014652,,,12.639810562133787,12.573864936828613,25.890300750732425,15.578574180603027,4.871595859527588,28.56177520751953,52.06831741333008,21.0167179107666,24.42128944396973,,67.15180206298828,12.853862762451172,287.3895568847656,16.389835357666016,29.898475646972656,,16.127910614013672,83.98892974853516,,46.8248519897461,16.290374755859375,37.74885559082031,93.2553482055664
2010-01-11,18.55942153930664,49.50616836547852,11.434324264526367,,13.967985153198242,29.841339111328125,15.070764541625975,14.683344841003418,47.20654296875,,17.789194107055664,88.48690795898438,50.06828308105469,,46.89188003540039,12.504332542419435,16.78159523010254,,,12.658536911010742,12.77319622039795,25.80036926269531,15.622603416442873,4.932744979858398,28.68964195251465,52.39202117919922,20.88722801208496,24.35366058349609,,67.73605346679689,12.76942253112793,285.6155700683594,16.203786849975586,30.374385833740234,,16.282241821289062,84.13784790039062,,46.96298217773438,16.255786895751953,37.9100341796875,93.38558197021484
2010-01-12,18.470903396606445,48.266151428222656,11.150833129882812,,13.641107559204102,29.53720092773437,14.8036470413208,14.483569145202635,46.43390274047852,,17.539995193481445,84.47888946533203,48.98422622680664,,45.19079971313477,12.575031280517578,16.635669708251953,,,12.5087308883667,12.494132995605467,25.230802536010746,15.490508079528807,4.8308305740356445,28.018348693847656,51.88743209838867,20.737823486328125,23.939456939697266,,67.17836761474611,12.39412784576416,279.93869018554693,15.822833061218262,29.79348373413086,,16.153633117675778,81.23397827148438,,46.25261688232422,16.108795166015625,37.52631378173828,92.51461029052734
2010-01-13,18.67744445800781,48.96738815307617,11.29257583618164,,13.70488452911377,29.850284576416016,14.91566276550293,14.510808944702148,47.29035186767578,,17.856285095214844,86.0013198852539,49.51504135131836,,45.66747283935547,12.681074142456055,16.820512771606445,,,12.752167701721193,12.58183765411377,25.75040626525879,15.6930570602417,4.8817877769470215,28.24211311340332,52.34442138671875,20.937034606933594,24.09160804748535,,67.22263336181639,12.600540161132812,281.14498901367193,15.9734468460083,30.01745414733887,,16.350839614868164,81.45735931396484,,46.76565170288086,16.273075103759766,37.86397933959961,93.29605865478516
2010-01-14,18.86923599243164,48.3516845703125,11.245325088500977,,13.768670082092285,29.78766822814941,14.674396514892578,14.474485397338867,48.04437637329102,,18.000059127807614,85.81489562988281,49.72438430786133,,45.42445755004883,12.716423034667967,16.87887954711914,,,12.920697212219238,12.462237358093262,25.85033226013184,15.789922714233398,4.9276509284973145,28.18617248535156,52.71572494506836,21.186044692993164,24.05780029296875,,67.27573394775389,12.544244766235352,280.71920776367193,16.035465240478516,30.423376083374023,,16.496597290039062,78.55347442626953,,47.14056777954102,16.38548469543457,37.93304443359375,93.54834747314452
2010-01-15,18.64794158935547,47.35967254638672,11.094128608703613,,13.617194175720215,28.98259925842285,14.407273292541506,14.192987442016602,47.67202758789063,,17.72209930419922,84.6963882446289,48.59546661376953,,44.32156753540039,12.601539611816404,16.732954025268555,,,12.827068328857422,12.254932403564453,25.44064140319824,15.622603416442873,4.886882305145264,27.81056785583496,52.201622009277344,20.996795654296875,23.846473693847656,,66.45249938964844,12.159564971923828,275.53915405273443,15.840554237365724,29.709508895874023,,16.350839614868164,74.90502166748047,,46.785377502441406,16.169313430786133,37.50330352783203,92.49835205078124
2010-01-19,18.91349601745605,48.27471542358398,11.245325088500977,,13.776644706726074,29.22411346435547,14.390040397644045,14.401843070983887,48.62154006958008,,17.961719512939453,84.50997161865234,49.85895156860352,,44.57392120361328,12.707585334777832,17.092903137207028,,,12.986235618591307,12.254932403564453,25.53057289123535,15.745893478393555,4.932744979858398,28.114246368408203,53.25839614868164,21.26573181152344,24.08316421508789,,66.69149780273439,12.29092025756836,280.36444091796875,16.04432487487793,30.38838195800781,,16.676651000976562,74.83055877685547,,47.19976425170898,16.152019500732422,37.98676300048828,93.6541976928711
2010-01-20,18.40451431274414,46.94917678833008,11.169726371765137,,13.665026664733887,28.562170028686523,14.028133392333984,14.12034511566162,47.83026885986328,,17.72209930419922,80.06697845458984,48.30389785766602,,42.74198913574219,12.636892318725586,16.946977615356445,,,12.94878387451172,11.840322494506836,25.21081733703613,15.552148818969727,4.897075176239014,27.442960739135746,52.83949279785156,20.996795654296875,23.94790267944336,,66.10725402832031,12.234626770019533,272.34591674804693,15.725384712219238,29.471553802490234,,16.616641998291016,71.85222625732422,,45.8776969909668,15.875328063964846,37.68746566772461,92.70183563232422
2010-01-21,18.1684627532959,44.06724548339844,10.990181922912598,,13.433815956115724,27.837604522705078,13.683462142944336,13.829764366149902,46.564231872558594,,17.607084274291992,75.43757629394531,45.70216751098633,,40.891361236572266,12.504332542419435,16.557844161987305,,,12.93942165374756,11.45760440826416,25.260780334472656,15.20870304107666,4.8002543449401855,26.579872131347656,51.83983612060547,20.737823486328125,23.356184005737305,,65.2220458984375,12.159564971923828,255.38638305664062,15.415301322937012,29.44356346130371,,16.19650650024414,69.91632843017578,,44.2596435546875,15.564045906066895,36.88169479370117,90.91927337646484
2010-01-22,17.895530700683594,42.73316955566406,10.820085525512695,,13.18666934967041,26.898351669311523,13.183692932128904,13.575506210327148,45.996376037597656,,17.03200340270996,74.87830352783203,44.034969329833984,,40.92875671386719,12.433639526367188,16.402185440063473,,,12.68662929534912,11.202458381652832,24.321495056152344,14.944506645202635,4.677955627441406,26.100379943847656,51.6875114440918,20.0505428314209,22.7137393951416,,63.8499755859375,11.624770164489744,247.86456298828125,14.830586433410645,28.834665298461914,,15.947858810424805,66.11894989013672,,43.78606796264648,15.321937561035154,36.15265274047852,88.89250183105469
2010-01-25,18.072568893432614,43.10944366455078,10.848433494567873,,13.35408878326416,27.14882469177246,13.476659774780273,13.720795631408693,46.00569152832031,,17.166187286376953,74.41226959228516,44.17701721191406,,40.36794662475586,12.433639526367188,16.38273048400879,,,12.602359771728516,11.393817901611328,24.281524658203125,14.988540649414062,4.744200229644775,26.14033508300781,51.80175018310547,20.060504913330078,22.83208084106445,,64.04473876953125,11.756122589111328,252.47702026367188,14.954619407653807,29.2615909576416,,15.947858810424805,68.05486297607422,,43.62820816040039,15.468932151794435,36.33684158325195,89.34835052490234
2010-01-26,17.99880027770996,42.33122634887695,10.829532623291016,,13.23450756072998,26.98781013488769,13.338790893554688,13.711716651916506,45.60538101196289,,17.194944381713867,74.03943634033203,42.97334671020508,,40.3118782043457,12.398290634155273,16.421642303466793,,,12.621084213256836,11.29016399383545,24.3015079498291,14.918089866638185,4.683051109313965,26.052431106567386,51.63036346435547,20.20991516113281,22.35870742797852,,63.9473762512207,11.681066513061525,248.92892456054688,14.866024017333984,29.121612548828125,,15.990728378295898,68.27823638916016,,43.27302551269531,15.373822212219238,36.12963104248047,88.97391510009766
2010-01-27,17.77750587463379,41.93787002563477,10.85788631439209,,13.10694408416748,27.068317413330078,13.08890438079834,13.757119178771973,45.8008804321289,,16.984081268310547,72.23737335205078,42.58457946777344,,39.97539520263672,12.486659049987793,16.60648536682129,,,12.546181678771973,11.23435115814209,24.33148765563965,15.067804336547852,4.683051109313965,25.71678733825684,51.354286193847656,20.349361419677734,22.73064613342285,,64.16864776611328,11.718595504760742,246.09056091308597,14.883740425109865,28.57571601867676,,16.153633117675778,67.31027984619139,,42.97703552246094,15.347877502441404,36.27543258666992,89.3971939086914
2010-01-28,17.64472770690918,41.12543487548828,10.85788631439209,,13.003299713134766,26.513708114624023,12.968269348144533,13.757119178771973,45.42851257324219,,16.77321434020996,71.2431411743164,41.42576599121094,,39.41459274291992,12.442477226257324,16.421642303466793,,,12.546181678771973,11.098804473876953,24.25154685974121,14.935709953308105,4.672859191894531,25.31720924377441,50.81159210205078,20.150150299072266,22.50241470336914,,62.79659652709961,11.42773723602295,244.24562072753903,14.564805030822756,28.60371208190918,,16.007875442504886,66.41677856445311,,42.542930603027344,15.123065948486328,35.99917221069336,88.3716049194336
2010-01-29,17.51932716369629,39.48349380493164,10.820085525512695,,12.756149291992188,26.32585906982422,12.752849578857422,13.720795631408693,45.10269546508789,,16.3994140625,68.88182830810547,40.75289535522461,,38.05934524536133,12.362944602966307,16.470283508300778,,,12.387011528015135,10.883527755737305,23.85185241699219,14.741963386535645,4.576039791107178,24.87767219543457,50.4307746887207,19.960901260375977,22.062841415405273,,62.02643966674805,11.033679008483887,233.10482788085938,14.281306266784668,28.05080604553223,,15.965007781982422,65.29989624023439,,42.18775177001953,14.941489219665527,35.74592208862305,87.4111099243164
2010-02-01,17.93241310119629,41.81814956665039,11.01853084564209,,13.17869758605957,26.73733901977539,12.994119644165039,13.766200065612793,45.43782424926758,,16.677370071411133,73.94621276855469,43.20510864257813,,40.1342887878418,12.486659049987793,16.57729721069336,,,12.611724853515625,11.042993545532227,24.0117301940918,14.988540649414062,4.6371893882751465,25.62887954711914,50.65927124023438,20.090389251708984,22.45169448852539,,63.06216049194336,11.42773723602295,240.62664794921875,14.688836097717285,28.5477237701416,,16.016450881958008,67.08690643310547,,43.11516571044922,15.278704643249512,36.22171020507813,88.77042388916016
2010-02-02,17.96192169189453,42.38254165649414,11.150833129882812,,13.417874336242676,27.17566108703613,13.114755630493164,14.429084777832033,46.23840713500977,,16.869062423706055,74.28797912597656,44.020015716552734,,40.19036865234375,12.575031280517578,17.005348205566403,,,12.649174690246582,11.170565605163574,24.20158386230469,15.173474311828613,4.749297142028809,25.924564361572266,51.411399841308594,20.170072555541992,22.612306594848636,,63.59326553344727,11.568474769592285,242.7554626464844,14.839444160461426,28.82766342163086,,16.239376068115234,68.12931823730469,,43.194095611572266,15.494874000549315,36.78960418701172,89.84481811523438
2010-02-03,17.79963493347168,41.76682662963867,11.198076248168944,,13.226532936096193,26.880468368530273,13.114755630493164,14.238391876220705,45.62401580810547,,17.003250122070312,73.41802978515625,43.22005462646485,,39.78846740722656,12.566194534301758,16.839967727661133,,,12.621084213256836,11.114753723144533,24.481372833251953,15.12944221496582,4.718722343444824,25.852642059326172,51.182899475097656,20.359323501586914,22.45169448852539,,62.87626266479492,11.502799034118652,242.8973388671875,14.777430534362793,28.491735458374023,,16.127910614013672,68.20376586914061,,42.66132354736328,15.218174934387207,36.49797821044922,89.3971939086914
2010-02-04,16.833305358886722,38.89342880249024,10.829532623291016,,12.61264419555664,25.85176086425781,12.382328033447266,13.793442726135256,44.47898864746094,,16.514429092407227,68.167236328125,40.2669563293457,,37.61071395874024,12.159693717956545,16.285444259643555,,,12.284022331237793,10.38918399810791,23.75192642211914,14.715538024902346,4.5097928047180185,24.701862335205078,49.89761352539063,19.61228370666504,21.46267318725586,,60.92880249023438,11.099357604980467,226.9312896728516,14.033243179321287,27.73587226867676,,15.63918685913086,63.81072998046875,,41.12220001220703,14.62155532836914,35.33920288085937,86.63783264160156
2010-02-05,16.840681076049805,40.03080749511719,10.782283782958984,,12.540889739990234,25.610246658325195,12.382328033447266,13.639074325561525,44.1997184753418,,16.619857788085938,71.2431411743164,40.64823913574219,,39.638919830322266,12.168530464172365,16.334087371826172,,,12.24657154083252,10.333372116088867,23.84185791015625,14.662704467773438,4.469027519226074,24.59797286987305,49.95475387573242,19.62224578857422,21.83460998535156,,61.0881233215332,11.230711936950684,225.86688232421875,13.92693042755127,27.38594055175781,,15.724932670593262,63.88520050048828,,40.94461059570313,14.431330680847168,35.369903564453125,86.8169174194336
2010-02-08,16.7742919921875,39.01315307617188,10.668885231018066,,12.580754280090332,25.45816993713379,12.06350326538086,13.775282859802244,44.02284240722656,,16.706123352050778,69.03718566894531,39.99033737182617,,38.11542510986328,12.106671333312988,16.343816757202152,,,12.218482971191404,10.221745491027832,23.771913528442386,14.512993812561035,4.387494087219238,24.374208450317386,50.01185607910156,19.55251884460449,21.51339340209961,,60.68095397949219,11.380825996398926,221.4673767089844,13.802900314331055,27.294952392578125,,15.647757530212402,61.35361099243164,,40.35263442993164,14.26704216003418,35.03223419189453,86.1901626586914
