Date,BJK,CARZ,FAN,FRAK,GDX,GDXJ,GII,GRID,HAP,IAI,IHF,IHI,IYT,KBWB,KBWP,KBWR,KOL,NLR,PBD,PBE,PBJ,PBS,PEJ,PIO,PJP,PNQI,PPA,PSI,PSJ,PSP,PXE,PXJ,PXQ,ROBO,SKYY,SLX,SOCL,TAN,XHB,XME,VTV,SPY
2010-01-19,0.014139972778419718,,0.0,,0.005677551238393974,-0.0022034242867636777,0.02259320352065597,0.008298547732422001,0.01086034890290355,0.00987666319338576,0.019721841878862723,0.020041898933417457,0.0035900780331541426,,,,0.01736025079397674,0.008818190338868437,-0.0011968405900586454,0.021283286187491424,0.008380087717815066,0.013536480395926809,0.012332346709495123,-0.0010701249073310493,0.0197303488376952,0.0035287203807041756,0.007860797234012118,0.01074469877719375,0.012727103820546315,0.009341089404747427,0.011641474016554465,0.012781821191094611,0.013430390494716171,,,0.025667803365814645,,-0.0009945918871432369,0.014608188916816811,0.019136856981694095,0.012808733776941583,0.012418422395159112
2010-01-20,-0.027279764625856906,,-0.03441763434320366,,-0.0419671724447821,-0.05400601964799723,-0.030634842682643715,-0.022911056078354974,-0.024166740370590745,-0.005632266862198865,-0.01640796519374188,-0.007896585535317246,-0.00879899149365837,,,,-0.029016934727522425,-0.02840980327135645,-0.025471486998260406,-0.008573849998867455,-0.005578587994827355,-0.006745378525282231,-0.002888123536782139,-0.01727887832415309,-0.0036048742713554738,-0.012603509106555055,-0.01238078295140399,-0.004590608017405184,-0.012727103820546315,-0.007257500059493882,-0.008134975164874714,-0.020078929404698798,-0.013430390494716171,,,-0.03168579198013566,,-0.040614744511023204,-0.01973951604684876,-0.027842261689081216,-0.007910193434264468,-0.010220976852907349
2010-01-21,-0.012908702339211597,,-0.03285721678032205,,-0.04426296515607442,-0.059558004863861314,-0.0009501922288350784,-0.02569532866041202,-0.03195545312933401,-0.02501896052947883,-0.02682598880530085,-0.01909998999333018,-0.013480945021544954,,,,-0.06429544854419289,-0.03590581349133526,-0.024876880439074434,-0.023229549121003945,-0.01054530998092762,-0.016204794298723346,-0.0007232808131165669,-0.019802705390733255,-0.02560915233256944,0.0019798467281377796,-0.0223309843039754,-0.006154090759788566,-0.012410583695575017,-0.019969219051604536,-0.01706466380075078,-0.019915658761346933,-0.006511072410204655,,,-0.05536653248939061,,-0.02731237787882357,-0.020793565731787922,-0.0633488980182837,-0.021612211605918308,-0.019416267182152502
2010-01-22,-0.015136275122924925,,-0.022520397439655948,,0.0009140900999780044,-0.007441334175906533,-0.020897008495115887,-0.03432277882456258,-0.018204371106025352,-0.02789178760776423,-0.012270078432225162,-0.002942696592111105,-0.02126133894453197,,,,-0.029895065902096007,-0.010757597410504083,-0.03720727885257391,-0.009445372535161312,-0.0056695231847392336,-0.01559814399546644,-0.019729966139050426,-0.01567787565322032,-0.015470994491032286,-0.03789247898938397,-0.017524048659788516,-0.0449779200814624,-0.0337030272220904,-0.025807722291722568,-0.01856868534367262,-0.038668909440975785,-0.03320720926670706,,,-0.03716165013787798,,-0.05584382801111154,-0.018555952633777295,-0.030741350427029968,-0.019965024516754415,-0.022544211947485238
2010-01-25,0.009844257798814926,,0.016937666399402307,,-0.013796844448501044,-0.006243333917328009,0.01469744771382242,0.009268747508895281,0.0015296554394539363,0.005196600330091616,0.00020250611754590864,0.002207741820138498,0.0030456823040747594,,,,0.018437555919005977,-0.0036117664265438165,0.021978601643527718,-0.0011868237443919405,0.0,0.002616513403777887,-0.0066645475869213655,0.009548006201294257,0.0,-0.0016447705181703576,0.00294216860331753,0.011235995811935684,0.0004967251006462448,0.014061684980686717,0.012616192303548157,0.008328543496573637,0.007847466171743811,,,0.0032206055079169182,,0.028858797405441727,0.010645456223869143,0.00876666039456131,0.005081818845048769,0.0051149855006737965
2010-01-26,-0.0040901535073096795,,-0.0091390153366957,,-0.001389899632407321,-0.00502296734818497,-0.004795169453685411,-0.005948468432956933,-0.003368438424478093,-0.020950762139039014,-0.008739403505188648,-0.003313997356561682,-0.0015213833613803018,,,,-0.014152409986562642,-0.00817444380271315,-0.010282884875374876,0.002372356756215943,-0.002847053439723357,-0.001743786844537798,0.0014846858326706958,-0.006167428494135319,0.0026845015631353775,0.0008226449309645112,-0.004711390877387256,-0.006404892012060959,0.0074203811678872356,-0.012973023788764415,-0.008994986215906664,-0.005941900697501001,0.0016738157711833068,,,-0.02762460170773684,,0.0032768801414597704,-0.0006619138436829708,-0.018217058389435437,-0.005718813073001705,-0.00419954259545019
2010-01-27,-0.012371161207741732,,-0.00495575150404326,,-0.008382025132740445,-0.024640326342621144,-0.01892333089683218,0.0029786572445447135,-0.012967105993573647,0.016498224639354575,0.004277600137651216,-0.005361535583571886,0.0034542398049453027,,,,-0.011468038127578684,-0.006863558092589539,-0.018911521242100715,0.011193186309051306,0.0071021873384187195,0.0026147608746804885,-0.005952395143922651,-0.0016890156590729788,0.010135907293604252,0.0012328958656491196,0.009985742826859045,0.0032076552087607624,0.006876197986880328,0.0,-0.009685455113655372,0.0011910285813829802,-0.012338899935547154,,,-0.009087876143546225,,-0.014278096907969662,0.0033057511779417403,-0.009335787308484722,0.004027390736365266,0.004746055630609369
2010-01-28,-0.007496917962815264,,-0.012138754673779228,,-0.014128022997884848,-0.013858998131301092,0.000979235588725924,-0.020702058227536124,-0.015659610718459227,-0.010091440318139355,-0.008163376177837467,-0.010623883535078704,-0.021613862283040852,,,,-0.007525317489630368,-0.01015221749035744,-0.00925932304056909,-0.011193186309051306,-0.00354459693266973,0.0,0.0,-0.014756066449732597,-0.009064168917373383,-0.003290896455621084,-0.008805317633270082,-0.025133448383487966,-0.00983778415192571,-0.0021787129467649713,-0.007939023182802263,-0.0216613662928693,-0.012493279867594076,,,-0.02758914923986966,,-0.013363257800741657,0.0,-0.01956245444740956,-0.007644779855913608,-0.01153858691532772
2010-01-29,-0.007132344393796952,,-0.019586966333648537,,-0.034989463420304734,-0.033706147146413734,-0.019519134895224166,-0.007110195870226654,-0.01751366954407363,-0.019727814108719155,-0.007197927033839591,-0.007522921903337476,-0.012340136196568707,,,,-0.046686230276884455,-0.008383761429568537,-0.016750811418586142,0.0029576401558424337,-0.006412541288329798,-0.0034874874339205775,-0.012767904355381887,-0.012079269798125125,-0.002681502691388893,-0.016618519585891445,-0.013056907600853318,-0.03509116780834276,-0.009436324186517187,-0.020937181343866573,-0.019189696593369554,-0.01965657618563288,-0.02253762321873598,,,-0.016376165353971572,,-0.016959266474788848,-0.0026438373342587695,-0.04074407729416096,-0.007059748861607318,-0.010928316303751906
2010-02-01,0.023305182251148082,,0.014545727451926727,,0.053084392431473226,0.07094557128986168,0.01755983750072332,0.015509362905359314,0.029749120742851964,0.017471280177670412,0.0074028802955998785,0.004520661526081771,0.016560174042902887,,,,0.0317581386731951,0.021744871352393336,0.018742177049128728,0.0064763637220206505,0.009957138220999528,0.018174299966597474,0.017978458973687772,0.022318150720247676,0.003217060540207317,0.0066805852379787645,0.01658787328465161,0.03509116780834276,0.00646613084592218,0.01327449777212264,0.032588253997859695,0.02813632812936273,0.016807108624222522,,,0.05843185504887938,,0.02699844250044947,0.003303705941652524,0.05744773923677604,0.0132224733052273,0.015431139786811876
2010-02-02,0.0016441924619057247,,0.011486089312741754,,0.0013963302278745537,0.004611175851313654,0.009758256513527908,0.016260706116588697,0.011471127217816068,0.007128207994758551,0.017465884570281087,0.014737675505121839,0.008386662477172457,,,,0.008808120982522372,0.0018290024017679762,0.009241060256770073,0.02549377352518034,0.00705240513633143,0.011935737538691704,0.0029650459678012275,0.014049254098373432,0.013822540397442573,0.007875610844748415,0.012262839875312626,0.012240215099104113,0.003958395125233327,0.02388818957779759,0.017986017039341107,0.01020102542101986,0.011428603549863858,,,0.018685689256690008,,0.015418748132953297,0.047029628629210674,0.013406078607438587,0.015556641859566067,0.01203040873938388
2010-02-03,-0.009076107853040583,,-0.005008857883870732,,-0.010050274493854428,-0.011779607433211048,-0.011721400291751394,-0.01092181981358964,-0.0027781471221164367,-0.007128207994758551,-0.013376535657708022,-0.004454453036115691,-0.011338866538569192,,,,0.0005844744175673711,-0.01241107220006299,0.0,-0.009772802504672384,-0.0007029686336545993,0.004227784708078275,-0.0022232054421844616,-0.018018826669973453,-0.006887564956712389,0.011494455984893293,-0.002906131349676766,-0.005693306180834412,0.009339015132177941,-0.006458563992499666,-0.014362840765536067,-0.004187728608485486,0.007923190964504556,,,-0.018339818136049235,,0.0010921434033983601,-0.013303976248594918,-0.014634120913538329,-0.007958442787781461,-0.00499464530711613
2010-02-04,-0.055818561968686176,,-0.06750812521874261,,-0.05628815114556707,-0.07420549918485442,-0.02688745818625815,-0.03902122275320474,-0.04553416407758393,-0.04505079418407698,-0.025417327899298847,-0.025432305158493484,-0.03146270015609609,,,,-0.06799186071372221,-0.036744616092879046,-0.05746768280609338,-0.033483373749152445,-0.03288354631260404,-0.033465095654127364,-0.027069345235784414,-0.03999360064407664,-0.0307716069263253,-0.030248896159928762,-0.02773871691717522,-0.03570316680643737,-0.03738287463523404,-0.045286861851152604,-0.04752506465508066,-0.05167202521156389,-0.02917002022268944,,,-0.07077342457798608,,-0.06657842362567923,-0.03174865510227498,-0.07127709217705425,-0.03226395664245452,-0.03135270693971037
2010-02-05,0.0004380661787868334,,-0.0053865958100747235,,0.052522504085477095,0.04413450662330387,-0.012696839963513451,-0.009386185680786863,-0.004214603098819936,0.017181029388568803,-0.006298492714287285,0.0011444967819236318,0.0026114560874610504,,,,-0.0047014237305167406,-0.00432792970483975,0.0,0.00298245534540742,0.0007264604714505296,-0.004372507587734109,-0.0030533968885912977,-0.013095247463632553,0.005467778236638132,0.0037791319320805705,-0.0035967852127605227,0.011764929511021816,0.0005078221786489756,-0.00908038341868922,-0.005705333524036238,-0.007604621173352921,0.006363743505707564,,,0.009424326945352224,,0.0011663727760424791,-0.011254529046296202,0.02882403408072287,0.0008683658178223475,0.0020649171199060845
2010-02-08,-0.003949976104167252,,-0.010861307101867279,,-0.03919240087703324,-0.031453268126050205,-0.003327972103520427,-0.0059558208719141525,-0.009138493355759891,-0.01482063475882267,-0.0040097748996292815,0.0011424256480330186,-0.006687590455316084,,,,-0.019670706467720844,-0.014563510203103203,-0.02608566204758267,0.0005954718286127481,-0.005096498498426083,-0.010572813837239625,-0.002296220674188554,-0.01144945160719546,-0.004919902983032465,-0.0029379916739502576,-0.010262785678108788,0.013277846498108925,-0.0035597925478296766,-0.018412586587617685,0.0031737233064519366,-0.008945668763674863,0.005177087286811766,,,-0.016317658133765622,,-0.04043370219076525,0.009937103697566396,-0.02575049741555846,-0.00959266217344501,-0.007245454952850672
2010-02-09,0.015274087768833766,,0.03600562348483116,,0.04295804793712321,0.05217050248409638,0.007663072247913849,0.01845128331082968,0.02333217984014313,0.007827720950952077,0.011354298776581118,0.008530208340367995,0.01735388436693519,,,,0.03370943241870128,0.018891439907942953,0.03163715606488271,0.008298661036777233,0.01233245743428757,0.02016732319705472,0.01671764746382287,0.02572689996883648,0.0043741105320362905,0.00753763706749444,0.016847514897971205,0.009844491828957747,0.012655226797962715,0.022963031825047775,0.009460502860408226,0.024097382138372314,0.01367515949692466,,,0.044248423323088204,,0.025166185965143306,0.018289086039949165,0.039119396893485536,0.012625480410541012,0.012482058162697207
2010-02-10,-0.0030359860854471954,,-0.005281115638177791,,-0.005181609260710651,-0.00299458067049585,-0.003058658788493762,-0.005187462552879385,-0.0025657515783099605,0.012013300023211215,-0.004190619771161419,-0.0017003516520990303,-0.001865617264477315,,,,0.0,0.004787067057424377,-0.013235782416724629,0.0,-0.005059660431343094,-0.007842999494454883,-0.0015081990522580746,0.0023599572693959736,-0.002184268377510179,0.0029161203491145926,-0.002389562831852654,0.010556344608847024,-0.0025182654000075466,-0.003410811284504156,0.0,0.003128095537569653,0.004517665286196237,,,-0.01423081574068874,,-0.026380466167216454,-0.0038907660973701574,-0.006343496745466304,-0.0008654122190603353,-0.001960656428341423
2010-02-11,0.021912743498555542,,0.007535748499891248,,0.037994076752884354,0.05217099892960242,0.0045840716087961475,0.01308990039277802,0.0259919274891951,0.0030769874544769316,0.011065944296169583,0.00037848449792088346,0.01680705641772473,,,,0.041565345671095155,0.014695673853162727,0.02081949153301199,0.013486116656436398,0.01009369468842225,0.012173845908408865,0.01349358271489809,0.013462211353315823,0.012496639377058472,0.018137322029081027,0.008931409454483674,0.014434931828784858,0.012528385474416481,0.011325050701622263,0.02050407800926113,0.018564710257928052,0.01842065561988182,,,0.03686657247992686,,0.02874449845824234,0.023756919774652996,0.03951449017476483,0.008407512429584596,0.010412286863578757
2010-02-12,-0.00725098950543801,,-0.01589133014408617,,-0.001137196718501432,-0.011451987633967597,-0.0005083509917014339,-0.00824730520474004,-0.006592375025864072,0.006507330383016097,-0.008549259705307843,0.005277845469006781,0.0,,,,0.005630399996385371,-0.005663010354335807,-0.006200331816116567,0.009275399826695896,0.00071708351151889,-0.000864512942891249,0.008157109967565912,0.0029028509187014606,0.0,0.0016326864959919085,-0.00654184662263102,0.009508812732399452,0.007442281215226831,-0.010186926946800678,0.003683229458861792,-0.005533334742251483,0.0022099937591399943,,,0.002096055286572973,,-0.01666698843990666,0.00758533899293079,0.0040697475944040384,-0.001073935963898709,-0.0008328637899355229
2010-02-16,0.022434652750188633,,0.021132901923590186,,0.02183542111526071,0.03754216334205829,0.01388388353892589,0.014388651262430496,0.027645771777363493,0.01477015197784004,0.0058464696943811845,0.010473224688172689,0.01833392622565544,,,,0.03284712854300409,0.031216054523475645,0.021197362767129135,0.00976169096267121,0.01211285638515891,0.0154507746211614,0.01466304788982331,0.01152754895687691,0.012342458207792006,0.008527910781832126,0.01598180415019579,0.020297444509471685,0.015207575533306539,0.02138536420467374,0.02839205986958815,0.023157746704155713,0.02183496845260624,,,0.038341177673347104,,0.04690205471588005,0.018097379611816677,0.03688214125861489,0.016624533463385216,0.015611940478596154
2010-02-17,-0.0016755528596115177,,-0.005241571779504017,,-0.004463471151982645,-0.007156996196362009,0.005500053040952135,0.0023781082788683072,0.0015306650507955766,-0.001128478619083939,0.014263992859944619,0.009075049396018553,0.003046584597119484,,,,0.009675543689927846,0.004576653664694952,-0.009517479618788016,0.013057034046235039,0.009164653624738062,0.022737818900500528,0.00652888252112982,0.004003310304585117,0.005849245545455961,0.0008084238852639203,0.007604551211346511,0.0023154407159600154,0.0096901165218517,0.0044442676144966775,0.004160617507529718,0.004207868088691669,0.003772681006798617,,,-0.0031956878195740224,,-0.012680480159739105,-0.010569145101407162,-0.004511826358440718,0.003376192476678419,0.004728015091319371
2010-02-18,-0.0190484305640366,,0.009712291453003452,,0.007797890255903717,-0.0011978285607945338,-0.0009978673361379364,0.017824733935991155,0.007314956843758047,-0.0030156873689626273,0.004301002482883121,0.006981436627443216,0.0,,,,0.0005661954965510141,-0.002743548756753089,0.009517479618788016,-0.002258605538403735,0.00699292123285522,0.015696405669124225,0.005767856605319643,0.00795910938239075,0.0031760713398361062,0.015236789468610734,0.014463267661791512,0.009209606858487263,0.005769133019594808,0.005527882699977171,0.005323822610402651,0.010146422104369446,0.009102886724901005,,,0.016043092692013428,,0.0023175231799692497,0.0024970224447575795,0.01153380362924672,0.006090764699745677,0.005877699337230702
2010-02-19,-0.0012826169263027154,,-0.004470719673499435,,-0.010933987552173008,-0.012462476425969093,0.005475278671647654,-0.000666905251014871,-0.007620771017590844,0.015730810160111464,-0.0030703158611307124,-0.0020159791515892422,0.012092595442679155,,,,-0.004823446219953453,0.003200090682498491,-0.010884857942373927,-0.0011312186412539837,0.006252321460803234,0.004090030157142266,0.005019846104578729,-0.0073885409187428586,0.002639511195896116,0.006346837913920211,0.004012526027227903,0.007610587322554263,0.0023940702775342437,0.004400471266674755,0.0011793342893224867,0.007690171759039632,0.011131846240234555,,,0.006609417300524001,,-0.03294421076067344,0.002490476286313381,0.01255434877441397,0.0025093476964599404,0.0020715149634655816
2010-02-22,0.007247677899951288,,-0.0037411230324218003,,-0.010827949684475424,-0.012210105819103312,-0.002484930162310217,-0.001335359926928792,0.0,-0.0026047891859342087,0.007149572382538327,0.006764687832572669,0.008839408271963833,,,,0.0019889523243379337,-0.00045654192574540176,0.0,0.0028258168256423133,-0.0020796668179317024,-0.009844156033721685,0.0007149330258768849,-0.0011415886392986963,-0.0015824711911327505,0.00039519215345951153,0.0017149230793243042,-0.006083968679680751,0.00047810872747788835,0.005473522809075648,-0.011855759683398137,-0.007096506096523569,-0.0015826519905051128,,,0.00016477363974987114,,-0.0132451850774995,0.004343724446850494,0.002109121703500083,0.0008347752647015483,0.0001800427545264327
2010-02-23,-0.013256593303140551,,-0.015867313863377586,,-0.03672886979291157,-0.04652002999994931,-0.010756928933638221,-0.01888095217344743,-0.020402602885447596,-0.014637196611462677,-0.017659981716606765,-0.0062145790131156176,-0.003662498816527915,,,,-0.03966359023119326,-0.014719687546187021,-0.01864015565725108,-0.009640022184932207,-0.010464313707622797,-0.01244326673321261,-0.004297943340123123,-0.007452135585688691,-0.01168376678616534,-0.012328598052830486,-0.009756140384163281,-0.022368685653930243,-0.006233406783025419,-0.013186972640908401,-0.02291989171324582,-0.02281021124814675,-0.015966362487512153,,,-0.03689858217176001,,-0.035784272342445966,-0.025714677156824628,-0.02993991943000962,-0.011332783319560225,-0.012219101204370197
2010-02-24,0.0077188532558833955,,0.0007609977952109936,,-0.005899831797281152,0.0004288677788029105,0.007267511270415472,0.002379797313143417,-0.0012499642222705276,0.010904296032824501,0.006195899444048081,0.005850267421980249,0.0048804734908571845,,,,0.02046258918980559,0.004161906111809888,0.0034782799087103022,0.0107680505215062,0.008380087717815066,0.009140422764971845,0.012130100656576825,0.005737557742914845,0.014846443071878213,0.00797143105762288,0.007469232048074925,0.021605784040694243,0.008620527600231132,0.012094539491317002,0.006688728817969558,0.0012138244470691895,0.01173356497094069,,,0.000854225848927026,,-0.01646627785955257,-0.001271695548562768,-0.011512627689321153,0.009662119733125696,0.009155564160257867
2010-02-25,-0.010736403171968778,,-0.00610673238615167,,0.028006543151538832,0.022053473647838828,-0.008022116687550263,-0.015398163498613116,0.0,-0.0014966988278932725,0.008405698996071465,-0.0020070776067098173,0.006469848171597015,,,,0.00404273181017567,0.00046129724164556407,-0.012578900899782752,-0.0033879095453026586,0.017236137435009624,0.009056969844820184,0.0021253345882659147,-0.008618474286662625,0.001052006544804307,-0.0051741696830465145,-0.0011453253055084822,-0.0053579963976622125,-0.00334356696946303,-0.0010933207282752821,0.004233589180798969,0.011456146198317807,-0.003186529833008489,,,0.004428289859670365,,-0.006406372059009513,0.0,0.015451802250341817,-0.002930915334711681,-0.0013544551836703889
2010-02-26,0.015849402424474857,,0.0007654412763455909,,0.010075764048786517,0.014160990721292954,-0.003277287006888674,0.0024110167132254112,0.004368019119660449,0.0033651014947650992,0.005903611458691227,0.005646054006886558,0.007628941011556201,,,,0.015725750121038384,0.004601838907016376,0.0021076317758979,0.0022598812087286646,0.004773075020194639,-0.0008200172713599407,0.004941665771980741,0.0034562067058798718,0.004197925552374748,0.006760798391979073,0.004573575124377616,-0.0007675093062191607,0.0,0.003276790831509002,0.0048162443797559185,-0.008428633746999648,0.0037165971903441175,,,0.007787497397055532,,-0.002573833934647496,0.012014491557422069,0.00861257405529603,0.0020944317123614553,0.0006321324664284589
2010-03-01,0.004240734019632875,,-0.0030651950037121622,,0.016943576395920257,0.02087249012955361,0.01752210136772714,0.019080242321650065,0.011145676545339267,0.006696336955537507,0.010900733429789256,0.02298131160940864,0.00478859541693577,,,,0.028801110028566335,0.015038001895302688,0.004900060052306809,0.043076766931875454,0.006779576368411977,0.0154663297149642,0.013986339608161202,0.008018434062855295,0.009898393932779914,0.02543669993449127,0.01303517505245999,0.02727425933202099,0.016607690049535773,0.008686211531181431,0.013719557986487274,0.012616362355485133,0.019937873318483845,,,0.021520526946290364,,-0.0051679592118736295,0.02114505960155144,0.021974454047161363,0.007503281993650024,0.010331522455902409
2010-03-02,-0.001270234365911893,,0.0015338177560644262,,0.01930181699256117,0.01965173371166795,0.008647178556223434,0.01007420768775491,0.01467020686990983,0.011428843182766268,0.006403815646261357,0.011646771366394137,-0.004655070889763913,,,,0.004674815402259114,0.002710090638813334,0.0013957727011679744,0.009682882035741525,0.006733850620614046,0.0008073558143659731,0.003465985248721104,0.009086094339045836,0.006200918262767807,-0.00038640749075558034,0.005055020918494968,0.002239838206929523,0.001880786490845665,0.004314924423068245,0.007671894660009837,0.00891556520274106,0.01033582250920606,,,0.01474475593944824,,0.011590329347190398,-0.0061731784535861145,0.026342058889272657,0.0031096986208853927,0.002766407382384095
